# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Standard deviation of halo paramter \gamma_phi for group of halos of the same size n_p, where n_p is number of particles in halo. \gamma_phi is used to compute halo potential.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3],https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4] Eqs. (51) (55) Fig. 2,https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5]  Table 3,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
70,0,0,0,0.166895591,0.139042069,0.119671101,0.129113978,0.146860585,0.152561911,0.148767414
71,0,0,0,0.108980912,0.10573137,0.138274882,0.124689986,0.131814428,0.145651752,0.163054583
72,0,0,0,0.128162839,0.1204354,0.133517159,0.12268844,0.134837511,0.151498072,0.152590986
73,0,0,0,0.132698298,0.123750162,0.103106768,0.12236525,0.139061775,0.159145659,0.1507013
74,0,0,0,0.106762036,0.135553222,0.122102043,0.125621286,0.135206308,0.148600259,0.145800522
75,0,0,0,0.18475699,0.125349196,0.122925317,0.133353433,0.146034556,0.148208548,0.15622428
76,0,0,0,0.092310026,0.101839577,0.131309967,0.137876894,0.141529266,0.156921757,0.152913672
77,0,0,0,0.082677982,0.077583031,0.113035815,0.136854859,0.125144073,0.150758341,0.148076357
78,0,0,0,0.066109145,0.124966685,0.113620112,0.109314243,0.138028515,0.136332985,0.14661093
79,0,0,0,0.13212106,0.145621483,0.128538,0.128328593,0.141321416,0.150390339,0.167584676
80,0,0,0,0.155513997,0.124698031,0.116016701,0.132489308,0.129815062,0.148897755,0.169231115
81,0,0,0,0.140035443,0.106510023,0.135346501,0.11427639,0.132766655,0.145100502,0.165686966
82,0,0,0,0.067782686,0.128188904,0.111937133,0.129149737,0.128070646,0.149151894,0.148527654
83,0,0,0,0.184234023,0.123984178,0.121449267,0.108641832,0.131959019,0.152218538,0.163573681
84,0,0,0,0.091464141,0.109391934,0.117871561,0.127883245,0.126046391,0.147213568,0.163440545
85,0,0,0,0.104013998,0.094340376,0.118360175,0.127253631,0.128489826,0.147211145,0.153446697
86,0,0,0,0.197308274,0.115903549,0.117417765,0.12286295,0.131897568,0.132565284,0.179171607
87,0,0,0,0.167561303,0.135429867,0.121634591,0.128838581,0.125634981,0.147287477,0.151116739
88,0,0,0,0.110712846,0.113133292,0.140810401,0.12908338,0.12982004,0.13590128,0.155565072
89,0,0,0,0.093160158,0.125092972,0.123582497,0.134015562,0.117191153,0.138724849,0.158798252
90,0,0,0,0,0.125716313,0.109608615,0.12175724,0.1261707,0.150162315,0.17216173
91,0,0,0,0,0.140664585,0.120637228,0.111882287,0.131567085,0.150421019,0.163129519
92,0,0,0,0.159110252,0.101708219,0.1042532,0.127664053,0.113261968,0.123633337,0.159531677
93,0,0,0,0,0.089931937,0.152673067,0.132730908,0.130039884,0.150333814,0.151468679
94,0,0,0,0.137576663,0.159309904,0.117601945,0.122105571,0.136917161,0.155450431,0.154346408
95,0,0,0,0.140300928,0.079959298,0.137533672,0.119082565,0.131443447,0.15032093,0.129650578
96,0,0,0,0.059040624,0.136673402,0.0983731,0.127628167,0.12803274,0.146495129,0.155953477
97,0,0,0,0.226731253,0.09856032,0.119617134,0.12070864,0.14437852,0.149718923,0.17163117
98,0,0,0,0.111169801,0.15048585,0.112923168,0.139262725,0.133406118,0.141682153,0.158326817
99,0,0,0,0,0.090594127,0.122752637,0.13331702,0.155198045,0.149549658,0.15047547
100,0,0,0,0.143023731,0.112776816,0.119623966,0.124598434,0.128169018,0.141328695,0.15527697
101,0,0,0,0,0.175151311,0.114382357,0.136646427,0.139270025,0.134108074,0.164319696
102,0,0,0,0.051033593,0.124201134,0.104072482,0.105680268,0.109393683,0.144193368,0.143043789
103,0,0,0,0.112336391,0.133477224,0.117818892,0.130610678,0.137032631,0.154732167,0.15054034
104,0,0,0,0,0.102500588,0.116483264,0.110617063,0.1221722,0.143836785,0.151747979
105,0,0,0,0.062353001,0.096722204,0.140875046,0.128977308,0.139223517,0.119976035,0.150718499
106,0,0,0,0.121553576,0.120871227,0.1016054,0.13644681,0.131095395,0.129877465,0.148944645
107,0,0,0,0.03487783,0.11998156,0.115549929,0.131263122,0.127860649,0.134359394,0.155912807
108,0,0,0,0,0.197184559,0.110801106,0.14032587,0.127445148,0.133506083,0.133064988
109,0,0,0,0.001861918,0.101420558,0.127429431,0.140312209,0.139765926,0.152277267,0.139923645
110,0,0,0,0.175002777,0.033160851,0.13731015,0.15360856,0.128329236,0.124091715,0.159967076
111,0,0,0,0.12572333,0.179499002,0.112154396,0.122170042,0.136409058,0.143497054,0.160700802
112,0,0,0,0,0.095808843,0.111212755,0.128765647,0.123906092,0.132687194,0.15987502
113,0,0,0,0,0.109086499,0.149807309,0.122429311,0.143163481,0.137939257,0.145291355
114,0,0,0,0,0.062359438,0.136458292,0.119139968,0.130818886,0.134180207,0.125264167
115,0,0,0,0,0.107861447,0.118657238,0.13730621,0.137782597,0.137923139,0.135447286
116,0,0,0,0,0.163280432,0.129578099,0.109385662,0.14199203,0.13112785,0.143987506
117,0,0,0,0,0.150579249,0.120916805,0.122601796,0.135750001,0.146179144,0.150747725
118,0,0,0,0.049383645,0.098770428,0.125615502,0.105642032,0.126199736,0.14968599,0.12094887
119,0,0,0,0.084593007,0.154214153,0.125027075,0.131265261,0.139995445,0.12145078,0.126093997
120,0,0,0,0,0.108487393,0.13241821,0.13978012,0.130502863,0.135397423,0.136590036
121,0,0,0,0.079896933,0.02221456,0.113199017,0.13552917,0.129456865,0.121210199,0.153386778
122,0,0,0,0.12815603,0.136310872,0.078094592,0.119396386,0.133753449,0.121644483,0.141563955
123,0,0,0,0,0.213479078,0.126785085,0.130685948,0.104613583,0.143401468,0.153789151
124,0,0,0,0,0,0.12867447,0.105968794,0.13393986,0.131822953,0.161945037
125,0,0,0,0,0.087397943,0.090857088,0.11138499,0.142918507,0.149815126,0.155618045
126,0,0,0,0,0.164873607,0.08223079,0.133902072,0.127164836,0.139154694,0.15138623
127,0,0,0,0,0.046202319,0.117336421,0.119044887,0.13874356,0.108876077,0.148717178
128,0,0,0,0,0.091316028,0.085924269,0.121047475,0.119766639,0.133944558,0.144224273
129,0,0,0,0,0.192754326,0.139219323,0.113750237,0.140652923,0.137749325,0.15346617
130,0,0,0,0,0.148735238,0.107060353,0.136324551,0.130263447,0.140608416,0.154507923
131,0,0,0,0,0.131395161,0.080973439,0.132388251,0.126865583,0.129843513,0.13428862
132,0,0,0,0,0,0.186651301,0.135052695,0.132788962,0.134146435,0.148586142
133,0,0,0,0,0.046597751,0.093755473,0.117037409,0.0999367,0.120093308,0.155553423
134,0,0,0,0,0.175885147,0.107409258,0.134308868,0.130162333,0.140527704,0.158451296
135,0,0,0,0,0.061681119,0.128308455,0.155865302,0.119020301,0.143948981,0.155583489
136,0,0,0,0.068789253,0.137604977,0.110207171,0.119682343,0.125587178,0.126252023,0.150011657
137,0,0,0,0,0.150877,0.085937363,0.113453591,0.153326293,0.128217134,0.129798443
138,0,0,0,0,0.057197408,0.107762959,0.137227881,0.118108352,0.139098942,0.130739868
139,0,0,0,0,0,0.157799937,0.125502411,0.121062108,0.13272434,0.160083586
140,0,0,0,0,0,0.137645926,0.115118543,0.1205921,0.143564495,0.139039701
141,0,0,0,0,0.041696811,0.131761335,0.12963017,0.119340397,0.138547024,0.136478131
142,0,0,0,0,0,0.128352523,0.112769564,0.133326183,0.119326702,0.150373905
143,0,0,0,0,0.004873613,0.107952969,0.124273366,0.118577548,0.137975362,0.158279824
144,0,0,0,0,0.122971829,0.154181832,0.129287993,0.115633159,0.130308381,0.143219698
145,0,0,0,0,0.085458638,0.150260733,0.117723452,0.121205485,0.129128762,0.144695061
146,0,0,0,0,0.104695621,0.096394196,0.114949303,0.136347743,0.12443737,0.150159483
147,0,0,0,0,0.093711469,0.123423754,0.102903199,0.125207175,0.132523373,0.123596371
148,0,0,0,0,0.044818657,0.110460135,0.114166548,0.115674602,0.124035412,0.134930916
149,0,0,0,0,0.127172475,0.132120526,0.109278556,0.124820061,0.134339255,0.151484652
150,0,0,0,0,0.058111356,0.097341868,0.122532298,0.142213163,0.15826478,0.138030572
151,0,0,0,0,0.06094588,0.103440039,0.101286977,0.133403941,0.121589094,0.15161111
152,0,0,0,0,0,0.078907595,0.122753665,0.110732275,0.155178731,0.150699134
153,0,0,0,0,0.013059691,0.150043032,0.115004491,0.113086827,0.141778084,0.167133898
154,0,0,0,0,0.098229181,0.10404247,0.120101533,0.109857816,0.142887411,0.1383327
155,0,0,0,0,0.060107319,0.095584407,0.120454173,0.11860665,0.116101139,0.149714331
156,0,0,0,0,0,0.153578579,0.111647209,0.117325027,0.107633692,0.156702671
157,0,0,0,0,0,0.094070162,0.137264591,0.164801402,0.14176355,0.134546662
158,0,0,0,0,0.168839427,0.081231844,0.107205934,0.106479328,0.139401868,0.153740795
159,0,0,0,0,0,0.171755987,0.106921406,0.130304331,0.152862749,0.12979982
160,0,0,0,0,0.190893629,0.108480215,0.142826724,0.148873364,0.145526411,0.118236005
161,0,0,0,0,0.181611791,0.11385649,0.133966935,0.152750549,0.142141178,0.184208099
162,0,0,0,0,0.167793546,0.088316134,0.12064263,0.141032875,0.148265109,0.123947839
163,0,0,0,0,0,0.191520731,0.144462689,0.145733741,0.136909863,0.1526301
164,0,0,0,0,0.325992793,0.083776105,0.122331552,0.126376872,0.137809082,0.130313884
165,0,0,0,0,0.078597287,0.093124943,0.129696148,0.128810788,0.126734253,0.136093474
166,0,0,0,0,0,0.127859291,0.111164917,0.124971359,0.129755588,0.136773097
167,0,0,0,0,0,0.187037492,0.095549178,0.123291665,0.128909105,0.136839318
168,0,0,0,0,0.083149308,0.117466693,0.084266551,0.10175206,0.146507188,0.150673129
169,0,0,0,0,0,0.143122299,0.100150729,0.134486142,0.135731403,0.173844024
170,0,0,0,0,0.009279241,0.068456666,0.159868324,0.13795839,0.130569316,0.154331234
171,0,0,0,0,0,0.042381885,0.144672092,0.146642718,0.124049726,0.141526718
172,0,0,0,0,0.069002718,0.143286052,0.120161704,0.124870301,0.132631028,0.13173013
173,0,0,0,0,0,0.075823624,0.157202576,0.104437867,0.137400507,0.153660081
174,0,0,0,0,0,0.096403044,0.088710787,0.129304543,0.12593597,0.144989429
175,0,0,0,0,0.030622378,0.063456739,0.145813416,0.112459594,0.150078005,0.11330893
176,0,0,0,0,0.055954062,0.094231224,0.165890762,0.106517787,0.146677568,0.151969676
177,0,0,0,0,0,0.193643298,0.071916886,0.131248571,0.159457122,0.15396865
178,0,0,0,0,0,0.120485545,0.121346666,0.109432311,0.145806948,0.148801911
179,0,0,0,0,0,0.140443967,0.121663352,0.11732794,0.144897906,0.138969803
180,0,0,0,0,0,0.063595591,0.128973959,0.120311905,0.148430975,0.145386936
181,0,0,0,0,0,0.095340664,0.112427145,0.144931971,0.147040136,0.127003458
182,0,0,0,0,0,0.147191256,0.084406913,0.13813897,0.134678841,0.122803998
183,0,0,0,0,0,0.106045902,0.101076703,0.117345322,0.137037015,0.152447964
184,0,0,0,0,0,0.223697554,0.131396923,0.123539031,0.142957323,0.144555674
185,0,0,0,0,0.067956891,0.132033762,0.125877804,0.116127402,0.12803891,0.13350466
186,0,0,0,0,0.054945641,0.182424089,0.097957947,0.137138046,0.147983446,0.171241041
187,0,0,0,0,0,0.05260701,0.101543984,0.118288165,0.138934983,0.135492783
188,0,0,0,0,0,0,0.14545919,0.142614115,0.108388242,0.150559181
189,0,0,0,0,0,0.060981077,0.180973902,0.144599759,0.118927522,0.122899713
190,0,0,0,0,0,0.081248844,0.132156313,0.137060582,0.136277527,0.15409956
191,0,0,0,0,0,0.071596894,0.140509001,0.11307882,0.110378376,0.164906929
192,0,0,0,0,0,0.084623359,0.12589984,0.145752806,0.125500314,0.132436907
193,0,0,0,0,0,0.187026746,0.102521331,0.167603424,0.131231565,0.139041994
194,0,0,0,0,0,0.057443822,0.148382216,0.107315658,0.115268732,0.146299028
195,0,0,0,0,0,0.140340012,0.130790058,0.13458667,0.11956966,0.142465326
196,0,0,0,0,0,0.150373613,0.082419448,0.149576001,0.12222166,0.14948611
197,0,0,0,0,0,0.162889873,0.214437636,0.110452427,0.131428479,0.146359493
198,0,0,0,0,0,0.108250519,0.130782772,0.131361676,0.138027398,0.188819713
199,0,0,0,0,0,0.133778173,0.116589264,0.111310617,0.103858077,0.127156319
200,0,0,0,0,0,0.129765778,0.092869434,0.116049444,0.167602286,0.139937607
201,0,0,0,0,0.241425391,0,0.143488696,0.121600781,0.092587556,0.108161497
202,0,0,0,0,0.060785867,0,0.105532797,0.130092782,0.131045369,0.141154378
203,0,0,0,0,0,0.127766926,0.099158176,0.126401986,0.125147623,0.144191696
204,0,0,0,0,0,0.195889106,0.074929437,0.14891245,0.101000357,0.139605689
205,0,0,0,0,0,0.019814781,0.145024745,0.104383171,0.145720698,0.144771031
206,0,0,0,0,0.159159647,0.101143183,0.103045259,0.134658466,0.117447006,0.101398579
207,0,0,0,0,0,0.124524962,0.116672001,0.119296531,0.128006983,0.123141208
208,0,0,0,0,0,0.12380802,0.121116734,0.168160261,0.111162454,0.127069897
209,0,0,0,0,0,0,0.131769048,0.147331505,0.120806275,0.11329823
210,0,0,0,0,0.152372431,0.136610851,0.130700215,0.113097914,0.133308067,0.112216949
211,0,0,0,0,0.149110929,0.244570113,0.077956305,0.133869302,0.148224731,0.141519229
212,0,0,0,0,0,0.114273982,0.109808345,0.126378644,0.123342943,0.127827795
213,0,0,0,0,0,0.0689234,0.132955012,0.13257466,0.136707456,0.117425342
214,0,0,0,0,0.257461953,0.186520023,0.140928694,0.145460487,0.138534324,0.1661374
215,0,0,0,0,0,0.095949608,0.100795712,0.157252652,0.135473794,0.149764092
216,0,0,0,0,0,0,0.081402106,0.109321723,0.155842245,0.141815282
217,0,0,0,0,0,0.022095571,0.125383483,0.139841694,0.132652708,0.130752258
218,0,0,0,0,0,0.143914964,0.118564527,0.129782344,0.100976796,0.134820003
219,0,0,0,0,0.05811667,0.098640127,0.11843421,0.127572801,0.147964653,0.121548037
220,0,0,0,0,0.311163858,0.043847422,0.173837014,0.119703102,0.136036841,0.156617951
221,0,0,0,0,0,0.044125842,0.168258396,0.120587708,0.145712121,0.142066565
222,0,0,0,0,0,0.093844193,0.132404054,0.140378231,0.136513173,0.15683463
223,0,0,0,0,0,0.102626222,0.120826977,0.114636354,0.121891883,0.147418096
224,0,0,0,0,0,0.219717751,0.131623451,0.106191609,0.126358853,0.136437586
225,0,0,0,0,0,0.069698649,0.155686069,0.140603311,0.152094581,0.12740772
226,0,0,0,0,0.18451516,0.179188736,0.151890286,0.112306746,0.132086901,0.124653578
227,0,0,0,0,0,0.090108061,0.157297303,0.120128725,0.082512997,0.121592799
228,0,0,0,0,0,0.117479953,0.164721054,0.104543605,0.13522887,0.142324473
229,0,0,0,0,0,0.061536961,0.121448675,0.140944432,0.184622013,0.099269456
230,0,0,0,0,0,0.124113565,0.099901762,0.142892418,0.126988391,0.183581336
231,0,0,0,0,0,0.219837096,0.08925341,0.159346283,0.154590862,0.130775543
232,0,0,0,0,0,0.097760444,0.139616737,0.151879863,0.143284402,0.187203872
233,0,0,0,0,0,0.145754438,0.132714602,0.147688849,0.122627635,0.121353422
234,0,0,0,0,0,0.217157064,0.060935337,0.164303469,0.124732902,0.115463688
235,0,0,0,0,0,0.200085637,0.066250048,0.149440274,0.143288605,0.166385465
236,0,0,0,0,0,0,0.075526116,0.135296263,0.154871544,0.102060181
237,0,0,0,0,0,0.262410375,0.159356908,0.109573809,0.123804685,0.11061809
238,0,0,0,0,0,0,0.079677471,0.136323645,0.088735198,0.104307602
239,0,0,0,0,0,0,0.090794624,0.160874671,0.147237298,0.137811628
240,0,0,0,0,0,0,0.147480186,0.105838375,0.112821402,0.120201148
241,0,0,0,0,0,0,0.115192964,0.126932234,0.118843852,0.167638926
242,0,0,0,0,0,0.138519294,0.131051715,0.08055205,0.120925291,0.168145097
243,0,0,0,0,0,0,0.101173666,0.137138,0.117341141,0.150017097
244,0,0,0,0,0,0,0.136467789,0.095794286,0.122415487,0.154539509
245,0,0,0,0,0,0.040650243,0.079232982,0.110426229,0.113599346,0.097822645
246,0,0,0,0,0,0.077795854,0.142943778,0.147768443,0.096883155,0.11834599
247,0,0,0,0,0,0.1533109,0.112216575,0.138881806,0.105464449,0.142029322
248,0,0,0,0,0,0,0.103599663,0.123696772,0.12402601,0.1549263
249,0,0,0,0,0,0,0.068312394,0.119941344,0.114529906,0.118490411
250,0,0,0,0,0,0,0.109831303,0.151119079,0.162983278,0.132039294
251,0,0,0,0,0,0.137499016,0.065890312,0.142892162,0.118907777,0.137393369
252,0,0,0,0,0,0.15726443,0.115978133,0.16667336,0.163265727,0.120803074
253,0,0,0,0,0,0,0.097582969,0.149739826,0.150279985,0.130693179
254,0,0,0,0,0,0.177351811,0.11920527,0.109771264,0.130664804,0.149731843
255,0,0,0,0,0,0,0.096435861,0.099309801,0.13362812,0.099551127
256,0,0,0,0,0,0,0.166425457,0.071560804,0.135599143,0.17582471
257,0,0,0,0,0,0.228847052,0.125925187,0.131854451,0.149242653,0.155821565
258,0,0,0,0,0,0.126403993,0.121927372,0.071951431,0.148617987,0.132538823
259,0,0,0,0,0,0.012934712,0.068394136,0.127902211,0.183428279,0.170960955
260,0,0,0,0,0,0,0.091700943,0.15102088,0.107020413,0.174097973
261,0,0,0,0,0,0,0.083706568,0.1197858,0.105144887,0.149739777
262,0,0,0,0,0,0,0.090025516,0.144094556,0.125614903,0.114329041
263,0,0,0,0,0,0.174234996,0.181886196,0.136020644,0.163127437,0.171344247
264,0,0,0,0,0,0,0.088807373,0.174179891,0.106964776,0.155782771
265,0,0,0,0,0,0,0.116762766,0.116052852,0.15318746,0.155311106
266,0,0,0,0,0,0.05451141,0.144868043,0.143400977,0.118970988,0.144106509
267,0,0,0,0,0,0,0.083363719,0.125065029,0.105306152,0.102735892
268,0,0,0,0,0,0,0.104361643,0.114952696,0.113935467,0.104615362
269,0,0,0,0,0,0,0.086856452,0.146695278,0.129300014,0.177138074
270,0,0,0,0,0,0,0.163826439,0.130737396,0.14416475,0.125264347
271,0,0,0,0,0,0.185763432,0.209194682,0.164254006,0.121468724,0.120742239
272,0,0,0,0,0,0,0.145453996,0.147938203,0.131179442,0.136977218
273,0,0,0,0,0,0.147457572,0.098159149,0.111611516,0.128383753,0.199707007
274,0,0,0,0,0,0,0.126818569,0.12003884,0.130003468,0.180445874
275,0,0,0,0,0,0,0.011527926,0.142991679,0.1401503,0.140968759
276,0,0,0,0,0,0.150779357,0.108891945,0.174376863,0.143251234,0.125841083
277,0,0,0,0,0,0,0.116039897,0.094997286,0.096320863,0.133839161
278,0,0,0,0,0,0,0.157919237,0.099845394,0.110896949,0.138011025
279,0,0,0,0,0,0.234319737,0.169245446,0.086653668,0.157196954,0.144762047
280,0,0,0,0,0,0,0.098954083,0.057439543,0.114839695,0.121040326
281,0,0,0,0,0,0,0.128430438,0.121693061,0.089123063,0.117194986
282,0,0,0,0,0,0,0.110504164,0.109210205,0.168835202,0.102684951
