# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo velocity (km/s) for group of halos of the same size n_p, where n_p is number of particles in halo. This is the root-mean-square halo velocity",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3] ,https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4],https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5] ,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
#Ref. [6] Eq. (7)(8) Fig. 5 6 7 ,https://doi.org/10.48550/ARXIV.2203.05606,,,,,Origin or MOND acceleration,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
121,0,0,0,154.2463332,377.7344949,363.1449911,388.9414247,390.9107418,443.5978372,507.3480913
122,0,0,0,421.5966298,326.1259241,370.0980238,413.2998938,410.8902201,425.4176378,448.0568185
123,0,0,0,163.5170991,465.6898224,369.101786,407.2023001,418.9665358,417.4877966,437.8735501
124,0,0,0,305.090317,253.5796785,370.0515996,424.1900134,394.6355302,447.9333495,498.3480948
125,0,0,0,0,380.1521823,399.6467227,361.3367565,419.1470544,424.8531874,432.2270652
126,0,0,0,0,273.7698268,331.8424838,393.0729715,401.0106799,420.1198142,477.1681634
127,0,0,0,0,370.0669205,284.3096887,419.5738618,411.8258756,434.9493528,503.5245973
128,0,0,0,0,299.3766531,295.2002407,397.4565189,400.8676382,377.7421685,468.5586243
129,0,0,0,341.361583,340.4067792,327.2283826,356.1242938,389.1458169,435.5884796,442.6056176
130,0,0,0,0,389.7629762,285.1976479,394.6117541,417.6298447,414.6900137,446.81175
131,0,0,0,0,285.3899617,319.2180561,393.446178,458.714648,472.5370164,444.6342549
132,0,0,0,0,0,265.6507281,391.6874045,410.7638486,392.3002749,433.5981587
133,0,0,0,0,234.8587363,309.0999652,373.5756,406.3619922,426.5291074,453.6806133
134,0,0,0,0,320.8229566,416.3788891,350.1366685,361.4982737,414.1422653,427.5685849
135,0,0,0,0,220.7818942,368.0341334,367.4964854,428.0219925,446.6915828,446.2546051
136,0,0,0,197.5814868,359.050802,327.3245811,357.2235663,414.5513011,416.8014453,430.8639729
137,0,0,0,0,344.9529875,366.3948877,398.6612234,438.26109,456.3303063,458.4644762
138,0,0,0,0,333.6188312,318.1453617,383.7016081,410.6836276,461.2941559,482.5986088
139,0,0,0,0,0,302.5471683,361.6589679,401.4013938,426.5612415,432.0095455
140,0,0,0,219.4705688,218.4699653,289.1586818,361.5357855,423.8734842,420.5983296,479.4117629
141,0,0,0,0,292.7971354,323.1484835,386.1955248,397.7242481,473.923427,427.8217359
142,0,0,0,0,43.62727376,290.7381127,414.381941,372.60847,476.6128502,478.7015191
143,0,0,0,393.2477967,325.616878,359.8252863,350.805971,397.2642318,453.192338,440.4716402
144,0,0,0,292.2593745,329.898928,276.6663071,424.8951186,427.4549508,457.8885181,451.2094123
145,0,0,0,0,359.1704995,268.3508792,389.4524522,378.3993223,395.0687357,406.4488454
146,0,0,0,0,261.2181165,337.05799,343.4163558,391.4781112,367.7834714,425.0441755
147,0,0,0,0,429.0344473,360.3465515,425.3949175,458.9604087,424.6377526,399.3058588
148,0,0,0,227.0230139,288.5092822,348.448967,399.3141771,431.8555706,476.1009454,446.6698057
149,0,0,0,191.5356446,367.4174859,352.1748391,399.683616,374.0945763,438.5899721,487.2817921
150,0,0,0,0,230.1077363,357.4616464,386.3573205,381.3737642,409.4727226,442.0472433
151,0,0,0,0,440.8999087,323.7388377,389.0321121,387.5225285,465.8905718,426.283835
152,0,0,0,233.6831405,349.5439598,246.5460114,337.2785511,402.5854225,445.1217993,449.6875915
153,0,0,0,0,320.5802995,365.823995,337.3030765,436.0627424,427.8425819,500.9058547
154,0,0,0,0,292.1530059,361.1433007,381.9180747,418.9157564,419.6599875,472.7520399
155,0,0,0,174.4638753,503.7007959,366.7310202,357.6097947,328.2986951,466.7604637,419.1675433
156,0,0,0,0,122.3010012,301.3878272,384.9271583,499.0091193,429.8182718,476.0995988
157,0,0,0,0,171.4214562,281.4146302,364.6928559,393.3671591,407.3593505,440.025802
158,0,0,0,418.9232574,336.1695479,397.6142448,379.2011415,423.813127,376.0525204,421.1784416
159,0,0,0,230.3454599,0,337.061038,349.1932919,426.2115661,435.0579809,473.7487204
160,0,0,0,223.1436874,212.0230262,370.4818113,371.6322079,448.0901611,430.7253736,484.3051437
161,0,0,0,0,264.519113,317.7077801,406.1289682,394.3401888,473.9359775,514.162571
162,0,0,0,0,300.7512968,323.6609019,385.3231403,389.5783838,447.652185,471.3794505
163,0,0,0,0,163.2182804,291.4722317,391.2949437,452.0537753,409.4485573,459.610434
164,0,0,0,66.00481548,355.6059997,312.715484,340.7983313,369.1740235,394.1537974,487.7435261
165,0,0,0,194.7905271,302.657385,353.2608828,391.1700081,403.3430978,448.3585382,412.1527805
166,0,0,0,142.4103386,348.5888026,358.1351689,376.4955142,393.9046048,439.94193,487.424884
167,0,0,0,0,72.50265499,317.3431143,373.2353332,382.0454321,398.5658209,440.5211892
168,0,0,0,0,259.368717,280.625033,428.879179,395.7136463,405.5044006,418.122606
169,0,0,0,0,230.4366269,274.5235128,389.261737,397.8153331,483.4365555,414.2756351
170,0,0,0,0,342.2959644,267.0765459,428.6433744,374.7351497,429.5776637,517.4797369
171,0,0,0,0,536.5533311,190.2196887,345.5786085,409.8136647,432.6735667,424.3091267
172,0,0,0,0,522.8991958,325.7396458,431.6758469,467.9285175,470.9870059,430.4840895
173,0,0,0,292.0791005,0,375.1075445,398.8676508,392.0462718,430.0366315,465.3881767
174,0,0,0,0,349.27505,381.064994,422.5038844,384.7232058,436.4073113,468.3036605
175,0,0,0,0,388.3779423,297.9627273,263.8748997,470.9487556,432.9597425,443.4869576
176,0,0,0,0,238.8105065,268.3778437,432.8587472,340.1379254,439.9148145,473.1193492
177,0,0,0,0,184.7238359,312.3205805,378.6943941,390.3879326,420.5467267,422.8056133
178,0,0,0,0,518.0346446,297.0985195,339.9162875,392.5344019,453.3561995,430.5174403
179,0,0,0,0,224.2024812,273.303994,440.1712935,394.3379472,400.4237701,464.3072748
180,0,0,0,0,0,259.5512158,338.1505326,390.1753205,435.743242,445.7246534
181,0,0,0,0,255.3272422,271.461146,373.9146658,326.8847552,411.4608667,399.1875031
182,0,0,0,0,188.6128934,342.4609488,406.4218408,408.6353557,389.750677,474.3705297
183,0,0,0,0,0,258.6870486,343.6920107,436.1220172,453.8679716,394.661164
184,0,0,0,0,0,293.6490231,435.92367,461.1285761,443.8224492,412.5880275
185,0,0,0,167.9472672,202.3900206,430.558331,456.7506852,358.7583714,480.6585689,416.8410175
186,0,0,0,0,253.3491941,361.9120145,370.8404234,404.2105406,429.4305701,426.8625285
187,0,0,0,0,0,276.3843657,344.3519111,344.0630475,451.7522696,431.2547449
188,0,0,0,0,0,0,378.9039684,461.1242782,374.5264137,509.9111195
189,0,0,0,0,0,338.9990138,311.7244012,450.3639599,434.9360522,488.9593933
190,0,0,0,0,455.6077182,390.0698012,393.2758151,438.7705102,441.3992041,458.7611915
191,0,0,0,0,0,195.2008418,377.543883,408.4948807,411.8963796,468.3194901
192,0,0,0,0,270.4599853,327.7940321,372.8277993,370.3199963,401.7923,399.9018166
193,0,0,0,0,0,217.6860832,334.4692463,362.1378302,429.7296744,484.7719193
194,0,0,0,0,0,269.3137256,393.4336018,351.4163289,413.0047281,484.9223637
195,0,0,0,0,323.3430417,290.2847957,369.220765,402.2785405,423.5459874,488.8871509
196,0,0,0,0,0,319.1353359,386.9016855,351.5433313,435.1710162,492.805147
197,0,0,0,0,0,417.811448,404.496477,427.0385251,454.7476329,494.9095632
198,0,0,0,0,0,349.8730212,329.3727654,421.3177727,436.6428862,479.7949967
199,0,0,0,0,0,368.8505022,422.0155832,397.3655228,424.1151629,432.4777048
200,0,0,0,0,147.8829069,366.8431124,356.6720717,325.9528487,397.7007302,467.1613857
201,0,0,0,0,298.1520684,441.0231748,431.1340944,419.3811622,474.2445887,414.6542403
202,0,0,0,0,237.2168979,444.5203997,406.0280091,428.116866,491.6891933,455.1276112
203,0,0,0,0,0,265.8290373,427.9684823,502.2198681,466.7475951,448.4830789
204,0,0,0,0,0,321.563962,321.0702289,407.9848971,430.5864377,367.9848132
205,0,0,0,0,360.2136614,320.4911907,427.445846,403.6366448,461.7169327,422.3592454
206,0,0,0,188.1209142,310.2556544,323.0968645,356.2219558,395.3249908,437.8017956,462.7562261
207,0,0,0,0,0,221.1132758,414.9668209,435.1441207,422.8285315,448.6776414
208,0,0,0,0,0,417.4240849,374.9395013,390.1715069,450.2460627,392.8839616
209,0,0,0,0,0,377.7498827,347.907891,381.3841699,397.7045635,476.927377
210,0,0,0,0,421.1419119,359.4820249,381.5788773,415.1496098,423.7971315,417.006313
211,0,0,0,0,185.5751751,128.334681,370.839179,400.3546842,421.4533106,376.4805549
212,0,0,0,0,358.9293112,460.2694342,371.1352217,378.0063875,440.4610205,421.509297
213,0,0,0,0,0,214.3194745,324.4560928,388.75385,489.628371,383.0617864
214,0,0,0,0,244.8742106,421.278308,306.7008043,388.160053,419.8346826,372.0073736
215,0,0,0,0,170.4196202,409.1803792,353.6882886,418.7830728,420.8356252,446.5499083
216,0,0,0,0,0,560.9406468,476.3197017,430.4694695,433.1190249,466.1599692
217,0,0,0,0,0,222.7165844,321.3758823,370.1337333,355.8715767,414.6556788
218,0,0,0,0,484.1891819,352.2653082,421.1355794,370.1073435,395.715501,450.9522615
219,0,0,0,0,206.1980908,378.1480002,375.528054,521.0977571,383.1919208,463.8333191
220,0,0,0,0,256.1247872,322.7575463,413.8111502,415.799644,458.1240611,528.0934509
221,0,0,0,0,0,280.4725481,483.240918,527.4649574,392.3677217,475.0046276
222,0,0,0,0,0,241.3887065,354.4916105,437.5616109,468.6325005,387.8460297
223,0,0,0,0,39.18314874,385.6185457,362.1365642,533.1551409,478.3832547,437.2430558
224,0,0,0,0,0,301.8474165,409.3461329,422.8021585,566.6110216,486.2682386
225,0,0,0,0,0,586.173168,322.41857,406.3194183,445.7980305,372.3526851
226,0,0,0,0,351.6408653,342.8013083,345.4054329,382.6945162,389.1532105,428.3845465
227,0,0,0,0,327.3809466,517.3103355,345.6662909,400.2371704,425.050177,504.7479192
228,0,0,0,0,438.0682817,345.6329495,378.6580098,419.5615053,479.4046691,582.625789
229,0,0,0,0,0,285.2535279,321.5841095,451.3840093,412.3887325,450.2297049
230,0,0,0,0,0,299.3901471,299.9719271,426.3475476,415.2005861,525.1030594
231,0,0,0,0,413.7300261,301.2927279,355.0601739,442.5536431,431.0702628,459.7694791
232,0,0,0,0,0,463.5227832,355.9721263,431.7994645,424.8811591,430.9442402
233,0,0,0,0,0,200.4682439,311.3588972,436.2193849,393.511079,544.1884027
234,0,0,0,0,638.7281803,377.0637533,402.7713625,443.7096563,518.0650076,508.0722171
235,0,0,0,0,0,393.3170625,329.7737213,311.9039986,403.0043923,496.172961
236,0,0,0,0,0,0,301.2458741,403.5305887,460.0769744,378.7016746
237,0,0,0,0,0,215.1141576,386.6506382,342.5038311,373.8099195,461.0099798
238,0,0,0,0,478.8723785,448.9221475,358.9169835,353.048979,362.2173703,433.5396723
239,0,0,0,0,202.7380323,0,456.0811796,423.9565174,391.5351612,499.7236672
240,0,0,0,0,216.2017446,294.797393,366.737361,358.3519049,437.4893179,459.5619132
241,0,0,0,0,0,220.517477,336.9691269,459.9504753,485.0778961,502.7240607
242,0,0,0,0,0,357.168812,409.8837901,371.127563,470.7923405,470.4024609
243,0,0,0,0,0,397.558897,396.5639091,466.881471,436.8666513,514.8793447
244,0,0,0,0,0,350.1173361,390.3832295,496.7452655,451.7691611,472.6367867
245,0,0,0,0,497.8603489,229.5054313,492.4187792,448.0550079,368.4250697,389.1607215
246,0,0,0,0,0,321.4363047,411.9354085,403.650697,430.6427888,470.7979522
247,0,0,0,0,0,261.5517486,407.1445497,405.6548334,466.4527509,460.410175
248,0,0,0,0,0,266.2399973,332.2064623,384.3072293,516.1142449,443.9951589
249,0,0,0,0,0,294.4932463,426.6205731,328.690217,495.8480718,410.25149
250,0,0,0,0,0,333.0337011,302.4228964,477.8274815,401.5944886,437.0703547
251,0,0,0,0,0,262.1115753,410.4253576,511.7514802,442.5696171,353.2519726
252,0,0,0,0,0,497.9982154,495.5424021,331.8794263,393.9331996,465.8729715
253,0,0,0,0,263.880865,103.5095045,387.8452109,432.0893436,449.7187971,532.5179042
254,0,0,0,0,317.9076359,241.1799377,406.5188606,411.6305231,451.0952024,472.6495429
255,0,0,0,0,0,329.7106054,342.4677388,421.596284,273.2316019,465.8226686
256,0,0,0,0,0,0,328.4278057,399.8133136,450.7492533,515.5380305
257,0,0,0,0,372.9273722,205.1581575,427.7201621,366.7573944,343.6598388,429.5051762
258,0,0,0,0,0,448.8660785,404.4778862,356.6781892,409.1969158,446.1447278
259,0,0,0,0,0,257.460287,389.6599105,373.5609809,371.7469248,426.2119172
260,0,0,0,0,0,343.7122757,364.0335084,369.1326646,394.4885481,473.6120123
261,0,0,0,0,299.178187,482.6018246,264.7667227,454.1452085,401.1947189,464.9598438
262,0,0,0,0,0,48.06426318,271.3564072,434.2121656,459.3875313,478.2675353
263,0,0,0,0,0,229.7572385,284.5161459,429.724067,422.9737548,381.7633207
264,0,0,0,0,0,170.8340959,425.719458,408.6580216,425.089228,395.7469006
265,0,0,0,0,245.8956086,418.0581969,302.3319244,363.8202633,442.7007452,484.0477046
266,0,0,0,182.6832769,361.5131612,410.2699112,296.7609326,389.6021567,438.3834284,421.2927439
267,0,0,0,0,0,221.5152716,565.9864277,462.3191497,582.9500656,460.6679219
268,0,0,0,0,273.9269143,0,325.3928628,334.8079584,402.5494132,407.4840886
269,0,0,0,0,0,0,380.5881645,360.5451614,460.6705346,477.3353338
270,0,0,0,0,0,0,386.6525647,386.9018078,591.9387234,429.1220663
271,0,0,0,0,0,276.4141067,411.0029675,380.7339994,439.041421,490.7716186
272,0,0,0,0,0,373.7314392,339.7483127,398.726497,464.9970076,407.6648228
273,0,0,0,0,0,455.4042648,387.1578071,476.4305296,415.4635387,511.507781
