# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Stadard deviation of halo parameter \eta_s for group of halos of the same size n_p, where n_p is number of particles in halo. \eta_s can be used to compute halo angular momentum.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3]  ,https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4] Eqs.(62) (63) Fig. 6,https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5]  Table 3 ,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
169,0,0,0,0,0,0.070987546,0.07766082,0.114352831,0.09283894,0.121531003
170,0,0,0,0,0.110739593,0.119076105,0.110311074,0.139413519,0.113644159,0.105764471
171,0,0,0,0,0,0.197914404,0.116937477,0.131954773,0.108803628,0.087982354
172,0,0,0,0,0.069939291,0.119021994,0.133823251,0.156748326,0.093126328,0.10781846
173,0,0,0,0,0,0.267304607,0.144016311,0.091080436,0.111186279,0.129859198
174,0,0,0,0,0,0.086248162,0.107242532,0.110138657,0.11152589,0.084236962
175,0,0,0,0,0.058441802,0.228959552,0.06622478,0.144607793,0.127310857,0.108920009
176,0,0,0,0,0.070186449,0.1002468,0.127722728,0.116110009,0.139152179,0.122086494
177,0,0,0,0,0,0.077378305,0.061382819,0.115272132,0.081507225,0.092275935
178,0,0,0,0,0,0.112223974,0.09851121,0.1132525,0.102003699,0.1083109
179,0,0,0,0,0,0.095130837,0.163424459,0.089451059,0.125133047,0.116291389
180,0,0,0,0,0,0.143300913,0.159496681,0.108615402,0.07541002,0.092472522
181,0,0,0,0,0,0.046990153,0.079568676,0.101795602,0.121561717,0.097973553
182,0,0,0,0,0,0.125082537,0.110831691,0.122485316,0.106408289,0.112400711
183,0,0,0,0,0,0.090986113,0.134297525,0.117030781,0.115458153,0.11340713
184,0,0,0,0,0,0.025001052,0.127823158,0.143888994,0.099759629,0.110399149
185,0,0,0,0,0.03859968,0.083567295,0.112564027,0.15698455,0.119906479,0.115849671
186,0,0,0,0,0.100741689,0.07532519,0.094892931,0.120926665,0.097498739,0.11698746
187,0,0,0,0,0,0.056763291,0.128255586,0.089617851,0.094619504,0.125053995
188,0,0,0,0,0,0,0.116552177,0.144346976,0.094710471,0.101904314
189,0,0,0,0,0,0.024368353,0.096963451,0.107296718,0.147752472,0.104323541
190,0,0,0,0,0,0.186984851,0.108448458,0.161766826,0.132294995,0.106499562
191,0,0,0,0,0,0.118062394,0.110516423,0.137004291,0.097052294,0.142971802
192,0,0,0,0,0,0.207956544,0.136023853,0.100766895,0.109724972,0.094818736
193,0,0,0,0,0,0.061417607,0.106423768,0.114996899,0.105244282,0.079492402
194,0,0,0,0,0,0.138953219,0.085924199,0.087163036,0.126503283,0.082096899
195,0,0,0,0,0,0.110390601,0.114547076,0.113235519,0.125455417,0.113040529
196,0,0,0,0,0,0.069036437,0.089270223,0.137445387,0.105953216,0.127060926
197,0,0,0,0,0,0.082202733,0.099931575,0.119062904,0.104051093,0.063910976
198,0,0,0,0,0,0.160125881,0.115458742,0.160905528,0.100371214,0.126616236
199,0,0,0,0,0,0.091903472,0.148102603,0.085021714,0.132374486,0.117537131
200,0,0,0,0,0,0.047857829,0.129059541,0.110694,0.122709082,0.117972373
201,0,0,0,0,0.114905392,0,0.091681701,0.111267804,0.110268901,0.075719369
202,0,0,0,0,0.171323877,0,0.090796217,0.116262878,0.134700039,0.112358117
203,0,0,0,0,0,0.125881901,0.097777304,0.121381193,0.129979935,0.127927968
204,0,0,0,0,0,0.108107661,0.126481756,0.07975774,0.097438984,0.099463338
205,0,0,0,0,0,0.027818353,0.133154386,0.165870257,0.058920362,0.109116311
206,0,0,0,0,0.04014452,0.058537562,0.071095321,0.13781985,0.112635923,0.136833726
207,0,0,0,0,0,0.011573286,0.139988996,0.179883931,0.122782539,0.106619748
208,0,0,0,0,0,0.08403257,0.097174764,0.161510436,0.071732643,0.091263175
209,0,0,0,0,0,0,0.127738521,0.111206328,0.095371252,0.099691934
210,0,0,0,0,0.036587269,0.067422655,0.100918543,0.0756913,0.121685329,0.099333889
211,0,0,0,0,0.027332791,0.061715115,0.109455274,0.083943729,0.150711127,0.13701532
212,0,0,0,0,0,0.02544392,0.10576502,0.131274514,0.099242258,0.120091602
213,0,0,0,0,0,0.066840077,0.12367118,0.130234988,0.10582986,0.082289639
214,0,0,0,0,0.076104756,0.083324533,0.20270907,0.130348913,0.130391276,0.107150976
215,0,0,0,0,0,0.083184268,0.158288032,0.111639046,0.143074915,0.128964913
216,0,0,0,0,0,0,0.157664988,0.100242765,0.105336278,0.105925374
217,0,0,0,0,0,0.066980094,0.081192901,0.089343492,0.139788155,0.112719745
218,0,0,0,0,0,0.117842211,0.151834134,0.109383146,0.086840702,0.129091603
219,0,0,0,0,0.080261798,0.046959202,0.095969696,0.129586155,0.084792561,0.131448085
220,0,0,0,0,0.245986937,0.06069996,0.072996184,0.134050736,0.09623091,0.100487458
221,0,0,0,0,0,0.038620084,0.179617779,0.060636973,0.13003281,0.117192564
222,0,0,0,0,0,0.083493091,0.124119984,0.128967618,0.09271115,0.09442823
223,0,0,0,0,0,0.141476576,0.117199486,0.076769097,0.115673535,0.107826327
224,0,0,0,0,0,0.036711961,0.102974874,0.089626045,0.101565418,0.111307492
225,0,0,0,0,0,0.108587207,0.101634537,0.08145531,0.110777316,0.083046164
226,0,0,0,0,0.277886147,0.08684064,0.075201163,0.159600351,0.097148551,0.094352845
227,0,0,0,0,0,0.012274238,0.20789537,0.117804375,0.08506679,0.133475788
228,0,0,0,0,0,0.09094798,0.069899454,0.120934352,0.128068879,0.101203925
229,0,0,0,0,0,0.029524288,0.126939869,0.155642732,0.119136061,0.080604179
230,0,0,0,0,0,0.039265663,0.122466878,0.101007558,0.079878176,0.103410683
231,0,0,0,0,0,0.054030643,0.122983243,0.122338392,0.090268753,0.110786927
232,0,0,0,0,0,0.188257913,0.094475122,0.124164379,0.12396446,0.130550458
233,0,0,0,0,0,0.019372078,0.089593005,0.123935178,0.086631722,0.121086108
234,0,0,0,0,0,0.050167837,0.119636366,0.102137864,0.1031402,0.108538568
235,0,0,0,0,0,0.096779957,0.079370059,0.056167661,0.085857647,0.130202612
236,0,0,0,0,0,0,0.058263201,0.081754362,0.103093113,0.082253755
237,0,0,0,0,0,0.046886923,0.116676422,0.11147845,0.120151083,0.06666882
238,0,0,0,0,0,0,0.116939026,0.083558148,0.119063158,0.113075722
239,0,0,0,0,0,0,0.127328702,0.112522862,0.107492754,0.118239967
240,0,0,0,0,0,0,0.141211755,0.104706843,0.146302421,0.102314753
241,0,0,0,0,0,0,0.108120967,0.103304729,0.1581018,0.114316975
242,0,0,0,0,0,0.177574236,0.130453709,0.060499746,0.08021245,0.102974354
243,0,0,0,0,0,0,0.096065118,0.137443982,0.111542427,0.147893202
244,0,0,0,0,0,0,0.193069925,0.098484443,0.098608177,0.133131864
245,0,0,0,0,0,0.056174515,0.099944974,0.070604239,0.122384656,0.126577589
246,0,0,0,0,0,0.019922466,0.087844694,0.075159062,0.112507429,0.122332175
247,0,0,0,0,0,0.023104573,0.089622804,0.127670731,0.11321102,0.101405396
248,0,0,0,0,0,0,0.077404523,0.127357186,0.115120785,0.122829249
249,0,0,0,0,0,0,0.105449129,0.124592989,0.12974686,0.090714477
250,0,0,0,0,0,0,0.145389161,0.118089028,0.106611692,0.098625711
251,0,0,0,0,0,0.090701468,0.097584346,0.151090946,0.091873534,0.096086843
252,0,0,0,0,0,0.089344239,0.028521585,0.057651628,0.189973415,0.102597085
253,0,0,0,0,0,0,0.102281428,0.132676158,0.098636406,0.139252584
254,0,0,0,0,0,0.127347732,0.119555965,0.146621011,0.142662502,0.115267114
255,0,0,0,0,0,0,0.104847826,0.09152492,0.095619937,0.097505373
256,0,0,0,0,0,0,0.184469987,0.07027419,0.139719132,0.140990179
257,0,0,0,0,0,0.027168366,0.067176913,0.095643778,0.101530443,0.09203204
258,0,0,0,0,0,0.093346673,0.086219106,0.122355636,0.087081786,0.073578303
259,0,0,0,0,0,0.044945048,0.091489469,0.147009749,0.149323146,0.113670588
260,0,0,0,0,0,0,0.127356998,0.142924005,0.098676532,0.115924233
261,0,0,0,0,0,0,0.089503205,0.115496816,0.110421705,0.103455093
262,0,0,0,0,0,0,0.090012661,0.119432238,0.098207713,0.111758903
263,0,0,0,0,0,0.083828103,0.109223856,0.184383676,0.107535392,0.065602108
264,0,0,0,0,0,0,0.078173393,0.05801001,0.108973594,0.136322728
265,0,0,0,0,0,0,0.068041766,0.054419838,0.14513577,0.103873267
266,0,0,0,0,0,0.189223849,0.117373648,0.109850729,0.08426263,0.075709955
267,0,0,0,0,0,0,0.100390736,0.109733552,0.108508071,0.172865938
268,0,0,0,0,0,0,0.107597458,0.104141056,0.091493333,0.072089251
269,0,0,0,0,0,0,0.07687587,0.051926591,0.055106605,0.085115397
270,0,0,0,0,0,0,0.071969421,0.11252217,0.097001785,0.113194781
271,0,0,0,0,0,0.04199458,0.194641602,0.125167807,0.104050303,0.094717445
272,0,0,0,0,0,0,0.092116985,0.067125388,0.049868696,0.10037186
273,0,0,0,0,0,0.044275182,0.102196407,0.132608264,0.080181988,0.12287759
274,0,0,0,0,0,0,0.122468436,0.154503304,0.132864367,0.120680891
275,0,0,0,0,0,0,0.097327881,0.092605104,0.104750294,0.145751417
276,0,0,0,0,0,0.171180622,0.065795617,0.106619794,0.102659086,0.106102406
277,0,0,0,0,0,0,0.12590609,0.06981425,0.091643614,0.080722011
278,0,0,0,0,0,0,0.098105415,0.14144513,0.103435625,0.136499109
279,0,0,0,0,0,0.014589095,0.046157961,0.103728636,0.089622661,0.100975318
280,0,0,0,0,0,0,0.223806202,0.047331793,0.111442431,0.1084983
281,0,0,0,0,0,0,0.074427672,0.096589024,0.122032326,0.0968941
282,0,0,0,0,0,0,0.113031645,0.0671793,0.151058617,0.09456903
