# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Halo paramter beta_s for group of halos of the same size n_p, where n_p is number of particles in halo.   Beta_s represents the ratio between halo kinetic and potential energy.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3],https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4] Eq. (53) and Fig. 2,https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
,,,,,,,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
93,0,0,0,0.183387521,0.148530832,0.134467825,0.121745229,0.118650724,0.110785909,0.109651553
94,0,0,0,0.162664269,0.11880665,0.136414246,0.125361305,0.123130082,0.112416238,0.106937324
95,0,0,0,0.158288292,0.144605571,0.142774923,0.119864757,0.119136234,0.116691517,0.105873474
96,0,0,0,0.124418097,0.131305085,0.134524245,0.121943509,0.119873733,0.108248393,0.109172917
97,0,0,0,0.153994696,0.142356297,0.129251044,0.119603935,0.126080281,0.112821172,0.110432468
98,0,0,0,0.12361305,0.147745271,0.136944871,0.122907256,0.11579416,0.112997686,0.11169233
99,0,0,0.111460646,0.111239029,0.151721372,0.116696214,0.130548522,0.122916673,0.107537721,0.106482231
100,0,0,0,0.129066692,0.137382857,0.130165378,0.131212087,0.117094238,0.107203085,0.108076488
101,0,0,0,0.161326244,0.136257672,0.135849594,0.126751342,0.118791265,0.108916488,0.110480003
102,0,0,0,0.14179855,0.135670606,0.128191104,0.124641239,0.119741164,0.116189902,0.106953521
103,0,0,0,0.153360842,0.166884233,0.13499105,0.121446762,0.119047657,0.114744636,0.108598122
104,0,0,0,0.112806378,0.148506321,0.136930575,0.11853312,0.11731086,0.115124394,0.10523357
105,0,0,0,0.138479433,0.125469942,0.141573647,0.12450588,0.118365081,0.112157671,0.107053926
106,0,0,0,0.137870426,0.164955099,0.14893746,0.123200391,0.117028278,0.10706167,0.110059148
107,0,0,0,0.143279644,0.122139811,0.127178137,0.120787271,0.124076311,0.11173956,0.107543703
108,0,0,0,0.226251519,0.10118536,0.128741579,0.120725334,0.115875281,0.104056998,0.105785786
109,0,0,0,0.207933632,0.137556037,0.141972194,0.125005269,0.120842838,0.113667245,0.103547398
110,0,0,0,0.149761687,0.119029414,0.132174226,0.130862259,0.11663578,0.108087668,0.108650024
111,0,0,0,0.149940499,0.157877543,0.121699859,0.125344497,0.115035657,0.103976688,0.109127353
112,0,0,0,0,0.121831926,0.128924099,0.121946312,0.122651525,0.109233982,0.107633397
113,0,0,0,0.104225906,0.125980618,0.142702074,0.120496962,0.117220981,0.113075434,0.10606781
114,0,0,0,0,0.135015867,0.14487264,0.122947187,0.114575794,0.110887381,0.105061445
115,0,0,0,0,0.13719518,0.125028454,0.118295604,0.117559145,0.110781304,0.104110002
116,0,0,0,0.105025661,0.119645768,0.139645191,0.119476967,0.117493626,0.111196003,0.103660559
117,0,0,0,0,0.147845053,0.134218379,0.123439489,0.124181982,0.107591124,0.107891741
118,0,0,0,0.1026641,0.163760371,0.130669916,0.129211484,0.123281641,0.110215966,0.102541972
119,0,0,0,0.178639268,0.132495227,0.131422719,0.129401407,0.124993015,0.106824164,0.108729975
120,0,0,0,0,0.105114349,0.123263017,0.128584818,0.113787813,0.12056129,0.107241107
121,0,0,0,0.211245143,0.143232572,0.136744979,0.121090838,0.119694854,0.106993383,0.107108832
122,0,0,0,0.157917372,0.144895684,0.126753179,0.119296298,0.118997796,0.106103853,0.10551958
123,0,0,0,0.112852889,0.112919074,0.131819381,0.127286912,0.111884967,0.106399775,0.108199341
124,0,0,0,0.086711792,0.140768469,0.124804531,0.12559265,0.11592352,0.111071585,0.11020616
125,0,0,0,0,0.099012339,0.146540689,0.123003889,0.117845763,0.119852991,0.103976394
126,0,0,0,0,0.155629432,0.121020609,0.123165797,0.108031523,0.115429429,0.108092117
127,0,0,0,0,0.136104578,0.146770531,0.120919787,0.122314171,0.108256553,0.100874855
128,0,0,0,0,0.117761555,0.121476503,0.128181775,0.113664657,0.111297805,0.105553121
129,0,0,0,0.140532406,0.097234291,0.150744323,0.117342746,0.118019219,0.109237978,0.105396122
130,0,0,0,0,0.134046367,0.12827545,0.122044955,0.120735865,0.110726133,0.106283637
131,0,0,0,0,0.154316614,0.121885707,0.123813761,0.115781859,0.106102897,0.108626518
132,0,0,0,0,0,0.121034204,0.118508229,0.12044362,0.105966471,0.106149945
133,0,0,0,0,0.133456664,0.116301352,0.122686066,0.1127477,0.103834656,0.110950328
134,0,0,0,0,0.135273733,0.129885769,0.128379224,0.132476216,0.116041284,0.107403386
135,0,0,0,0,0.113778965,0.126261197,0.130076052,0.112077131,0.114860326,0.102851014
136,0,0,0,0.170928816,0.1682877,0.136507191,0.124623415,0.116313051,0.101968919,0.107334472
137,0,0,0,0,0.13785697,0.144723373,0.117332693,0.122759097,0.107500383,0.103138303
138,0,0,0,0,0.121249177,0.157606566,0.120931593,0.113429052,0.115905451,0.102331582
139,0,0,0,0,0,0.154520362,0.121178657,0.117516806,0.110379112,0.108914312
140,0,0,0,0.170635142,0.112333489,0.122188659,0.11864198,0.11659503,0.108480086,0.102445038
141,0,0,0,0,0.124231082,0.149560037,0.117643617,0.113108936,0.101903648,0.102490774
142,0,0,0,0,0.167942165,0.123562686,0.132420881,0.120775319,0.111014273,0.109006518
143,0,0,0,0.23255256,0.11693267,0.111427368,0.121505006,0.118592186,0.107263749,0.112312234
144,0,0,0,0.101337137,0.163763016,0.137922023,0.123177715,0.116931266,0.112180853,0.103284399
145,0,0,0,0,0.132035572,0.128359704,0.130878699,0.121787368,0.109873907,0.104021665
146,0,0,0,0,0.129049085,0.127896823,0.114050286,0.127833002,0.101767452,0.110776571
147,0,0,0,0,0.158272225,0.13587054,0.123723883,0.1154876,0.113333828,0.106275698
148,0,0,0,0.186557606,0.134761136,0.139108643,0.117387517,0.115935664,0.106873415,0.111152312
149,0,0,0,0.304412996,0.112864329,0.163195811,0.109827056,0.118460979,0.108862491,0.112296768
150,0,0,0,0,0.132173618,0.139560178,0.118252303,0.116360408,0.117836398,0.103327076
151,0,0,0,0,0.099349834,0.122624992,0.111651133,0.12003975,0.108891388,0.106626443
152,0,0,0,0.10719656,0.304581299,0.155764766,0.114446069,0.114989971,0.10797428,0.112110834
153,0,0,0,0,0.108164259,0.10833583,0.115486866,0.120948878,0.099856912,0.110620144
154,0,0,0,0,0.121934785,0.152131447,0.119854477,0.113712271,0.109013033,0.102312885
155,0,0,0,0.145059304,0.131803853,0.121461979,0.134446136,0.113067452,0.114512032,0.103097499
156,0,0,0,0,0.176987066,0.141239626,0.126447689,0.117795922,0.10608924,0.11613151
157,0,0,0,0,0.100184449,0.124930769,0.131005821,0.116928402,0.107891549,0.103809061
158,0,0,0,0.161961873,0.160138536,0.12743741,0.120169696,0.108211906,0.106471757,0.106609613
159,0,0,0,0.128431296,0,0.157315747,0.131443235,0.111183124,0.116777861,0.107561604
160,0,0,0,0.356004971,0.117068892,0.142758925,0.12241862,0.12407007,0.104743885,0.103573363
161,0,0,0,0,0.123831936,0.118687486,0.123237349,0.122829411,0.114332184,0.108006129
162,0,0,0,0,0.141955407,0.126706525,0.12807591,0.120372382,0.107891301,0.104612114
163,0,0,0,0,0.090679848,0.116935947,0.119271574,0.11366699,0.112364754,0.105244413
164,0,0,0,0.164205635,0.106257882,0.107128164,0.112051842,0.122576518,0.112407145,0.102627133
165,0,0,0,0.112938606,0.123270293,0.120824892,0.123272377,0.119768183,0.117428866,0.1052929
166,0,0,0,0.146805368,0.118701458,0.146153709,0.13443834,0.12467403,0.121750797,0.103972567
167,0,0,0,0,0.126272735,0.122584919,0.113429493,0.115734131,0.107822207,0.106004794
168,0,0,0,0,0.196607925,0.129696727,0.119739001,0.11502735,0.111445509,0.113515333
169,0,0,0,0,0.10384255,0.133334483,0.118542802,0.11019169,0.109360242,0.107291242
170,0,0,0,0,0.164707215,0.111231293,0.133933742,0.113851632,0.106097175,0.107769988
171,0,0,0,0,0.29983729,0.102921739,0.118179469,0.115928986,0.114340363,0.103714703
172,0,0,0,0,0.171227158,0.126917157,0.109312315,0.118664306,0.106579974,0.104447658
173,0,0,0,0.107547431,0,0.095708432,0.119857113,0.123497503,0.114343249,0.098128128
174,0,0,0,0,0.203244801,0.11289807,0.115630098,0.121048722,0.119070157,0.107184632
175,0,0,0,0,0.116083706,0.121137857,0.129242151,0.111914122,0.108853538,0.101079309
176,0,0,0,0,0.115026835,0.107479094,0.120003728,0.116926542,0.115373471,0.108645822
177,0,0,0,0,0.110816846,0.117741091,0.115807381,0.127359561,0.10952538,0.10492523
178,0,0,0,0,0.090754022,0.134781228,0.117013141,0.113976333,0.109137788,0.103565454
179,0,0,0,0,0.147040119,0.152030334,0.123128435,0.103686518,0.11253695,0.099210154
180,0,0,0,0,0,0.152136813,0.134472584,0.110269398,0.111920217,0.106989629
181,0,0,0,0,0.174426715,0.129484778,0.115017073,0.111684994,0.112117314,0.1053399
182,0,0,0,0,0.083917708,0.152232288,0.11698205,0.112256329,0.105494497,0.10808376
183,0,0,0,0,0,0.123023921,0.110517647,0.121790241,0.107066492,0.100236901
184,0,0,0,0,0,0.133045558,0.116025278,0.114794188,0.112299048,0.110328491
185,0,0,0,0.119823533,0.153135138,0.130506697,0.127863562,0.119255213,0.113544907,0.104162368
186,0,0,0,0,0.154638622,0.156983532,0.125690038,0.112130152,0.104861604,0.105500743
187,0,0,0,0,0,0.111675648,0.125359698,0.116819689,0.108122932,0.108682978
188,0,0,0,0,0,0,0.124024462,0.114197703,0.113676403,0.108789428
189,0,0,0,0,0,0.136197041,0.131304185,0.127041667,0.114516349,0.1013689
190,0,0,0,0,0.149947798,0.135996533,0.120385737,0.108566982,0.10314748,0.101664045
191,0,0,0,0,0,0.181189325,0.152820121,0.118647972,0.106824909,0.103113512
192,0,0,0,0,0.16158228,0.111399042,0.130485867,0.120044489,0.112942298,0.111574891
193,0,0,0,0,0,0.1266083,0.128769486,0.134211755,0.108379878,0.102749097
194,0,0,0,0,0,0.150720885,0.125382223,0.113367056,0.102603655,0.106440806
195,0,0,0,0,0.0857685,0.156696859,0.113187376,0.11303227,0.114108633,0.107513973
196,0,0,0,0,0,0.1381329,0.124367132,0.113890219,0.106581681,0.103919769
197,0,0,0,0,0,0.10713861,0.116366123,0.123001256,0.09701319,0.096902351
198,0,0,0,0,0,0.13654331,0.134720309,0.117498262,0.124278333,0.104755683
199,0,0,0,0,0,0.169032195,0.114191321,0.107027537,0.108345379,0.10976985
200,0,0,0,0,0.110668778,0.151611365,0.116723236,0.113225844,0.110280902,0.10491067
201,0,0,0,0,0.153836454,0.087686138,0.132773175,0.110737159,0.1077316,0.100087644
202,0,0,0,0,0.145816727,0.143410732,0.112924529,0.111320013,0.102159014,0.115140641
203,0,0,0,0,0,0.122311977,0.112634029,0.117279532,0.107024492,0.113119492
204,0,0,0,0,0,0.093727916,0.112837229,0.13065808,0.11093261,0.107371272
205,0,0,0,0,0.115270236,0.104939194,0.163658116,0.109989844,0.115918997,0.111754634
206,0,0,0,0.062602046,0.203226066,0.146067415,0.108436718,0.112746712,0.107101745,0.099105383
207,0,0,0,0,0,0.139788186,0.109336421,0.113418626,0.107723382,0.099374933
208,0,0,0,0,0,0.149145601,0.117678216,0.114589747,0.102499544,0.111491336
209,0,0,0,0,0,0.104430871,0.129625427,0.120835777,0.100352637,0.100842808
210,0,0,0,0,0.115054872,0.156412022,0.129100057,0.124749654,0.102945055,0.10635377
211,0,0,0,0,0.143883387,0.138470401,0.113954219,0.114407778,0.11358274,0.106173451
212,0,0,0,0,0.109752148,0.149880364,0.137166088,0.126783747,0.114731515,0.108292909
213,0,0,0,0,0,0.113425313,0.131446831,0.114190361,0.112149463,0.098350476
214,0,0,0,0,0.153051053,0.150206621,0.134952675,0.116088948,0.109201184,0.10923751
215,0,0,0,0,0.10854879,0.115453035,0.130030247,0.112115251,0.113229681,0.104474784
216,0,0,0,0,0,0.245172858,0.149938013,0.110941291,0.113177012,0.112924537
217,0,0,0,0,0,0.135808389,0.136980789,0.122365371,0.117597333,0.095480847
218,0,0,0,0,0.099073262,0.138317622,0.116289306,0.100914267,0.102806957,0.104441427
219,0,0,0,0,0.130026508,0.134487539,0.109127378,0.111427022,0.114451816,0.115323893
220,0,0,0,0,0.142630176,0.106154192,0.11930324,0.113114799,0.103478767,0.105852724
221,0,0,0,0,0,0.122614382,0.136140282,0.126936869,0.11607805,0.116091827
222,0,0,0,0,0,0.098570236,0.131353254,0.111722024,0.099120379,0.107021729
223,0,0,0,0,0.087207358,0.146879895,0.121623284,0.095814416,0.113515657,0.098607323
224,0,0,0,0,0,0.14341892,0.117623079,0.117090631,0.113617358,0.106107773
225,0,0,0,0,0,0.114083619,0.125267766,0.110008732,0.116266738,0.107846409
226,0,0,0,0,0.173704691,0.111746207,0.111149525,0.122799635,0.106114574,0.10636316
227,0,0,0,0,0.093277312,0.139999984,0.140770512,0.116951272,0.104273725,0.112060385
228,0,0,0,0,0.106851694,0.105793205,0.112572016,0.113724857,0.112190773,0.090711771
229,0,0,0,0,0,0.129794149,0.119642061,0.134313211,0.115002598,0.098494337
230,0,0,0,0,0,0.13421233,0.109728123,0.106053214,0.108788525,0.110852439
231,0,0,0,0,0.192283773,0.084031861,0.11901116,0.115405241,0.110918956,0.106169196
232,0,0,0,0,0,0.092516288,0.118277867,0.126163736,0.112505803,0.108958611
233,0,0,0,0,0,0.113858483,0.121644315,0.124980214,0.112049173,0.093064127
234,0,0,0,0,0.126650409,0.11492041,0.106938539,0.107262755,0.096403431,0.103533686
235,0,0,0,0,0,0.165399226,0.122506753,0.124917164,0.100303845,0.113675557
236,0,0,0,0,0,0,0.129149447,0.11621867,0.117999818,0.098881744
237,0,0,0,0,0,0.100917031,0.126819965,0.124318394,0.112426783,0.102100972
238,0,0,0,0,0.216218098,0.124333291,0.112613036,0.106644876,0.100315805,0.106746971
239,0,0,0,0,0.097163309,0,0.116313173,0.124947634,0.102998102,0.117195027
240,0,0,0,0,0.136721985,0.105258506,0.124112749,0.111270749,0.101869809,0.10897361
241,0,0,0,0,0,0.093524708,0.14005792,0.110062858,0.118120182,0.113427641
242,0,0,0,0,0,0.151565813,0.13128247,0.100791881,0.108734821,0.09297187
243,0,0,0,0,0,0.084385916,0.128538759,0.114984969,0.10879549,0.098918171
244,0,0,0,0,0,0.086013569,0.120785474,0.12870234,0.115481133,0.121956992
245,0,0,0,0,0.117031403,0.117652348,0.120370705,0.112279945,0.109395704,0.099392978
246,0,0,0,0,0,0.112143514,0.10395784,0.115194911,0.110087866,0.102449589
247,0,0,0,0,0,0.138266063,0.12368722,0.108446092,0.10870719,0.102935705
248,0,0,0,0,0,0.107339544,0.114745658,0.118273164,0.118657263,0.111163502
249,0,0,0,0,0,0.146106562,0.11267594,0.099975186,0.11908754,0.1029331
250,0,0,0,0,0,0.085479962,0.140990683,0.099285671,0.115913355,0.10877761
251,0,0,0,0,0,0.117076918,0.111012645,0.108990366,0.138845886,0.08984903
252,0,0,0,0,0,0.18560512,0.131428395,0.10789172,0.11109059,0.100912958
253,0,0,0,0,0.125852979,0.106512526,0.129831326,0.111357536,0.121547231,0.106612293
254,0,0,0,0,0.105145881,0.140758384,0.13432233,0.118900722,0.113712276,0.105331317
255,0,0,0,0,0,0.176310427,0.103994379,0.119831075,0.114764333,0.099470133
256,0,0,0,0,0,0,0.123746689,0.117340861,0.12140316,0.116790984
257,0,0,0,0,0.103385709,0.148296406,0.131240022,0.131876307,0.101306163,0.111628483
258,0,0,0,0,0,0.14683428,0.134936402,0.111394406,0.111860617,0.101319803
259,0,0,0,0,0,0.111964834,0.126136644,0.116628719,0.123034559,0.094638176
260,0,0,0,0,0,0.16113254,0.099818586,0.147553987,0.100268861,0.105282345
261,0,0,0,0,0.156811645,0.10556982,0.127580832,0.114691908,0.119356992,0.098136561
262,0,0,0,0,0,0.225209926,0.129411804,0.122826053,0.110134327,0.110310315
263,0,0,0,0,0,0.117335488,0.143965585,0.100211032,0.11175075,0.10703711
264,0,0,0,0,0,0.158346517,0.119597355,0.113322357,0.116010764,0.112155395
265,0,0,0,0,0.228410663,0.143524296,0.134059888,0.102920836,0.109270284,0.112148264
266,0,0,0,0.346487271,0.153341367,0.115696661,0.130842995,0.117899029,0.116685272,0.10897737
267,0,0,0,0,0,0.146035135,0.128864394,0.117721698,0.092903814,0.108788564
268,0,0,0,0,0.124567298,0,0.110057114,0.12934928,0.10989822,0.103267857
269,0,0,0,0,0,0,0.117128876,0.115624157,0.105099469,0.108066686
270,0,0,0,0,0,0,0.129661834,0.119250463,0.11852683,0.114796724
271,0,0,0,0,0,0.136434221,0.138939602,0.120678324,0.115005338,0.102127404
272,0,0,0,0,0,0.174758381,0.163408515,0.127111388,0.098178482,0.106723849
273,0,0,0,0,0,0.106744456,0.137654016,0.113397108,0.103283305,0.11653969
274,0,0,0,0,0,0,0.132822141,0.117542461,0.119525562,0.093440576
