# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo angular momentum H_h (km/s Mpc/h) for group of halos of the same size n_p, where n_p is number of particles in halo.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
"#Ref. [3] Eq. (56)-(58), Fig. 12",https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4] Eq. (62) and Fig. 4,https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5] Table 3,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
27,0,0,3.589849979,3.994359086,4.766091579,5.846075389,7.302400214,8.144594965,9.418614109,9.725275942
28,0,0,3.096751415,4.004217691,4.521277078,5.993978959,7.403863409,8.284284427,9.189162432,9.698402377
29,0,0,2.625065802,3.886413913,4.95933636,5.989617981,7.420558017,8.333632597,9.360188326,9.994326533
30,0,0,2.358612378,4.132868746,4.885738441,6.096013329,7.704359322,8.525205182,9.482148316,10.40990981
31,0,0,3.855923159,3.94205711,5.030430161,6.033206426,7.724872707,8.4094884,9.717208534,10.19121639
32,0,0,2.40080061,3.951802273,5.104019356,5.925208891,7.765169388,8.488668262,9.749619016,10.48307083
33,0,0,2.112144935,4.137189657,4.932484217,6.044252419,7.776285511,8.831748941,9.883687091,10.41546396
34,0,0,3.610468896,4.200141543,4.76870692,6.473016978,8.097955716,8.954799913,9.772093519,10.78249063
35,0,0,3.54894524,4.516798156,5.149415702,6.290696756,8.171387576,8.759150359,10.19251499,10.56927221
36,0,0,2.805545918,4.257572859,5.254666666,6.627474807,8.373998981,8.699962569,9.869988357,10.64903901
37,0,0,2.21729887,4.368578614,5.432843645,6.637369181,8.370577737,9.45477446,10.04786526,11.42557182
38,0,0,3.554703298,4.149867571,5.568957371,6.358928955,8.301396639,9.47481539,10.27735274,10.57517877
39,0,0,4.038286421,4.530060203,5.214596015,6.890154335,8.490503826,9.481455925,10.40833422,10.97850868
40,0,0,1.676822687,4.03023876,5.250413748,6.86809768,8.31630547,9.482025715,10.43452905,11.16827177
41,0,0,8.071893494,4.114465773,5.305188081,6.715221433,8.793977593,9.344050976,10.24301479,11.61772876
42,0,0,2.201515387,4.25583136,5.912952487,6.895697168,8.817250174,9.474465856,10.71092323,11.28645363
43,0,0,3.651035742,4.241738765,5.168219631,7.131950449,8.817430706,9.689700077,11.03973285,11.68132767
44,0,0,6.078767095,5.005475749,5.833594996,6.988319369,9.334907348,10.19689411,10.70843378,11.54845105
45,0,0,3.261963437,4.293938355,5.549441488,7.035281286,8.67396671,9.967869469,11.07536992,12.1010776
46,0,0,3.624198685,4.242263709,6.315797541,6.787213452,9.041334811,10.05939255,11.67899135,11.39498839
47,0,0,6.207063027,4.669078381,5.939314838,7.381234411,8.82341723,10.11684601,11.84442985,11.85754247
48,0,0,0,4.847733827,5.676041623,7.590526651,9.594420112,10.39654185,11.34432536,12.58553474
49,0,0,3.523110451,4.213463028,5.798741165,7.539175237,9.541830895,10.61425385,11.54618141,11.71863328
50,0,0,0,5.385932847,5.9503823,7.391195774,9.205610031,10.54484349,12.00313934,12.25730068
51,0,0,1.741039592,4.708158972,5.994991079,7.748876907,8.916629933,10.38195777,11.41968958,12.41599997
52,0,0,5.569916611,4.919155294,5.971619318,7.450059128,8.925605522,10.80929063,11.51827665,12.93823037
53,0,0,0,5.070216731,6.100427943,7.174376726,9.670201607,10.57108576,11.86706733,12.80264054
54,0,0,3.3420259,4.84639781,5.744739699,7.41168487,8.812314867,10.58688762,12.44416473,13.40398094
55,0,0,2.736821038,4.849204812,6.902534965,7.596206112,10.21846331,10.71037499,12.4501164,12.87724857
56,0,0,0.824960644,5.976413487,6.142906522,7.755322156,10.0205007,10.48657821,11.51723789,12.96138127
57,0,0,0,4.593471468,5.506936326,8.148323701,10.17328687,10.85513785,12.25307058,12.96751359
58,0,0,6.857666883,6.057533281,6.216251088,8.575402695,10.42421403,10.9691519,12.43027903,12.9591088
59,0,0,3.268749929,5.607190496,6.524289193,8.124641816,9.994735437,11.04499317,13.02241385,12.89512224
60,0,0,0,6.252513402,6.828929259,8.407477811,10.22932159,11.28087454,11.94871842,13.62302882
61,0,0,0,5.32266111,6.760244004,7.674153816,10.02290467,11.09076785,12.79316067,13.05333699
62,0,0,1.796772172,4.501037352,6.271257151,8.381573291,10.76775375,11.26943656,13.14811703,13.16925235
63,0,0,0,5.501061081,6.082008593,8.051040148,10.65130104,10.97745442,13.52939823,13.56203235
64,0,0,16.21007139,5.223961743,6.536963881,8.001078424,11.0246351,11.88225341,12.42101511,13.76145641
65,0,0,0,5.607927631,6.522225895,8.650696302,10.96913176,12.06501079,13.62392612,12.58683467
66,0,0,0,5.546657136,7.026579032,8.484416931,11.09485521,12.28491449,12.27230712,13.82524949
67,0,0,0,6.021847483,7.24481579,8.486452203,10.48734308,12.68061281,13.53164373,14.02473611
68,0,0,0,4.106531064,7.456014695,9.282029812,10.31298458,11.35090033,14.07600193,14.49696324
69,0,0,0,5.841941925,6.6729193,8.296283365,11.24400702,12.36328569,13.98250288,15.19266924
70,0,0,0,6.533876891,6.368063061,8.231088473,11.72248182,13.06298718,13.94204667,14.22168094
71,0,0,0,6.40172982,8.428749229,8.755175783,11.3616152,12.21307269,13.85345966,15.13784568
72,0,0,0,2.944154921,6.580051978,8.428716976,11.15130097,12.52317914,13.32854206,14.98489255
73,0,0,0,5.966863075,7.233503095,8.473835726,11.90469258,12.04432779,14.55265676,14.26811012
74,0,0,0,4.240711241,9.073073957,9.36444295,11.27839102,12.97034105,13.17664964,13.89223726
75,0,0,0,3.511471697,7.029189166,9.056772336,11.88136059,12.31500334,14.7618383,15.17374261
76,0,0,0,6.23468925,6.11008513,8.682007053,11.27946894,13.09456912,14.52204509,14.8108905
77,0,0,0,5.003331951,6.46715895,8.987896784,11.02839453,12.47063879,14.47004053,16.11182605
78,0,0,3.06596045,4.686942951,7.241864868,9.704487558,10.65388155,13.53680955,14.54716386,15.5734567
79,0,0,0,6.446733988,8.599883721,8.38965244,11.26521313,14.41308877,14.74572202,17.74580668
80,0,0,6.403972704,7.898390997,6.889877542,9.062175643,11.18752395,13.15063501,13.9606586,15.49129331
81,0,0,0,3.997202028,7.300281785,10.66808867,12.01721006,13.61022793,14.56887924,16.07183198
82,0,0,0,4.205932677,5.83435643,9.749368008,11.91062326,13.29706704,14.0999203,16.41868906
83,0,0,0,5.367666489,7.476955177,9.95980775,12.73737683,13.26419323,14.43323488,15.28905433
84,0,0,0,5.079258171,6.288762626,9.507032436,11.95116686,13.74954,16.00055946,16.13684764
85,0,0,0,4.862268,7.594589986,10.58401907,12.83096322,14.95731047,14.90758167,17.08925097
86,0,0,0,5.316614586,9.323157948,9.386997704,13.00516106,14.13281851,15.19182264,17.73159031
87,0,0,0,6.445711699,8.358036414,9.461485455,13.26499149,16.05149395,14.44384532,16.38375063
88,0,0,0,4.974855027,8.440896063,8.733648607,12.33533818,13.64539053,15.57546189,15.48592378
89,0,0,2.949062875,8.578324609,8.384732212,11.82230693,12.69886114,14.33616993,15.91048328,17.83897886
90,0,0,0,8.25821557,8.384131412,9.366498652,11.87310851,13.8495765,17.06593122,15.55471323
91,0,0,0,6.061668027,6.696787002,9.587163043,11.34929012,14.79720331,15.22950323,16.92899535
92,0,0,0,2.734598451,5.867263616,11.07826592,13.27281137,14.84806226,15.26822564,18.04388807
93,0,0,0,9.334183326,7.655183494,9.284890004,13.48656903,13.88309266,14.99218982,18.02336874
94,0,0,0,4.859325908,8.629943311,10.13109159,13.99429223,13.70900763,17.10526397,17.05367773
95,0,0,0,5.824098803,7.793118652,10.75305749,13.47945804,14.60135979,16.35458664,16.12532009
96,0,0,0,4.99329812,12.1254872,10.48933535,12.34837845,13.96652722,14.62146828,15.25764364
97,0,0,0,7.650129193,9.286862364,9.647225817,13.45339612,15.33306075,17.41064163,16.33023843
98,0,0,0,6.391563796,8.836927991,9.445274103,13.26984827,14.78852774,16.63560204,17.99317573
99,0,0,3.365708721,6.231383106,8.018272171,9.540595409,13.63894527,15.79451013,15.26179531,18.07870912
100,0,0,0,6.411790359,8.412419152,10.27997964,12.68145811,14.0843302,16.45541172,16.26793398
101,0,0,0,4.631993374,9.134027571,9.361273141,14.18147712,17.29255269,16.16228096,17.52950388
102,0,0,0,14.63135857,7.225014817,11.75368387,14.05904799,15.42850852,18.13851827,15.87086958
103,0,0,0,8.23954052,7.694213667,10.96108176,14.81649668,16.71995415,18.52942511,19.53881197
104,0,0,0,10.90907613,11.66330728,13.34841853,14.01916729,13.67494471,17.2351607,16.07217441
105,0,0,0,5.073890733,6.225690846,11.25731145,13.47821762,14.20888102,16.69076957,17.4338982
106,0,0,0,6.640956107,12.30650803,12.1825584,13.87853775,14.88592304,15.93112436,18.51132428
107,0,0,0,9.435216303,7.023426656,10.78777478,13.08117136,16.66357079,15.52941171,19.36068509
108,0,0,0,20.19515643,6.136247753,10.88888562,15.27040996,16.47979834,16.02627947,18.2872845
109,0,0,0,12.53582192,6.52226334,11.84326059,15.34806864,16.88709897,19.08733009,17.88668076
110,0,0,0,5.946110605,6.237346586,9.633245364,14.45223586,14.29861251,16.77961178,19.78941456
111,0,0,0,6.915240409,11.68813876,10.32738602,14.28372576,14.78294233,16.80534023,18.49625989
112,0,0,0,0,5.482363964,11.49565326,11.89518622,18.50560907,17.02874359,20.03993479
113,0,0,0,7.253038893,6.545188076,11.2837376,12.90027575,15.55368233,19.98623886,18.54855112
114,0,0,0,0,7.250922899,11.88872153,12.60459618,17.40761474,16.96886456,18.09825679
115,0,0,0,0,7.570636099,11.63823701,12.64657545,16.49913861,17.44733556,18.62241935
116,0,0,0,6.859477991,6.298605121,16.82508393,14.92133557,15.20507567,15.71909135,18.17872203
117,0,0,0,0,10.4441019,10.79559131,14.19057814,16.73170572,16.7332759,18.0041224
118,0,0,0,2.726519932,8.532721214,13.52914368,13.0753068,15.81789979,20.17520893,16.98395353
119,0,0,0,7.620747466,13.30924256,11.77459047,16.50068627,17.03474701,15.81268853,19.19525476
120,0,0,0,0,5.899828187,9.93857732,15.34072685,15.60481852,19.75747952,20.42077511
121,0,0,0,13.86186643,14.78339286,8.715271043,14.50823593,16.86257151,17.12739471,19.72477449
122,0,0,0,5.078333405,8.490192175,9.470050933,14.84836807,15.80280836,18.13856574,18.51792836
123,0,0,0,11.45028092,9.198284143,14.55129355,17.42995296,17.04541285,18.61103789,18.28400224
124,0,0,0,5.049978955,12.12485584,10.56284958,15.60847901,17.08664722,18.84848407,19.40021901
125,0,0,0,0,9.903594396,11.06183957,14.95561283,16.69648294,20.32121296,22.04159225
126,0,0,0,0,6.397649161,10.20649024,14.16689613,14.54761451,19.46983293,20.04941319
127,0,0,0,0,9.084560298,11.05089576,13.77622226,15.44429551,18.63663719,18.57117322
128,0,0,0,0,10.47348555,9.121679511,17.13910945,15.85830672,18.63678007,18.94322611
129,0,0,0,2.216191158,4.777985383,14.63632167,14.38917088,16.35967352,19.43843908,17.08487711
130,0,0,0,0,7.171328834,9.311329868,16.45151986,18.14084103,18.43809371,20.36638808
131,0,0,0,0,10.96659637,12.05070523,13.10422342,17.94251513,17.74870576,20.64151085
132,0,0,0,0,0,13.42445988,17.14489927,17.51284719,19.01015065,19.70442133
133,0,0,0,0,8.560143783,11.571442,13.9460687,17.31281138,15.99269842,19.93531139
134,0,0,0,0,12.73851057,14.37605069,17.3122424,19.23049509,19.17664787,20.64903269
135,0,0,0,0,8.024176027,12.00098159,15.96495719,17.65536658,18.8152912,20.59957503
136,0,0,0,7.084665788,15.88378719,10.8400875,13.14786981,17.52375524,16.98122456,24.03564029
137,0,0,0,0,8.310952398,13.54747726,13.26217642,17.56616588,21.12806247,20.21150015
138,0,0,0,0,9.834765063,15.87079377,16.24032025,17.82288873,24.30611679,20.60141035
139,0,0,0,0,0,22.7697895,16.84261212,18.63496496,19.31656865,20.72997995
140,0,0,0,1.326129484,4.105050839,14.13012356,19.3048221,15.9867052,20.86326705,19.43788913
141,0,0,0,0,10.24346224,16.26601864,15.74231927,19.82884332,19.32731762,21.89313129
142,0,0,0,0,19.9044455,14.71424733,16.18859818,16.0388335,20.92075464,22.70405068
143,0,0,0,13.32355231,6.424993664,14.83514551,14.26039928,18.02157651,20.40236306,24.82319348
144,0,0,0,3.784051012,14.09429014,11.75430748,14.69352878,18.98483269,20.24474574,20.80451552
145,0,0,0,0,17.02374384,10.95032029,17.1702593,18.46963314,19.66032735,21.32341623
146,0,0,0,0,10.09866493,8.993043994,13.85316777,17.90362896,17.85271814,22.90908033
147,0,0,0,0,24.76511669,13.91145452,17.3962446,19.97132339,21.05142668,24.79982819
148,0,0,0,14.02735039,8.928421041,14.8207417,14.94247744,17.91170396,18.85245114,22.44102909
149,0,0,0,5.229956278,12.95708882,17.6328054,13.56617477,20.19980784,19.77090056,24.13349666
150,0,0,0,0,8.762879049,14.45252414,16.64264027,17.17117451,24.74782608,22.36308868
151,0,0,0,0,10.15617786,16.63651863,15.44136629,19.1402163,19.91248174,23.43045922
152,0,0,0,15.69605156,17.4871645,13.00425592,16.89270999,21.35205329,21.26211616,23.37048624
153,0,0,0,0,8.401429385,12.66791577,16.83665995,16.71697816,19.38309666,22.51414768
154,0,0,0,0,5.639171247,15.76449978,17.36770438,16.78691706,19.55860876,20.98027344
155,0,0,0,2.128723109,10.17720693,12.42317907,17.48560476,16.54326602,22.27637723,23.98778842
156,0,0,0,0,16.5259955,13.54622887,19.3189646,18.40009654,18.72728103,25.47964607
157,0,0,0,0,5.907161842,12.29339125,16.92451756,20.4799134,19.45233519,22.50966488
158,0,0,0,12.04226774,10.99087815,9.889501988,14.08219392,18.18381308,19.46612895,23.31668934
159,0,0,0,6.298795437,0,15.69459946,15.66470353,20.39582718,27.3320862,25.68121476
160,0,0,0,14.34010643,6.824638218,16.70379319,21.45779487,27.58263936,19.87889048,24.94779692
161,0,0,0,0,9.072426726,14.65438882,17.82638336,17.50170851,21.78018471,23.38372834
162,0,0,0,0,12.34231264,12.18896849,19.32751935,20.66228004,19.78648728,20.6281009
163,0,0,0,0,6.181018432,9.557511148,17.2862457,18.96300811,21.76128499,24.5629456
164,0,0,0,7.588242752,15.64768987,8.02218114,16.74668863,18.28878147,23.4465144,17.31597072
165,0,0,0,3.916607495,7.943308524,13.24197116,18.96732775,19.44574993,20.4344122,21.15852728
166,0,0,0,8.251450531,5.345656161,18.94020224,17.62091163,20.78833937,23.01508054,22.58147957
167,0,0,0,0,20.23490779,9.882361626,13.90426455,16.57897987,20.80381463,21.45091857
168,0,0,0,0,10.61047206,10.94931043,18.38261421,19.49957906,21.52404749,32.57093868
169,0,0,0,0,10.81003669,12.21509078,14.92753853,19.75914501,17.86714676,25.84859254
170,0,0,0,0,14.08630203,12.21839942,22.61508174,26.06059674,20.69918449,23.12662557
171,0,0,0,0,32.25583959,11.30933689,16.44753824,24.18492716,23.91063678,22.13741237
172,0,0,0,0,7.172544214,15.27655873,17.13506668,25.35028873,20.434563,21.91786656
173,0,0,0,5.337845999,0,18.93827121,22.90221366,18.8463831,21.40182138,26.14099811
174,0,0,0,0,15.85523709,9.538070503,16.35584666,17.40668843,22.56168975,22.51946815
175,0,0,0,0,6.841166693,14.51497087,13.01187118,20.24075179,22.9595188,25.24380175
176,0,0,0,0,9.83689266,13.40753877,18.28805667,22.04059051,26.91042168,24.87316331
177,0,0,0,0,4.749660914,13.78224621,17.52946193,23.11373972,17.87569384,21.46054007
178,0,0,0,0,12.82695222,11.33222124,19.03518983,17.11007341,20.81207189,25.68589851
179,0,0,0,0,14.47721536,21.66472504,23.40557095,15.15995756,27.66641875,25.99259758
180,0,0,0,0,0,22.58578909,22.02711532,21.06509821,20.86378054,23.49621692
181,0,0,0,0,22.51793217,6.359673995,16.56272041,19.71109259,25.73374699,24.49053263
182,0,0,0,0,14.53215445,19.08257677,15.46850906,18.9016841,21.30650628,23.33572995
183,0,0,0,0,0,9.931746055,17.35547049,20.33538876,25.76654625,27.88184435
184,0,0,0,0,0,10.61745395,18.99814815,21.81175339,20.07780408,24.35344086
185,0,0,0,2.84562014,9.766150607,12.48055021,20.28294712,24.68251756,23.25525998,25.32875413
186,0,0,0,0,13.4524075,23.18893414,13.99574769,22.58472454,21.81153667,26.14408841
187,0,0,0,0,0,10.62145527,18.49953185,18.72069364,22.78669472,25.92200566
188,0,0,0,0,0,0,24.16169926,22.79573031,22.01960957,27.3768047
189,0,0,0,0,0,10.96230511,18.34597633,22.34870395,27.38314784,22.41101106
190,0,0,0,0,20.31162014,19.64164255,20.34684835,22.16471901,22.47674464,23.35423114
191,0,0,0,0,0,33.01707945,16.62935675,22.99808668,22.0711384,24.7703572
192,0,0,0,0,9.853358652,16.68465964,27.49686539,23.35067767,25.47290707,21.95088974
193,0,0,0,0,0,16.7680229,15.87779695,19.75215827,23.92737088,22.28924614
194,0,0,0,0,0,21.36421877,22.0128024,18.64499154,26.03599316,20.26226182
195,0,0,0,0,8.079612046,23.3373519,18.35988836,22.05113826,24.20549396,24.94147048
196,0,0,0,0,0,14.41719455,16.32357808,23.35497775,24.97561225,28.11471953
197,0,0,0,0,0,11.3312197,22.34752881,22.7766169,22.07925236,19.82902406
198,0,0,0,0,0,17.36201126,23.78899406,23.12941092,27.52307027,24.39072143
199,0,0,0,0,0,14.39902544,18.95029129,20.89106515,28.80614744,28.19268445
200,0,0,0,0,12.19613359,10.93344352,19.31386348,21.79499414,25.3709437,24.44090957
201,0,0,0,0,15.17945253,15.0597495,18.84986593,19.58557966,22.86952512,23.68100287
202,0,0,0,0,14.80201854,5.224484917,17.4308065,22.16358202,25.72317745,23.2285286
203,0,0,0,0,0,13.3452439,17.19034427,21.90941145,24.6579257,29.37544488
204,0,0,0,0,0,10.74511689,15.71678127,18.52794548,23.61132477,28.03154197
205,0,0,0,0,8.353046303,6.723025741,23.39894441,24.6965593,20.7274542,24.79354495
206,0,0,0,2.880235904,24.429503,10.93730964,14.9400288,18.54617198,23.27222536,28.47094441
207,0,0,0,0,0,14.19036105,23.78757917,32.33917354,26.85604664,24.98066175
208,0,0,0,0,0,11.81268098,17.85613923,25.39696147,20.56068124,21.80408903
209,0,0,0,0,0,25.70844834,21.04031786,24.9115464,23.95049631,26.02919276
210,0,0,0,0,8.155335548,27.05049995,21.05157019,18.47878957,27.08100477,23.40504834
211,0,0,0,0,6.917942979,10.46235897,16.05106529,20.17523568,23.55967799,27.52829126
212,0,0,0,0,6.945048882,18.60347802,18.49140111,27.09362255,26.16222737,32.59716702
213,0,0,0,0,0,11.91963112,25.75135958,22.15524318,23.51924229,23.88603587
214,0,0,0,0,20.51698469,17.64759087,29.07005399,27.26322515,24.92010014,28.71175375
215,0,0,0,0,3.161282214,9.554861147,21.93841191,21.50895726,30.29250622,28.72128593
216,0,0,0,0,0,23.47933598,28.21830626,20.90358672,27.89139084,28.8184503
217,0,0,0,0,0,19.6909429,20.41099564,20.31769498,33.7938157,27.07611207
218,0,0,0,0,5.362832064,19.1816577,25.26827604,23.10602097,23.55226115,27.07309013
219,0,0,0,0,7.781686261,16.2583124,16.15530282,24.11487067,24.27985619,28.00183694
220,0,0,0,0,19.18532436,12.9183996,16.79629234,22.33266537,21.81265699,27.08229786
221,0,0,0,0,0,10.22711432,29.90052268,19.60390516,27.03816166,26.37566272
222,0,0,0,0,0,13.53701046,24.28006491,27.8267188,21.55673257,24.65861075
223,0,0,0,0,4.096421632,14.63270877,19.9369329,14.78011639,28.03710135,27.32547459
224,0,0,0,0,0,7.632442944,21.62380192,20.43384867,25.5795551,25.55529434
225,0,0,0,0,0,12.64463301,19.08019075,16.73245419,22.51254359,27.50123067
226,0,0,0,0,24.45769036,9.967814684,19.89561722,30.19111684,25.29298783,28.33592379
227,0,0,0,0,4.295018108,19.95314357,32.75833821,23.4420829,19.57669515,26.31159062
228,0,0,0,0,11.58847131,5.939789867,17.11589456,20.10539833,31.13140675,22.26989532
229,0,0,0,0,0,10.41283984,21.4969016,27.06288751,27.1997603,23.44552908
230,0,0,0,0,0,10.6503374,21.14570539,23.01650708,21.68087887,28.04435525
231,0,0,0,0,13.69651471,10.35682126,21.28465856,24.47980956,25.75849238,31.28152623
232,0,0,0,0,0,18.27364781,17.51823434,25.94949806,27.04876623,29.46638512
233,0,0,0,0,0,18.39542816,20.4628397,25.07227965,27.66568048,29.70014503
234,0,0,0,0,16.97231804,11.62184565,19.97398008,24.96428615,23.52691209,22.67117965
235,0,0,0,0,0,12.19302495,23.56681001,23.25516094,23.05878604,32.92767856
236,0,0,0,0,0,0,14.85229719,24.23403687,37.75456961,27.30982576
237,0,0,0,0,0,14.19979593,21.27017796,22.92645373,25.21202738,23.4037904
238,0,0,0,0,19.88584752,14.03556304,28.00196448,17.54694611,24.85689278,35.59366039
239,0,0,0,0,5.784497362,0,24.061152,32.14201633,27.2354447,34.01837038
240,0,0,0,0,13.69761371,6.03696317,22.01249768,21.85843904,28.46080054,25.28392191
241,0,0,0,0,0,14.42089516,24.02685845,26.57254482,29.38279394,31.489007
242,0,0,0,0,0,18.99037957,28.56798231,17.18649735,29.32400525,24.01944587
243,0,0,0,0,0,20.66002836,22.46035967,24.43099274,27.26257551,33.60642178
244,0,0,0,0,0,9.495206527,27.70290117,22.81315183,25.26401743,35.32218868
245,0,0,0,0,20.1081243,8.285534423,27.01193374,21.52572367,26.11643266,31.96074697
246,0,0,0,0,0,11.14350739,14.24683402,18.05838922,28.49738403,19.91836131
247,0,0,0,0,0,9.479642441,18.27254308,26.78664473,23.66087295,31.3464034
248,0,0,0,0,0,25.6704915,15.69639541,23.31022807,34.97119078,32.11060504
249,0,0,0,0,0,20.86040728,28.29613216,21.04773192,32.86365956,32.39153462
250,0,0,0,0,0,10.27896643,34.25491998,23.00090279,27.71559703,28.54809672
251,0,0,0,0,0,16.29338934,19.67199441,27.11745145,34.05867685,25.12316426
252,0,0,0,0,0,23.25340685,14.0247922,22.54694702,38.53921858,30.79436004
253,0,0,0,0,24.69021474,11.73659016,15.31334192,25.36427681,31.40162277,32.80089378
254,0,0,0,0,17.57078561,18.85942249,29.15394158,31.21943671,34.39397844,27.68469497
255,0,0,0,0,0,14.04825022,17.15114968,28.90038831,33.52717097,31.94248434
256,0,0,0,0,0,0,22.33057063,29.45389343,38.9826283,35.28207425
257,0,0,0,0,14.79662911,12.58681308,20.79564148,22.6819218,27.99255887,27.79689317
258,0,0,0,0,0,13.90057949,18.5003105,28.33431515,27.30203329,26.7897014
259,0,0,0,0,0,11.79273543,17.78498755,26.53091313,38.48160191,22.8898674
260,0,0,0,0,0,22.51677317,24.03201413,24.23150058,24.1507265,33.21204281
261,0,0,0,0,22.28777698,25.02401955,15.84775349,25.98434245,26.38913891,34.75830414
262,0,0,0,0,0,28.44731034,21.96495452,25.80661698,26.37831025,33.66788834
263,0,0,0,0,0,10.59924443,19.90943087,27.17140641,23.3123389,23.97368775
264,0,0,0,0,0,4.633645029,16.25189514,16.91289479,29.47671145,32.40601853
265,0,0,0,0,29.45447868,18.7565751,25.82175162,17.60328475,38.34679595,33.79058874
266,0,0,0,31.03238016,6.489169879,14.70779593,23.55162195,31.37144556,25.99341526,22.37184004
267,0,0,0,0,0,9.792483789,20.72278802,35.37559598,30.90950401,31.97491411
268,0,0,0,0,6.56033824,0,23.78018219,31.12905584,23.76494843,25.2191565
269,0,0,0,0,0,0,21.0260297,14.53284615,21.31265108,26.62441796
270,0,0,0,0,0,0,20.36916714,23.95920383,33.13746362,29.35116315
271,0,0,0,0,0,12.02917305,22.90357691,28.36780639,29.57378997,32.75335012
