# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo kinetic energy \sigma_h^2 (km^2/s^2) for group of halos of the same size n_p, where n_p is number of particles in halo. This is the halo group temperature, the dispersion of halo velocity",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
"#Ref. [3] Eq. (18), Fig. 2, 3",https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4],https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5]  ,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
79,0,0,0,28949.09016,36041.41504,35461.93974,51453.32624,54354.41348,65721.89259,66374.31942
80,0,0,0,21739.81686,32881.55734,41586.61127,48546.43331,56344.87716,65651.59358,68743.22092
81,0,0,0,26363.70782,23949.29448,44607.72268,47839.16188,62594.55645,72677.19541,70349.33402
82,0,0,0,27061.03208,33105.55895,40343.62089,47714.72194,59373.26459,66333.52511,70661.94575
83,0,0,0,39087.12976,26096.78673,34301.62279,50763.09289,55721.17668,67966.60759,69291.12691
84,0,0,0,14488.56345,31022.05511,43517.52662,47797.34519,52484.52047,65893.44755,71315.17595
85,0,0,0,24127.92464,34455.00554,44385.58316,53180.00903,58784.55474,60781.00311,80202.62458
86,0,0,0,21223.81714,28606.044,38989.10999,52345.50152,53415.28737,69519.3213,73097.88773
87,0,0,0,19799.40804,32857.82407,39849.17553,45617.70672,56332.2318,69472.71599,69185.52722
88,0,0,0,24393.69349,27843.61478,36818.9346,49033.87905,63572.59658,62758.55821,68272.7245
89,0,0,0,31485.70425,27227.02415,40733.58475,57475.86689,58684.37639,64644.21553,72032.89941
90,0,0,0,0,28532.66874,35950.78878,49215.36359,55089.21959,62788.57632,75857.07352
91,0,0,0,0,32308.51143,31810.77847,42970.03744,55231.37118,63348.3068,75208.52799
92,0,0,0,12198.46453,29351.88656,29698.86717,54094.72152,59798.48946,60841.51965,71597.52621
93,0,0,0,0,28476.79228,35257.51078,58470.14958,58692.69947,66836.00783,67669.18669
94,0,0,0,24663.16171,38681.8237,31097.22216,59559.11587,48010.25322,66792.60055,70866.43687
95,0,0,0,22925.67321,23831.42786,39367.6222,50476.37423,54198.8505,72437.18549,62956.63963
96,0,0,0,40632.75309,37081.5873,38697.51769,44489.25062,51430.89633,58087.14662,63329.5505
97,0,0,0,4915.005098,38720.43865,35372.83425,45321.77849,60233.28134,69258.15677,66549.92148
98,0,0,0,13457.41649,31378.45202,47003.79162,54998.19841,56657.90351,69813.16233,70352.50357
99,0,0,0,0,27818.79005,34761.38915,52664.88591,68313.54966,64103.74891,65429.99278
100,0,0,0,28469.84041,23070.6034,43171.89351,50294.35791,64164.64809,56186.39654,72169.91952
101,0,0,0,0,26348.49444,33094.54855,47791.57271,59260.80749,63044.76756,78418.92865
102,0,0,0,23989.47164,30074.02318,60240.51581,44694.20303,67470.99123,60869.50216,65979.91011
103,0,0,0,16651.4063,31169.73701,33749.16528,46819.05595,55963.44653,68728.70781,70104.6298
104,0,0,0,0,41471.43063,39547.05146,47327.81123,55724.78436,66995.39476,66761.7619
105,0,0,0,59645.26541,24480.87335,46158.28115,59869.57603,56146.11763,72169.18328,62508.25865
106,0,0,0,62052.41562,28717.23622,35584.85216,44615.29839,55322.49044,70170.97767,70401.89424
107,0,0,0,63626.88923,30410.27466,42770.66462,48580.90175,62002.46347,60079.79148,68255.33883
108,0,0,0,0,33356.8269,37244.97761,52485.37475,53448.37811,65516.72344,61172.13543
109,0,0,0,12113.02281,24435.79118,44074.23648,47400.3173,51295.27502,64834.38801,76290.25683
110,0,0,0,14494.9095,29543.99351,36033.26583,47399.27401,52937.85644,62823.44488,68824.50951
111,0,0,0,18323.13991,36325.31639,41857.06222,48361.89002,54517.47937,60241.79379,66090.99169
112,0,0,0,0,19705.60833,39341.17579,44427.28328,53729.69296,65970.04836,78445.62
113,0,0,0,0,36955.86375,40493.96028,52081.15136,47105.45371,79101.50959,59685.6916
114,0,0,0,0,34158.20034,37804.86283,40532.04143,59348.0763,55053.92626,69029.06175
115,0,0,0,0,22464.39699,35615.12437,52809.09428,54987.78589,72305.53102,65301.95288
116,0,0,0,0,24015.07388,48271.92882,53777.62655,56186.94257,57926.11767,75678.39146
117,0,0,0,0,20835.30071,34670.02541,47364.01963,54709.17706,64278.31166,64953.64207
118,0,0,0,28805.59047,68022.14444,49961.09737,51698.30518,44113.15506,70938.0937,67089.44345
119,0,0,0,54346.0896,34533.62225,57959.27964,52593.42842,66996.4838,70411.41833,70161.57792
120,0,0,0,0,13561.62736,43891.71709,52510.18927,39094.70834,69156.88135,82150.57299
121,0,0,0,7367.273917,57262.2619,43431.84669,51063.8483,50874.13132,65631.29357,86239.21597
122,0,0,0,94867.91739,42404.25684,43671.63729,57346.00656,56561.59935,60172.01457,67106.94877
123,0,0,0,0,53980.02826,45046.87733,53955.76031,58744.96851,58720.60272,64184.11124
124,0,0,0,0,0,47148.90321,54772.98724,52014.91715,66823.77788,82882.79121
125,0,0,0,0,53556.95247,57147.45044,44197.64856,59139.15644,59859.28931,62345.34526
126,0,0,0,0,29904.30206,36975.87791,51391.9683,54163.35204,58918.18892,75844.74332
127,0,0,0,0,50618.4237,26116.98129,57021.35555,57068.14309,63690.99161,84559.81331
128,0,0,0,0,29440.69803,30964.03143,53088.56192,54491.57557,47982.40536,72107.25524
129,0,0,0,0,48945.32837,34245.63492,42869.89138,49669.03637,63242.36384,65638.19441
130,0,0,0,0,58271.74818,27308.95065,51903.41019,58485.78408,57774.44631,65897.48431
131,0,0,0,0,26766.82913,34567.87783,51637.97214,69705.05168,73616.7986,66459.14116
132,0,0,0,0,0,24613.89163,50252.96134,56348.0184,51237.47074,63240.65699
133,0,0,0,0,23066.50349,31897.24758,46800.63311,54641.29732,61029.8276,67375.55577
134,0,0,0,0,21051.27436,57958.73785,40615.6042,43497.82051,57282.01952,60704.32046
135,0,0,0,0,13071.14641,46813.24038,45318.43943,61792.16832,64337.42854,64917.09081
136,0,0,0,17487.56313,48883.24711,37618.72858,41536.47557,57420.2315,58524.57098,62134.95488
137,0,0,0,0,38115.54934,45842.31028,53749.27119,64616.87355,70012.39947,70438.92532
138,0,0,0,0,34759.57634,30491.0001,49577.7133,56191.50238,71783.64288,77672.14115
139,0,0,0,0,0,29881.9445,44178.9527,52784.33372,61171.43101,61457.77551
140,0,0,0,0,0,27792.17622,43149.16678,60826.33879,59788.98908,76320.65167
141,0,0,0,0,44396.23754,32802.08671,50414.27139,52951.56117,75099.55376,60566.89765
142,0,0,0,0,0,26988.0408,53705.64775,46566.51564,76700.69603,77176.52679
143,0,0,0,0,47729.38687,43819.34899,42300.06165,51991.08597,68789.73565,64493.80843
144,0,0,0,0,43980.10805,21178.50492,58555.26308,60671.24333,69493.68474,66805.14754
145,0,0,0,0,9255.925176,26268.77655,49577.67514,47455.58638,52434.91566,55496.67057
146,0,0,0,0,22147.08536,42372.23016,39805.85956,49811.24791,44539.8546,60438.89952
147,0,0,0,0,10911.18328,46107.38094,62189.3246,70937.71033,60044.9037,53924.50591
148,0,0,0,0,24120.13389,42339.13155,53444.30241,62787.42198,75744.90421,66852.08874
149,0,0,0,0,46348.4451,37461.85624,51203.50613,45867.56662,64531.25527,78796.01434
150,0,0,0,0,25224.70147,44457.35047,49321.26304,48289.2251,55676.53448,65583.69985
151,0,0,0,0,78920.86887,32546.04305,52232.19829,49071.19061,73472.42626,59881.70606
152,0,0,0,0,0,20895.00288,38255.55311,54662.14451,63816.78473,68009.27742
153,0,0,0,0,35456.38991,43145.67045,38912.37188,62284.28054,61445.11108,83537.05817
154,0,0,0,0,32761.73607,43625.19356,48927.5868,59283.52921,59704.66111,75295.71795
155,0,0,0,0,81639.77789,46548.77,43490.89114,36649.27824,73271.03676,58869.29333
156,0,0,0,0,0,31664.3774,50983.48742,84466.32047,62244.31503,75673.33193
157,0,0,0,0,0,28155.20456,45332.82991,50292.96147,55508.99395,65194.80026
158,0,0,0,0,51534.76954,18845.3478,49194.5613,60893.98826,45205.83572,60088.48026
159,0,0,0,0,0,41202.68589,40960.89433,60620.94268,62150.15346,75778.05209
160,0,0,0,0,27408.96591,48017.35784,46927.60066,66523.57166,61428.25355,78559.20327
161,0,0,0,0,22837.37729,29970.94321,55115.77929,52774.19128,75061.35519,88541.93366
162,0,0,0,0,18545.59741,37264.15122,48900.57897,50504.82921,66811.33272,73779.64722
163,0,0,0,0,0,29562.44994,49843.81395,69830.84256,55143.2472,70577.61918
164,0,0,0,0,43498.98092,34180.6272,39639.81596,46138.65121,52244.31476,80217.40788
165,0,0,0,0,2579.354273,39974.21142,51542.1652,53674.78453,64688.36265,56516.14761
166,0,0,0,0,0,42448.53577,48585.54184,49837.20925,65605.61299,78579.88955
167,0,0,0,0,0,38877.50311,48536.32406,48194.61564,52623.65696,64483.0964
168,0,0,0,0,15645.52607,32190.32984,61716.00869,51734.52403,55003.65659,59441.71831
169,0,0,0,0,0,29293.64691,49579.14635,53431.37747,76642.4073,55976.7636
170,0,0,0,0,24669.46901,29713.67006,62846.84437,47381.86233,60928.8622,89136.09886
171,0,0,0,0,0,11034.37117,38031.71975,52053.43502,62607.28568,59040.56186
172,0,0,0,0,149481.8732,35865.00308,64099.22237,73877.68164,73850.71225,62357.22066
173,0,0,0,0,0,35047.36704,54217.61553,52111.61524,62728.161,71209.06643
174,0,0,0,0,0,54776.45163,60519.6379,50302.82471,62010.93656,73989.85531
175,0,0,0,0,36298.2761,35824.45702,22336.22206,75743.89084,63011.56499,66549.59822
176,0,0,0,0,20831.88523,23727.73222,63926.21265,39469.98818,63559.7769,74425.41309
177,0,0,0,0,0,20500.58415,47502.1032,50827.66125,57848.71026,60357.25157
178,0,0,0,0,0,33582.66017,35789.19736,49578.86734,70599.19978,61331.3474
179,0,0,0,0,0,13430.75689,62073.42926,49450.2938,54280.90525,71914.43195
180,0,0,0,0,0,24336.63311,39497.5231,48306.70767,60091.2848,66869.68217
181,0,0,0,0,0,27381.6003,47480.11398,33413.22732,57548.25469,53972.32332
182,0,0,0,0,0,37523.73412,54153.851,56961.58884,47800.1575,76348.31768
183,0,0,0,0,0,21934.54371,39869.65738,63119.60078,68110.41504,52355.64265
184,0,0,0,0,0,15569.03026,66702.7985,70497.35859,66629.55951,58022.04355
185,0,0,0,0,14362.93355,67517.39738,71118.46026,44209.96048,78256.18184,58739.42104
186,0,0,0,0,21195.09219,47496.69228,47767.19482,57083.82281,60202.82844,59339.02096
187,0,0,0,0,0,23692.42392,39493.19642,38732.31413,65414.1063,62818.01539
188,0,0,0,0,0,0,48734.82762,73542.36166,48023.0219,87499.04386
189,0,0,0,0,0,43657.84198,31644.06732,69751.98663,62278.46672,76269.23816
190,0,0,0,0,0,51554.29349,51239.4445,65955.30655,66435.42716,71638.34929
191,0,0,0,0,0,13478.30437,49415.26206,57471.2066,58413.13756,73921.84637
192,0,0,0,0,0,35976.06255,48333.55649,47157.32562,52923.47509,49528.29327
193,0,0,0,0,0,22542.52652,38377.57361,44064.42549,61936.01721,75748.32699
194,0,0,0,0,0,25415.2168,50404.33929,42357.98304,55675.97052,80269.04084
195,0,0,0,0,0,21748.11932,44692.50748,51116.94439,61262.69515,79912.48145
196,0,0,0,0,0,35515.38566,52543.25182,41789.31697,64122.34379,82078.83471
197,0,0,0,0,0,56757.0035,51108.20423,61145.21273,68826.80999,83943.8897
198,0,0,0,0,0,46226.33406,31590.04369,60954.85617,62171.63825,75952.85945
199,0,0,0,0,0,45614.94374,63535.42421,51989.69412,56745.57157,61895.95562
200,0,0,0,0,0,43265.58809,38229.50994,33475.31441,52710.98298,72476.66419
201,0,0,0,0,24988.29997,0,60189.39132,54376.10595,76903.81814,57064.6624
202,0,0,0,0,10400.51814,0,53188.1711,60240.90991,83241.93925,66125.73411
203,0,0,0,0,0,25817.62872,64502.24916,86527.28839,74876.88017,66226.4544
204,0,0,0,0,0,39269.80273,31862.12171,56716.63839,60249.0931,45024.04241
205,0,0,0,0,0,44942.31657,61256.59059,52828.38476,66695.53353,59690.74608
206,0,0,0,0,35714.45337,38353.51715,39137.4843,52887.94512,62536.98137,71170.48349
207,0,0,0,0,0,15093.30898,60381.08779,60527.28949,61283.41841,67422.99399
208,0,0,0,0,0,50399.16062,49356.72171,52199.53105,67008.60017,51499.88394
209,0,0,0,0,0,0,41259.55297,45168.55598,54004.43472,78054.16798
210,0,0,0,0,17998.43131,29451.54746,50738.92797,58623.45635,60859.30443,55596.91247
211,0,0,0,0,7380.787442,8256.130251,46334.03552,51956.35867,53052.90375,48207.16761
212,0,0,0,0,0,60379.52707,47880.89056,46642.15208,57919.2744,59103.39074
213,0,0,0,0,0,11568.1637,25376.57958,50987.01921,79293.23583,47286.00598
214,0,0,0,0,13567.26715,48219.19296,30281.99826,51489.75138,53540.1528,42048.1551
215,0,0,0,0,0,65928.7535,43314.87895,61236.95347,61788.88262,67389.73639
216,0,0,0,0,0,0,77253.39913,59732.35456,60188.44172,72348.34569
217,0,0,0,0,0,22048.10006,36187.07645,42963.15766,42036.51525,59063.62978
218,0,0,0,0,0,37299.23851,59278.4851,47260.66337,52161.01462,68499.49437
219,0,0,0,0,8653.218056,50772.66937,45068.10843,86527.2304,44212.22461,74092.71527
220,0,0,0,0,35362.76051,21426.01566,52211.05811,59758.52004,70678.67076,96197.50286
221,0,0,0,0,0,20632.13462,75653.69016,84658.92238,53207.57415,77901.89158
222,0,0,0,0,0,19802.30112,43415.96309,66102.55085,75715.80348,49337.18342
223,0,0,0,0,0,69401.60863,44865.6935,87247.07762,79884.20545,64465.58161
224,0,0,0,0,0,24606.57366,56571.99727,54570.57658,102119.6434,68561.51907
225,0,0,0,0,0,110050.9669,36382.08633,58791.52261,67331.12433,48119.91677
226,0,0,0,0,51394.91334,50125.59609,41255.07373,45561.82642,51827.88383,54958.98791
227,0,0,0,0,0,138929.1824,41525.23626,50340.79475,61507.62069,84286.22839
228,0,0,0,0,0,29475.23113,48826.28318,56302.52062,67570.22838,120947.24
229,0,0,0,0,0,26267.74119,36330.70941,65560.9086,56447.29609,67497.87784
230,0,0,0,0,0,32563.28448,34205.24744,63422.76,55006.19402,90251.68278
231,0,0,0,0,0,34186.05381,42282.57804,66037.97152,64349.51671,69523.85961
232,0,0,0,0,0,55056.95544,43460.21553,66076.26451,57377.55041,61084.51783
233,0,0,0,0,0,11481.34656,30174.66506,64894.50805,50982.06996,100714.4096
234,0,0,0,0,0,65173.96414,53539.53688,69460.5004,88010.37312,87773.70358
235,0,0,0,0,0,60836.76662,39576.87467,31933.78973,56026.84551,80485.80844
236,0,0,0,0,0,0,27716.24816,55638.32054,72025.13562,47356.12238
237,0,0,0,0,0,13704.05422,52849.13826,42549.81082,43516.48838,69227.59897
238,0,0,0,0,0,0,41202.55765,42792.79015,44723.78406,62000.2955
239,0,0,0,0,0,0,73928.59692,63787.00664,53184.19128,84843.87819
240,0,0,0,0,0,0,43755.28413,42913.00432,61271.9727,73028.73965
241,0,0,0,0,0,0,37122.37602,73087.38084,76336.49125,84750.11447
242,0,0,0,0,0,35220.16439,61822.70679,40870.14919,76035.08923,74610.59952
243,0,0,0,0,0,0,54812.76551,74620.32789,62852.13281,77507.15084
244,0,0,0,0,0,0,53988.11762,79199.28897,69500.41805,77365.00228
245,0,0,0,0,0,19237.35424,74799.54768,68015.37719,46378.72555,48326.63768
246,0,0,0,0,0,10811.62652,57964.71934,56819.63041,65481.15308,72248.52725
247,0,0,0,0,0,9747.598777,41993.40735,55692.92615,72645.5991,63954.79929
248,0,0,0,0,0,0,37336.33453,50922.9586,92302.37955,58080.7819
249,0,0,0,0,0,0,58575.49812,37418.31093,77993.6131,55623.95145
250,0,0,0,0,0,0,34233.85069,79149.7618,54521.83088,61490.18108
251,0,0,0,0,0,25489.98118,53911.49345,90470.03005,69172.71298,39750.7215
252,0,0,0,0,0,110669.8088,92583.92051,38624.63409,53442.30013,75477.45435
253,0,0,0,0,0,0,52239.35581,63543.38685,61042.37777,84252.07915
254,0,0,0,0,0,8648.225335,57501.9591,57060.42288,70474.12367,77269.04971
255,0,0,0,0,0,0,37866.61293,48376.71545,23921.12097,68445.00264
256,0,0,0,0,0,0,36158.52166,56773.16799,68822.58946,84210.49544
257,0,0,0,0,0,13335.95975,49449.50882,42182.4542,40341.00044,62682.11764
258,0,0,0,0,0,68784.65957,53178.97739,39285.20726,57860.2512,65804.19035
259,0,0,0,0,0,31279.46311,53110.81856,51056.46668,44193.2812,62307.63131
260,0,0,0,0,0,0,38488.76134,41519.79796,52449.93326,72608.51038
261,0,0,0,0,0,0,21891.55636,69826.72824,54814.31318,76114.85924
262,0,0,0,0,0,0,27836.86727,65016.39961,70848.82033,68319.69515
263,0,0,0,0,0,9681.504563,32988.96901,65086.02265,53722.71524,50390.45828
264,0,0,0,0,0,0,57278.46674,57978.79306,60578.23936,53173.07552
265,0,0,0,0,0,0,30997.73833,33223.70152,66287.71542,72731.59821
266,0,0,0,0,0,62941.95223,32163.89431,52712.2842,63455.51249,60397.9762
267,0,0,0,0,0,0,118005.932,70345.61189,112658.8317,58800.11384
268,0,0,0,0,0,0,27243.64044,38174.29257,57128.20631,56446.39445
269,0,0,0,0,0,0,24775.76145,52112.71015,67215.89751,83240.75166
270,0,0,0,0,0,0,51257.41229,47439.6272,112513.7793,63912.11694
271,0,0,0,0,0,36092.96017,63850.15082,50557.03305,66968.89176,82167.86105
272,0,0,0,0,0,0,43043.37358,52068.87608,75284.36823,43621.20918
273,0,0,0,0,0,77158.96317,46027.63432,75744.8621,58154.33332,90141.53405
274,0,0,0,0,0,0,29384.42403,36533.12306,58873.37869,70665.08405
275,0,0,0,0,0,0,65750.4763,40000.04766,41645.01561,70769.32401
276,0,0,0,0,0,19087.72274,58252.38655,45127.41959,82554.84765,48889.08079
277,0,0,0,0,0,0,24857.65608,45694.27747,44182.74847,63637.12185
278,0,0,0,0,0,0,41903.28158,40114.21484,90715.35,102323.1514
279,0,0,0,0,0,65289.75306,81230.80483,50380.66614,35495.59449,47856.83336
280,0,0,0,0,0,0,51188.67229,58262.16955,70960.51307,61814.76508
281,0,0,0,0,0,0,48417.41466,57165.19815,74798.91619,62380.53618
