# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo spin parameter \lamda_p for group of halos of the same size n_p, where n_p is number of particles in halo.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3]  ,https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4] Eq.(70)(71) Fig. 6,https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5]  Table 3 Eq. (119),https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
40,0,0,0.015289914,0.031893081,0.037929508,0.04402182,0.049128725,0.052987317,0.054499463,0.057027408
41,0,0,0.064682213,0.031807873,0.03741501,0.042893033,0.050341578,0.050012655,0.052830084,0.057722315
42,0,0,0.020184665,0.032177212,0.041656388,0.043210333,0.049267599,0.050390961,0.053780161,0.055793344
43,0,0,0.031853957,0.031553409,0.036301339,0.044293999,0.049070014,0.050475891,0.056759848,0.057071848
44,0,0,0.056997844,0.037643322,0.039424537,0.043324576,0.049397656,0.052452036,0.052894826,0.056358178
45,0,0,0.028154092,0.03185784,0.03716302,0.042175727,0.046642513,0.050621695,0.054079346,0.055843547
46,0,0,0.029930135,0.030866058,0.041286896,0.040892416,0.047970205,0.050684905,0.0568431,0.053155281
47,0,0,0.046625745,0.033071556,0.038382299,0.043317941,0.046719799,0.050786245,0.054510694,0.054558215
48,0,0,0,0.034895194,0.036420457,0.043623312,0.048871915,0.051750465,0.053108898,0.057253482
49,0,0,0.026708849,0.030393848,0.036625686,0.043342212,0.047822059,0.052160209,0.053048063,0.052052021
50,0,0,0,0.03693939,0.036310294,0.042652121,0.046412233,0.050286727,0.053440449,0.053424574
51,0,0,0.014142073,0.032290439,0.037030357,0.042602368,0.044080837,0.048158344,0.051744519,0.054267752
52,0,0,0.040899387,0.033733131,0.036307897,0.041097367,0.043782672,0.04850823,0.050357397,0.055712766
53,0,0,0,0.033993774,0.037125819,0.039186546,0.046634944,0.048642267,0.051537083,0.055151266
54,0,0,0.02404517,0.031902098,0.03485885,0.040269135,0.042766198,0.048000653,0.054539121,0.055237142
55,0,0,0.022569601,0.031065655,0.039951882,0.040316675,0.048008383,0.049572737,0.052605505,0.053846012
56,0,0,0.006449266,0.038083953,0.036257572,0.041512069,0.047206821,0.045624567,0.047354202,0.053461261
57,0,0,0,0.029123651,0.032076343,0.042726698,0.047043863,0.048055113,0.05133167,0.052938729
58,0,0,0.041811046,0.036677455,0.036086207,0.044038995,0.046756519,0.047634564,0.050505026,0.051637605
59,0,0,0.021492359,0.0343368,0.036494459,0.042065243,0.044830024,0.047719081,0.05258795,0.050641868
60,0,0,0,0.03847434,0.037717296,0.042287293,0.046082829,0.048858391,0.048059183,0.052771493
61,0,0,0,0.032228645,0.037544445,0.038210691,0.044557136,0.047028881,0.050590524,0.05079384
62,0,0,0.013202054,0.028248605,0.034520268,0.04078951,0.047537368,0.046800359,0.05151865,0.050842646
63,0,0,0,0.033656248,0.032709556,0.039607612,0.04569717,0.045044858,0.051697843,0.052442946
64,0,0,0.089612405,0.031072304,0.034819629,0.039064825,0.047313219,0.049008881,0.048110319,0.051828869
65,0,0,0,0.03289232,0.033565579,0.041361573,0.046570229,0.047912376,0.051716144,0.046674406
66,0,0,0,0.032404839,0.037274809,0.040354489,0.046503973,0.048888034,0.046915883,0.05048289
67,0,0,0,0.034424178,0.038193309,0.040326078,0.044629795,0.048629162,0.051021719,0.049892307
68,0,0,0,0.023493039,0.037726517,0.043013547,0.043195297,0.045520533,0.051354204,0.052160139
69,0,0,0,0.031667208,0.033964928,0.038635311,0.045477475,0.048973792,0.049923516,0.053203212
70,0,0,0,0.03580632,0.032507938,0.0380845,0.047056868,0.049965922,0.051303502,0.050938426
71,0,0,0,0.035932295,0.042379883,0.039223254,0.045336063,0.046382136,0.050572449,0.052571598
72,0,0,0,0.016814515,0.033075868,0.038239062,0.043710572,0.047893375,0.04781031,0.052426674
73,0,0,0,0.030962553,0.035358195,0.037834141,0.046674912,0.045683771,0.049947309,0.049251937
74,0,0,0,0.023803182,0.044183944,0.041446921,0.044670846,0.048493056,0.046416576,0.047881683
75,0,0,0,0.019132655,0.034400557,0.039764199,0.045777048,0.046805182,0.050767177,0.051080844
76,0,0,0,0.031062485,0.029828786,0.037997838,0.043275321,0.04841271,0.049499377,0.050089368
77,0,0,0,0.026419273,0.031592215,0.039216066,0.042015344,0.04650925,0.05030988,0.053665623
78,0,0,0.020921161,0.025226571,0.034376189,0.041404131,0.041213784,0.048720142,0.049726285,0.051232523
79,0,0,0,0.031195995,0.039507838,0.035394096,0.042665822,0.051711051,0.050820472,0.056564307
80,0,0,0.039385436,0.039458222,0.032889302,0.038595235,0.042175182,0.044926759,0.046594449,0.050469219
81,0,0,0,0.020821637,0.03419987,0.042846005,0.045247947,0.047099837,0.048675814,0.051765504
82,0,0,0,0.021075523,0.027043982,0.040703547,0.04355886,0.046289423,0.047961187,0.052146196
83,0,0,0,0.026632889,0.034352025,0.041031031,0.045889344,0.046383722,0.047163542,0.04723783
84,0,0,0,0.024669875,0.028657119,0.039101676,0.043163698,0.046890453,0.052317982,0.050810878
85,0,0,0,0.023434638,0.035055095,0.04247365,0.045778982,0.049637738,0.04723212,0.054722521
86,0,0,0,0.025139494,0.04086756,0.037969536,0.044826934,0.046625799,0.047657517,0.054716214
87,0,0,0,0.02800679,0.035131268,0.037601766,0.045859411,0.051873776,0.045654856,0.050451341
88,0,0,0,0.024507926,0.03615771,0.035153005,0.044272969,0.044688242,0.04889524,0.04747375
89,0,0,0.017902973,0.04037717,0.036098508,0.045672049,0.043493835,0.046260088,0.04892372,0.052597583
90,0,0,0,0.041219477,0.035976107,0.036450682,0.041034314,0.046006253,0.052217712,0.046508698
91,0,0,0,0.030836377,0.028760965,0.037623017,0.03905532,0.04887412,0.048108802,0.049409219
92,0,0,0,0.013439603,0.025145759,0.041835062,0.045352696,0.048340528,0.047127234,0.054310387
93,0,0,0,0.040040139,0.032364859,0.035636545,0.045479947,0.044104525,0.045616037,0.051668143
94,0,0,0,0.021824979,0.036411455,0.038498707,0.047620498,0.043684909,0.050775447,0.05098438
95,0,0,0,0.027074806,0.032840125,0.04021291,0.04366527,0.045230005,0.048757956,0.048193123
96,0,0,0,0.022874856,0.04919853,0.038857557,0.04075674,0.044677825,0.044599595,0.04481763
97,0,0,0,0.035153725,0.037792564,0.036312194,0.044237945,0.047825003,0.050780597,0.045475579
98,0,0,0,0.029077824,0.035456982,0.034833879,0.042545981,0.046228661,0.048226046,0.049774697
99,0,0,0.018039397,0.027548986,0.032616618,0.034504623,0.044239797,0.047448265,0.044833328,0.049451586
100,0,0,0,0.027887811,0.034345189,0.037866115,0.041660285,0.043958958,0.047718429,0.046281225
101,0,0,0,0.019939704,0.035903739,0.03422075,0.044710292,0.052533527,0.04692431,0.049189403
102,0,0,0,0.061324415,0.029040805,0.042064684,0.044891174,0.047092995,0.05048114,0.044243521
103,0,0,0,0.034039352,0.030017686,0.03922725,0.046226388,0.048453942,0.052580397,0.052903568
104,0,0,0,0.046268418,0.043710343,0.046517043,0.044132403,0.040617549,0.048403802,0.044162953
105,0,0,0,0.022447999,0.024453158,0.039419202,0.042132302,0.042833051,0.047909654,0.046386106
106,0,0,0,0.028639972,0.044400736,0.04108372,0.042069925,0.045272313,0.045906613,0.048902979
107,0,0,0,0.038241434,0.027954177,0.037833232,0.040932771,0.048509215,0.044612487,0.052119425
108,0,0,0,0.082501326,0.024399317,0.038490148,0.045696253,0.050589892,0.043932494,0.048011487
109,0,0,0,0.049584776,0.02506517,0.040420428,0.046734203,0.048582155,0.0511294,0.048235434
110,0,0,0,0.024030562,0.024858184,0.033180762,0.043506784,0.0414889,0.045956403,0.052526485
111,0,0,0,0.028248917,0.041696797,0.035372294,0.044509826,0.043249162,0.046350917,0.048059766
112,0,0,0,0,0.020877549,0.038307063,0.036465935,0.050497752,0.046389446,0.052906906
113,0,0,0,0.031438049,0.024604343,0.036647549,0.038693303,0.044615488,0.053109598,0.04916304
114,0,0,0,0,0.026139125,0.039298755,0.037779725,0.047547754,0.046368527,0.046549072
115,0,0,0,0,0.027611837,0.038928377,0.038219719,0.046140433,0.044117819,0.049378531
116,0,0,0,0.028029521,0.023454658,0.053559876,0.045026789,0.042643179,0.042376015,0.048338451
117,0,0,0,0,0.036292671,0.034430994,0.040893215,0.045856726,0.044641953,0.045993932
118,0,0,0,0.011292124,0.03039521,0.043481144,0.038829457,0.04273163,0.050006749,0.044559402
119,0,0,0,0.029460132,0.043942454,0.038179818,0.048021981,0.045648102,0.042756697,0.048264235
120,0,0,0,0,0.022498042,0.033075656,0.043695265,0.042587473,0.050893252,0.050281165
121,0,0,0,0.048815415,0.052441749,0.028490716,0.040625751,0.045935227,0.044994736,0.049757469
122,0,0,0,0.019011708,0.029307201,0.030971892,0.041996958,0.042671297,0.047197731,0.045572194
123,0,0,0,0.043532009,0.032765392,0.046727706,0.048903698,0.046586663,0.046631743,0.044855072
124,0,0,0,0.020773715,0.040652224,0.033584063,0.043375495,0.045390491,0.046324077,0.048161924
125,0,0,0,0,0.035717405,0.03488407,0.042223383,0.045034258,0.050032328,0.052679506
126,0,0,0,0,0.023056101,0.032278572,0.03980082,0.03973055,0.049019599,0.047815289
127,0,0,0,0,0.031507261,0.034109108,0.038147643,0.041164229,0.046582658,0.045168761
128,0,0,0,0,0.036509485,0.02852991,0.047288758,0.041966381,0.046354566,0.045362376
129,0,0,0,0.008551032,0.017372748,0.044282045,0.040575885,0.042501443,0.047131819,0.042195147
130,0,0,0,0,0.024312337,0.029492317,0.043995727,0.04714836,0.045207671,0.049081367
131,0,0,0,0,0.036616811,0.038021308,0.036064766,0.046868945,0.044275517,0.049057771
132,0,0,0,0,0,0.040755525,0.045389651,0.045349889,0.047144199,0.047498038
133,0,0,0,0,0.029158403,0.035823658,0.03717884,0.044070309,0.040066645,0.045857166
134,0,0,0,0,0.03976805,0.042491586,0.043919109,0.048643522,0.047081263,0.050046931
135,0,0,0,0,0.027053374,0.035563214,0.041796067,0.045155338,0.044566317,0.047812232
136,0,0,0,0.024194397,0.050812417,0.032453011,0.035205733,0.044390461,0.04210839,0.05335873
137,0,0,0,0,0.027499247,0.039357734,0.036036833,0.043592007,0.049427248,0.047112673
138,0,0,0,0,0.032329968,0.045624092,0.042433347,0.044879758,0.055025393,0.047974717
139,0,0,0,0,0,0.06444007,0.04439382,0.04660632,0.045421788,0.047574921
140,0,0,0,0.004512532,0.013330024,0.040857656,0.047630989,0.039293098,0.048804981,0.042487586
141,0,0,0,0,0.034505204,0.044955625,0.040777489,0.049078288,0.04452122,0.051232532
142,0,0,0,0,0.058055475,0.042477492,0.040856713,0.03965303,0.049686802,0.048301536
143,0,0,0,0.041489139,0.022166589,0.042256443,0.036019386,0.042779381,0.047017142,0.052793919
144,0,0,0,0.013121887,0.043027313,0.034388248,0.037985326,0.046272337,0.047360301,0.047474557
145,0,0,0,0,0.053019571,0.030938366,0.042070945,0.044519843,0.045554077,0.046910162
146,0,0,0,0,0.031226465,0.026024048,0.035822601,0.043390268,0.039376636,0.049284334
147,0,0,0,0,0.072909904,0.039132026,0.044310116,0.046526759,0.046394257,0.050264352
148,0,0,0,0.044464103,0.028232927,0.040091117,0.038416359,0.043026257,0.043681363,0.047669364
149,0,0,0,0.01590888,0.039325274,0.04567131,0.034920403,0.046207318,0.044205443,0.051436795
150,0,0,0,0,0.027488224,0.039723603,0.042008415,0.040314421,0.052844845,0.048149995
151,0,0,0,0,0.031904852,0.045188993,0.038888995,0.043609948,0.044259387,0.050939942
152,0,0,0,0.052454781,0.04944491,0.035120033,0.04275953,0.049705831,0.046617414,0.049656251
153,0,0,0,0,0.026296442,0.035271179,0.042092218,0.037637541,0.042522283,0.047556865
154,0,0,0,0,0.017758009,0.041913621,0.041645848,0.039238626,0.043994479,0.045424028
155,0,0,0,0.006808636,0.027921879,0.034347016,0.041910971,0.038799016,0.04696019,0.051332585
156,0,0,0,0,0.048868059,0.03533464,0.045364797,0.039951038,0.042560061,0.050052602
157,0,0,0,0,0.018635855,0.033579775,0.041040453,0.046509253,0.041917397,0.047131926
158,0,0,0,0.038042114,0.033023885,0.028254465,0.034578459,0.042018026,0.042745026,0.046306725
159,0,0,0,0.021487029,0,0.040677051,0.03693078,0.046403743,0.057278972,0.050317366
160,0,0,0,0.039917723,0.020946083,0.042339504,0.04847615,0.05995991,0.043176364,0.052940892
161,0,0,0,0,0.027055362,0.03983433,0.041722161,0.040206979,0.045710286,0.045588761
162,0,0,0,0,0.035557349,0.032396973,0.043928602,0.047173983,0.042383624,0.043002906
163,0,0,0,0,0.019665836,0.025387491,0.040752798,0.042225401,0.047016262,0.051026635
164,0,0,0,0.02233389,0.04728116,0.022290977,0.039247215,0.040380372,0.047556162,0.036292662
165,0,0,0,0.013129892,0.023944913,0.034529243,0.043435505,0.042273183,0.042605695,0.043551696
166,0,0,0,0.025833786,0.016532534,0.04824546,0.04033542,0.045341421,0.047539915,0.046716565
167,0,0,0,0,0.058231256,0.025936083,0.032962002,0.036712571,0.043706827,0.044044314
168,0,0,0,0,0.028686414,0.02940814,0.042072053,0.044371086,0.044543761,0.063618034
169,0,0,0,0,0.032297791,0.032938694,0.034339406,0.042899902,0.037361017,0.050443231
170,0,0,0,0,0.03816178,0.031286023,0.050438157,0.054526442,0.04335076,0.044576895
171,0,0,0,0,0.070083251,0.027773767,0.037605198,0.051098972,0.046063905,0.043623068
172,0,0,0,0,0.019069341,0.038969221,0.037958282,0.051478008,0.041460387,0.044004121
173,0,0,0,0.016934678,0,0.045743667,0.046548802,0.041249084,0.042501184,0.051969652
174,0,0,0,0,0.040727886,0.025454679,0.037461363,0.037218519,0.046525833,0.044421762
175,0,0,0,0,0.019897464,0.037295653,0.030110667,0.042432031,0.0453189,0.050600875
176,0,0,0,0,0.028492993,0.034691064,0.041046752,0.047412534,0.051889258,0.047536016
177,0,0,0,0,0.0133045,0.035890695,0.041161744,0.049049604,0.035464333,0.041758575
178,0,0,0,0,0.037158699,0.028115168,0.042535498,0.03696027,0.042308729,0.04832186
179,0,0,0,0,0.041020799,0.052609759,0.050177659,0.033192977,0.050939777,0.049744055
180,0,0,0,0,0,0.053821391,0.047186804,0.044983017,0.041481351,0.046634283
181,0,0,0,0,0.060554306,0.01558637,0.036475614,0.041965973,0.048246496,0.046978359
182,0,0,0,0,0.041428213,0.045593019,0.033979578,0.039533071,0.04330552,0.044710746
183,0,0,0,0,0,0.024620976,0.038379043,0.041887871,0.049914119,0.052098124
184,0,0,0,0,0,0.02616097,0.041969481,0.043333045,0.039932304,0.045700442
185,0,0,0,0.008903483,0.025852435,0.031582258,0.04372869,0.049660253,0.044362497,0.048434916
186,0,0,0,0,0.033461588,0.053314395,0.030315733,0.04626895,0.042700253,0.048713706
187,0,0,0,0,0,0.026009281,0.039398755,0.038777597,0.044734194,0.04858866
188,0,0,0,0,0,0,0.05104624,0.044940238,0.043132957,0.048278396
189,0,0,0,0,0,0.026359226,0.038020676,0.044845834,0.053156169,0.043383585
190,0,0,0,0,0.054708461,0.044518133,0.042613002,0.043632128,0.04291495,0.044512174
191,0,0,0,0,0,0.074701143,0.034007136,0.046807718,0.042541526,0.041410994
192,0,0,0,0,0.024480456,0.040738535,0.056483963,0.046111974,0.047497156,0.041239395
193,0,0,0,0,0,0.039985553,0.033189109,0.039051175,0.046542664,0.042366411
194,0,0,0,0,0,0.048990065,0.045292249,0.038387238,0.050565616,0.037505318
195,0,0,0,0,0.023206632,0.054384568,0.039443254,0.044229844,0.04486147,0.044933461
196,0,0,0,0,0,0.034146155,0.034526159,0.046275389,0.046486549,0.05027558
197,0,0,0,0,0,0.026934785,0.045498261,0.045111331,0.039640971,0.037594112
198,0,0,0,0,0,0.038870014,0.04884901,0.045273991,0.052542532,0.04101062
199,0,0,0,0,0,0.033141328,0.038346765,0.041124794,0.050981063,0.050132708
200,0,0,0,0,0.033156508,0.024660271,0.04072024,0.042766929,0.046490711,0.045087549
201,0,0,0,0,0.036974214,0.035594667,0.038251206,0.038000002,0.041346702,0.042298809
202,0,0,0,0,0.037741748,0.012483443,0.035512571,0.040255765,0.046925476,0.041162884
203,0,0,0,0,0,0.030189815,0.036571907,0.042147781,0.045229771,0.048169474
204,0,0,0,0,0,0.025449467,0.032178712,0.035226629,0.043081587,0.04869754
205,0,0,0,0,0.021766804,0.016203801,0.043822562,0.046996726,0.038597398,0.043963153
206,0,0,0,0.008769536,0.060539093,0.02474536,0.031141291,0.035743887,0.042127669,0.050870992
207,0,0,0,0,0,0.030248538,0.047033084,0.058087937,0.04864783,0.044272647
208,0,0,0,0,0,0.025874186,0.035917097,0.045339009,0.037527802,0.038577089
209,0,0,0,0,0,0.055786177,0.04088752,0.046806966,0.044296434,0.045744297
210,0,0,0,0,0.020205567,0.05807719,0.041403754,0.034900046,0.048220739,0.04120716
211,0,0,0,0,0.017314916,0.022171589,0.032914708,0.039472503,0.04275711,0.045574887
212,0,0,0,0,0.016773273,0.040669594,0.036038098,0.049507727,0.046081889,0.055164483
213,0,0,0,0,0,0.028734936,0.049435877,0.039237088,0.041833813,0.042437982
214,0,0,0,0,0.046164068,0.037326579,0.053029949,0.050617537,0.04448382,0.049334909
215,0,0,0,0,0.008788551,0.021930591,0.042858233,0.04071265,0.052663783,0.049079304
216,0,0,0,0,0,0.045859838,0.055980461,0.03929396,0.04781726,0.050098122
217,0,0,0,0,0,0.042250942,0.038216764,0.03725795,0.05549492,0.046455725
218,0,0,0,0,0.014160898,0.039685625,0.046242304,0.042755748,0.043681672,0.045853739
219,0,0,0,0,0.018744716,0.036030971,0.031778838,0.038976838,0.04215241,0.043557169
220,0,0,0,0,0.045421167,0.029135559,0.032507256,0.0421079,0.037514986,0.043775192
221,0,0,0,0,0,0.022526203,0.053224043,0.036438566,0.045791192,0.043089665
222,0,0,0,0,0,0.031451624,0.045912903,0.048673156,0.038118549,0.042181416
223,0,0,0,0,0.010377897,0.030531571,0.03861484,0.028211441,0.047518544,0.045330238
224,0,0,0,0,0,0.015653968,0.042054355,0.037356818,0.041313953,0.0443008
225,0,0,0,0,0,0.026781094,0.037136962,0.03007658,0.037623435,0.047443396
226,0,0,0,0,0.054213466,0.022589038,0.038739862,0.052314454,0.043674508,0.045764838
227,0,0,0,0,0.010389722,0.04085731,0.053925568,0.042009491,0.034122588,0.041631863
228,0,0,0,0,0.026711695,0.013479646,0.032809304,0.0357512,0.050872849,0.033500078
229,0,0,0,0,0,0.022619912,0.041158194,0.044571439,0.041642607,0.03958306
230,0,0,0,0,0,0.022807006,0.040210737,0.039106426,0.037530747,0.044457782
231,0,0,0,0,0.031065416,0.023932285,0.038301689,0.043543409,0.042043188,0.050770319
232,0,0,0,0,0,0.04077326,0.032807316,0.045216826,0.043109471,0.04723951
233,0,0,0,0,0,0.039169752,0.038255822,0.041695513,0.045445203,0.045452501
234,0,0,0,0,0.037255773,0.023600763,0.038409436,0.044223705,0.041469198,0.037633668
235,0,0,0,0,0,0.024725627,0.043739658,0.04096625,0.038878582,0.0525476
236,0,0,0,0,0,0,0.027054694,0.04215625,0.053697903,0.044588779
237,0,0,0,0,0,0.029146572,0.036145315,0.039256162,0.041941881,0.037906984
238,0,0,0,0,0.04002245,0.027292078,0.052237189,0.031292112,0.041084845,0.056977224
239,0,0,0,0,0.014158977,0,0.043814162,0.054168354,0.044359529,0.052739974
240,0,0,0,0,0.032705982,0.013505401,0.0409432,0.038025747,0.046695462,0.039750419
241,0,0,0,0,0,0.029419326,0.042286661,0.045815444,0.047657785,0.049063028
242,0,0,0,0,0,0.035950075,0.050859349,0.031083843,0.047956464,0.038565728
243,0,0,0,0,0,0.043055869,0.041153921,0.040838268,0.04463489,0.051060169
244,0,0,0,0,0,0.020135946,0.047145568,0.037572898,0.04035328,0.051183582
245,0,0,0,0,0.040818379,0.017207445,0.048092457,0.037326736,0.042534378,0.051523371
246,0,0,0,0,0,0.023557562,0.026485328,0.032039764,0.045999107,0.031573452
247,0,0,0,0,0,0.019377834,0.032440981,0.04412037,0.038248121,0.050462113
248,0,0,0,0,0,0.052117644,0.02876645,0.040974256,0.054903683,0.047828079
249,0,0,0,0,0,0.043262665,0.051387643,0.036337555,0.051305136,0.051059053
250,0,0,0,0,0,0.021222628,0.058965372,0.039494922,0.042919463,0.045037205
251,0,0,0,0,0,0.03398937,0.035080394,0.045714864,0.051155352,0.039183939
252,0,0,0,0,0,0.044388555,0.023771469,0.038591994,0.054626083,0.04780741
253,0,0,0,0,0.053508166,0.024458717,0.026882367,0.041776223,0.047441475,0.047571701
254,0,0,0,0,0.039150797,0.03693482,0.049803303,0.049526154,0.051205947,0.041000227
255,0,0,0,0,0,0.027363426,0.029537566,0.047842665,0.052948056,0.051030612
256,0,0,0,0,0,0,0.037445601,0.048390286,0.054905834,0.051500785
257,0,0,0,0,0.032275235,0.024461407,0.034684,0.038041319,0.045175756,0.041074982
258,0,0,0,0,0,0.027243097,0.033351321,0.048193005,0.042428377,0.04069814
259,0,0,0,0,0,0.02326853,0.031921216,0.042331072,0.054374492,0.034966559
260,0,0,0,0,0,0.04203027,0.042004308,0.037902095,0.037094093,0.050438446
261,0,0,0,0,0.046653427,0.051887941,0.027856481,0.043182434,0.040664545,0.049883956
262,0,0,0,0,0,0.051168648,0.038449275,0.042195221,0.040721618,0.048150199
263,0,0,0,0,0,0.021267277,0.033243036,0.042730275,0.036964007,0.036532464
264,0,0,0,0,0,0.009165968,0.027907615,0.027619507,0.045645118,0.046348025
265,0,0,0,0,0.05686587,0.0338349,0.043669403,0.028853087,0.057577559,0.04940139
266,0,0,0,0.0615215,0.013801006,0.029493065,0.040597298,0.04757071,0.039511759,0.034445165
267,0,0,0,0,0,0.018366756,0.031156016,0.05605021,0.044376999,0.048219879
268,0,0,0,0,0.014544693,0,0.03992823,0.050029289,0.036896085,0.036761365
269,0,0,0,0,0,0,0.036072391,0.024319459,0.033848663,0.038078252
270,0,0,0,0,0,0,0.032750792,0.038567267,0.048592129,0.042808943
271,0,0,0,0,0,0.022813453,0.036876906,0.043661274,0.04307726,0.048537927
272,0,0,0,0,0,0.038124463,0.034440397,0.03898169,0.040546441,0.049670769
