# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo radius of gyration r_rg (Mpc/h) for group of halos of the same size n_p, where n_p is number of particles in halo.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3]  Eq. (63)(64) ,https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4],https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5]   Table 3,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
75,0,0,0,0.085200855,0.105028014,0.135031007,0.169484116,0.184334246,0.211316757,0.231942596
76,0,0,0,0.093974062,0.107407433,0.132878846,0.167154005,0.188738087,0.216368235,0.231370349
77,0,0,0,0.097884622,0.107098183,0.132093269,0.165349501,0.185101857,0.21322202,0.228406234
78,0,0,0.041692639,0.080904382,0.108654576,0.131312726,0.167633039,0.193699913,0.217622665,0.235658487
79,0,0,0,0.115288787,0.120655534,0.135496359,0.166223536,0.186667759,0.219931827,0.242964311
80,0,0,0.050867302,0.098140221,0.110750215,0.131470626,0.166070146,0.194807839,0.214255988,0.237156945
81,0,0,0,0.089438809,0.111629991,0.13687815,0.173413519,0.188728019,0.221477222,0.239971607
82,0,0,0,0.116785594,0.109807114,0.132240797,0.177083115,0.198962576,0.216864973,0.240707858
83,0,0,0,0.102016242,0.113802733,0.136240248,0.173949216,0.19727406,0.222210855,0.237406286
84,0,0,0,0.087923268,0.103098507,0.135930669,0.173643512,0.197586197,0.220320409,0.244750628
85,0,0,0,0.106372968,0.110750172,0.139173617,0.18098454,0.204297339,0.219028301,0.241995359
86,0,0,0,0.098638601,0.117165728,0.133407059,0.182228139,0.199281568,0.225263657,0.241852885
87,0,0,0,0.145141188,0.126139876,0.132320186,0.179366114,0.205087962,0.221906965,0.244180339
88,0,0,0,0.089237628,0.132067339,0.13514222,0.181663855,0.191338168,0.227085458,0.236505545
89,0,0,0.054473822,0.112760382,0.11461113,0.151465824,0.179980102,0.202427911,0.226174089,0.245772636
90,0,0,0,0.083922557,0.121525871,0.144054266,0.174833799,0.193141076,0.232389991,0.246834325
91,0,0,0,0.087729947,0.109759629,0.147516476,0.178865055,0.204194135,0.22094013,0.253497773
92,0,0,0,0.080169313,0.131781072,0.148527855,0.18083512,0.207407714,0.226439528,0.244424595
93,0,0,0,0.130078117,0.12242571,0.147777679,0.17572325,0.202191972,0.22902246,0.25094449
94,0,0,0,0.113598451,0.104678922,0.147119148,0.183227163,0.210499928,0.232091264,0.24514804
95,0,0,0,0.109569015,0.117349346,0.149383775,0.181637562,0.204007757,0.237781831,0.242116558
96,0,0,0,0.086569755,0.119400092,0.146243997,0.184337183,0.207095406,0.226346619,0.250631482
97,0,0,0,0.111508972,0.124770055,0.140968064,0.182228898,0.215112193,0.235883141,0.253295544
98,0,0,0,0.08924649,0.12813395,0.146373673,0.185273469,0.203411321,0.235117235,0.25993359
99,0,0,0.065923689,0.07578296,0.128533362,0.131544739,0.196110695,0.209769356,0.221777564,0.253738684
100,0,0,0,0.098291367,0.117720118,0.142680418,0.193343628,0.206846908,0.229975209,0.248279669
101,0,0,0,0.122001324,0.110195097,0.147912011,0.189803644,0.209860512,0.234152789,0.25906538
102,0,0,0,0.112427834,0.122982094,0.142984169,0.188221556,0.212193796,0.247559373,0.249489777
103,0,0,0,0.106393172,0.14139957,0.149282516,0.187409404,0.210422741,0.241319376,0.256382181
104,0,0,0,0.101534619,0.133210999,0.1556036,0.185365085,0.208148947,0.245962716,0.25472089
105,0,0,0,0.090283525,0.110782922,0.155713085,0.190504822,0.211891661,0.239922185,0.25485552
106,0,0,0,0.102408027,0.149091289,0.161505049,0.187591032,0.210107287,0.232452578,0.264109909
107,0,0,0,0.104862403,0.110976212,0.14275974,0.186531795,0.219664981,0.239964898,0.257557883
108,0,0,0,0.165933912,0.099606449,0.146320492,0.189217027,0.214173805,0.232192615,0.255954017
109,0,0,0,0.155202361,0.124272425,0.162440698,0.194770001,0.214294448,0.246876218,0.254827184
110,0,0,0,0.108642929,0.104627109,0.14526646,0.200570171,0.2120396,0.238987367,0.268664599
111,0,0,0,0.107157153,0.136943454,0.140983111,0.193980755,0.209280405,0.2345179,0.265001595
112,0,0,0,0,0.113316304,0.150157371,0.189269615,0.224901844,0.238147991,0.266735481
113,0,0,0,0.089498259,0.116919557,0.158454224,0.190494216,0.218600254,0.25101488,0.263433692
114,0,0,0,0,0.114861391,0.168054292,0.192700999,0.211567885,0.247340777,0.262415965
115,0,0,0,0,0.125780771,0.151384782,0.188743268,0.219536309,0.247211132,0.261868335
116,0,0,0,0.081406937,0.113073547,0.16440897,0.192519503,0.218631525,0.246082227,0.262455167
117,0,0,0,0,0.132009004,0.160868599,0.196713158,0.226757622,0.236568331,0.266555113
118,0,0,0,0.084274224,0.151931849,0.158965795,0.20199299,0.225897596,0.247297763,0.256619635
119,0,0,0,0.116728529,0.135547392,0.153316062,0.211802457,0.232389396,0.242477341,0.271303064
120,0,0,0,0,0.087860251,0.143748682,0.20588452,0.214964771,0.267871667,0.270096467
121,0,0,0,0.163751533,0.137347574,0.158222977,0.191056745,0.227670191,0.243176607,0.271074865
122,0,0,0,0.103907092,0.133367898,0.152079495,0.189720626,0.223171289,0.24427692,0.268472394
123,0,0,0,0.099262243,0.100041805,0.162079184,0.201956291,0.218875708,0.244832639,0.273644491
124,0,0,0,0.075215072,0.135032059,0.153187315,0.205292656,0.217344438,0.255510256,0.281588878
125,0,0,0,0,0.106864365,0.170033697,0.201453028,0.22584166,0.271509182,0.269444241
126,0,0,0,0,0.141238118,0.137095883,0.195324138,0.211411259,0.263567183,0.273364261
127,0,0,0,0,0.124506541,0.171989709,0.195119453,0.228376065,0.24947711,0.263019975
128,0,0,0,0,0.119128816,0.151850728,0.210338305,0.219278572,0.257995536,0.266905575
129,0,0,0,0.100110214,0.111723676,0.178356501,0.192886142,0.228547453,0.252934079,0.269945923
130,0,0,0,0,0.128184301,0.157756145,0.205904755,0.235213354,0.256033547,0.280537022
131,0,0,0,0,0.146752821,0.150036952,0.205242125,0.226282337,0.251090381,0.280226594
132,0,0,0,0,0,0.154827345,0.200506866,0.233147138,0.25146846,0.276429106
133,0,0,0,0,0.125584645,0.144304082,0.204084179,0.218622794,0.244727463,0.287809364
134,0,0,0,0,0.131547674,0.16480904,0.214588404,0.252499254,0.271413416,0.282216438
135,0,0,0,0,0.118341341,0.163467032,0.217808465,0.224858532,0.270369415,0.277259109
136,0,0,0,0.14157139,0.165668918,0.168148901,0.208538408,0.227922044,0.245787858,0.287915371
137,0,0,0,0,0.126291094,0.176578684,0.19490452,0.242922095,0.262916494,0.276577732
138,0,0,0,0,0.122340074,0.194687959,0.20676013,0.232111089,0.275945434,0.271501622
139,0,0,0,0,0,0.186159284,0.206403133,0.231974809,0.265957563,0.29238968
140,0,0,0,0.093973629,0.135267285,0.154478293,0.204862278,0.228289236,0.260660723,0.275338241
141,0,0,0,0,0.134322598,0.190638254,0.203534277,0.223815045,0.248983101,0.278460437
142,0,0,0,0,0.18023236,0.161052285,0.224217045,0.238680939,0.270991515,0.291475325
143,0,0,0,0.167203791,0.126388772,0.149472608,0.206007455,0.24014817,0.263774346,0.294872213
144,0,0,0,0.109067244,0.157974842,0.168033154,0.208602481,0.232196296,0.271352649,0.281836357
145,0,0,0,0,0.137032722,0.158207837,0.225674454,0.238122827,0.265696214,0.282040377
146,0,0,0,0,0.137229283,0.170111946,0.201156314,0.256496215,0.254412675,0.295025886
147,0,0,0,0,0.164552205,0.178422134,0.214849282,0.234054357,0.277727423,0.290982801
148,0,0,0,0.141845199,0.128548469,0.18351939,0.201252336,0.23674114,0.259423056,0.30278566
149,0,0,0,0.230594767,0.12492705,0.195618421,0.193277551,0.241393744,0.271627262,0.302414166
150,0,0,0,0,0.141846341,0.181400973,0.213365144,0.241008459,0.290674886,0.284935634
151,0,0,0,0,0.106949835,0.157184094,0.200603513,0.245558351,0.270666153,0.293542784
152,0,0,0,0.10319731,0.259484083,0.191973818,0.213544034,0.236650832,0.263951533,0.306459253
153,0,0,0,0,0.123731935,0.147588364,0.207476735,0.244888373,0.256035036,0.303443567
154,0,0,0,0,0.118602928,0.194622873,0.216229249,0.239504987,0.267321002,0.279038739
155,0,0,0,0.130113396,0.143850429,0.167384334,0.236817575,0.231847152,0.28444512,0.290006378
156,0,0,0,0,0.16911237,0.180454738,0.231683518,0.241280048,0.262648998,0.320694771
157,0,0,0,0,0.112224861,0.162235035,0.230694005,0.244848752,0.269523192,0.292030178
158,0,0,0,0.139550133,0.163826474,0.170899539,0.206905088,0.232148386,0.271262608,0.301381438
159,0,0,0,0.100048702,0,0.2039401,0.230965576,0.240547164,0.290187124,0.297773703
160,0,0,0,0.24541107,0.1282228,0.18514048,0.220264585,0.253776807,0.268802358,0.293474517
161,0,0,0,0,0.132139661,0.15996495,0.220625709,0.247895942,0.283849006,0.307674987
162,0,0,0,0,0.159557404,0.164982661,0.229012437,0.25932721,0.2655927,0.294021856
163,0,0,0,0,0.104099185,0.156627079,0.220227014,0.242056411,0.285003891,0.305175096
164,0,0,0,0.123174064,0.118595988,0.138961567,0.20168104,0.254787782,0.282499467,0.286054241
165,0,0,0,0.086557214,0.145813846,0.158589937,0.231148173,0.251059775,0.288891169,0.2976579
166,0,0,0,0.116616943,0.123215224,0.197473018,0.23720847,0.265129037,0.304062332,0.297443075
167,0,0,0,0,0.170640738,0.16313567,0.211828972,0.248294757,0.28457469,0.301643353
168,0,0,0,0,0.202726004,0.16892592,0.220413159,0.242034177,0.281732214,0.327862055
169,0,0,0,0,0.117900857,0.181876001,0.212226644,0.23498034,0.277842686,0.312017334
170,0,0,0,0,0.172795975,0.160004691,0.242561802,0.254558649,0.280098772,0.302288278
171,0,0,0,0,0.307019893,0.142119981,0.218593137,0.250532715,0.294725884,0.293918286
172,0,0,0,0,0.157141397,0.173096656,0.206350928,0.258926001,0.281938673,0.296529545
173,0,0,0,0.109110493,0,0.140913751,0.231352,0.269140201,0.291404696,0.293580549
174,0,0,0,0,0.190436277,0.147884555,0.212927658,0.260269085,0.296491642,0.302966332
175,0,0,0,0,0.1314174,0.17049801,0.223087566,0.244229299,0.290753106,0.294969214
176,0,0,0,0,0.131922972,0.148413437,0.223789698,0.26062532,0.299212319,0.322074302
177,0,0,0,0,0.133802403,0.156559131,0.22108404,0.273782946,0.277611074,0.308477314
178,0,0,0,0,0.099371892,0.187931878,0.223591946,0.251291864,0.28388603,0.304662295
179,0,0,0,0,0.162470249,0.214363562,0.238080408,0.238714443,0.295772492,0.298998955
180,0,0,0,0,0,0.216512003,0.249808548,0.243113441,0.288152749,0.313855668
181,0,0,0,0,0.200661246,0.159513931,0.213477137,0.25830618,0.294482396,0.308501224
182,0,0,0,0,0.101860464,0.203438467,0.221084557,0.2421655,0.284887084,0.312027288
183,0,0,0,0,0,0.169896719,0.212178412,0.273782299,0.291515335,0.306693241
184,0,0,0,0,0,0.172871682,0.225353056,0.255917589,0.290269809,0.315755329
185,0,0,0,0.088358915,0.163366545,0.183060107,0.241209613,0.267332989,0.303740908,0.30379682
186,0,0,0,0,0.175180433,0.224902858,0.234225123,0.251313924,0.283674753,0.307908447
187,0,0,0,0,0,0.166399544,0.230267114,0.256635642,0.293795472,0.32360077
188,0,0,0,0,0,0,0.240784821,0.254260336,0.302047953,0.328560999
189,0,0,0,0,0,0.195558577,0.231127806,0.2806629,0.309108694,0.296099456
190,0,0,0,0,0.142681211,0.190303187,0.22698177,0.247129663,0.281617045,0.3056578
191,0,0,0,0,0,0.244124039,0.280313402,0.258594152,0.286604573,0.30787541
192,0,0,0,0,0.152333465,0.173643371,0.250863547,0.273666997,0.308066582,0.335574588
193,0,0,0,0,0,0.17951101,0.242406584,0.292821761,0.29441374,0.313091755
194,0,0,0,0,0,0.215133011,0.240061566,0.260561636,0.28107203,0.323319296
195,0,0,0,0,0.11137232,0.226994092,0.215388126,0.258312201,0.310083323,0.326162241
196,0,0,0,0,0,0.194497323,0.23835344,0.256260773,0.288774315,0.319354807
197,0,0,0,0,0,0.166733403,0.239131989,0.276196811,0.273981536,0.296840757
198,0,0,0,0,0,0.207437936,0.261648109,0.257169161,0.32950587,0.320992164
199,0,0,0,0,0,0.226575859,0.229016982,0.242117953,0.303505811,0.337471673
200,0,0,0,0,0.131543346,0.204351624,0.22651208,0.259421987,0.304325565,0.31756476
201,0,0,0,0,0.17340025,0.148587619,0.242862969,0.254950504,0.298885667,0.309804976
202,0,0,0,0,0.165759166,0.18758667,0.212470771,0.263916696,0.291885745,0.34184583
203,0,0,0,0,0,0.180472607,0.217245042,0.274405296,0.298221791,0.34955668
204,0,0,0,0,0,0.138507421,0.22290695,0.301725679,0.302913982,0.332516766
205,0,0,0,0,0.122090266,0.142110184,0.301649353,0.254818644,0.304892572,0.331427697
206,0,0,0,0.076605988,0.235191351,0.203757464,0.220641055,0.251747304,0.300270965,0.307845219
207,0,0,0,0,0,0.208483123,0.219226861,0.266528796,0.298578907,0.313297887
208,0,0,0,0,0,0.21245392,0.226392022,0.268053307,0.298704517,0.342198414
209,0,0,0,0,0,0.194772853,0.255146614,0.279313121,0.285585647,0.312880023
210,0,0,0,0,0.135892082,0.226210745,0.244744496,0.288439129,0.298478659,0.34468092
211,0,0,0,0,0.128962124,0.198638813,0.229197002,0.271695086,0.310184336,0.33254969
212,0,0,0,0,0.138250564,0.220494752,0.253662489,0.295933913,0.328133101,0.344864077
213,0,0,0,0,0,0.163869244,0.261648502,0.262821814,0.312220358,0.308023655
214,0,0,0,0,0.170557838,0.222195791,0.25491419,0.264687292,0.30005867,0.341049158
215,0,0,0,0,0.13277376,0.173617417,0.256578636,0.263013687,0.312595913,0.329814741
216,0,0,0,0,0,0.350802451,0.286382335,0.260001387,0.316540898,0.353746947
217,0,0,0,0,0,0.207900719,0.278477024,0.291370365,0.337914832,0.306494202
218,0,0,0,0,0.126686095,0.194650569,0.245473145,0.246779224,0.291080302,0.33482033
219,0,0,0,0,0.156115232,0.203715454,0.226052548,0.266279533,0.330577657,0.355696841
220,0,0,0,0,0.178776329,0.154411037,0.243288046,0.265831475,0.297594175,0.343886983
221,0,0,0,0,0,0.172191829,0.276189779,0.286504476,0.329108761,0.35528969
222,0,0,0,0,0,0.162111643,0.264395008,0.265774732,0.296595148,0.337131751
223,0,0,0,0,0.127134902,0.221989955,0.247360014,0.234917333,0.310934479,0.318225126
224,0,0,0,0,0,0.205380482,0.241349543,0.288774464,0.314707943,0.321533288
225,0,0,0,0,0,0.166611239,0.244856187,0.25143891,0.331758977,0.335951808
226,0,0,0,0,0.200638545,0.163640705,0.238338218,0.305499026,0.309990084,0.3407075
227,0,0,0,0,0.124851151,0.211064137,0.286758026,0.274009733,0.293096181,0.359523566
228,0,0,0,0,0.140367442,0.143098072,0.22699623,0.270059098,0.313228524,0.303786598
229,0,0,0,0,0,0.197101485,0.237487228,0.320261591,0.330381909,0.315674304
230,0,0,0,0,0,0.185396438,0.228390263,0.262519058,0.310585035,0.354358662
231,0,0,0,0,0.219286685,0.142176845,0.253819153,0.280079188,0.325877706,0.344975057
232,0,0,0,0,0,0.155396466,0.244136781,0.284024622,0.326655151,0.349162035
233,0,0,0,0,0,0.18867373,0.256676324,0.292638144,0.328211516,0.315039389
234,0,0,0,0,0.165010174,0.159518704,0.22597396,0.264350419,0.290930419,0.335185014
235,0,0,0,0,0,0.235874364,0.26055674,0.300824977,0.29314401,0.352078283
236,0,0,0,0,0,0,0.267547833,0.277511049,0.339751071,0.32233095
237,0,0,0,0,0,0.16932197,0.268152645,0.29720416,0.324021425,0.336617544
238,0,0,0,0,0.231820114,0.219705263,0.24175726,0.261339993,0.296404224,0.351647745
239,0,0,0,0,0.106225347,0,0.24226647,0.298514757,0.302203534,0.364474621
240,0,0,0,0,0.178597193,0.166931513,0.24482991,0.273107325,0.297858565,0.346428138
241,0,0,0,0,0,0.149006692,0.274463401,0.275557305,0.328498655,0.366380408
242,0,0,0,0,0,0.222508599,0.273659314,0.244860404,0.323132241,0.314062975
243,0,0,0,0,0,0.12151822,0.270449568,0.28187149,0.322096355,0.333951069
244,0,0,0,0,0,0.159315386,0.256058933,0.315017304,0.335099264,0.404983383
245,0,0,0,0,0.15862775,0.178822195,0.249237333,0.28093494,0.325971938,0.338547436
246,0,0,0,0,0,0.18296673,0.222367336,0.283719268,0.326119568,0.313998236
247,0,0,0,0,0,0.201632756,0.25629779,0.260868796,0.323796662,0.339327451
248,0,0,0,0,0,0.182875097,0.225877151,0.294490274,0.352383371,0.365055037
249,0,0,0,0,0,0.21565677,0.246702779,0.261383755,0.342857611,0.342133946
250,0,0,0,0,0,0.157855614,0.303388195,0.259553946,0.342343056,0.361824459
251,0,0,0,0,0,0.192890288,0.239857677,0.273746499,0.380337264,0.306003145
252,0,0,0,0,0,0.290422774,0.280680015,0.277790423,0.319539729,0.331692394
253,0,0,0,0,0.149427219,0.177953389,0.267407783,0.282971749,0.340867494,0.366318947
254,0,0,0,0,0.127631708,0.226182986,0.280877266,0.291900767,0.330034828,0.349948948
255,0,0,0,0,0,0.267694497,0.218933406,0.300398994,0.344027942,0.331335707
256,0,0,0,0,0,0,0.245602226,0.297098742,0.349848655,0.379634565
257,0,0,0,0,0.142508326,0.237085875,0.282356957,0.316159343,0.309973253,0.368337439
258,0,0,0,0,0,0.228598349,0.275960649,0.276745691,0.333647664,0.343820157
259,0,0,0,0,0,0.180359282,0.270993294,0.303073663,0.361321744,0.321350493
260,0,0,0,0,0,0.276931386,0.232617497,0.346206989,0.301979552,0.351685433
261,0,0,0,0,0.223452446,0.183620081,0.27068049,0.289048996,0.352040621,0.343138757
262,0,0,0,0,0,0.321635445,0.276955957,0.28206747,0.339040306,0.365794004
263,0,0,0,0,0,0.189791903,0.29743608,0.263215139,0.336197049,0.360428276
264,0,0,0,0,0,0.240680065,0.259065688,0.280959445,0.336854209,0.368786897
265,0,0,0,0,0.273620088,0.243980123,0.292626889,0.266038086,0.341024946,0.370762198
266,0,0,0,0.304780619,0.191691484,0.186106305,0.268505661,0.300570808,0.350784551,0.364249547
267,0,0,0,0,0,0.201023388,0.284698145,0.305325381,0.302710621,0.352055687
268,0,0,0,0,0.167233583,0,0.238714914,0.325347452,0.325222498,0.345554679
269,0,0,0,0,0,0,0.257136711,0.273346151,0.323017399,0.365690491
270,0,0,0,0,0,0,0.263047604,0.297435231,0.353676969,0.374799085
271,0,0,0,0,0,0.180695516,0.301565133,0.286171784,0.365227254,0.353120275
272,0,0,0,0,0,0.282674425,0.347744732,0.312479825,0.309849541,0.362672051
