# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean total halo particle velocity (km/s) for group of halos of the same size n_p, where n_p is number of particles in halo. This is the root-mean-square total particle velocity",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3] ,https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4],https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5] ,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
#Ref. [6] Eqs. (7)(8) Fig. 5 6 7,https://doi.org/10.48550/ARXIV.2203.05606,,,,,Origin or MOND acceleration,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
88,0,0,0,782.989415,705.1368345,701.3723992,654.2573714,670.3608577,633.7014466,635.574372
89,0,0,982.5540467,776.7710818,711.5632616,686.6599851,675.9424935,650.5619943,641.7153301,644.1718468
90,0,0,0,896.6843269,726.6488358,689.6596944,665.7556995,653.1339471,636.9781349,654.1350866
91,0,0,0,809.9790827,767.6601066,683.7274756,648.7400751,643.9112246,646.5609985,652.134305
92,0,0,0,848.3058639,727.2672018,679.8312538,674.1249314,648.4258911,639.3543695,649.571299
93,0,0,0,682.2265144,723.1132098,704.0730293,687.6819613,659.5330423,651.1492121,639.5649574
94,0,0,0,748.0754281,800.2539731,695.9865075,683.4231591,639.7485984,651.2916417,645.1507131
95,0,0,0,773.7692001,722.0156797,705.0856895,675.3753789,653.5149677,658.466004,636.6309534
96,0,0,0,840.93785,782.8901699,705.6781384,665.9068795,650.7630473,639.6654286,633.521172
97,0,0,0,756.1454791,755.6269579,711.1434764,674.5736473,661.3024602,658.3754465,642.1735682
98,0,0,0,813.3118838,767.001764,723.4300856,683.4044355,668.2103871,663.2859265,649.1615433
99,0,0,940.9883299,889.8261964,725.1985798,739.1271787,676.8317207,687.9703996,658.0457741,645.7310446
100,0,0,0,816.7983423,753.6207131,730.4751645,671.0628698,682.5812502,647.8866947,656.0357059
101,0,0,0,803.9603179,775.0961526,711.596324,673.8677108,676.2540596,655.4252591,669.7168031
102,0,0,0,796.0341799,766.5403261,764.7148389,674.6996164,691.6314424,650.0729732,649.614553
103,0,0,0,780.3784243,750.7711382,714.4362458,682.512823,672.0182281,667.3381438,655.5847998
104,0,0,0,1011.853356,777.255031,719.5610468,691.0461884,671.307975,664.6977414,654.4311136
105,0,0,0,851.0917343,781.9274763,738.1181579,709.6161281,677.4790787,676.0662133,646.6254247
106,0,0,0,894.1636605,758.7559863,704.665388,682.4786163,675.5880517,681.3322087,662.5233872
107,0,0,0,863.4185954,810.9187298,751.8513712,699.0611684,682.4328269,653.1875523,659.3004095
108,0,0,0,695.6082848,856.6484807,731.7351629,701.4984512,679.1928542,678.3477599,650.1962572
109,0,0,0,784.37624,773.9686902,744.449805,688.5334629,668.2819144,669.3337879,678.3311015
110,0,0,0,791.3852783,783.1376243,739.9885676,687.7141072,675.2678697,669.5134141,665.3889829
111,0,0,0,822.4702453,789.3582898,760.714848,691.6333905,682.1687958,672.3409828,660.1612937
112,0,0,0,0,799.404219,747.6392891,693.3925911,677.0264019,676.0936109,691.7524526
113,0,0,0,850.5337036,815.0153846,742.6756805,712.6622624,674.1161456,703.9653701,653.2220641
114,0,0,0,0,787.1406905,739.1757893,682.4218622,697.0137253,656.7714868,669.4900235
115,0,0,0,0,799.8207833,755.2120377,720.7541692,688.1968507,689.768848,668.210087
116,0,0,0,938.4507397,817.3300394,769.7915025,716.5937423,695.5165751,664.8380445,687.7448357
117,0,0,0,0,784.2532303,755.4683326,706.0796449,686.6280738,681.4782421,662.1011699
118,0,0,0,965.3045937,805.1982348,788.184542,701.1536146,664.1864665,695.8231827,670.0281867
119,0,0,0,819.3543126,880.5499372,799.8765684,713.2127786,708.3173996,702.6517189,677.7386785
120,0,0,0,0,871.97355,786.8838308,713.4521965,665.7525348,689.5632156,697.3312625
121,0,0,0,758.0522558,826.2800878,761.7173288,720.9406284,685.2969763,690.5392524,709.3835892
122,0,0,0,891.6706444,808.7420256,769.0401066,733.4864545,698.7890528,683.5321107,679.2718025
123,0,0,0,883.9565969,929.6745155,790.3761271,720.9843323,713.1229998,683.4617316,671.3006643
124,0,0,0,1002.438304,774.4761291,792.0669378,735.1748489,699.533518,692.9599989,705.2003947
125,0,0,0,0,925.1721006,758.4073726,709.2661541,711.914451,673.1643016,680.2292604
126,0,0,0,0,816.5295907,771.7023015,728.5903631,714.8418063,677.1457451,698.4999771
127,0,0,0,0,842.3274504,723.2926292,744.5188693,703.8588165,690.5267818,719.5664157
128,0,0,0,0,852.8952326,764.205191,724.6561293,704.9619297,657.2138353,692.1713983
129,0,0,0,861.8673103,938.920035,750.9588286,711.4934129,703.3421348,691.788556,683.9356507
130,0,0,0,0,867.9328009,763.816887,738.8599871,713.4059469,682.2438679,691.8004186
131,0,0,0,0,805.802411,777.3343487,733.1818009,737.2734392,716.0619507,680.3898263
132,0,0,0,0,0,795.1192538,743.0879405,709.0597425,678.7438458,680.9011929
133,0,0,0,0,805.4533791,791.166076,728.9297443,713.9113832,699.2078302,692.096835
134,0,0,0,0,859.0056937,827.7297206,717.2964178,677.416781,683.0166677,679.8006014
135,0,0,0,0,854.9970715,814.1978128,722.90947,733.1559803,705.1579874,699.0879293
136,0,0,0,844.3622549,846.8659117,769.6503635,718.5635174,725.5089299,702.2651897,685.9673996
137,0,0,0,0,855.6194718,780.3026159,749.9515721,731.256465,722.1458412,701.8433576
138,0,0,0,0,877.9808249,750.0006745,741.3628586,727.7720005,709.7971541,711.9084671
139,0,0,0,0,0,773.7023421,728.6633302,714.1196163,698.0071704,685.0594562
140,0,0,0,817.9932094,906.1488242,793.2246791,739.6144661,729.9415347,702.0556825,718.9656597
141,0,0,0,0,851.0602399,774.270814,749.556749,719.1276867,734.2386823,690.3400727
142,0,0,0,0,763.5170691,795.0599792,750.4662765,702.5311289,722.0942155,715.8261577
143,0,0,0,813.7614813,875.8334713,853.7266995,728.9882935,717.9674364,726.2664947,695.3372316
144,0,0,0,1059.498352,842.4764783,781.7335927,769.4354689,738.6501498,715.4940537,705.863211
145,0,0,0,0,897.6631899,785.1758162,746.868114,705.0054981,690.7184538,687.3126011
146,0,0,0,0,859.8186742,809.3629651,740.2532461,713.7210939,693.1025564,690.6418392
147,0,0,0,0,897.2348811,807.4893488,766.6690837,759.1255506,708.4992694,680.6022809
148,0,0,0,808.8931643,843.9337185,808.1406131,770.2996413,744.6457284,743.5737903,700.4322948
149,0,0,0,724.2250304,939.4815967,798.1985651,780.365001,713.5617731,719.5113558,723.4836986
150,0,0,0,0,865.8295115,808.0719925,767.0578991,729.8538767,697.6652999,711.4270337
151,0,0,0,0,996.1790823,817.1238272,772.5883536,732.1675503,743.4438787,701.6940496
152,0,0,0,977.1312581,705.6906918,733.0668427,756.1916919,740.5799033,733.7923567,708.4803469
153,0,0,0,0,952.136281,881.6524206,748.0616222,747.2706143,732.3871636,737.8346064
154,0,0,0,0,912.759541,798.5840075,762.6501969,753.6881807,714.601191,730.2021779
155,0,0,0,909.2138356,981.0540705,840.9517294,738.7013823,704.6230312,733.3777051,705.5202425
156,0,0,0,0,743.9596932,802.6958606,762.0559957,790.3408684,718.6445742,724.5648816
157,0,0,0,0,921.8768588,805.9544321,755.4438153,750.2183975,718.993145,717.5721273
158,0,0,0,947.073471,862.5055886,836.6120647,754.4476326,760.3924363,703.2693878,709.8704001
159,0,0,0,905.6367939,0,803.4076923,741.1749335,768.0277995,721.733635,733.6373012
160,0,0,0,729.5966079,895.5636524,829.393563,777.3385126,765.6892615,736.3727896,743.5590596
161,0,0,0,0,928.4990915,851.0241876,792.4896183,739.7603367,752.1728103,760.0343823
162,0,0,0,0,897.1967345,827.8970268,763.687542,741.7622234,738.0626538,739.0929535
163,0,0,0,0,945.5396784,865.3769566,791.9215288,781.4403216,718.0166993,733.1720485
164,0,0,0,858.5835478,1004.015386,855.2593091,771.0628126,735.1998245,708.7255989,743.5106308
165,0,0,0,989.986837,917.2194305,854.6552895,783.1398952,746.6058931,731.2370633,698.258419
166,0,0,0,877.7018199,908.468753,829.0911225,759.0240101,742.4700219,725.5741896,748.5301102
167,0,0,0,0,957.7317349,869.961546,788.1670314,750.0211854,721.4894624,726.2475532
168,0,0,0,0,802.0384851,824.9683902,804.9823061,750.319453,721.0911231,706.6776489
169,0,0,0,0,926.7614893,811.329918,784.7857546,769.296956,764.1400349,716.1395431
170,0,0,0,0,871.7577231,847.8587251,807.1076222,756.0379404,741.1918426,766.5228897
171,0,0,0,0,900.2655377,844.7683853,779.9227859,769.5447022,736.2831093,719.4467731
172,0,0,0,0,955.6717968,860.2230517,831.1240188,790.9165437,772.4825367,722.8198554
173,0,0,0,1048.718209,0,954.5153512,812.3546622,751.4926806,733.9578501,756.3805812
174,0,0,0,0,827.2538732,888.7798529,808.2746416,750.9750582,728.7071809,741.9905233
175,0,0,0,0,976.2088769,838.7806353,737.8937167,803.6228031,751.630694,736.7377413
176,0,0,0,0,955.065892,866.1325413,828.5874481,734.7360632,747.0893631,755.053182
177,0,0,0,0,940.6297312,885.242225,789.8687682,745.5461462,746.3975593,728.1812167
178,0,0,0,0,1093.256435,843.9806691,783.7507704,767.160763,753.5448164,726.6825162
179,0,0,0,0,847.4758338,828.6039209,822.9762252,792.2474176,734.1955464,761.7012754
180,0,0,0,0,0,801.7553328,758.9664726,773.4711647,744.1660927,739.8846695
181,0,0,0,0,864.4138685,832.5548748,801.6467917,752.8577309,741.3059395,717.1461669
182,0,0,0,0,1024.042244,844.1850977,809.8311231,780.1713769,736.6775537,749.2220049
183,0,0,0,0,0,841.1527206,799.9131533,786.8858442,767.7362698,730.146826
184,0,0,0,0,0,850.6597697,838.1650929,804.1040484,754.4079024,714.8267507
185,0,0,0,1000.384554,900.7604933,912.450126,830.7618274,755.1437889,771.8868664,726.376712
186,0,0,0,0,889.0394542,866.1188047,787.585356,784.144128,762.9458615,736.8577221
187,0,0,0,0,0,887.2962236,781.471578,748.3541421,773.8054437,732.2650414
188,0,0,0,0,0,0,815.8534647,823.2201058,723.1328778,783.0993335
189,0,0,0,0,0,850.7214322,782.2690409,793.5580583,750.1433791,767.4490538
190,0,0,0,0,931.8783345,894.8878799,822.7563539,817.0930723,779.4308162,767.2439413
191,0,0,0,0,0,767.250698,785.3662576,772.8576138,748.3880585,773.284526
192,0,0,0,0,858.2908627,910.5611808,793.8461251,770.6250709,745.5781161,715.2354509
193,0,0,0,0,0,849.2608575,769.6194437,747.2606094,766.5841031,781.3574775
194,0,0,0,0,0,812.3719058,819.2083004,767.208809,768.1619599,774.193509
195,0,0,0,0,1072.139446,841.664881,814.1027808,791.3797862,755.2391089,776.8990048
196,0,0,0,0,0,861.6134559,808.7408161,774.7155662,772.3963062,781.5079682
197,0,0,0,0,0,995.7760114,870.5221087,789.1596689,801.6146503,798.1656166
198,0,0,0,0,0,889.2317267,779.1495352,789.0168194,748.8022865,771.5204583
199,0,0,0,0,0,847.2508625,847.4094251,801.6321085,764.3476784,743.0924567
200,0,0,0,0,941.9669047,865.1153338,802.065635,760.4500124,749.5276421,776.9901505
201,0,0,0,0,985.424486,1030.170947,824.7955483,808.4891715,790.1555112,745.9865928
202,0,0,0,0,896.5935713,876.1090055,843.8454632,819.09313,812.2513185,750.7094529
203,0,0,0,0,0,887.3225031,855.960188,845.5897202,794.3950472,754.8407188
204,0,0,0,0,0,962.4446218,811.3044108,791.7621328,763.3742328,724.5081433
205,0,0,0,0,996.8440658,909.3033592,803.8487888,818.3082327,784.8894014,742.0718485
206,0,0,0,1288.017235,897.0740665,851.6587119,842.6161703,797.3757146,787.301273,779.859806
207,0,0,0,0,0,841.5201924,859.25238,819.6194852,770.8846969,779.9984744
208,0,0,0,0,0,908.8853086,829.9049631,808.0789036,804.9775884,730.3400758
209,0,0,0,0,0,1045.986596,805.3856594,792.7676791,779.2660563,785.1571574
210,0,0,0,0,1074.7393,880.7605911,817.2850134,804.6851773,790.890473,747.9052477
211,0,0,0,0,911.2314817,850.7337272,830.012408,804.449821,769.0025325,734.2846096
212,0,0,0,0,1076.948646,934.2257081,800.6231453,792.5671867,785.3707861,759.0921183
213,0,0,0,0,0,876.83301,799.7581896,802.9068919,806.8812388,747.4179356
214,0,0,0,0,949.6081166,924.6108399,795.1495946,801.8947684,775.3753668,733.7548433
215,0,0,0,0,994.5353177,966.2289896,806.8105966,828.1593281,769.345167,772.2995227
216,0,0,0,0,0,919.6858587,824.6501951,826.184904,781.5384211,778.2464726
217,0,0,0,0,0,852.3176563,806.4198035,789.0083534,746.6510983,771.6460408
218,0,0,0,0,1116.521594,923.9684676,874.5933849,829.7896214,768.8187307,776.1674663
219,0,0,0,0,950.7076044,911.5415966,860.8233609,890.252974,765.0713004,768.3625351
220,0,0,0,0,1020.5249,941.0936705,873.0991784,817.0041907,819.7350963,830.2038619
221,0,0,0,0,0,886.3871505,876.1877502,859.1550488,756.9134796,775.0793803
222,0,0,0,0,0,945.9287221,832.9498605,838.0592748,834.8907028,746.4967815
223,0,0,0,0,1078.654563,902.1732209,831.8952757,916.9602889,806.1410559,791.0644053
224,0,0,0,0,0,908.837793,862.6104849,830.5188465,846.0038497,792.3807377
225,0,0,0,0,0,1065.995633,814.7891648,834.4129076,793.4232086,741.323823
226,0,0,0,0,980.8910238,948.769522,867.7864054,805.0265716,778.2237913,776.3816622
227,0,0,0,0,1109.567514,982.0568803,819.9469687,820.3044518,798.6755839,801.9170101
228,0,0,0,0,1101.267646,961.1392827,861.2120567,824.7490005,827.3209755,885.9277996
229,0,0,0,0,0,880.5685111,827.8842489,834.3596421,789.6259001,786.8328561
230,0,0,0,0,0,891.2081975,842.4122588,860.640367,786.2646357,825.4269341
231,0,0,0,0,938.5246412,1046.677547,834.7224757,861.0031681,796.6764304,794.6647611
232,0,0,0,0,0,1064.886011,856.249544,832.0609156,796.6912358,783.2167372
233,0,0,0,0,0,943.454101,836.0443671,844.3285356,783.7680268,862.3601752
234,0,0,0,0,1169.056957,999.2067084,883.2440453,871.3400122,863.3526084,816.2004583
235,0,0,0,0,0,912.8264571,828.9476501,783.5593733,805.1032494,804.536595
236,0,0,0,0,0,0,802.439516,825.7311298,823.1849276,765.6266121
237,0,0,0,0,0,1000.541421,864.1471757,786.0220841,778.1102842,803.656132
238,0,0,0,0,942.5757879,1049.555923,862.3712385,827.0811309,789.5419324,783.2645174
239,0,0,0,0,1034.983834,0,897.0355967,823.045144,788.9756284,804.0759733
240,0,0,0,0,968.7126488,950.8424034,847.5586278,819.4177919,824.2563822,798.6778551
241,0,0,0,0,0,992.116526,823.3998011,875.9674402,815.6335086,816.4050346
242,0,0,0,0,0,913.5476235,857.3507444,846.6127137,830.3823845,829.9978039
243,0,0,0,0,0,1077.485715,859.8606759,870.672692,814.4842919,850.6961507
244,0,0,0,0,0,1084.509901,881.5561019,878.2246522,816.8240788,799.5950889
245,0,0,0,0,1182.948468,919.6798279,915.0757786,862.7847112,777.3087226,773.3190963
246,0,0,0,0,0,956.2444086,918.7077409,846.9103784,797.8441366,811.8736107
247,0,0,0,0,0,895.9071086,889.3034716,851.651025,825.8739899,805.2258145
248,0,0,0,0,0,953.040525,851.161211,822.9352524,839.7326331,800.2975194
249,0,0,0,0,0,914.1385631,907.7585753,846.7554647,837.4799666,788.4453385
250,0,0,0,0,0,1082.24076,809.9706627,917.1383304,796.1306365,791.6279296
251,0,0,0,0,0,962.3503038,905.2156097,898.1784161,779.1192774,791.2204131
252,0,0,0,0,0,970.9000963,917.802844,844.0135612,807.4675819,811.2380642
253,0,0,0,0,1075.440716,919.2171306,864.3042432,872.7743517,815.5780093,859.0666776
254,0,0,0,0,1068.759865,925.918395,874.3139192,839.046256,816.4873571,820.3595139
255,0,0,0,0,0,894.2599906,882.8883418,839.8047554,742.2378708,815.0922009
256,0,0,0,0,0,0,846.2721994,840.3236679,822.2174172,828.7873401
257,0,0,0,0,1136.712649,908.9874059,889.8138187,803.9792479,800.7832268,790.4858387
258,0,0,0,0,0,982.0446802,864.4954402,830.7323952,808.3481369,814.4154974
259,0,0,0,0,0,938.9478974,856.6385504,837.417373,787.9252551,818.4620809
260,0,0,0,0,0,939.4530818,933.6193368,795.5191491,829.0521926,824.3137714
261,0,0,0,0,1055.43928,1053.899417,822.548909,891.7177945,790.8419412,846.5440351
262,0,0,0,0,0,762.6991963,831.4268931,856.2728007,839.589922,819.4779728
263,0,0,0,0,0,963.6220915,819.3353183,908.0325402,833.8599147,783.9213573
264,0,0,0,0,0,815.4533765,913.9812631,875.1690777,802.7786731,780.9773687
265,0,0,0,0,887.3097671,1027.37158,844.1765975,852.6649804,842.7966236,825.0942102
266,0,0,0,829.2126068,1017.239371,1025.606182,831.9147219,855.1558048,828.2642534,788.0422803
267,0,0,0,0,0,908.0491345,965.4904419,884.2036888,944.7556647,817.8765339
268,0,0,0,0,1034.44516,0,888.4368419,805.8859718,806.9975911,792.7065671
269,0,0,0,0,0,0,889.7055153,848.8697032,855.0933105,835.3177733
270,0,0,0,0,0,0,904.7708449,864.2122743,899.2196116,791.200617
271,0,0,0,0,0,952.4460049,907.1394142,859.1277936,835.6333304,845.945874
272,0,0,0,0,0,916.9646288,834.7410035,848.8741821,882.6421719,799.1253465
