# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo shape parameter h_e for group of halos of the same size n_p, where n_p is number of particles in halo.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3]  Eq. (71) Fig. 20 21,https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4] ,https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5]  ,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
14,0,0.111150292,0.145974378,0.149109851,0.153015156,0.159295772,0.159756566,0.159773637,0.15933645,0.160176193
15,0,0.14819746,0.151912161,0.150322164,0.152146201,0.153820078,0.156494956,0.157169843,0.156173208,0.158217621
16,0,0.125319598,0.145011893,0.149719495,0.15186277,0.153041259,0.155031678,0.155765329,0.154329693,0.155717317
17,0,0,0.159449182,0.148057912,0.147250331,0.152384026,0.151828603,0.153316254,0.153836267,0.153038008
18,0,0,0.155540331,0.142775584,0.151146401,0.150758477,0.15138885,0.150827226,0.150051335,0.151717927
19,0,0,0.157315633,0.146234537,0.147355944,0.148399167,0.149006401,0.148464686,0.148254148,0.14845375
20,0,0,0.146027368,0.14668134,0.146447305,0.149508588,0.147982089,0.146524041,0.147607412,0.1476753
21,0,0,0.158354198,0.145099523,0.145668615,0.147256461,0.147307049,0.148263831,0.144496659,0.143676427
22,0,0,0.149012667,0.14298976,0.147076368,0.145907426,0.146605563,0.146301133,0.144459935,0.143448319
23,0,0,0.125621017,0.144799204,0.145435058,0.146063491,0.143838295,0.145078238,0.141115648,0.141543414
24,0,0,0.149873473,0.145205927,0.145291478,0.144938904,0.142102334,0.142957124,0.141871207,0.140081816
25,0,0,0.137136469,0.149685964,0.144319683,0.146019505,0.142854277,0.142348835,0.14035105,0.138516612
26,0,0,0.150275874,0.141145502,0.145064303,0.143520543,0.142576536,0.14279348,0.141306327,0.139002354
27,0,0,0.147059215,0.139740019,0.145262365,0.141786667,0.140073447,0.139972168,0.139340353,0.137817161
28,0,0,0.147250148,0.144204899,0.141623446,0.143312719,0.140749236,0.13640791,0.136301122,0.135210555
29,0,0,0.150143769,0.147610099,0.14148944,0.144458063,0.14188023,0.137808125,0.135085123,0.136034875
30,0,0,0.151518996,0.14583129,0.142706168,0.143950917,0.13913999,0.138082996,0.137876603,0.133292581
31,0,0,0.1614677,0.141269778,0.150400941,0.142884144,0.140642561,0.13834621,0.13302391,0.13344422
32,0,0,0.121113243,0.13550855,0.143924089,0.144326276,0.13850573,0.137370182,0.137276204,0.131828276
33,0,0,0.130248728,0.151418869,0.141887209,0.142746222,0.136767245,0.135128524,0.132475384,0.133374815
34,0,0,0.174741776,0.141027885,0.139591558,0.143524901,0.141054159,0.135814305,0.130817103,0.133300552
35,0,0,0.157403399,0.144196528,0.147190525,0.141470548,0.137779571,0.13435478,0.132980767,0.130727454
36,0,0,0.112177484,0.14769401,0.142038611,0.140225762,0.138009197,0.134014156,0.130558224,0.131477049
37,0,0,0.135817473,0.141441832,0.148871495,0.141421712,0.136207304,0.134863402,0.130371351,0.129437647
38,0,0,0.157395916,0.138198074,0.147912584,0.141939256,0.138361342,0.135359714,0.133014352,0.12825292
39,0,0,0.149559909,0.145710022,0.14530113,0.14187524,0.137250282,0.131907772,0.129794115,0.128916092
40,0,0,0.058840207,0.136914773,0.142581891,0.141807158,0.133917101,0.132565637,0.131227397,0.12932206
41,0,0,0.194607308,0.146316132,0.141083214,0.139749926,0.134651819,0.132073175,0.128932625,0.127184289
42,0,0,0.12530487,0.151350934,0.140393008,0.142495355,0.137013208,0.131506222,0.128495434,0.12850078
43,0,0,0.13265761,0.140380335,0.137557971,0.143167386,0.135677439,0.13258216,0.129217699,0.128088428
44,0,0,0.062182665,0.139704432,0.146699939,0.140807794,0.135742063,0.132935288,0.126933179,0.126030999
45,0,0,0.128268286,0.147462541,0.140701132,0.142922624,0.133580542,0.131870741,0.12873764,0.126358109
46,0,0,0.185331436,0.14502755,0.142646256,0.143153791,0.135650759,0.130743288,0.127299546,0.124484505
47,0,0,0.257060183,0.147338196,0.149369432,0.141513877,0.134274508,0.130740983,0.127567513,0.125866024
48,0,0,0,0.146045021,0.143878154,0.139907969,0.137829515,0.132832068,0.126180272,0.12848798
49,0,0,0.184002114,0.133154522,0.139991227,0.138361581,0.134481103,0.129688346,0.128428001,0.123089378
50,0,0,0,0.14649587,0.134732908,0.133763903,0.131169482,0.132040948,0.127770307,0.125580058
51,0,0,0.131246216,0.140345574,0.147738958,0.139882653,0.133321174,0.129996874,0.125519584,0.123072265
52,0,0,0.170702204,0.12628574,0.144651317,0.142230113,0.130694852,0.129067346,0.125549189,0.124552467
53,0,0,0,0.152290446,0.143971298,0.140491471,0.136688879,0.131155696,0.129130079,0.123365866
54,0,0,0.18669595,0.143068167,0.140270101,0.136392273,0.137775493,0.132190593,0.126139854,0.123351015
55,0,0,0.088246626,0.152039629,0.14813556,0.144170651,0.135157798,0.126683085,0.1259481,0.123228934
56,0,0,0.12386237,0.140362509,0.141312886,0.139899703,0.128752859,0.128856008,0.124231486,0.124108372
57,0,0,0,0.142200708,0.136097422,0.142365885,0.135779043,0.132231944,0.130696841,0.124667698
58,0,0,0.267491135,0.158193697,0.138226409,0.135498019,0.132768197,0.131672886,0.123640954,0.119914932
59,0,0,0.186725258,0.158194304,0.146123892,0.135972525,0.13861377,0.125899717,0.126903665,0.121118548
60,0,0,0,0.137820351,0.149496579,0.143910763,0.132895588,0.13063929,0.128170807,0.123898277
61,0,0,0,0.166509169,0.128649175,0.145397639,0.130448322,0.131142369,0.122987094,0.124721656
62,0,0,0.120825856,0.148723267,0.14971067,0.146888135,0.133367958,0.132145041,0.125927306,0.120684209
63,0,0,0,0.141891761,0.141852934,0.146734127,0.138404119,0.129378292,0.123787995,0.122183546
64,0,0,0.255116385,0.15148459,0.153473307,0.140826968,0.131243447,0.132287133,0.126823549,0.120167806
65,0,0,0,0.14369352,0.144944904,0.152256089,0.136042486,0.126175407,0.125670622,0.121055811
66,0,0,0,0.14204096,0.15194684,0.139277268,0.141598804,0.132749836,0.125488697,0.126639746
67,0,0,0,0.13186953,0.148331304,0.144112386,0.131285657,0.12957049,0.126231155,0.122651173
68,0,0,0,0.141222765,0.153388715,0.13616568,0.127823144,0.129463791,0.128814535,0.119657146
69,0,0,0,0.160436978,0.144443233,0.150588726,0.134463814,0.133585136,0.132845179,0.123573683
70,0,0,0,0.165000815,0.145151575,0.137115106,0.135861426,0.130066122,0.123819131,0.123430579
71,0,0,0,0.131364766,0.144681336,0.150409093,0.13400446,0.124534663,0.125956719,0.124095802
72,0,0,0,0.122835463,0.138400168,0.138750432,0.137172178,0.127838582,0.123937241,0.12544441
73,0,0,0,0.154445259,0.1426098,0.141158687,0.132783027,0.135097613,0.127335084,0.123117986
74,0,0,0,0.158121966,0.152176921,0.142545312,0.138362057,0.129732733,0.118568238,0.116895873
75,0,0,0,0.141850937,0.139504265,0.147661943,0.136990394,0.126241346,0.12382719,0.1241502
76,0,0,0,0.149601159,0.141098116,0.146236997,0.132794456,0.126080993,0.121476356,0.12191957
77,0,0,0,0.164416544,0.147249842,0.139521601,0.129677618,0.127367492,0.12054062,0.120740835
78,0,0,0.039527571,0.122875232,0.141036203,0.140754941,0.134832637,0.133248656,0.122615642,0.119964055
79,0,0,0,0.182524396,0.164736289,0.143862508,0.127492806,0.12162658,0.127441185,0.1242383
80,0,0,0.089613284,0.166212983,0.155949298,0.137534237,0.12721669,0.132191733,0.120478796,0.121329471
81,0,0,0,0.168746452,0.14562617,0.140969453,0.143044409,0.122062685,0.125206352,0.118860501
82,0,0,0,0.205276273,0.15284026,0.134595625,0.134187681,0.132900534,0.122172764,0.12324924
83,0,0,0,0.154955628,0.151753573,0.138054735,0.133230599,0.129010531,0.125066084,0.118786867
84,0,0,0,0.146842474,0.131975372,0.142653268,0.129971676,0.131782415,0.125453142,0.123271323
85,0,0,0,0.174821879,0.145486772,0.143505977,0.145398227,0.137556462,0.122753602,0.122812068
86,0,0,0,0.143868128,0.140894258,0.1430165,0.137093742,0.128666025,0.128154533,0.117858109
87,0,0,0,0.22726249,0.167808682,0.129610507,0.138634736,0.136124148,0.122693816,0.123093671
88,0,0,0,0.14188364,0.181624679,0.144637271,0.137656441,0.122737536,0.124134068,0.120641458
89,0,0,0.126703905,0.174257481,0.158335828,0.151445026,0.136072834,0.133240507,0.123147118,0.124388574
90,0,0,0,0.156492679,0.145465216,0.150996282,0.129066883,0.126300737,0.130433106,0.119489615
91,0,0,0,0.146862028,0.132515447,0.156947127,0.132107643,0.129372053,0.117918007,0.125266798
92,0,0,0,0.104671219,0.182424925,0.149796934,0.133299863,0.134204719,0.121888884,0.117000899
93,0,0,0,0.156411919,0.157814155,0.142280632,0.131971893,0.125974584,0.124499993,0.124045422
94,0,0,0,0.170789781,0.13595658,0.152201344,0.132952535,0.138511982,0.124813278,0.120816931
95,0,0,0,0.183725609,0.145580724,0.155488684,0.129455693,0.12974805,0.125894349,0.119192539
96,0,0,0,0.132804871,0.160764222,0.156638877,0.140517783,0.137095298,0.119428657,0.121874529
97,0,0,0,0.185620599,0.146384457,0.132543312,0.136698889,0.138802214,0.118516183,0.121745911
98,0,0,0,0.120539136,0.151824805,0.146964089,0.139335134,0.130437705,0.121189485,0.120571398
99,0,0,0.163013256,0.169486579,0.159188586,0.124793039,0.144847222,0.135296055,0.120549872,0.124683468
100,0,0,0,0.140911874,0.153291333,0.143312633,0.139566898,0.128820212,0.121233722,0.11559894
101,0,0,0,0.213078738,0.155744274,0.149669421,0.137295351,0.13346193,0.118619086,0.12393293
102,0,0,0,0.193082915,0.162338872,0.131896398,0.13910063,0.134921224,0.127273143,0.121586143
103,0,0,0,0.168727412,0.170104923,0.146111358,0.13260553,0.129417564,0.123153922,0.125164704
104,0,0,0,0.146956222,0.164773036,0.152915223,0.134207597,0.126788313,0.129331502,0.117339571
105,0,0,0,0.120027881,0.131453644,0.1486964,0.135506481,0.132789817,0.121714725,0.119682853
106,0,0,0,0.13357223,0.176982581,0.159277147,0.13915313,0.128199139,0.120229849,0.124847779
107,0,0,0,0.149716285,0.133681651,0.127288719,0.136994499,0.136310836,0.1203425,0.117829921
108,0,0,0,0.250094727,0.129353527,0.140542009,0.129716475,0.131483868,0.118660656,0.119683808
109,0,0,0,0.233992564,0.153586174,0.155929045,0.136322144,0.133136821,0.126456631,0.114021175
110,0,0,0,0.148000073,0.108661182,0.146522478,0.137775687,0.130705597,0.123690284,0.121664828
111,0,0,0,0.16744498,0.132737441,0.12758507,0.133988963,0.125385224,0.116707786,0.121665795
112,0,0,0,0,0.127682672,0.136204122,0.137384157,0.138952269,0.122703009,0.121324263
113,0,0,0,0.109133062,0.143849023,0.161204764,0.136279498,0.134346666,0.127771977,0.120001056
114,0,0,0,0,0.148225792,0.165543507,0.130894762,0.125649838,0.126002008,0.121853646
115,0,0,0,0,0.160654088,0.144880684,0.133961904,0.128421433,0.123668172,0.120731974
116,0,0,0,0.087350618,0.133461702,0.161472688,0.13410678,0.130348118,0.120417262,0.110715918
117,0,0,0,0,0.16290641,0.147055587,0.140772188,0.138564592,0.117099479,0.1224699
118,0,0,0,0.165337708,0.175130501,0.144081896,0.140249376,0.132921371,0.121311688,0.107286594
119,0,0,0,0.197981825,0.163091612,0.153605102,0.148758989,0.135322138,0.11588619,0.122938134
120,0,0,0,0,0.096084621,0.136443719,0.145754366,0.121820007,0.140368824,0.122192919
121,0,0,0,0.223754987,0.154679751,0.155971281,0.13597008,0.132737448,0.118339416,0.121740498
122,0,0,0,0.183739265,0.155252716,0.139421591,0.130477864,0.135257263,0.125632616,0.116463182
123,0,0,0,0.144901735,0.103111228,0.148740226,0.138224522,0.126873206,0.118940678,0.120883608
124,0,0,0,0.099493834,0.152774482,0.135898756,0.136697495,0.12955791,0.122458736,0.125552607
125,0,0,0,0,0.13531825,0.152973545,0.142004405,0.133425498,0.133048906,0.11171342
126,0,0,0,0,0.193035031,0.137085959,0.134263979,0.127926201,0.134194364,0.121571198
127,0,0,0,0,0.137454962,0.154701898,0.133774951,0.140274091,0.126736939,0.119419791
128,0,0,0,0,0.145853354,0.145162716,0.14487297,0.129686177,0.123869692,0.118657945
129,0,0,0,0.108304286,0.135887042,0.161401443,0.131984987,0.133051977,0.11807539,0.113739551
130,0,0,0,0,0.137735533,0.144320411,0.138509198,0.134057478,0.122579666,0.122529674
131,0,0,0,0,0.169618695,0.137980768,0.142473052,0.126466823,0.11790123,0.114789424
132,0,0,0,0,0,0.159667742,0.127404401,0.140318621,0.120751526,0.119785333
133,0,0,0,0,0.134643525,0.131681778,0.140449414,0.125006844,0.114070951,0.128330593
134,0,0,0,0,0.129099821,0.148492195,0.135907373,0.151096276,0.131219931,0.123201578
135,0,0,0,0,0.144502648,0.131238153,0.144631657,0.124332369,0.132957332,0.115655337
136,0,0,0,0.211218406,0.200247995,0.151279175,0.14557853,0.135623772,0.1089215,0.1212732
137,0,0,0,0,0.155977687,0.159439693,0.131544227,0.132209081,0.129461055,0.112782914
138,0,0,0,0,0.13318604,0.180333658,0.137350173,0.133692103,0.123400743,0.114343154
139,0,0,0,0,0,0.167321637,0.135317912,0.12698439,0.130974193,0.127348858
140,0,0,0,0.199179085,0.166989971,0.12563588,0.13416428,0.12883245,0.124765682,0.111677976
141,0,0,0,0,0.151376173,0.166670581,0.131946361,0.11811506,0.115279205,0.107248424
142,0,0,0,0,0.225246632,0.144254258,0.155523824,0.135363531,0.131533479,0.121637508
143,0,0,0,0.200808317,0.153223131,0.12669124,0.126921322,0.127063261,0.119645907,0.129698511
144,0,0,0,0.166495163,0.181605263,0.149972978,0.133863331,0.125026246,0.130621664,0.118641896
145,0,0,0,0,0.157627116,0.14888798,0.1386572,0.132457359,0.12897285,0.125368353
146,0,0,0,0,0.158585903,0.158262381,0.127443439,0.1455396,0.116939995,0.127742459
147,0,0,0,0,0.14201953,0.155624599,0.136348377,0.123473222,0.134280992,0.117266327
148,0,0,0,0.163818518,0.153789063,0.167461584,0.132392591,0.133135405,0.121439681,0.128868081
149,0,0,0,0.279632994,0.141943481,0.170125774,0.124462859,0.134227261,0.123036438,0.127070698
150,0,0,0,0,0.144648115,0.17044404,0.145806799,0.133375544,0.136312878,0.113823194
151,0,0,0,0,0.112964142,0.134462988,0.135717088,0.138816974,0.1258536,0.126567192
152,0,0,0,0.130905121,0.250880763,0.174786405,0.140125159,0.130356549,0.117144198,0.12681013
153,0,0,0,0,0.160007617,0.126326575,0.138182834,0.144646342,0.107434215,0.128493763
154,0,0,0,0,0.151087526,0.165224305,0.142418946,0.131475973,0.121374283,0.119507699
155,0,0,0,0.197965098,0.154912002,0.147790291,0.158293278,0.12553503,0.133273976,0.122488924
156,0,0,0,0,0.189158619,0.160842311,0.148099423,0.129745835,0.112864884,0.134860184
157,0,0,0,0,0.122757017,0.139936297,0.149339893,0.137839577,0.128470726,0.11697223
158,0,0,0,0.167985197,0.193238611,0.155644053,0.123794684,0.127263136,0.121152947,0.128840086
159,0,0,0,0.118710313,0,0.177500486,0.144351715,0.132573594,0.127075608,0.125352465
160,0,0,0,0.293608786,0.140374501,0.17138241,0.135797777,0.137313622,0.12336505,0.123600622
161,0,0,0,0,0.156948625,0.142327218,0.14560747,0.14022612,0.128449216,0.120916619
162,0,0,0,0,0.190806482,0.138393158,0.149103495,0.145094003,0.119309395,0.12018652
163,0,0,0,0,0.120684038,0.130828339,0.137341274,0.122037943,0.128693378,0.121188293
164,0,0,0,0.150569754,0.118273495,0.131226135,0.124877949,0.135732784,0.12151697,0.116397542
165,0,0,0,0.11840669,0.159816777,0.129871741,0.147597401,0.135200157,0.13456392,0.111654457
166,0,0,0,0.14333986,0.110675872,0.179461952,0.162712713,0.145104419,0.138917796,0.119997432
167,0,0,0,0,0.235587712,0.147787223,0.134894186,0.138926436,0.126714221,0.125181321
168,0,0,0,0,0.204113491,0.167911677,0.144564049,0.142747869,0.122458877,0.130816209
169,0,0,0,0,0.075957784,0.150001713,0.133988862,0.12316161,0.117953529,0.120524294
170,0,0,0,0,0.15211179,0.145396074,0.152094065,0.136724995,0.123000268,0.122498328
171,0,0,0,0,0.283500835,0.122982963,0.135454869,0.135848764,0.135992323,0.117325303
172,0,0,0,0,0.19973206,0.136748148,0.123576461,0.138552724,0.121423353,0.114931175
173,0,0,0,0.122200351,0,0.114717155,0.139555423,0.150248959,0.123679765,0.109401294
174,0,0,0,0,0.227826303,0.105831117,0.12976835,0.145304277,0.141479717,0.115407001
175,0,0,0,0,0.133952508,0.135536098,0.153934002,0.123613358,0.125081059,0.107142168
176,0,0,0,0,0.183410132,0.128673502,0.136620309,0.137396426,0.132304674,0.126072591
177,0,0,0,0,0.152886036,0.127878507,0.132180696,0.145268226,0.126850437,0.127783929
178,0,0,0,0,0.046694356,0.171130747,0.138710945,0.137797873,0.115403013,0.123766161
179,0,0,0,0,0.173264276,0.198797919,0.152635992,0.121009376,0.130236894,0.115360039
180,0,0,0,0,0,0.175979725,0.157631802,0.11571585,0.119950338,0.130040555
181,0,0,0,0,0.222421344,0.147393705,0.134132406,0.140172028,0.131182321,0.123347369
182,0,0,0,0,0.075178932,0.165169088,0.134731836,0.115891419,0.124192962,0.126666208
183,0,0,0,0,0,0.126039777,0.138015115,0.141283741,0.121997028,0.123961891
184,0,0,0,0,0,0.144851218,0.146540298,0.138362809,0.129624361,0.122133654
185,0,0,0,0.162895115,0.188567804,0.18074486,0.149142549,0.139711221,0.12833562,0.11307656
186,0,0,0,0,0.178430637,0.176631035,0.148090449,0.122583642,0.12903697,0.119206212
187,0,0,0,0,0,0.14570621,0.140743028,0.135987168,0.130507078,0.136117939
188,0,0,0,0,0,0,0.15450146,0.132742821,0.137082634,0.129520152
189,0,0,0,0,0,0.162512249,0.14139676,0.152847916,0.128815087,0.106648177
190,0,0,0,0,0.120493014,0.169574015,0.142889112,0.125465443,0.120112805,0.118635087
191,0,0,0,0,0,0.229773143,0.177410313,0.138668588,0.125383833,0.117816519
192,0,0,0,0,0.153478927,0.152432996,0.1447616,0.139097499,0.134355341,0.146930423
193,0,0,0,0,0,0.136625185,0.156937749,0.156091338,0.118723284,0.109865397
194,0,0,0,0,0,0.171501389,0.139312394,0.141958212,0.125353467,0.124639605
195,0,0,0,0,0.095167601,0.18181715,0.133677174,0.130413588,0.136295259,0.124821106
196,0,0,0,0,0,0.168979306,0.142147772,0.141096999,0.120783689,0.118191052
197,0,0,0,0,0,0.155913793,0.158125478,0.136658167,0.117151224,0.119217789
198,0,0,0,0,0,0.184873656,0.156226906,0.128561563,0.141089503,0.124250305
199,0,0,0,0,0,0.193760347,0.138483418,0.108953282,0.119440948,0.129669093
200,0,0,0,0,0.118087414,0.173664078,0.130829219,0.132829105,0.134150236,0.123742529
201,0,0,0,0,0.184825603,0.104153466,0.144400232,0.130072606,0.128144318,0.109774821
202,0,0,0,0,0.163904412,0.152342792,0.130061091,0.137485125,0.121609324,0.139363789
203,0,0,0,0,0,0.151039993,0.131161605,0.136305712,0.12840019,0.131062859
204,0,0,0,0,0,0.087148712,0.136555813,0.159236947,0.115611834,0.136852932
205,0,0,0,0,0.099662207,0.106817147,0.174953491,0.129061202,0.126488416,0.133777014
206,0,0,0,0.115909322,0.254552356,0.153471226,0.14198675,0.136774991,0.128992639,0.119691201
207,0,0,0,0,0,0.155435644,0.124238494,0.132256331,0.129073894,0.119144226
208,0,0,0,0,0,0.188491285,0.132547328,0.139465224,0.129392187,0.135661219
209,0,0,0,0,0,0.190660211,0.160906193,0.131403512,0.122410709,0.117369038
210,0,0,0,0,0.156793359,0.151807301,0.144856718,0.149667826,0.128256304,0.135397292
211,0,0,0,0,0.146967384,0.158502867,0.119615778,0.140318037,0.126907598,0.13199982
212,0,0,0,0,0.1678231,0.183414807,0.150832117,0.158151412,0.138664132,0.134402641
213,0,0,0,0,0,0.126232764,0.147999795,0.12471358,0.128863505,0.106436438
214,0,0,0,0,0.149608984,0.145046426,0.155571408,0.135104076,0.124902917,0.132086574
215,0,0,0,0,0.156461625,0.144116038,0.153367724,0.130437687,0.137902843,0.123632725
216,0,0,0,0,0,0.267553692,0.161522301,0.121809307,0.124864268,0.134925337
217,0,0,0,0,0,0.195512598,0.163507628,0.152877212,0.141856145,0.11461294
218,0,0,0,0,0.145847846,0.18192962,0.147138081,0.12496869,0.108389233,0.121740805
219,0,0,0,0,0.148492941,0.162461627,0.142349878,0.142437908,0.139634661,0.136958377
220,0,0,0,0,0.165642615,0.118965396,0.123330312,0.129479995,0.12004662,0.134752569
221,0,0,0,0,0,0.142711994,0.145762651,0.161973994,0.136045091,0.130602817
222,0,0,0,0,0,0.127267339,0.160130887,0.130769138,0.1211396,0.132450109
223,0,0,0,0,0.156037233,0.157955437,0.142505014,0.10603771,0.125486268,0.124287066
224,0,0,0,0,0,0.139021077,0.143283873,0.150675845,0.132372522,0.118655881
225,0,0,0,0,0,0.151753378,0.143108302,0.124680233,0.133393271,0.11959359
226,0,0,0,0,0.181319961,0.095113787,0.144984942,0.15567045,0.126300879,0.119668445
227,0,0,0,0,0.084454095,0.167432282,0.165580128,0.144220845,0.117109451,0.134528428
228,0,0,0,0,0.102858967,0.129029806,0.124938929,0.12901362,0.138409279,0.098900823
229,0,0,0,0,0,0.125871814,0.135434928,0.165016191,0.13071655,0.110714779
230,0,0,0,0,0,0.138931047,0.139888398,0.125919658,0.134016872,0.133712934
231,0,0,0,0,0.207797714,0.087340618,0.13937226,0.136576782,0.130294067,0.123405032
232,0,0,0,0,0,0.088991579,0.145003182,0.149773797,0.131846666,0.12383103
233,0,0,0,0,0,0.120345466,0.152857781,0.152755521,0.13008349,0.112419882
234,0,0,0,0,0.154444119,0.109683077,0.121162196,0.121448348,0.104064442,0.119572531
235,0,0,0,0,0,0.150105955,0.143789311,0.140215689,0.117231986,0.130298445
236,0,0,0,0,0,0,0.143642907,0.136313118,0.149637009,0.118390415
237,0,0,0,0,0,0.136076923,0.161732009,0.120699721,0.124623726,0.130964857
238,0,0,0,0,0.199260937,0.183228624,0.124310128,0.127905913,0.117575934,0.117409768
239,0,0,0,0,0.095307131,0,0.126055895,0.128928031,0.110853274,0.134431486
240,0,0,0,0,0.181416533,0.115391828,0.134135839,0.133271243,0.117280044,0.119476744
241,0,0,0,0,0,0.140999201,0.166333631,0.143187453,0.128932819,0.134476152
242,0,0,0,0,0,0.174418619,0.148972433,0.110857512,0.123114801,0.109399846
243,0,0,0,0,0,0.094772887,0.152334235,0.14441042,0.132249763,0.130450322
244,0,0,0,0,0,0.13306654,0.139609706,0.159036124,0.141671612,0.163826869
245,0,0,0,0,0.170334262,0.132199799,0.129269461,0.134538238,0.128667807,0.126073696
246,0,0,0,0,0,0.14522742,0.122330242,0.137213076,0.133039091,0.119556577
247,0,0,0,0,0,0.148902407,0.15092146,0.113562864,0.128966565,0.124209282
248,0,0,0,0,0,0.119880622,0.12041588,0.151380643,0.139735302,0.135650836
249,0,0,0,0,0,0.194394463,0.147021866,0.125359518,0.136034382,0.117207841
250,0,0,0,0,0,0.121113459,0.173969027,0.123223221,0.145103952,0.129957268
251,0,0,0,0,0,0.158432346,0.142388726,0.12990721,0.154425526,0.113906015
252,0,0,0,0,0,0.2194743,0.163313888,0.138566391,0.118451736,0.126052597
253,0,0,0,0,0.180030506,0.142224235,0.167789947,0.12646191,0.137566153,0.130987818
254,0,0,0,0,0.084133052,0.156102884,0.153071642,0.121610839,0.124112415,0.122344359
255,0,0,0,0,0,0.211343343,0.114547744,0.133373106,0.142492397,0.112455749
256,0,0,0,0,0,0,0.141098449,0.146640643,0.137646347,0.138543411
257,0,0,0,0,0.142953431,0.185068141,0.166765274,0.146377233,0.128169939,0.134095398
258,0,0,0,0,0,0.160827729,0.14944103,0.121221525,0.131251632,0.116773337
259,0,0,0,0,0,0.096861977,0.131848099,0.127688555,0.155221879,0.103257077
260,0,0,0,0,0,0.227608401,0.144468307,0.173816018,0.121273514,0.119435798
261,0,0,0,0,0.227756938,0.163435338,0.150844431,0.130442133,0.14498981,0.121436981
262,0,0,0,0,0,0.238600191,0.151108012,0.141616797,0.13257363,0.130678867
263,0,0,0,0,0,0.156650009,0.164462463,0.132483734,0.129476895,0.121309781
264,0,0,0,0,0,0.172692733,0.152154227,0.129769206,0.130674219,0.137891138
265,0,0,0,0,0.234476733,0.229152286,0.170227813,0.108425453,0.142302609,0.132402639
266,0,0,0,0.291285284,0.197021526,0.156325835,0.144492346,0.142742639,0.13689652,0.123906571
267,0,0,0,0,0,0.190755416,0.146820217,0.146372444,0.099592011,0.142450751
268,0,0,0,0,0.179126546,0,0.130153075,0.162966651,0.120662594,0.128296459
269,0,0,0,0,0,0,0.131571543,0.142767203,0.129742903,0.118874041
270,0,0,0,0,0,0,0.158983787,0.161198058,0.129026573,0.134395552
271,0,0,0,0,0,0.156313633,0.155962384,0.141381067,0.140449349,0.126980708
272,0,0,0,0,0,0.232480155,0.193500412,0.150510712,0.112407869,0.123708763
