# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Standard of deviation of halo shape parameter h_p for group of halos of the same size n_p, where n_p is number of particles in halo.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3]  Eq. (71) Fig. 20 21,https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4] ,https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5]  ,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
42,0,0,0.006270059,0.076339677,0.066197518,0.067286478,0.063667161,0.059988973,0.06001211,0.058851946
43,0,0,0.068455711,0.060412236,0.066055992,0.067459459,0.062401971,0.059932669,0.060681175,0.06241172
44,0,0,0,0.060831581,0.057823637,0.064224949,0.065088553,0.062394081,0.059712206,0.057456202
45,0,0,0.058632552,0.060324663,0.068669256,0.068279452,0.06352715,0.061683739,0.057592892,0.058422617
46,0,0,0.036282155,0.074198461,0.069709543,0.065129683,0.063310178,0.0614194,0.059089504,0.057628071
47,0,0,0.081946745,0.075729655,0.067941033,0.069030463,0.060785782,0.058431893,0.057872474,0.057953164
48,0,0,0,0.073627225,0.075901801,0.066067184,0.062892867,0.057131228,0.058457771,0.061389511
49,0,0,0.127879771,0.064530124,0.059724013,0.063764992,0.062190671,0.059851231,0.059888248,0.054365156
50,0,0,0,0.074217591,0.065142422,0.064076989,0.06036559,0.062470663,0.061318484,0.059130086
51,0,0,0,0.074121258,0.069389935,0.063656679,0.061055739,0.062264277,0.057969043,0.056979789
52,0,0,0.018775136,0.06868621,0.062856208,0.062303319,0.059407363,0.061381548,0.059262542,0.058855876
53,0,0,0,0.070510437,0.072177782,0.063444654,0.059706717,0.064547811,0.06080487,0.058815566
54,0,0,0,0.063108006,0.05636252,0.063327409,0.06444737,0.057911106,0.058184283,0.061648701
55,0,0,0,0.069635642,0.069534486,0.064678827,0.063905111,0.060515577,0.057925181,0.058279182
56,0,0,0,0.066669821,0.071635891,0.06546601,0.059311526,0.059786753,0.055967736,0.059910019
57,0,0,0,0.071192311,0.067303173,0.066783522,0.067901021,0.0629671,0.061309278,0.057266932
58,0,0,0,0.071407121,0.06585245,0.067368159,0.059582326,0.063422298,0.05777243,0.049559834
59,0,0,0.0839101,0.069517324,0.063238464,0.058101727,0.061531431,0.058808231,0.057591384,0.056877523
60,0,0,0,0.069824861,0.073380285,0.069979079,0.064050766,0.063043466,0.058139473,0.05850585
61,0,0,0,0.083200397,0.061700175,0.068773657,0.062439759,0.061246803,0.058972174,0.05794003
62,0,0,0,0.084978419,0.070038801,0.069393664,0.061687844,0.060700103,0.058132898,0.057243798
63,0,0,0,0.086051537,0.063633793,0.063871478,0.06646915,0.062531824,0.061102217,0.054967156
64,0,0,0,0.067423133,0.076553517,0.068657004,0.063969397,0.061648252,0.060178558,0.056848241
65,0,0,0,0.076169795,0.073275439,0.076295798,0.064318977,0.062811859,0.058672436,0.058547243
66,0,0,0,0.057413393,0.070493822,0.069927416,0.066791027,0.064056509,0.057914423,0.057701922
67,0,0,0,0.067742946,0.074960878,0.065629364,0.064028973,0.058772485,0.056750898,0.059472678
68,0,0,0,0.048168956,0.063407365,0.063802645,0.061362776,0.058854969,0.061036746,0.057356649
69,0,0,0,0.093590786,0.064962554,0.072444818,0.063229204,0.061930442,0.062233629,0.059469411
70,0,0,0,0.075042176,0.072540147,0.063995038,0.062494151,0.064956458,0.056770786,0.059424626
71,0,0,0,0.056513807,0.069973261,0.073174626,0.065645714,0.061609763,0.063339581,0.056754411
72,0,0,0,0.029669988,0.063911178,0.066329736,0.065384661,0.066271779,0.059397382,0.055548429
73,0,0,0,0.100135703,0.08882696,0.065377126,0.064398529,0.061860446,0.059561884,0.056605885
74,0,0,0,0.080779195,0.059858794,0.066328982,0.062772381,0.06289598,0.055872116,0.049875147
75,0,0,0,0.091667596,0.06735963,0.065514066,0.066540752,0.060304299,0.056638198,0.057205678
76,0,0,0,0.077533487,0.075653091,0.063929531,0.059125165,0.060935288,0.06170231,0.058815795
77,0,0,0,0.092733734,0.064954867,0.066976902,0.056251665,0.061550085,0.057356654,0.055902922
78,0,0,0,0.042714537,0.064036837,0.062532206,0.059405529,0.06651569,0.058153509,0.056637079
79,0,0,0,0.095995506,0.059203187,0.06765963,0.050388206,0.055013298,0.058273855,0.063304991
80,0,0,0,0.065420853,0.069324395,0.06163703,0.059094713,0.065615765,0.050438932,0.059300719
81,0,0,0,0.057876606,0.068593218,0.071256032,0.063001854,0.05120224,0.062359019,0.058007516
82,0,0,0,0.011798452,0.070784402,0.062190765,0.059133857,0.063169,0.058366949,0.056433045
83,0,0,0,0.097646707,0.066866661,0.070802124,0.059551891,0.058102881,0.064855624,0.055730527
84,0,0,0,0.042339775,0.05522997,0.064587629,0.063379826,0.063770796,0.056205684,0.062667035
85,0,0,0,0.062219815,0.062080748,0.073438523,0.066477637,0.066194989,0.055899474,0.05548449
86,0,0,0,0.055065504,0.077982508,0.057764353,0.069483698,0.062204032,0.065263231,0.056599965
87,0,0,0,0.119720378,0.082930123,0.063530197,0.060966977,0.062974983,0.056913861,0.060194741
88,0,0,0,0.049688193,0.085111931,0.073039921,0.06244763,0.054252016,0.055275467,0.056722258
89,0,0,0,0.0622448,0.06826312,0.065385173,0.061323676,0.061003438,0.059004296,0.051381287
90,0,0,0,0,0.067620988,0.074949645,0.060541328,0.058674685,0.062380201,0.055413686
91,0,0,0,0,0.059102324,0.074355193,0.059341246,0.064198089,0.056635621,0.059231592
92,0,0,0,0.023103756,0.071046763,0.064615412,0.062291956,0.065571012,0.056568412,0.052686841
93,0,0,0,0,0.053025566,0.069430679,0.063005153,0.060977117,0.059080728,0.055510808
94,0,0,0,0.133692303,0.057722136,0.070435085,0.059983774,0.06535005,0.055771156,0.056876077
95,0,0,0,0.084966917,0.064858801,0.067882512,0.056631264,0.060040328,0.063435127,0.055897736
96,0,0,0,0.056071518,0.071080199,0.059747106,0.066560066,0.058986205,0.056190996,0.0542984
97,0,0,0,0.054437554,0.067905584,0.071178554,0.061276956,0.066692384,0.055837615,0.056953968
98,0,0,0,0.060650248,0.088133513,0.072810372,0.06261664,0.063416634,0.055671266,0.064741156
99,0,0,0,0,0.059360234,0.061438424,0.060434649,0.061615786,0.058025791,0.063564914
100,0,0,0,0.101879063,0.084898059,0.068060534,0.064255339,0.05871112,0.057143711,0.060262367
101,0,0,0,0,0.063350194,0.067364313,0.061707683,0.067058031,0.058250189,0.060006362
102,0,0,0,0.024248085,0.071060458,0.06354057,0.058813288,0.062961827,0.059119836,0.055692158
103,0,0,0,0.076917824,0.102060844,0.074393551,0.062343366,0.054707317,0.054955429,0.052931038
104,0,0,0,0,0.088261572,0.059207609,0.066362878,0.060988669,0.061667944,0.054859576
105,0,0,0,0.020803076,0.048116562,0.064093184,0.062082121,0.06512893,0.056162813,0.060098213
106,0,0,0,0.098237548,0.072446493,0.078171424,0.061259667,0.057402322,0.05634006,0.061211436
107,0,0,0,0.117644166,0.068375449,0.070825277,0.065738242,0.063133496,0.059297795,0.060924847
108,0,0,0,0,0.041065485,0.058757092,0.062608316,0.061526561,0.052183109,0.058324152
109,0,0,0,0.066828564,0.056766362,0.083138673,0.064285848,0.05960441,0.05884998,0.059464048
110,0,0,0,0.062633167,0.07231299,0.070726111,0.063789605,0.058373551,0.05760518,0.066136318
111,0,0,0,0.085454866,0.040465285,0.06011116,0.068278115,0.057353386,0.050781104,0.061197433
112,0,0,0,0,0.033737392,0.071477215,0.063918536,0.060434924,0.055073287,0.061824984
113,0,0,0,0,0.065739856,0.071054759,0.065142298,0.069531986,0.062367553,0.062821398
114,0,0,0,0,0.083526595,0.078470262,0.064848058,0.04904801,0.059094837,0.056312185
115,0,0,0,0,0.062227235,0.061647594,0.062984414,0.060876334,0.059643543,0.057519414
116,0,0,0,0,0.104400804,0.085694888,0.07559955,0.066579569,0.061118461,0.051856056
117,0,0,0,0,0.102964242,0.085749007,0.054374102,0.072147011,0.056000527,0.049406934
118,0,0,0,0.04093365,0.055950807,0.070934595,0.066221727,0.06265088,0.06246221,0.055643819
119,0,0,0,0.077784118,0.080175827,0.057158813,0.071715301,0.065948044,0.054166394,0.056709423
120,0,0,0,0,0.052629785,0.06683171,0.065054671,0.058486831,0.067363029,0.054513444
121,0,0,0,0.162454197,0.069859921,0.056700134,0.062897997,0.067364155,0.054927068,0.056633945
122,0,0,0,0.002939238,0.042114668,0.058652451,0.059564838,0.066956334,0.047853973,0.054569845
123,0,0,0,0,0.014391863,0.068066931,0.064604532,0.057402685,0.05459239,0.059690769
124,0,0,0,0,0,0.052679555,0.064964884,0.060392692,0.055670202,0.063143007
125,0,0,0,0,0.045234681,0.062632472,0.062440457,0.058174425,0.06562696,0.056090407
126,0,0,0,0,0.124907419,0.036344525,0.064652516,0.056965876,0.058640892,0.053318346
127,0,0,0,0,0.063475789,0.06876102,0.070008396,0.065081981,0.051676842,0.052845687
128,0,0,0,0,0.070068846,0.063787889,0.067548045,0.064180176,0.059379839,0.054175041
129,0,0,0,0,0.06093294,0.077770538,0.062900308,0.064828988,0.050796045,0.05851641
130,0,0,0,0,0.056051028,0.078402185,0.065183402,0.060895593,0.056065964,0.066735828
131,0,0,0,0,0.087223506,0.052267652,0.074007587,0.061980562,0.052596771,0.059957184
132,0,0,0,0,0,0.085078442,0.05917893,0.067388738,0.061849435,0.057626895
133,0,0,0,0,0.034565289,0.062958603,0.063602604,0.053250286,0.055671852,0.063589874
134,0,0,0,0,0.063177787,0.077697722,0.073272567,0.059956048,0.06660719,0.052255084
135,0,0,0,0,0.064431189,0.059338311,0.067942025,0.055189262,0.067678425,0.059466178
136,0,0,0,0.060209625,0.105394105,0.072965701,0.067002785,0.061325388,0.045914068,0.068153343
137,0,0,0,0,0.101403905,0.07034869,0.055644657,0.072305722,0.066846984,0.05381325
138,0,0,0,0,0.055801268,0.084477938,0.061286502,0.048626419,0.067909695,0.057672416
139,0,0,0,0,0,0.074497798,0.063153519,0.053339215,0.053119706,0.071415693
140,0,0,0,0,0,0.0676756,0.057585122,0.069187518,0.0573301,0.057153381
141,0,0,0,0,0.100882741,0.083479811,0.053952015,0.056358521,0.054313081,0.053071693
142,0,0,0,0,0,0.052160221,0.078921962,0.06650797,0.056962158,0.056775442
143,0,0,0,0,0.061028284,0.051900054,0.070286448,0.063621012,0.053608768,0.067414924
144,0,0,0,0,0.048836346,0.064754668,0.064958712,0.05582967,0.059788507,0.062621708
145,0,0,0,0,0.078274519,0.079735122,0.061940734,0.0525882,0.055017977,0.066176234
146,0,0,0,0,0.066654761,0.051593338,0.053077643,0.084233639,0.050103519,0.06547042
147,0,0,0,0,0.138063751,0.05239963,0.084002196,0.057432457,0.068387631,0.057901247
148,0,0,0,0,0.10139822,0.070538494,0.077086992,0.072157399,0.063238947,0.063558253
149,0,0,0,0,0.04232763,0.124304112,0.060648834,0.062353728,0.062650459,0.065563847
150,0,0,0,0,0.084035707,0.064185861,0.058974857,0.060571692,0.077145688,0.054991407
151,0,0,0,0,0.041959967,0.06202088,0.059023826,0.076524144,0.059905621,0.061025293
152,0,0,0,0,0,0.066555793,0.061548573,0.069103979,0.06452077,0.066673005
153,0,0,0,0,0.059372119,0.050351208,0.060594639,0.068527195,0.045820389,0.057519713
154,0,0,0,0,0.06465143,0.088956411,0.061937759,0.058031656,0.052724621,0.046855195
155,0,0,0,0,0.01829931,0.048731377,0.071180867,0.065031732,0.059464023,0.050388337
156,0,0,0,0,0,0.057226833,0.068713113,0.065363368,0.057412646,0.061559269
157,0,0,0,0,0,0.044551946,0.075470349,0.074773422,0.05566159,0.054776891
158,0,0,0,0,0.104317002,0.049044266,0.052170046,0.054445701,0.059953499,0.058608478
159,0,0,0,0,0,0.061507836,0.068014874,0.053231929,0.072659473,0.053042121
160,0,0,0,0,0.009472797,0.078613864,0.062492554,0.064647971,0.055297985,0.059715033
161,0,0,0,0,0.050614796,0.065865434,0.072777782,0.059065319,0.056181116,0.061479648
162,0,0,0,0,0.021637293,0.068759015,0.051565279,0.073852272,0.058177157,0.063078541
163,0,0,0,0,0,0.062375266,0.061055635,0.073070096,0.054306331,0.057516954
164,0,0,0,0,0.072840804,0.042628205,0.049138795,0.081065922,0.06773075,0.056395867
165,0,0,0,0,0.074840514,0.084387845,0.059413089,0.071412186,0.063227515,0.045546222
166,0,0,0,0,0,0.09055975,0.066357134,0.063946081,0.070982804,0.065984061
167,0,0,0,0,0,0.082766019,0.057338265,0.05783602,0.057459975,0.065714468
168,0,0,0,0,0.107654223,0.086824775,0.066580817,0.064149044,0.052073385,0.052103168
169,0,0,0,0,0,0.076471723,0.055945668,0.059193617,0.058443327,0.068877145
170,0,0,0,0,0.03787397,0.024044567,0.07631336,0.072985025,0.063989338,0.061841108
171,0,0,0,0,0,0.059790997,0.048271367,0.06503805,0.069646487,0.058688532
172,0,0,0,0,0.058308268,0.057183213,0.046224325,0.066181311,0.065456453,0.050360644
173,0,0,0,0,0,0.02958656,0.075472211,0.075567154,0.058951014,0.057752505
174,0,0,0,0,0,0.044696412,0.057681729,0.061612015,0.063256913,0.058379848
175,0,0,0,0,0.036696875,0.069456441,0.076732403,0.050811368,0.057674832,0.0503554
176,0,0,0,0,0.031211385,0.040629333,0.071468,0.063708538,0.047057477,0.061158646
177,0,0,0,0,0,0.071417517,0.055853786,0.068640269,0.05372054,0.054707596
178,0,0,0,0,0,0.059316173,0.061621926,0.04939934,0.054803532,0.059479689
179,0,0,0,0,0,0.082178831,0.072485121,0.058794732,0.059970884,0.053696002
180,0,0,0,0,0,0.06820705,0.072147703,0.057589169,0.051612678,0.06709536
181,0,0,0,0,0,0.041705658,0.058542179,0.070931596,0.06927556,0.052349888
182,0,0,0,0,0,0.06937695,0.071478682,0.059771591,0.060380945,0.06244516
183,0,0,0,0,0,0.094970179,0.052678438,0.070330572,0.062067536,0.065757128
184,0,0,0,0,0,0.074317076,0.067373625,0.049727515,0.06421782,0.053399177
185,0,0,0,0,0.02812251,0.020817454,0.062780986,0.060389931,0.067507149,0.062457088
186,0,0,0,0,0.046864724,0.112418938,0.057869186,0.053699972,0.049932285,0.052553131
187,0,0,0,0,0,0.068032253,0.068595667,0.058203828,0.062372374,0.055003239
188,0,0,0,0,0,0,0.070978885,0.072861737,0.059084868,0.067242716
189,0,0,0,0,0,0.052317818,0.075002814,0.078278525,0.070809933,0.044340923
190,0,0,0,0,0,0.096032828,0.075467068,0.073935772,0.050442383,0.051683798
191,0,0,0,0,0,0.019136058,0.099094015,0.062131928,0.058132446,0.055229335
192,0,0,0,0,0,0.045221887,0.064952736,0.057787212,0.062715288,0.04894766
193,0,0,0,0,0,0.00497533,0.06875173,0.075091705,0.067259011,0.049962659
194,0,0,0,0,0,0.06540618,0.060658103,0.054004196,0.072092115,0.057840928
195,0,0,0,0,0,0.096933373,0.065536455,0.057017047,0.050406194,0.047370844
196,0,0,0,0,0,0.077987559,0.056077225,0.068929007,0.061014739,0.056826128
197,0,0,0,0,0,0.052057098,0.079705266,0.071856098,0.062605754,0.054148723
198,0,0,0,0,0,0.067890733,0.07446326,0.046639956,0.069562475,0.056993476
199,0,0,0,0,0,0.080681416,0.055075789,0.049451047,0.062759456,0.060422826
200,0,0,0,0,0,0.049185897,0.066652199,0.070168257,0.057637949,0.055220576
201,0,0,0,0,0.036750787,0,0.059860928,0.055827051,0.06706821,0.044863781
202,0,0,0,0,0.084302637,0,0.045470716,0.060429338,0.052560639,0.075615237
203,0,0,0,0,0,0.03740362,0.06411047,0.059012265,0.057329829,0.065653277
204,0,0,0,0,0,0.05755968,0.074346937,0.069501737,0.059494035,0.068808419
205,0,0,0,0,0,0.035728727,0.103483211,0.055315227,0.069953353,0.069891363
206,0,0,0,0,0.0767517,0.089064288,0.067693803,0.054502907,0.045931887,0.049516411
207,0,0,0,0,0,0.045135309,0.05206774,0.056017342,0.048931428,0.053580507
208,0,0,0,0,0,0.110209767,0.061402201,0.05760885,0.060148634,0.051801586
209,0,0,0,0,0,0,0.066792584,0.076919914,0.061852527,0.055257841
210,0,0,0,0,0.011261833,0.14006396,0.079234947,0.070505487,0.048588033,0.064589475
211,0,0,0,0,0.142734821,0.104179887,0.0719417,0.062284918,0.063041452,0.07248355
212,0,0,0,0,0,0.079536458,0.068766783,0.051052184,0.073651244,0.068871906
213,0,0,0,0,0,0.052812326,0.097241537,0.062515676,0.053268712,0.049415306
214,0,0,0,0,0.132007535,0.113182228,0.085909233,0.055778995,0.058065799,0.079420352
215,0,0,0,0,0,0.056943476,0.077352469,0.063561736,0.055176415,0.058538562
216,0,0,0,0,0,0,0.070836198,0.059170374,0.068733523,0.071432379
217,0,0,0,0,0,0.01613607,0.078717657,0.068561612,0.06153613,0.041639696
218,0,0,0,0,0,0.060346881,0.0634686,0.046449021,0.056144214,0.067154143
219,0,0,0,0,0.069872028,0.031784677,0.064112544,0.05759628,0.063198601,0.068473709
220,0,0,0,0,0.072800185,0.01167801,0.052989173,0.065973656,0.056499733,0.0527825
221,0,0,0,0,0,0.06311042,0.070403444,0.06444119,0.069908092,0.057765012
222,0,0,0,0,0,0.067154537,0.071970061,0.040144641,0.052119447,0.055460862
223,0,0,0,0,0,0.079053922,0.053828337,0.055040054,0.062583019,0.049685043
224,0,0,0,0,0,0.023147046,0.061608858,0.053943329,0.06048165,0.050493711
225,0,0,0,0,0,0.036325567,0.068444067,0.074820222,0.08090017,0.064922847
226,0,0,0,0,0.147073149,0.011760823,0.07281395,0.065157982,0.054836153,0.061555195
227,0,0,0,0,0,0.066277604,0.079003108,0.050513518,0.05723019,0.053468954
228,0,0,0,0,0,0.082925423,0.076296151,0.052392379,0.070236038,0.052124089
229,0,0,0,0,0,0.031769242,0.069382586,0.07983051,0.060488701,0.051468349
230,0,0,0,0,0,0.068078972,0.058602602,0.063219825,0.051721133,0.061950623
231,0,0,0,0,0,0.039529576,0.045398059,0.073471255,0.066003298,0.052241507
232,0,0,0,0,0,0.04872917,0.069722765,0.073669931,0.063213183,0.070158309
233,0,0,0,0,0,0.035073464,0.065344206,0.065958854,0.059536679,0.042905197
234,0,0,0,0,0,0.076458808,0.051886526,0.05415955,0.047946222,0.046007766
235,0,0,0,0,0,0.116363925,0.051663807,0.048719004,0.06822819,0.051533087
236,0,0,0,0,0,0,0.053591097,0.067057707,0.058625292,0.053194537
237,0,0,0,0,0,0.086083716,0.051844499,0.062879979,0.064937655,0.0574436
238,0,0,0,0,0,0,0.049637982,0.053339159,0.055923059,0.061056842
239,0,0,0,0,0,0,0.072735867,0.034288303,0.052794194,0.06159296
240,0,0,0,0,0,0,0.065869705,0.074126424,0.056145535,0.060471909
241,0,0,0,0,0,0,0.084819877,0.055138536,0.070577279,0.056339357
242,0,0,0,0,0,0.084644303,0.081323412,0.042501568,0.052109118,0.065986913
243,0,0,0,0,0,0,0.062103959,0.078746371,0.06364317,0.052511021
244,0,0,0,0,0,0,0.076292095,0.109743295,0.061457922,0.07028622
245,0,0,0,0,0,0.056901277,0.047286947,0.045758744,0.055137594,0.05641259
246,0,0,0,0,0,0.039604646,0.068434671,0.07611237,0.059973294,0.061995681
247,0,0,0,0,0,0.016445231,0.070377801,0.05829899,0.05743279,0.061353591
248,0,0,0,0,0,0,0.072451794,0.061026826,0.065218455,0.0704679
249,0,0,0,0,0,0,0.06046487,0.043575877,0.075547049,0.065697535
250,0,0,0,0,0,0,0.09839749,0.062549962,0.041730651,0.05720228
251,0,0,0,0,0,0.075281776,0.055411771,0.070135404,0.05890913,0.045031785
252,0,0,0,0,0,0.064280046,0.104785193,0.056277848,0.061205107,0.056005941
253,0,0,0,0,0,0,0.0909759,0.067580791,0.07017974,0.072609837
254,0,0,0,0,0,0.116509445,0.088317352,0.054615622,0.072176826,0.046344649
255,0,0,0,0,0,0,0.062348682,0.065760192,0.060645229,0.042390665
256,0,0,0,0,0,0,0.058504788,0.067270808,0.072930953,0.065891712
257,0,0,0,0,0,0.07374212,0.056775444,0.075345707,0.059159248,0.074361933
258,0,0,0,0,0,0.09104032,0.054226015,0.071609923,0.066862531,0.059643149
259,0,0,0,0,0,0.035560582,0.029739558,0.053786595,0.07786632,0.063071891
260,0,0,0,0,0,0,0.034549959,0.069613576,0.068340351,0.065081984
261,0,0,0,0,0,0,0.057854414,0.074872327,0.056762267,0.040365262
262,0,0,0,0,0,0,0.091645811,0.063717379,0.06529053,0.069937814
263,0,0,0,0,0,0.014930606,0.058540911,0.038447674,0.076922463,0.068092329
264,0,0,0,0,0,0,0.075024134,0.051396642,0.061797591,0.064561368
265,0,0,0,0,0,0,0.094933023,0.040260462,0.061775347,0.058171299
266,0,0,0,0,0,0.065495673,0.075899794,0.048554081,0.061249278,0.06086707
267,0,0,0,0,0,0,0.058717436,0.064728414,0.046752938,0.049371939
268,0,0,0,0,0,0,0.074913614,0.066776685,0.060841643,0.059431637
269,0,0,0,0,0,0,0.053401496,0.06150066,0.061975677,0.05645056
270,0,0,0,0,0,0,0.066606516,0.066856956,0.076905572,0.064525648
271,0,0,0,0,0,0.060759445,0.13519492,0.056309769,0.053467579,0.058004157
272,0,0,0,0,0,0,0.155727138,0.069372433,0.037028479,0.044920189
273,0,0,0,0,0,0.0072278,0.090694146,0.059059389,0.06783109,0.078807383
274,0,0,0,0,0,0,0.080455907,0.085121472,0.066151635,0.050615396
275,0,0,0,0,0,0,0.007221756,0.084582767,0.057426296,0.064348767
276,0,0,0,0,0,0.072320814,0.076289347,0.059364265,0.087545759,0.045578622
277,0,0,0,0,0,0,0.019124424,0.06054696,0.041116963,0.08563988
278,0,0,0,0,0,0,0.082802348,0.07009819,0.043142467,0.053774532
279,0,0,0,0,0,0.069094758,0.09672318,0.047524733,0.06442596,0.068002017
280,0,0,0,0,0,0,0.054867437,0.07664971,0.04993185,0.066053494
281,0,0,0,0,0,0,0.070481463,0.064355816,0.073266643,0.050738888
282,0,0,0,0,0,0,0.034352288,0.090658167,0.079660626,0.076983225
283,0,0,0,0,0,0,0.086720518,0.079116509,0.058663502,0.073972988
