# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Total mass m_g in group of halos of the same size n_p, where n_p is number of particles in halo. This can be used to compute inverse mass cascade",,,,,,,,,
#Ref. [1] Eq. (15) Tab. 3,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3],https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4],https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5] ,https://doi.org/10.48550/ARXIV.2202.06515,,,,,Density&velocity distributions,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
57,0,0,0,741,3705,10488,18126,21033,23769,21090
58,0,0,58,1334,3886,7772,16878,20126,20010,23432
59,0,0,118,708,4248,9145,17346,18880,22243,22066
60,0,0,0,900,3240,9240,18420,19260,22140,23280
61,0,0,0,1220,3294,9150,15921,18971,21655,20435
62,0,0,62,558,3658,10602,15934,19468,21080,20770
63,0,0,0,882,2772,8631,16317,17892,21924,20916
64,0,0,64,704,2816,8640,18240,17920,21568,18944
65,0,0,0,650,2860,8190,15470,17810,19370,18590
66,0,0,0,726,2772,8448,14322,17952,19602,19536
67,0,0,0,603,3149,8107,14472,17487,17889,19832
68,0,0,0,884,2856,7820,14756,16864,15368,19720
69,0,0,0,552,3519,6969,14973,18975,17250,18837
70,0,0,0,350,2380,8470,12880,16100,19040,18200
71,0,0,0,852,1917,7313,13632,15904,18602,17892
72,0,0,0,504,1872,6696,12528,15552,18648,18288
73,0,0,0,511,2409,6497,13943,15987,18250,18031
74,0,0,0,666,1850,6142,13838,15614,18056,16576
75,0,0,0,525,2250,6000,13050,15450,16500,18450
76,0,0,0,456,1520,6080,13756,14896,16416,18620
77,0,0,0,308,1540,7546,13090,13013,18326,16555
78,0,0,78,468,2028,5460,11778,15834,17394,17550
79,0,0,0,316,2133,5767,12798,11929,15405,17854
80,0,0,80,480,2080,5760,8720,14640,15360,16320
81,0,0,0,324,1134,4779,12879,12312,17415,17415
82,0,0,0,164,1394,6642,12710,13038,14760,16400
83,0,0,0,415,1411,5644,11620,12782,14608,16019
84,0,0,0,504,2100,6132,10752,12600,15456,15120
85,0,0,0,595,1445,5440,11475,14195,15810,14450
86,0,0,0,430,1290,4988,11782,13158,14448,14620
87,0,0,0,174,2001,5046,11484,13485,14181,15051
88,0,0,0,528,1848,5720,11792,13464,16104,14080
89,0,0,89,356,1691,5696,10235,11926,13706,14151
90,0,0,0,90,1530,5760,10260,14760,14400,15030
91,0,0,0,91,1638,4550,9100,11466,14560,15197
92,0,0,0,184,1012,4324,10580,11960,15456,11868
93,0,0,0,93,1581,5115,9393,12369,12090,13299
94,0,0,0,282,1410,5546,7238,11750,14006,14758
95,0,0,0,380,1140,4750,9215,13490,16340,13585
96,0,0,0,384,1440,3168,8160,12576,12768,13920
97,0,0,0,194,1552,4947,10864,12319,13968,14162
98,0,0,0,588,1470,4018,7546,12152,11858,14308
99,0,0,99,99,891,3960,8811,10593,13464,11385
100,0,0,0,300,600,4300,8600,12100,14300,14000
101,0,0,0,101,1010,3333,9696,10504,11110,12928
102,0,0,0,204,1122,3774,8364,10506,13872,13158
103,0,0,0,412,1236,3399,8034,9270,11536,15450
104,0,0,0,104,1144,3120,7800,10296,12272,13104
105,0,0,0,210,1680,3045,7875,10605,13650,14805
106,0,0,0,636,636,3074,10070,9328,11236,12508
107,0,0,0,321,1177,3210,9095,10807,12412,13268
108,0,0,0,108,540,3564,9072,10476,10044,12528
109,0,0,0,218,1199,3706,9156,11009,11663,14933
110,0,0,0,220,330,2970,7480,10450,10670,11770
111,0,0,0,333,888,3663,8880,9213,9102,12210
112,0,0,0,0,784,2800,8400,10304,10864,10080
113,0,0,0,113,678,2825,8475,8023,11074,12317
114,0,0,0,0,456,3876,7296,9462,10146,11628
115,0,0,0,0,1265,3565,8970,10580,10695,10120
116,0,0,0,116,464,2668,6264,8932,11832,10788
117,0,0,0,0,585,3042,7488,11700,10179,8541
118,0,0,0,236,472,2714,6608,9558,10738,9912
119,0,0,0,357,714,2618,6188,8806,10115,10353
120,0,0,0,0,240,2880,6000,7920,8400,10200
121,0,0,0,242,484,2783,7018,10043,9922,11858
122,0,0,0,244,488,1952,6100,9760,9882,10492
123,0,0,0,123,369,2829,7626,9594,9717,12423
124,0,0,0,124,124,3224,7192,8308,9672,10788
125,0,0,0,0,625,1500,6125,8875,10625,11375
126,0,0,0,0,378,1512,4914,7812,10458,11340
127,0,0,0,0,508,2921,5842,8382,10541,9017
128,0,0,0,0,640,1664,7552,7168,9856,9856
129,0,0,0,129,387,3096,4515,7740,10965,10965
130,0,0,0,0,780,3380,6110,8320,10660,9360
131,0,0,0,0,917,3144,4716,7205,7467,9039
132,0,0,0,0,0,1056,5808,7524,8316,10824
133,0,0,0,0,266,1729,6251,6783,7714,12502
134,0,0,0,0,536,2412,5226,6566,10854,8174
135,0,0,0,0,675,2025,6210,7830,7560,9450
136,0,0,0,272,680,2584,5576,6800,7752,11424
137,0,0,0,0,959,2192,5617,7946,10686,10275
138,0,0,0,0,690,2346,7176,7314,9108,10902
139,0,0,0,0,0,834,4031,8062,9452,9730
140,0,0,0,140,140,2660,5320,7560,9800,9520
141,0,0,0,0,282,1692,5781,6909,9165,8319
142,0,0,0,0,142,2130,5396,6390,9372,9514
143,0,0,0,143,286,1859,4719,7293,9581,10725
144,0,0,0,144,576,1152,4320,8064,7632,9792
145,0,0,0,0,435,1595,6380,6235,8700,8700
146,0,0,0,0,584,1022,5986,6424,9052,8322
147,0,0,0,0,294,1911,4410,6321,9702,8820
148,0,0,0,148,740,1924,4884,7400,9620,8288
149,0,0,0,149,745,1639,5513,5215,9387,9387
150,0,0,0,0,450,2400,7500,7350,7800,9750
151,0,0,0,0,755,1812,3473,8154,8305,8909
152,0,0,0,152,152,1064,4408,6992,9424,6536
153,0,0,0,0,306,1989,5814,4743,9792,11322
154,0,0,0,0,462,1386,6930,6468,7854,8162
155,0,0,0,155,465,2015,5580,6045,8215,9300
156,0,0,0,0,156,1872,4056,6552,7176,10140
157,0,0,0,0,157,1884,4710,6123,7693,9734
158,0,0,0,158,474,474,4898,8374,6320,8058
159,0,0,0,159,0,1749,2544,8904,8109,9063
160,0,0,0,160,320,1760,5280,4800,7040,9120
161,0,0,0,0,805,1288,4186,5796,7406,8694
162,0,0,0,0,324,2268,4212,6480,6804,9072
163,0,0,0,0,163,1467,3912,4564,7172,9780
164,0,0,0,164,328,1476,5084,6724,6888,5740
165,0,0,0,165,330,1155,5775,5940,8085,5445
166,0,0,0,166,166,1328,4316,5976,7968,9296
167,0,0,0,0,167,1002,3507,5678,8016,8684
168,0,0,0,0,672,672,3528,6720,7056,7392
169,0,0,0,0,169,1183,3549,6084,5408,7436
170,0,0,0,0,340,680,4590,4760,7820,7990
171,0,0,0,0,171,855,4788,5130,7353,4959
172,0,0,0,0,344,2064,4128,6192,7052,7912
173,0,0,0,173,0,519,3633,5363,7266,7958
174,0,0,0,0,174,1044,5742,5046,6090,8700
175,0,0,0,0,525,700,2800,6125,8050,7350
176,0,0,0,0,352,1760,4752,4576,8448,7920
177,0,0,0,0,177,531,4779,6195,6726,8496
178,0,0,0,0,178,1068,3916,4806,4628,7120
179,0,0,0,0,179,1074,3759,5728,6981,10382
180,0,0,0,0,0,1440,3600,5580,6300,7920
181,0,0,0,0,181,1267,3077,5792,5792,7602
182,0,0,0,0,182,1820,3822,5278,5460,8008
183,0,0,0,0,0,1098,3477,7686,6405,5856
184,0,0,0,0,0,552,3312,5336,6072,7176
185,0,0,0,185,370,740,4995,3700,4810,6845
186,0,0,0,0,372,558,4464,2790,5580,6510
187,0,0,0,0,0,748,5049,4862,6732,6732
188,0,0,0,0,0,0,4324,4324,6768,6956
189,0,0,0,0,0,1512,1890,5103,6237,7182
190,0,0,0,0,190,950,3990,4750,5700,7220
191,0,0,0,0,0,573,2292,4393,5157,8022
192,0,0,0,0,192,768,3072,6144,5952,5376
193,0,0,0,0,0,386,2895,4246,5018,5597
194,0,0,0,0,0,1746,1746,4656,4656,6402
195,0,0,0,0,195,780,4680,3900,6630,7410
196,0,0,0,0,0,1764,2548,4116,6860,7840
197,0,0,0,0,0,1182,1576,4531,5713,5713
198,0,0,0,0,0,990,2574,3564,3762,5742
199,0,0,0,0,0,995,2985,5572,8358,7164
200,0,0,0,0,200,800,2200,4400,5200,6200
201,0,0,0,0,603,201,4623,4221,7035,5628
202,0,0,0,0,404,202,3232,4646,6060,6262
203,0,0,0,0,0,1015,3248,4060,6293,6090
204,0,0,0,0,0,408,3060,3468,5712,7752
205,0,0,0,0,205,615,2665,4510,3075,6150
206,0,0,0,206,412,1030,3296,5150,5768,5150
207,0,0,0,0,0,621,3312,4554,5589,6210
208,0,0,0,0,0,1040,2080,5408,4576,5616
209,0,0,0,0,0,209,3971,3344,4389,6688
210,0,0,0,0,420,630,2100,5670,6510,5880
211,0,0,0,0,422,422,3165,4220,3798,5486
212,0,0,0,0,212,1272,3180,3392,6360,6996
213,0,0,0,0,0,852,3195,5964,6390,3408
214,0,0,0,0,428,856,2782,3852,4922,5564
215,0,0,0,0,215,1075,4085,3655,4085,7740
216,0,0,0,0,0,216,1080,4536,5400,6480
217,0,0,0,0,0,434,2604,4774,5642,4774
218,0,0,0,0,218,1744,4142,3270,3270,7630
219,0,0,0,0,438,1314,5037,3723,5037,4818
220,0,0,0,0,440,880,2200,3960,6820,4400
221,0,0,0,0,0,663,3315,2873,5083,4420
222,0,0,0,0,0,1332,3330,5772,4218,4662
223,0,0,0,0,223,669,4014,3122,4683,5352
224,0,0,0,0,0,672,3808,3136,3808,4032
225,0,0,0,0,0,900,2475,3150,6075,4050
226,0,0,0,0,678,678,1130,3164,5876,7458
227,0,0,0,0,227,454,2724,4540,3405,5448
228,0,0,0,0,228,684,2508,3648,4104,3192
229,0,0,0,0,0,687,2977,3664,5267,5267
230,0,0,0,0,0,1150,1610,3680,6900,5750
231,0,0,0,0,231,462,3003,3234,4389,6468
232,0,0,0,0,0,696,3016,3480,5104,4176
233,0,0,0,0,0,466,3495,4660,4194,3961
234,0,0,0,0,234,702,3042,3744,3510,5850
235,0,0,0,0,0,705,1880,3290,4465,7990
236,0,0,0,0,0,0,2124,3068,2832,6372
237,0,0,0,0,0,474,2844,2844,4266,4977
238,0,0,0,0,238,238,1904,5950,6664,6426
239,0,0,0,0,239,0,2868,1434,4780,5497
240,0,0,0,0,240,240,1920,3360,6720,6240
241,0,0,0,0,0,241,3615,3856,4097,6025
242,0,0,0,0,0,1210,1452,2904,3872,3146
243,0,0,0,0,0,243,4374,3645,6561,4374
244,0,0,0,0,0,244,3660,2684,4636,3416
245,0,0,0,0,245,980,1715,3185,4410,3430
246,0,0,0,0,0,492,2706,3690,3444,3936
247,0,0,0,0,0,741,2470,3458,4199,3705
248,0,0,0,0,0,248,1488,2976,4464,5208
249,0,0,0,0,0,249,2241,2988,4731,5976
250,0,0,0,0,0,250,1250,4000,5000,4500
251,0,0,0,0,0,1004,4016,3514,3514,6526
252,0,0,0,0,0,756,1260,2520,6804,4788
253,0,0,0,0,253,253,1771,4048,5566,4807
254,0,0,0,0,254,762,2794,3810,4064,4572
255,0,0,0,0,0,255,3060,3060,4080,2805
256,0,0,0,0,0,0,1792,2816,3840,4096
257,0,0,0,0,257,514,1799,2827,5911,5397
258,0,0,0,0,0,1032,2064,3612,3354,4902
259,0,0,0,0,0,518,1813,2331,4403,3367
260,0,0,0,0,0,260,1820,1560,4160,5200
261,0,0,0,0,261,261,1827,2349,5742,4437
262,0,0,0,0,0,262,1310,3668,4978,4454
263,0,0,0,0,0,526,1315,3419,3945,3682
264,0,0,0,0,0,264,1848,4224,5280,5016
265,0,0,0,0,265,265,3180,2120,3975,4770
266,0,0,0,266,266,532,2394,4256,3990,5054
267,0,0,0,0,0,267,1869,3471,3204,2403
268,0,0,0,0,268,0,2144,3216,4824,6164
269,0,0,0,0,0,0,2152,1345,3766,2959
270,0,0,0,0,0,0,1350,4320,3510,4320
271,0,0,0,0,0,542,813,2710,4065,6775
272,0,0,0,0,0,272,1360,4352,2720,4896
273,0,0,0,0,0,819,1911,3549,4095,4095
274,0,0,0,0,0,0,2466,2466,3836,3288
275,0,0,0,0,0,275,825,1650,3300,3850
276,0,0,0,0,0,1104,1932,4968,3036,4416
277,0,0,0,0,0,0,1662,3047,1939,3878
278,0,0,0,0,0,0,1390,2224,3892,3336
279,0,0,0,0,0,558,1395,2232,3348,3906
280,0,0,0,0,0,280,1400,1680,5320,5040
281,0,0,0,0,0,0,3372,3091,2529,4215
282,0,0,0,0,0,282,2538,2820,4230,3666
283,0,0,0,0,283,0,1132,1698,5094,2547
284,0,0,0,0,0,0,1420,3692,5680,3976
285,0,0,0,0,0,570,1425,2850,3420,3705
286,0,0,0,286,286,0,1144,2574,5720,4004
287,0,0,0,0,0,0,1435,3731,3157,4879
288,0,0,0,0,0,288,1440,2880,3168,3744
289,0,0,0,0,0,289,2312,2312,3468,5780
290,0,0,0,0,0,290,1450,2320,5800,6090
291,0,0,0,0,0,291,2037,2037,3783,4947
292,0,0,0,0,0,584,2044,2336,2920,2628
293,0,0,0,0,0,0,879,1172,2051,3516
294,0,0,0,0,0,0,2058,2352,4410,3234
295,0,0,0,0,0,295,1770,3245,3835,5310
296,0,0,0,0,0,0,1480,3256,4440,4440
297,0,0,0,0,0,1188,1485,3267,2673,3564
298,0,0,0,0,0,0,1192,4768,2086,3576
299,0,0,0,0,0,598,1196,1196,4485,3289
300,0,0,0,0,0,300,1800,3000,3600,4800
301,0,0,0,0,0,301,3010,3010,5719,4214
302,0,0,0,0,0,0,2416,2718,2416,6342
303,0,0,0,0,0,606,2424,2121,6363,3939
304,0,0,0,0,0,0,912,1216,2736,2736
305,0,0,0,0,0,0,610,3965,3660,4270
306,0,0,0,0,0,0,612,4590,3060,4284
307,0,0,0,0,0,307,614,2763,3377,4605
308,0,0,0,0,308,0,2464,1848,3080,4312
309,0,0,0,0,0,309,927,1545,4326,4635
310,0,0,0,0,0,310,310,2790,1860,2790
311,0,0,0,0,0,311,933,2488,4354,2799
312,0,0,0,0,0,0,1872,2184,3120,4056
313,0,0,0,0,0,0,1565,2504,4382,3756
314,0,0,0,0,0,314,2512,2826,2512,5338
315,0,0,0,0,315,0,1260,2835,2835,4725
316,0,0,0,0,0,632,1264,2528,5688,3476
317,0,0,0,0,0,0,1585,1902,2219,4438
318,0,0,0,0,0,318,1908,1908,3180,2226
319,0,0,0,0,0,638,2233,2233,1914,3190
320,0,0,0,0,0,0,640,2560,2880,3520
321,0,0,0,0,0,642,0,1605,2247,3210
322,0,0,0,0,0,0,322,2254,3542,2576
323,0,0,0,0,0,323,1292,1292,4522,3876
324,0,0,0,0,0,0,3240,1944,4212,4860
325,0,0,0,0,0,325,975,2925,4225,3575
326,0,0,0,0,0,978,652,4238,2608,3586
327,0,0,0,0,0,0,1635,981,4578,2289
328,0,0,0,0,0,656,1312,2624,1968,2952
329,0,0,0,0,0,329,1645,2303,2303,4606
330,0,0,0,0,0,0,990,1980,2640,3630
331,0,0,0,0,0,0,993,1655,1986,3310
332,0,0,0,332,0,0,664,1328,4316,2988
333,0,0,0,0,0,333,2664,999,3663,2331
334,0,0,0,0,0,334,334,3006,3006,4008
335,0,0,0,0,0,0,1340,2345,4020,3350
336,0,0,0,0,0,0,672,1680,3696,2352
337,0,0,0,0,0,0,1011,3370,3033,4044
338,0,0,0,0,0,0,2028,2366,2704,3380
339,0,0,0,0,0,0,2373,2712,3729,4407
340,0,0,0,0,0,0,1700,2720,2720,3740
341,0,0,0,0,0,341,1705,1705,2046,5115
342,0,0,0,0,0,0,1026,1368,2394,3420
343,0,0,0,0,0,0,1029,1372,4116,1715
344,0,0,0,0,0,688,1032,1720,2064,3096
345,0,0,0,0,0,345,1380,2070,2760,4140
346,0,0,0,0,0,0,1038,2076,1038,3460
347,0,0,0,0,0,0,347,3470,1041,3817
348,0,0,0,0,0,1044,1392,696,3480,3480
349,0,0,0,0,0,0,1047,1396,2094,3141
350,0,0,0,0,0,0,700,1400,2800,3150
351,0,0,0,0,0,0,351,1755,3159,3510
352,0,0,0,0,0,0,2464,1760,1760,4224
353,0,0,0,0,0,0,0,2824,4589,3177
354,0,0,0,0,0,354,354,1062,3540,3186
355,0,0,0,0,0,355,1775,710,2840,3905
356,0,0,0,0,0,712,1068,3560,2136,4272
357,0,0,0,0,0,714,714,1785,2499,2142
358,0,0,0,0,0,0,1790,716,2506,3580
359,0,0,0,0,0,359,1795,718,2154,2513
360,0,0,0,0,360,0,720,360,3600,2160
361,0,0,0,0,0,0,1083,1805,1083,3610
362,0,0,0,0,0,0,362,2172,2172,3258
363,0,0,0,0,363,363,1452,1815,2904,5082
364,0,0,0,0,0,0,0,2184,1820,2912
365,0,0,0,0,0,0,1095,1460,4380,2190
366,0,0,0,0,0,0,366,2196,2562,2928
367,0,0,0,0,0,367,734,2569,5138,2936
368,0,0,0,0,0,368,736,1840,1840,2576
369,0,0,0,0,0,369,0,369,2583,2952
370,0,0,0,0,0,370,370,740,1850,3330
371,0,0,0,0,0,0,371,2597,4452,3710
372,0,0,0,0,0,372,372,1488,1488,372
373,0,0,0,0,0,0,373,2984,2984,4849
374,0,0,0,0,0,374,374,1122,1496,2992
375,0,0,0,0,0,0,0,0,3000,3750
376,0,0,0,0,0,376,1128,752,2256,3384
377,0,0,0,0,0,754,377,2262,3393,3016
378,0,0,0,0,0,0,756,1512,2268,1134
379,0,0,0,0,0,0,1895,1516,2653,1895
380,0,0,0,0,0,380,380,1520,1520,2660
381,0,0,0,0,0,0,381,381,1524,3429
382,0,0,0,0,0,0,1910,2292,1910,1528
383,0,0,0,0,0,0,0,2681,1915,4213
384,0,0,0,0,0,0,2304,2304,3072,1152
385,0,0,0,0,0,0,385,1540,1155,1925
386,0,0,0,0,0,0,772,1158,1544,2316
387,0,0,0,0,0,0,774,774,1935,5031
388,0,0,0,0,0,0,776,776,1552,4268
389,0,0,0,0,0,0,1556,3890,2334,2334
390,0,0,0,0,0,0,390,1950,1170,1560
391,0,0,0,0,0,391,782,391,1955,2737
392,0,0,0,0,0,0,1176,1568,3136,1176
393,0,0,0,0,0,0,393,2751,1965,1179
394,0,0,0,0,0,0,394,2364,3152,2364
395,0,0,0,0,0,395,1185,395,2765,2370
396,0,0,0,0,0,792,1188,396,1584,3564
397,0,0,0,0,0,0,1985,1588,397,2779
398,0,0,0,0,0,398,1194,1194,3582,2786
399,0,0,0,0,0,0,798,798,2394,4788
400,0,0,0,0,0,0,1200,1200,1600,3600
401,0,0,0,0,0,0,0,0,2406,3208
402,0,0,0,0,0,402,0,804,2010,2814
403,0,0,0,0,0,0,403,1209,6045,4433
404,0,0,0,0,0,404,2424,3232,2828,2424
405,0,0,0,0,0,405,405,810,810,3645
406,0,0,0,0,0,406,1218,1624,2030,3248
407,0,0,0,0,0,0,407,814,814,3663
408,0,0,0,0,0,0,408,1632,2448,3672
409,0,0,0,0,0,0,0,818,2454,2454
410,0,0,0,0,0,0,410,1230,3690,2050
411,0,0,0,0,0,0,822,0,2055,2877
412,0,0,0,0,0,412,824,1648,1648,2472
413,0,0,0,0,413,0,826,1239,3304,3304
414,0,0,0,0,0,0,414,2070,1656,1656
415,0,0,0,0,0,0,1660,1660,1660,1245
416,0,0,0,0,0,0,1248,2496,2496,832
417,0,0,0,0,0,0,834,1668,834,1668
418,0,0,0,0,0,0,836,836,3344,1672
419,0,0,0,0,0,0,419,1257,1676,838
420,0,0,0,0,0,0,840,840,1680,2100
421,0,0,0,0,0,0,2526,2105,2105,2947
422,0,0,0,0,0,0,1266,2532,2110,1266
423,0,0,0,0,0,0,846,2115,4653,2115
424,0,0,0,0,0,0,424,848,2968,1272
425,0,0,0,0,0,0,425,425,2975,2550
426,0,0,0,0,0,0,1278,1704,1278,3408
427,0,0,0,0,0,0,0,1281,427,2135
428,0,0,0,0,0,0,856,1284,1712,1712
429,0,0,0,0,0,0,429,858,858,2145
430,0,0,0,0,0,0,0,2150,2580,2150
431,0,0,0,0,431,0,862,862,3879,3017
432,0,0,0,0,0,0,0,1296,3024,3024
433,0,0,0,0,0,866,866,2165,866,1299
434,0,0,0,0,0,0,434,1302,1302,1302
435,0,0,0,0,0,0,1305,0,1305,2175
436,0,0,0,0,0,0,0,872,872,2616
437,0,0,0,0,0,437,2185,437,2622,1748
438,0,0,0,0,0,0,876,876,1314,1314
439,0,0,0,0,0,0,878,878,1317,2634
440,0,0,0,0,0,0,440,440,3080,3080
441,0,0,0,0,0,441,441,882,441,2205
442,0,0,0,0,0,0,0,442,1768,1326
443,0,0,0,0,0,0,0,443,443,2215
444,0,0,0,0,0,444,0,888,444,3996
445,0,0,0,0,0,445,890,445,2225,4005
446,0,0,0,0,0,0,446,446,2230,2676
447,0,0,0,0,0,0,1341,447,894,1341
448,0,0,0,0,0,0,896,1344,1344,4032
449,0,0,0,0,0,0,0,449,3592,2694
450,0,0,0,0,0,0,450,900,2700,1800
451,0,0,0,0,0,0,1353,0,902,1804
452,0,0,0,0,0,0,452,1356,2260,2712
453,0,0,0,0,0,0,1359,906,3171,2265
454,0,0,0,0,0,0,908,1362,2724,1816
455,0,0,0,0,0,0,0,910,910,2275
456,0,0,0,0,0,0,456,0,2280,2736
457,0,0,0,0,0,0,914,914,1371,1828
458,0,0,0,0,0,0,0,1374,1832,458
459,0,0,0,0,0,459,0,1377,1836,1377
460,0,0,0,0,0,0,460,1380,920,1840
461,0,0,0,0,0,0,461,922,2766,1844
462,0,0,0,0,0,0,0,462,2310,924
463,0,0,0,0,0,0,0,1389,1852,926
464,0,0,0,0,0,0,0,1392,1856,3248
465,0,0,0,0,0,0,930,1395,3255,2325
466,0,0,0,0,0,0,932,932,932,3262
467,0,0,0,0,0,0,0,467,1401,1868
468,0,0,0,0,0,0,468,468,936,3276
469,0,0,0,0,0,0,469,1876,938,3752
470,0,0,0,0,0,0,470,940,2350,3290
471,0,0,0,0,0,0,0,1413,471,471
472,0,0,0,0,0,0,944,2360,1416,2360
473,0,0,0,0,0,0,1419,1892,1419,1419
474,0,0,0,0,0,0,474,1422,1896,3318
475,0,0,0,0,0,0,1425,1425,1900,475
476,0,0,0,0,0,0,476,476,476,952
477,0,0,0,0,0,0,1431,477,1908,954
478,0,0,0,0,0,0,0,1434,1434,3346
479,0,0,0,0,0,0,0,958,1437,2874
480,0,0,0,0,0,0,480,480,2400,2880
481,0,0,0,0,0,0,0,481,1924,1924
482,0,0,0,0,0,0,482,482,2892,1446
483,0,0,0,0,0,0,483,2898,2415,1932
484,0,0,0,0,0,0,0,484,1936,968
485,0,0,0,0,0,0,485,970,1455,2425
486,0,0,0,0,0,0,972,0,486,972
487,0,0,0,0,0,0,0,487,1461,2435
488,0,0,0,0,0,0,0,1464,1952,1464
489,0,0,0,0,0,0,489,1956,1956,3423
490,0,0,0,0,0,0,0,490,1470,1960
491,0,0,0,0,0,0,491,982,2455,1964
492,0,0,0,0,0,0,492,1968,3444,1476
493,0,0,0,0,0,0,0,986,1479,3944
494,0,0,0,0,0,0,0,2470,1482,988
495,0,0,0,0,0,0,495,2475,495,2475
496,0,0,0,0,0,0,0,496,1984,2480
497,0,0,0,0,0,0,497,0,2485,2485
