# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean virial ratio of halos for group of halos of the same size n_p, where n_p is number of particles in halo. \Gamma_h represents the virial ratio for motion of halos.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3]  Eq. (53) Fig. 6,https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4],https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5]  ,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
27,0,0,0.351253902,0.355827137,0.473542582,0.640729456,0.965881872,1.31473103,1.436238315,1.70584722
28,0,0,0.22237322,0.342237797,0.49621238,0.706512204,0.99255947,1.116520449,1.362427953,1.687678755
29,0,0,0.373815501,0.405632605,0.425834727,0.656848433,1.105874275,1.339886193,1.2928941,1.451330944
30,0,0,0.120945531,0.325330519,0.458128859,0.693434297,1.044191893,1.310402973,1.351832347,1.483003392
31,0,0,0.145249879,0.457240378,0.503545712,0.764692533,1.141617487,1.173523961,1.30951595,1.490872577
32,0,0,0.270934126,0.470736509,0.425079716,0.701674366,0.947529765,1.194267219,1.363327482,1.512127637
33,0,0,0.161569241,0.448337507,0.505643608,0.693306916,0.871897036,1.353349693,1.7014053,1.922301741
34,0,0,0.273062368,0.318582384,0.442159983,0.694674139,0.884942253,1.052668803,1.19965779,1.403227756
35,0,0,0.319137253,0.336622912,0.577406566,0.734564512,0.916856834,1.091643681,1.443262177,1.422140057
36,0,0,0.284515614,0.217566218,0.522457317,0.640286518,0.929432484,1.218906343,1.326306224,1.322912525
37,0,0,0.105441606,0.225695891,0.644495308,0.601814895,0.965731642,1.208835848,1.384960224,1.543363
38,0,0,0.281273115,0.313852579,0.427737993,0.576540062,0.855734951,1.14519525,1.359615576,1.768796931
39,0,0,0,0.287182032,0.579346601,0.630445749,0.84666558,1.018059143,1.255615094,1.439274045
40,0,0,1.137529318,0.356204713,0.451078631,0.692358909,1.09773786,1.221524053,1.298978083,1.474257182
41,0,0,0.002348867,0.572101265,0.369817911,0.699078511,0.954076023,1.194918232,1.206728391,1.264403703
42,0,0,0.008136157,0.357384168,0.420587667,0.718599506,0.891068539,1.039717902,2.123507282,1.514678436
43,0,0,0.267468797,0.269073066,0.535580269,0.572701526,1.012269654,1.284944383,1.331230809,1.423374843
44,0,0,0,0.29023488,0.358175751,0.576026141,0.952806303,1.269722249,1.576098241,1.328216121
45,0,0,0.059806511,0.236533171,0.436177288,0.598839216,0.885337504,0.955166858,1.06295485,1.887333684
46,0,0,0.305268327,0.287619467,0.360181207,0.567245385,0.872542101,1.051493775,1.559149592,1.603599045
47,0,0,0.060842361,0.418434919,0.371789269,0.49372769,1.082115501,1.457854805,1.314072408,1.346210667
48,0,0,0,0.30424415,0.375529799,0.552432772,0.843235866,1.299788006,1.307738083,1.520365375
49,0,0,0.312163079,0.246874902,0.375155949,0.56479703,1.00470259,1.082040119,1.596283165,1.631465707
50,0,0,0,0.177338244,0.452147984,0.581923992,0.87315963,1.036271606,1.415915741,1.640517049
51,0,0,0,0.307431794,0.500457688,0.533540785,0.696899566,1.14801851,1.345557434,1.403744187
52,0,0,0.095816861,0.168088009,0.374363602,0.703268312,0.754114759,1.135039733,1.262442124,1.316829758
53,0,0,0,0.312773157,0.479971221,0.608107632,0.863350797,0.671466969,1.187837614,1.345516087
54,0,0,0,0.3384928,0.346153653,0.54524032,0.737502327,0.909746616,1.287431019,1.58627006
55,0,0,0,0.199454332,0.431112183,0.854867796,0.770243906,1.276954995,1.635141655,1.323165457
56,0,0,0,0.176124561,0.39249245,0.626284729,0.806637058,0.759102846,1.685706143,1.866547104
57,0,0,0,0.181378401,0.360043025,0.612278402,0.92729992,1.02332478,1.286448739,1.650023248
58,0,0,0,0.441208362,0.36144045,0.771240002,0.636152442,1.267592102,1.357476999,1.201944171
59,0,0,0.320548833,0.187216808,0.391443967,0.645351311,0.805888982,1.04231392,1.183785104,1.185995169
60,0,0,0,0.25333078,0.462583998,0.504507828,0.626201008,1.213229934,1.521078875,1.139178346
61,0,0,0,0.226998244,0.416329319,0.582170435,0.909486921,0.842525243,1.556615803,1.459532792
62,0,0,0,1.030614614,0.496906732,0.644978066,0.712241378,1.041784695,1.01632297,0.988243226
63,0,0,0,0.17012192,0.383117915,0.559358015,1.072498177,0.996059142,1.152380883,1.149563253
64,0,0,0,0.195758069,0.380517156,0.857457882,0.925291845,1.176177548,1.250309873,1.544849949
65,0,0,0,0.132249137,0.37601183,0.686207591,0.970091949,0.878199699,0.982713946,1.312126917
66,0,0,0,0.090292854,0.336956502,0.462994158,0.86380051,0.831645909,1.319164745,1.35307429
67,0,0,0,0.177780251,0.307013236,0.416747532,0.866740862,1.078493004,1.139035661,1.347688693
68,0,0,0,0.329338215,0.258701543,0.537350646,0.646280723,1.026475699,1.809232856,1.455433741
69,0,0,0,0.420519902,0.479530055,0.785302085,0.805080741,0.866324248,1.292794283,1.172501705
70,0,0,0,0.16837685,0.510711001,0.462241518,0.746316166,1.04599239,1.036263106,1.61728483
71,0,0,0,0.118425321,0.830851032,0.461403267,0.767326622,0.77349098,1.426099042,1.45023668
72,0,0,0,0.310846497,0.233679832,0.443060444,0.743818071,1.166234774,1.379630086,1.385324845
73,0,0,0,0.073050324,0.353255139,0.648252014,0.810234986,1.013598517,1.56725103,0.979949164
74,0,0,0,0.101442647,0.330948612,0.315740411,0.660506292,0.651825385,1.601888272,1.464248216
75,0,0,0,0.070046991,0.386500125,0.54739875,0.610544149,0.905525006,1.350366674,1.309454687
76,0,0,0,0.263326667,1.039349459,0.534724946,0.957864866,0.919771936,1.139497642,1.522939304
77,0,0,0,0.500667332,0.332607194,0.543756679,0.982912348,0.767385723,1.109412356,1.225854421
78,0,0,0,0.031187008,0.547423667,0.427979548,0.734679246,1.111936103,1.034100908,1.332711796
79,0,0,0,0.202101096,0.384671649,0.63584199,0.752632291,1.01954409,1.153878944,1.323899837
80,0,0,0,0.639830843,0.691187297,0.409651466,0.381070597,1.120249868,0.850909171,1.288044943
81,0,0,0,0.281162507,0.269644781,0.520234577,0.865973341,0.799073499,0.767422857,1.560962988
82,0,0,0,0.354690329,0.184546232,0.552343656,0.876448476,1.290388237,0.984041063,1.27139479
83,0,0,0,0.267500908,0.543707857,0.223165361,0.626712152,0.729549618,1.514571781,1.025251127
84,0,0,0,0.10971558,0.375999398,0.427603946,0.72055281,1.124390314,1.004067721,1.822166379
85,0,0,0,0.501040986,0.462637396,0.36623847,0.784383551,0.894784708,0.822702373,1.20710986
86,0,0,0,0.176328515,0.158736557,0.658522869,0.860895474,0.916374946,0.874865552,0.786195258
87,0,0,0,0.110947861,0.215170752,0.382674618,0.958425924,0.819058458,1.010660314,1.086573142
88,0,0,0,0.238191187,0.293264599,0.539002468,0.687976398,1.02229223,1.785374701,1.25394042
89,0,0,0,0.246652962,0.647256473,0.540305199,0.864081322,0.803494233,1.392706313,1.356553034
90,0,0,0,0,0.427431014,0.407404829,0.676635965,0.850686979,1.170297545,1.279526584
91,0,0,0,0,0.427151411,0.750979753,0.657655141,1.019167328,0.948218421,1.013900074
92,0,0,0,0.050086557,0.601816085,0.241706121,0.742607384,0.717284151,1.281188732,1.259365958
93,0,0,0,0,0.345477106,0.800875069,0.721454101,1.24731248,1.041276649,1.45784113
94,0,0,0,0.094061792,0.296174215,0.547119231,0.659332495,0.721473823,1.179700431,2.641733039
95,0,0,0,0.00111709,0.413675895,0.388621216,0.718175068,0.98521741,1.236487323,1.430254971
96,0,0,0,0.073242913,0.219497194,0.549708801,0.657100302,0.891972597,1.194705069,1.415669343
97,0,0,0,0.066304851,0.202679187,0.407783776,0.835196449,0.893506907,0.924095946,1.362755154
98,0,0,0,0.15946461,0.26319411,0.468830987,0.663678453,0.931099471,1.288079177,1.064983723
99,0,0,0,0,0.372187894,0.548676039,0.871534049,0.800557627,0.876297309,1.127707062
100,0,0,0,0.079069962,0.683424922,0.313700592,0.7521978,0.699315839,1.175808876,0.939786963
101,0,0,0,0,0.132905293,0.503270358,0.47281322,1.236450056,1.234578999,0.988582635
102,0,0,0,0.000575185,0.238158568,0.272904128,0.762666453,0.699888103,0.760853524,1.442128012
103,0,0,0,0.079258137,0.577560403,0.40344799,0.634000926,0.526824103,0.708547914,0.911617599
104,0,0,0,0,0.178181707,0.345658838,0.667014379,0.912280839,1.222715853,1.150419551
105,0,0,0,0.033426064,0.621209306,0.654363635,0.530344781,0.694850614,0.768273501,1.473074834
106,0,0,0,0.059700639,0.455848096,0.613071341,0.545490741,1.30690282,0.974008248,1.044505767
107,0,0,0,0.206945444,0.331657917,0.301361567,0.928582121,1.032489605,1.620085032,1.195949117
108,0,0,0,0,0.318871843,0.447154184,0.896885839,0.720721203,1.092985579,1.594095476
109,0,0,0,0.247930484,0.323402201,0.608699616,0.80245263,1.052989503,1.249326169,1.046424869
110,0,0,0,0.703512336,0.136279716,0.259807618,0.595781538,0.884126091,0.803638738,1.163834001
111,0,0,0,0.203900448,0.288650625,0.45408153,0.622259718,0.985523131,0.901273056,1.45854215
112,0,0,0,0,0.181369839,0.811953737,1.173018982,0.811302749,0.652506506,0.904957845
113,0,0,0,0,1.37730623,0.443650073,0.555085361,0.868241609,0.97113001,1.290162586
114,0,0,0,0,0.150645933,0.506944017,1.141189434,0.843660377,1.952502727,1.812530849
115,0,0,0,0,0.271674475,0.34393348,0.474111416,0.601601136,0.649913568,1.332459983
116,0,0,0,0,0.370006021,0.376011926,0.880713955,1.207448243,1.175007661,0.985502164
117,0,0,0,0,0.864473619,0.472125284,0.911449225,0.628883193,1.360572013,1.214090671
118,0,0,0,0.545656178,0.135380409,0.302060723,1.137921424,0.76090257,0.587408298,1.432450803
119,0,0,0,0.218696589,0.228027883,0.259350429,1.058817464,0.517239735,1.181019809,0.561886235
120,0,0,0,0,0.038546368,0.304489058,0.899348994,0.81936948,1.926764847,1.898297584
121,0,0,0,1.757821263,0.215636012,0.42214311,0.529114456,0.739506431,1.168994223,1.020589825
122,0,0,0,0.033484615,0.144744628,0.518572561,0.59342543,0.838805926,0.808574519,2.24640173
123,0,0,0,0,0.322499139,0.215885976,0.497420586,0.935323819,1.158918043,0.643933559
124,0,0,0,0,0,0.170410111,0.838876636,1.268062428,0.638382836,0.738082186
125,0,0,0,0,0.171552963,0.225911241,0.910923858,1.237220033,1.041411423,2.057379489
126,0,0,0,0,0.110358881,0.528713166,0.494644777,0.742555528,0.870125863,1.26666132
127,0,0,0,0,0.6412947,0.349326882,0.376405573,1.300776135,1.352201322,0.764548448
128,0,0,0,0,0.477829049,0.274942814,0.960932758,0.939171221,0.818163971,1.259588129
129,0,0,0,0,0.000441804,0.467111009,1.441215487,0.525440642,0.661970824,0.820466235
130,0,0,0,0,0.155518981,0.223974552,0.826221187,0.558080221,0.905893206,0.740199555
131,0,0,0,0,0.397322419,0.616905378,0.898291956,0.614500147,0.882825714,1.822524919
132,0,0,0,0,0,1.182449057,0.459257916,0.587932075,0.813119172,2.332630106
133,0,0,0,0,0.000535582,0.349690699,0.403383498,0.62812083,0.577004205,0.73837318
134,0,0,0,0,0.043128286,0.456222375,0.396570562,1.172844069,0.54682807,1.004891206
135,0,0,0,0,0.216456889,0.30977278,0.830992628,0.746406858,0.655717996,1.201138256
136,0,0,0,0.089035934,0.083629608,0.299313969,0.994972185,1.17506404,1.070865231,1.587235222
137,0,0,0,0,0.125673994,1.307340957,0.472496299,0.472627167,0.770976357,1.183051062
138,0,0,0,0,0.227863715,0.30010368,0.342015077,0.69583227,1.156431802,0.829596518
139,0,0,0,0,0,0.216468328,0.559062877,1.22448369,0.757698059,1.211373688
140,0,0,0,0,0,0.498082027,0.919075322,0.862090618,0.960395692,0.89752575
141,0,0,0,0,0.022613885,0.167790139,0.888101648,0.775717786,0.940074326,1.925685725
142,0,0,0,0,0,0.291810742,0.573780275,0.58460095,0.601189467,1.142449945
143,0,0,0,0,3.542059054,0.812581926,0.441326971,1.284682761,1.571322005,1.204082927
144,0,0,0,0,0.445357266,0.320995572,0.678685556,0.607864933,1.360586257,1.41655038
145,0,0,0,0,0.25930234,0.222076355,0.941943556,0.74971068,0.639511372,1.158863517
146,0,0,0,0,0.051259235,0.334540555,0.426703552,0.43294034,1.025555025,1.264118962
147,0,0,0,0,0.111893006,0.567058382,0.478858019,0.650571082,0.914142942,1.191664682
148,0,0,0,0,0.229777991,0.266793728,0.53527284,0.61239796,1.316562308,0.832702771
149,0,0,0,0,0.338165589,0.257934197,0.631879549,0.852228719,1.030119575,0.713890502
150,0,0,0,0,0.217991806,0.448044122,0.382665694,0.761329742,0.865007019,1.240946312
151,0,0,0,0,0.387100017,0.104077988,0.491217923,0.587057385,0.750976909,2.455268115
152,0,0,0,0,0,0.540397109,0.428468206,0.52282754,0.830290477,1.24262793
153,0,0,0,0,0.000792001,0.169265435,2.087369363,0.684271026,1.400505789,0.991383208
154,0,0,0,0,0.320518303,0.088445851,0.486314858,0.599377804,0.769515829,0.945395202
155,0,0,0,0,0.524501807,0.085530077,1.216167939,0.587606825,0.93242046,1.262439845
156,0,0,0,0,0,0.307665871,1.463721203,0.651057223,0.741229464,0.564326828
157,0,0,0,0,0,0.665580823,1.075352737,0.778387911,0.923914826,0.851740191
158,0,0,0,0,0.467351562,0.256023159,0.557476347,0.51725367,0.979708982,1.639141001
159,0,0,0,0,0,0.096798677,0.831392023,0.425018774,0.724990457,0.960612583
160,0,0,0,0,0.133652852,0.300149492,0.701123736,0.980632728,1.0101876,1.340799377
161,0,0,0,0,0.203614263,0.5689443,0.751045713,0.624025351,0.933938025,0.564893247
162,0,0,0,0,0.106014648,0.39166953,1.679232902,0.4607525,1.684069109,1.777171673
163,0,0,0,0,0,0.538691633,1.048463227,1.385925034,1.013226456,2.005317574
164,0,0,0,0,0.007368447,1.007705877,1.795853032,0.733259813,1.045849167,1.071554178
165,0,0,0,0,0.00063824,0.681705562,0.426161911,0.866329419,1.144877842,1.527512652
166,0,0,0,0,0,0.146743523,0.880180232,0.737269109,0.924494581,1.28192679
167,0,0,0,0,0,0.424230849,0.615995563,0.751914949,0.466194168,1.143532712
168,0,0,0,0,1.162894179,1.228195,0.482634183,1.204244621,0.86605454,1.023051517
169,0,0,0,0,0,0.578825038,0.528640477,0.826421694,1.595114328,1.165387176
170,0,0,0,0,0.135241723,0.017546305,0.292074896,0.695692118,0.644491051,1.158778624
171,0,0,0,0,0,0.49778127,0.393301965,0.784187099,0.973667576,1.545156365
172,0,0,0,0,0.015182215,0.269363259,0.485920586,0.64538733,1.811028147,0.646861336
173,0,0,0,0,0,0.108533863,0.306788395,1.081698806,0.865162731,1.247889866
174,0,0,0,0,0,0.314384713,0.605245136,1.176558316,0.875920575,1.140530034
175,0,0,0,0,0.165660481,0.326647168,1.091518171,1.526582818,0.960583972,1.583024123
176,0,0,0,0,5.942272724,0.323919193,0.59061995,0.531248167,1.688957244,0.970856462
177,0,0,0,0,0,0.442742905,0.996000513,0.756266923,0.720120222,1.048443265
178,0,0,0,0,0,0.434423113,0.441993914,0.228592189,0.473054297,0.482085806
179,0,0,0,0,0,0.033158046,0.666229424,0.524741613,1.223452926,0.71287656
180,0,0,0,0,0,0.211702338,0.837133179,0.328428062,0.572155479,1.590868311
181,0,0,0,0,0,0.176350975,0.284446447,0.817904381,0.549330626,0.745988312
182,0,0,0,0,0,0.234803251,0.576973738,0.570805733,1.706162161,1.702751006
183,0,0,0,0,0,0.155971219,11.98277653,0.444237795,1.016342384,0.783215826
184,0,0,0,0,0,0.02316112,0.255216236,0.421613032,0.826081903,1.13482549
185,0,0,0,0,0.051787366,1.719305658,0.365165117,1.1549634,0.80304275,2.483089046
186,0,0,0,0,0.014578924,0.631634259,0.241395165,0.671333796,0.696599907,0.956061272
187,0,0,0,0,0,0.039185885,0.325763412,1.139648314,0.947280035,1.219712699
188,0,0,0,0,0,0,0.306711794,0.730170105,2.061370947,0.69388518
189,0,0,0,0,0,0.203657974,0.462764723,0.530909606,0.546700592,0.947525658
190,0,0,0,0,0,0.535189042,0.41750411,0.336039715,0.462892492,1.074084133
191,0,0,0,0,0,0.337551097,0.378698836,1.057493177,0.519850195,1.180591091
192,0,0,0,0,0,0.034477155,1.046554456,0.524740238,1.087364134,1.787641736
193,0,0,0,0,0,0.088919694,0.365604943,0.727181615,0.955980294,0.775038398
194,0,0,0,0,0,0.075478752,0.487294282,0.286776479,0.381164351,2.279968596
195,0,0,0,0,0,0.658545878,0.487901444,0.489382626,1.015018294,0.769977934
196,0,0,0,0,0,0.171490951,0.607294057,0.364846642,1.096846538,1.102106858
197,0,0,0,0,0,0.951402694,0.757495991,0.342922196,0.877792592,1.131202282
198,0,0,0,0,0,0.642050438,0.349285221,0.627396296,2.128201482,0.614904073
199,0,0,0,0,0,1.07268347,1.35461515,0.457157461,1.643566995,0.92565234
200,0,0,0,0,0,0.106943984,2.311598127,0.418973684,2.560326576,3.388006772
201,0,0,0,0,0.004617706,0,0.579301294,0.39092986,0.589200382,0.966148534
202,0,0,0,0,0.00437839,0,0.237668852,0.793611798,0.803935044,1.40923811
203,0,0,0,0,0,0.161954891,0.619656438,0.622096601,1.085255894,1.179110992
204,0,0,0,0,0,0.139542809,0.488248027,0.719211283,0.907599953,0.939283277
205,0,0,0,0,0,0.024622922,0.321723992,0.522982392,0.592476178,1.03399327
206,0,0,0,0,11.24515921,0.410255073,1.015061345,1.084942712,0.541338602,0.789061411
207,0,0,0,0,0,0.084313827,0.116535776,0.786617709,2.049598839,1.702408632
208,0,0,0,0,0,0.228401983,0.758299322,0.938023752,2.196803328,1.017207642
209,0,0,0,0,0,0,0.838768843,0.737156299,0.871183844,0.76363213
210,0,0,0,0,0.127533962,4.132783757,0.163514657,0.956441422,1.050863614,0.894233565
211,0,0,0,0,0.656573985,8.609520325,0.377671212,0.434494143,0.459746632,0.66779944
212,0,0,0,0,0,12.46854476,0.202217695,0.625169856,0.49670435,0.988878969
213,0,0,0,0,0,0.351342632,0.32834431,0.863182631,0.989901571,1.078743198
214,0,0,0,0,0.068267711,9.745031329,0.435162526,0.593874066,1.208830263,0.832030363
215,0,0,0,0,0,0.298707552,0.470596279,0.585775335,0.821342369,1.321196776
216,0,0,0,0,0,0,0.140863359,0.980617909,0.796985337,0.742640332
217,0,0,0,0,0,1.741509125,0.36648183,1.241357242,0.7873949,0.676449812
218,0,0,0,0,0,0.284559522,0.432839661,0.789259648,1.150317197,0.948782229
219,0,0,0,0,0.060536199,0.121049018,0.452477879,0.393524563,0.788619873,0.505407814
220,0,0,0,0,0.13945413,0.526779212,0.16293943,0.5840547,0.489677457,0.421449383
221,0,0,0,0,0,0.07145718,0.653633535,1.247575553,0.386145378,1.287124726
222,0,0,0,0,0,0.538837723,0.444857216,0.268279662,0.529006025,0.517699566
223,0,0,0,0,0,0.047981858,1.027798297,0.416023919,0.670872648,1.938094843
224,0,0,0,0,0,0.220404001,0.593805288,1.544150803,0.248833711,0.53023379
225,0,0,0,0,0,0.039956423,0.218374602,22.54907974,0.678627404,1.914179037
226,0,0,0,0,0.175396121,0.170018748,1.039598182,0.890624258,0.402364946,0.510680616
227,0,0,0,0,0,0.030544507,0.453252147,1.279726106,0.823291551,0.8594924
228,0,0,0,0,0,0.145231714,0.280109995,0.507973084,0.453482294,0.645757501
229,0,0,0,0,0,0.673875905,0.96240885,0.676704913,0.674864101,0.70236432
230,0,0,0,0,0,1.059119242,0.900015477,0.932808793,0.706123514,0.977308683
231,0,0,0,0,0,0.211461322,0.430805151,0.266132317,2.13907125,1.118386738
232,0,0,0,0,0,0.213339489,1.012570164,7.9227573,0.894790059,1.301533013
233,0,0,0,0,0,0.198606486,0.541266127,0.86170015,0.925634539,1.615653792
234,0,0,0,0,0,40.06603127,0.362368876,3.381134144,0.615630093,0.51894562
235,0,0,0,0,0,0.396973052,0.462566016,0.832880276,0.895543579,0.743209741
236,0,0,0,0,0,0,0.553707464,0.551296717,0.080673257,0.594518873
237,0,0,0,0,0,10.74932096,0.37714282,1.20922329,4.959063128,0.553331831
238,0,0,0,0,0,0,3.386529755,0.43772411,0.81790604,0.924761379
239,0,0,0,0,0,0,0.388259381,0.413553227,0.359281373,0.72059233
240,0,0,0,0,0,0,3.382127998,0.599330221,0.455848162,1.036981321
241,0,0,0,0,0,0,0.520544481,0.733009133,0.433311742,1.415203632
242,0,0,0,0,0,0.132148461,0.216001404,0.618138739,0.890208859,1.103215815
243,0,0,0,0,0,0,0.544976877,0.427443157,1.220471484,1.001220536
244,0,0,0,0,0,0,0.305932893,0.222029142,1.038637374,1.25809292
245,0,0,0,0,0,0.167784119,0.371858729,0.422621318,0.465558541,1.039420928
246,0,0,0,0,0,0.028634661,1.511519172,0.66824174,1.179282439,1.196972062
247,0,0,0,0,0,0.308026536,1.815156675,1.049685694,0.627513798,0.968637204
248,0,0,0,0,0,0,1.281601324,0.556583086,0.459243076,0.814156056
249,0,0,0,0,0,0,0.779911436,0.699536393,0.828311946,2.702361662
250,0,0,0,0,0,0,0.720865842,0.303973098,0.576036497,0.703224742
251,0,0,0,0,0,0.058762951,1.043152439,0.757913349,0.515444343,0.73421038
252,0,0,0,0,0,0.112198935,0.072859893,0.560282276,0.442424541,0.381694702
253,0,0,0,0,0,0,0.225221287,1.530330842,2.304422126,1.696555375
254,0,0,0,0,0,0.960231888,0.229416849,0.238252125,1.453513467,0.369904389
255,0,0,0,0,0,0,0.303708877,0.365627056,0.812183035,1.342882376
256,0,0,0,0,0,0,1.140749743,1.043181537,0.384410299,0.910198633
257,0,0,0,0,0,0.004787199,0.498250292,0.288423729,0.801421157,0.598043566
258,0,0,0,0,0,0.557245047,0.282656969,0.276420394,0.523568274,1.779965445
259,0,0,0,0,0,0.241724062,0.060504533,0.296179583,0.795210698,1.497427274
260,0,0,0,0,0,0,1.73404411,0.384812648,0.80046122,1.048637423
261,0,0,0,0,0,0,0.634689183,0.860889519,2.482864246,1.436578426
262,0,0,0,0,0,0,0.099027589,0.488824531,0.784231144,0.480551058
263,0,0,0,0,0,0.324175369,0.353694831,0.568736644,0.795106951,1.398024306
264,0,0,0,0,0,0,0.743503717,0.455643381,0.888165563,0.630715655
265,0,0,0,0,0,0,0.764977158,0.97272753,0.24216115,0.833663388
266,0,0,0,0,0,0.00368096,0.201617497,0.930759771,0.505389063,0.525636242
267,0,0,0,0,0,0,0.186294094,0.1681866,0.272308595,1.148555747
268,0,0,0,0,0,0,14.63376624,0.275118452,4.762686928,1.127270649
269,0,0,0,0,0,0,0.528149751,0.192400082,0.535275066,2.066324387
270,0,0,0,0,0,0,0.659182196,0.514326395,0.570027144,1.400704975
271,0,0,0,0,0,0.177216625,0.262804881,0.925016056,0.274943605,0.573751422
272,0,0,0,0,0,0,0.088474995,0.786928504,1.484254961,0.899337857
273,0,0,0,0,0,0.22873783,0.935832456,0.23455642,0.675770784,1.340485029
274,0,0,0,0,0,0,2.406494702,0.772247816,0.408147539,0.325645977
275,0,0,0,0,0,0,9.944490704,0.472831516,0.627144897,1.497197429
276,0,0,0,0,0,0.80413932,0.83947042,0.753948813,0.315919742,0.533600763
277,0,0,0,0,0,0,0.528395972,0.243878278,0.112018823,0.431653667
278,0,0,0,0,0,0,3.86008452,0.637240828,0.648137755,0.501201527
279,0,0,0,0,0,0.015271468,0.684169617,1.472990815,1.991759189,3.719918134
280,0,0,0,0,0,0,0.176287952,0.924441309,0.967815943,2.468849016
281,0,0,0,0,0,0,0.875164891,0.193909956,0.978810157,2.304976342
