# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo partical log-density \yita for group of halos of the same size n_p, where n_p is number of particles in halo. ",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3] ,https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4],https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5] ,https://doi.org/10.48550/ARXIV.2202.06515,,,,,Density&velocity distributions,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
58,0,0,4.391257825,5.269608734,5.478020273,5.523736686,5.593970942,5.689352289,5.827984957,5.902299096
59,0,0,4.980523368,5.179671015,5.375335028,5.534745652,5.622095751,5.713629982,5.837325944,5.911278119
60,0,0,0,5.333071867,5.367227439,5.473604513,5.636133639,5.720344822,5.851087387,5.903783981
61,0,0,0,5.320501049,5.457358843,5.450952069,5.66765399,5.776839305,5.821030032,5.940559302
62,0,0,5.574393317,5.584216488,5.495524787,5.514228624,5.648915131,5.740390867,5.817566757,5.968435061
63,0,0,0,5.468681164,5.38897095,5.55043459,5.662061046,5.764016166,5.843091015,5.970606537
64,0,0,4.408284968,5.467559399,5.396435275,5.550834193,5.67789612,5.771247562,5.877642741,5.937924248
65,0,0,0,5.514401685,5.474685986,5.519783823,5.686741508,5.763944195,5.876143136,5.985641996
66,0,0,0,5.400528207,5.536208106,5.532532368,5.68732419,5.810000884,5.890500281,5.976813127
67,0,0,0,5.53785809,5.462547808,5.653332655,5.736981679,5.745563078,5.944085335,5.965323863
68,0,0,0,5.437078767,5.493175548,5.583642226,5.696459795,5.819557041,5.890401491,5.973372117
69,0,0,0,5.293035363,5.464328681,5.612286664,5.650707825,5.814746193,5.916991899,5.998548391
70,0,0,0,5.404150853,5.568038237,5.614413112,5.716141325,5.819832444,5.92073898,6.000427637
71,0,0,0,5.558842878,5.50256231,5.5767148,5.73139714,5.788441785,5.896327127,5.993058626
72,0,0,0,5.593873389,5.521707856,5.639909162,5.710354303,5.815060112,5.956068091,6.021943085
73,0,0,0,5.38239509,5.527468629,5.597333662,5.723184352,5.833628547,5.903768447,6.040681257
74,0,0,0,5.622099173,5.600334114,5.64494964,5.763604962,5.821205423,5.994449012,5.980828032
75,0,0,0,5.662685147,5.661396034,5.619761685,5.757451916,5.890609201,5.939681451,6.045029763
76,0,0,0,5.322000193,5.595270938,5.622521684,5.761341265,5.841483941,5.936007068,6.061630169
77,0,0,0,5.41568975,5.564707287,5.619794035,5.77324468,5.860365799,5.983129628,6.070453337
78,0,0,6.270482422,5.523834182,5.543800103,5.651936001,5.783479311,5.868618596,5.957969623,6.017213384
79,0,0,0,5.283550138,5.566097057,5.691767427,5.818231543,5.869762541,5.954467675,6.037809248
80,0,0,5.909230512,5.543471293,5.623159488,5.686104883,5.795394343,5.846108435,5.995880952,6.049148608
81,0,0,0,5.658597542,5.549011438,5.632269027,5.805218288,5.858434658,5.96452589,6.050379738
82,0,0,0,5.379129125,5.612777818,5.693282434,5.757567593,5.834586139,5.995665947,6.058305499
83,0,0,0,5.660866541,5.576796584,5.644549028,5.797641365,5.823467066,5.993112255,6.096105337
84,0,0,0,5.67215397,5.591230707,5.717278107,5.789652704,5.861263547,5.994568895,6.075056524
85,0,0,0,5.426292477,5.656568442,5.707583117,5.799692639,5.836754694,6.046759569,6.082299371
86,0,0,0,5.571519283,5.58600759,5.713787566,5.768959552,5.902036674,5.976764179,6.103691569
87,0,0,0,5.329708917,5.495219523,5.693276055,5.802661954,5.887956813,6.017530578,6.077720021
88,0,0,0,5.6911358,5.504591945,5.761463859,5.837212736,5.964008481,6.00171289,6.105961759
89,0,0,6.078731333,5.451194147,5.538106559,5.58542739,5.823217718,5.893318272,6.017887993,6.118955316
90,0,0,0,5.771787858,5.558396021,5.686958488,5.868648091,5.966743796,6.021446797,6.105099778
91,0,0,0,5.878109327,5.735204221,5.713133468,5.849695113,5.899048345,6.109015009,6.079646715
92,0,0,0,5.663232563,5.631494215,5.666290312,5.85541329,5.89143479,6.06627006,6.094333444
93,0,0,0,5.134826591,5.549075877,5.712907275,5.857947029,5.912351461,6.08196977,6.079924926
