# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo partical density_contrast \delta for group of halos of the same size n_p, where n_p is number of particles in halo. Mean particle density contrast for halo group. ",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3] ,https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4],https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5] Fig. 1-5,https://doi.org/10.48550/ARXIV.2202.06515,,,,,Density&velocity distributions,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
23,0,0,486.019216,468.2019939,532.0871743,589.078539,781.0785711,960.1449016,1260.21161,1416.138511
24,0,0,377.706214,462.1704953,538.4627675,626.6765329,799.6980109,1026.184464,1269.600634,1493.669672
25,0,0,375.3763262,456.9640175,530.0666969,619.2463239,883.5032766,973.0655261,1272.756119,1496.477929
26,0,0,410.2022079,497.5271905,555.455053,661.047163,870.0297745,1015.429135,1327.749349,1626.744603
27,0,0,363.0808024,542.4049359,577.9286855,665.4386774,868.0780091,1058.957608,1358.559937,1672.044513
28,0,0,521.6536315,517.8431801,581.7103413,695.5953443,890.2012372,1121.422817,1388.954571,1691.043991
29,0,0,438.5108334,508.3461291,574.875256,697.9489368,946.7231004,1132.430315,1500.545913,1763.751513
30,0,0,471.1745298,547.3449853,609.2522173,730.1554561,958.5609608,1131.589583,1486.816022,1665.30401
31,0,0,375.5917679,554.4831105,599.1554438,745.4332511,972.1365327,1188.029594,1688.20049,1842.264632
32,0,0,750.3010706,608.8315319,638.1778029,717.040041,1036.033075,1213.459143,1607.469762,1985.383492
33,0,0,425.6513252,561.3302914,654.991873,779.2160357,972.190902,1181.772444,1573.962226,1762.972239
34,0,0,506.767501,540.8511788,709.3792351,776.2726616,967.466761,1232.247176,1593.883492,1889.980505
35,0,0,533.3693406,647.091595,641.7988688,805.6580878,1039.651229,1235.349705,1668.71644,2025.68206
36,0,0,555.1396588,601.9803443,666.0126174,775.2190832,1073.53832,1262.529732,1691.857526,2006.003034
37,0,0,450.5116151,583.1226931,638.2251972,775.1966463,1079.326379,1264.211169,1598.996728,1885.437902
38,0,0,319.8509871,650.2163022,691.1543798,824.0105754,1093.740507,1314.476371,1674.015206,1965.196225
39,0,0,355.621428,659.3619985,691.6563854,831.9309334,1102.868772,1352.745933,1837.019756,2073.798864
40,0,0,422.3044842,581.3523034,724.0788946,834.0123265,1109.082109,1363.767004,1918.044452,2110.523024
41,0,0,287.6908957,628.8699115,738.4976237,850.1430209,1152.09697,1388.795786,1883.881489,2068.039645
42,0,0,563.465632,640.9958273,744.1455049,883.732007,1125.719566,1402.400933,1882.898584,2027.235256
43,0,0,837.847855,638.3232196,793.2613594,831.9243757,1170.01509,1402.038807,1832.819654,2143.832196
44,0,0,525.5297844,699.9756492,759.1638221,913.1978858,1093.979,1338.405701,1771.844429,2220.755064
45,0,0,821.7585865,666.016863,749.7657697,913.8636125,1177.359306,1402.828412,1943.81962,2235.751489
46,0,0,452.7869208,658.8143493,720.64408,942.818304,1242.55983,1452.496614,1952.876882,2204.435169
47,0,0,585.1572413,698.8929841,725.621365,913.1318764,1254.482475,1544.192016,1807.645059,2231.742409
48,0,0,0,724.6827791,801.8935574,879.538377,1236.011332,1511.135169,1908.522307,2264.825594
49,0,0,400.9027464,799.0540122,742.2102506,949.5525369,1148.760097,1457.483225,1903.014009,2250.435262
50,0,0,0,687.0578801,784.5675773,989.7669727,1239.053472,1476.363327,1933.983134,2411.479122
51,0,0,527.5930328,791.1154913,775.5628444,876.2396781,1335.791284,1478.459653,1995.066235,2409.27827
52,0,0,417.7665781,792.7409064,901.3469083,1017.524868,1284.092095,1540.587649,2279.397312,2227.841404
53,0,0,0,781.0074846,824.223278,979.1594587,1321.884339,1640.726812,1877.355273,2471.009774
54,0,0,399.132153,719.4118593,784.7987478,948.5039781,1325.407468,1590.431787,1929.636896,2448.824504
55,0,0,838.6292928,682.2825257,755.3854057,976.2626198,1339.997491,1610.21065,2028.145822,2352.283673
56,0,0,743.9224194,905.352899,883.9086489,1100.260796,1250.101637,1532.325501,2089.208415,2467.126561
57,0,0,0,653.0689658,984.0904427,925.5480124,1358.162074,1649.59078,2021.643979,2531.101086
58,0,0,168.3775859,665.0102384,961.0310729,1009.76998,1345.523564,1633.186977,2099.61291,2372.8331
59,0,0,386.485185,561.8159935,793.7740944,1128.47096,1324.89454,1665.176242,2075.507151,2496.468994
60,0,0,0,752.2772942,771.1223874,1003.453789,1435.208023,1576.866572,2132.259252,2469.547507
61,0,0,0,729.9311763,904.3918173,942.8387794,1450.066734,1686.505188,2111.786497,2533.736919
62,0,0,844.7276313,895.9494534,948.3376288,1033.363332,1320.7171,1736.040085,2001.974371,2630.398051
63,0,0,0,782.0911324,961.7603436,1025.048457,1361.341274,1719.006356,2103.206766,2536.804128
64,0,0,187.093326,846.4386525,829.5673413,1064.167203,1401.713228,1715.116599,2054.982478,2437.373561
65,0,0,0,935.2716148,833.619482,1040.891378,1405.242779,1681.922941,2119.612402,2703.429574
66,0,0,0,837.2059469,945.4117757,1050.862395,1462.48586,1719.347552,2191.299564,2564.71872
67,0,0,0,889.1813564,918.433125,1187.843984,1504.44075,1626.221624,2234.442209,2691.917648
68,0,0,0,838.893312,933.5595364,1082.448939,1481.823519,1805.930203,2062.548455,2454.736386
69,0,0,0,765.8557283,911.312882,1126.922459,1327.350171,1834.049373,2304.901347,2339.778276
70,0,0,0,739.9431743,1010.3539,1116.951136,1487.986857,1927.778071,2241.095434,2691.789135
71,0,0,0,794.3468171,915.0351345,1146.154724,1520.891593,1887.288951,2088.703658,2721.904036
72,0,0,0,1001.46167,972.5792165,1171.335347,1483.339709,1787.471697,2334.683491,2729.843177
73,0,0,0,941.1345148,919.0959734,1106.519909,1355.011984,1826.13369,2263.63267,2684.736256
74,0,0,0,1150.028102,1034.182747,1122.672849,1468.96669,1778.730093,2414.464549,2463.727588
75,0,0,0,1000.894341,1110.582999,1132.085286,1491.028137,2071.93602,2217.040252,2728.952849
76,0,0,0,768.7713308,1078.442122,1145.379531,1498.259945,1790.37916,2184.472751,2736.55896
77,0,0,0,783.8827002,946.3432367,1095.390498,1481.47437,1855.544618,2396.392688,2889.543815
78,0,0,1819.345911,829.2226299,905.1102156,1075.593138,1470.6078,1878.030553,2323.091663,2505.856542
79,0,0,0,664.1114277,1019.564253,1243.190744,1588.463472,1804.285884,2359.254629,2619.716642
80,0,0,939.041616,898.1741432,1098.916801,1199.343535,1480.128824,1701.870952,2311.911669,2799.510105
81,0,0,0,1073.703865,894.5483062,1205.688179,1591.194744,1891.100814,2396.071613,2755.575091
82,0,0,0,651.2315397,939.9130144,1147.228779,1818.718039,1767.225636,2356.648783,2761.996505
83,0,0,0,1072.593103,1078.362115,1155.129709,1550.460842,1834.540643,2367.659925,2943.044353
84,0,0,0,942.11488,989.8999802,1237.120807,1569.991396,1761.100941,2299.31351,3024.80391
85,0,0,0,768.356679,1013.828815,1143.688961,1460.286284,1739.312323,2385.095013,2756.230311
86,0,0,0,997.1506337,926.498143,1220.791185,1433.023248,1902.194727,2159.631042,2859.33653
87,0,0,0,642.0343301,969.4500359,1181.050479,1529.295414,1814.507906,2294.739133,2774.317324
88,0,0,0,908.6352075,970.9039938,1305.307233,1581.512099,1932.816488,2373.000378,2771.022238
89,0,0,1921.130883,1048.898165,963.9804474,1115.337531,1628.639945,1881.63507,2333.020807,3066.407002
90,0,0,0,1098.510551,1106.345171,1200.270721,1670.521343,1907.53721,2398.576086,2972.849008
91,0,0,0,1356.242671,1221.565267,1224.297596,1591.046697,1800.85356,2710.393166,2768.406567
92,0,0,0,828.101563,1008.80139,1104.32848,1709.745808,1817.060386,2558.55203,2781.514068
93,0,0,0,531.6484864,927.8471291,1224.308216,1630.472085,1903.668232,2588.05252,2644.694865
94,0,0,0,874.7946626,1226.823267,1295.453363,1673.899998,1970.691629,2476.249939,2742.265281
95,0,0,0,1242.595302,816.9520577,1181.31652,1717.783914,2094.013985,2196.641854,2954.495441
96,0,0,0,904.3648239,1144.536557,1196.647114,1733.069633,1941.748492,2514.523931,3079.884597
97,0,0,0,1090.843437,895.4466634,1272.120975,1791.065919,1853.605485,2368.594654,2772.277301
98,0,0,0,839.8465378,1148.102892,1040.913389,1693.38796,1951.535234,2528.520608,2752.489404
99,0,0,905.917641,1332.412348,836.6095247,1437.554896,1648.809496,1983.528913,2596.616932,2900.250468
100,0,0,0,1034.73501,1127.580236,1252.590164,1545.076604,1891.609029,2546.676828,3227.97308
101,0,0,0,644.4657716,1722.929005,1277.92227,1582.365617,1998.121019,2539.334194,2744.306825
102,0,0,0,838.3153513,998.5720593,1150.193986,1603.608735,1937.846652,2507.734566,2989.719532
103,0,0,0,755.475406,935.3573688,1216.280508,1789.047863,2076.157277,2697.018778,2746.454545
104,0,0,0,1278.147677,985.0993242,1191.330635,1824.661682,1938.880586,2514.843168,2991.071622
105,0,0,0,747.8468363,1255.391338,1146.235866,1719.883446,2007.649893,2422.353986,2804.239062
106,0,0,0,973.4270405,937.1434812,999.4573081,1792.909016,2204.90481,2716.11968,3044.855604
107,0,0,0,794.3731927,1210.59482,1183.90396,1821.713417,1872.403734,2693.984659,3060.40997
108,0,0,0,983.9303902,1567.705424,1242.686649,1663.51499,2086.599039,2731.035552,2859.051306
109,0,0,0,668.3157303,1063.540342,1201.352051,1876.77381,1991.226307,2569.457132,3354.843423
110,0,0,0,915.655899,1021.636409,1295.989348,1641.254029,2107.926548,2513.908939,3097.258573
111,0,0,0,988.8689579,970.8522627,1416.451658,1680.423862,2089.916376,2918.768052,3234.674464
112,0,0,0,0,1155.982212,1219.522728,1876.763589,1980.270957,2895.468908,2856.62933
113,0,0,0,955.7433992,1117.237473,1254.804823,1759.807494,2224.110382,2486.589941,3106.47251
114,0,0,0,0,874.1741796,1384.810973,1697.362341,2054.798514,2668.885529,3034.799527
115,0,0,0,0,1279.557773,1363.043041,1904.005899,2263.964365,2511.539033,3518.911818
116,0,0,0,942.4630947,1386.589142,1300.853903,1970.139028,1923.733312,2598.447837,3225.928488
117,0,0,0,0,1236.862657,1323.168194,1721.589458,1840.549796,2939.529868,3233.905413
118,0,0,0,1365.933149,739.8391893,1451.917895,1628.967671,2043.069805,2572.967789,3150.61845
119,0,0,0,603.5920507,1399.469515,1345.198341,2004.325225,2065.00221,2929.95228,2936.64634
120,0,0,0,0,1122.054024,1521.74532,1847.720518,2293.602567,2426.172296,2855.722519
121,0,0,0,805.3443931,1246.717115,1420.366249,1859.955549,2072.484098,2881.204959,3071.95966
122,0,0,0,844.2106954,874.7922322,1141.777165,1888.585212,2016.989403,2697.888472,3190.097589
123,0,0,0,954.7839107,1088.906206,1331.904944,1656.212619,2168.374582,3064.854617,3205.03675
124,0,0,0,1748.24205,740.7572251,1361.635408,1586.171102,2179.564545,2660.222926,3372.255526
125,0,0,0,0,1641.673568,1023.455769,1796.372066,2158.075331,2571.243926,3340.255174
126,0,0,0,0,1593.106085,1371.366567,1930.894463,2376.857868,2703.473852,3165.488525
127,0,0,0,0,937.7203343,1067.099639,1932.399601,1932.937724,2640.388464,3155.181765
128,0,0,0,0,1082.876582,1281.068881,1746.333087,2212.37153,2607.381665,3169.840713
129,0,0,0,744.4250964,1874.758548,1296.22248,1721.80297,2069.068593,2621.912749,3405.57804
130,0,0,0,0,1180.064721,1493.845585,1997.469515,2112.173075,2674.557958,3417.392292
131,0,0,0,0,1059.182624,1353.982526,1850.060863,2244.786645,2981.882416,2776.674852
132,0,0,0,0,0,1823.177987,1862.124798,2068.986339,2719.874264,3200.455893
133,0,0,0,0,995.2922565,1299.627123,1817.330474,2095.016232,2616.557888,3319.527582
134,0,0,0,0,1403.409859,1575.976869,1773.876946,2058.072874,3060.440872,3619.957059
135,0,0,0,0,1319.835983,1288.968595,1879.005543,2326.503522,2927.817146,3453.235814
136,0,0,0,1115.909174,1112.012363,1128.220891,1822.841178,2227.109618,2868.231821,3490.878962
137,0,0,0,0,1092.601977,1150.192754,2014.548568,2206.954859,3066.996498,3449.4287
138,0,0,0,0,1139.017744,1094.346653,1989.559612,2262.347411,2677.94133,3085.529175
139,0,0,0,0,0,1486.576445,1747.784381,2300.108916,3072.40923,3202.170394
140,0,0,0,702.4416451,1962.710415,1443.783795,1764.86506,2166.261001,3002.732032,3376.622098
141,0,0,0,0,1056.562674,1230.518747,1969.402738,2151.714946,3075.88069,3571.471194
142,0,0,0,0,1151.664161,1520.139912,1767.018282,2365.512897,2769.485434,2860.712493
143,0,0,0,412.4231115,1352.317066,1583.903011,1837.97147,2139.526741,2948.024873,3267.191786
144,0,0,0,1979.354498,1333.745854,1477.531241,1885.302673,2121.246147,2591.836894,3292.628691
145,0,0,0,0,1057.23413,1350.586901,1713.082567,2201.075067,2898.175538,3124.038277
146,0,0,0,0,1267.487047,1477.069036,1996.123746,2250.720197,3020.491315,3261.512284
147,0,0,0,0,1041.559279,1371.904798,1773.769861,2194.958611,2913.14401,3143.22345
148,0,0,0,726.4397274,1063.29647,1320.467601,2143.711936,2305.270691,2893.666036,3059.544452
149,0,0,0,569.824945,1295.078842,1240.721936,2141.617055,1915.573825,3158.554217,3317.238792
150,0,0,0,0,1249.531511,1417.13965,2043.423095,2544.670582,2527.533031,3475.934618
151,0,0,0,0,1405.840184,1398.875304,1904.633241,2149.885117,3038.022363,3672.648351
152,0,0,0,1061.04636,541.3261741,1015.384754,2460.363951,2171.105618,2904.253614,2969.29267
153,0,0,0,0,1550.736552,1845.818024,2076.651568,1906.575949,2996.054972,3061.714031
154,0,0,0,0,1276.915559,1160.193078,1980.757246,2456.316453,3076.848187,3427.701521
155,0,0,0,957.1785422,1464.970139,1444.990884,1946.843811,2339.588822,3017.257678,3405.74619
156,0,0,0,0,713.1889608,1446.442913,1722.510275,2090.478398,2582.517433,3008.133311
157,0,0,0,0,1470.087738,1648.541279,2114.874835,2505.994051,2964.817162,3343.708232
158,0,0,0,820.288118,991.2817422,1583.431172,1730.977917,2376.639408,2857.438547,3810.229005
159,0,0,0,880.1940671,0,1489.836829,1755.834228,2338.627321,2526.2929,2818.801342
160,0,0,0,448.4384939,1084.966242,1371.783078,2014.047628,1866.912934,2912.054938,3375.366442
161,0,0,0,0,1498.66084,1694.057306,2199.948611,2405.544689,2947.269673,3399.680178
162,0,0,0,0,1422.513758,1176.380333,1959.304504,2956.554277,2886.299488,3605.11284
163,0,0,0,0,1647.109321,2021.530113,2128.98959,2261.768501,3057.923834,3543.594926
164,0,0,0,820.021985,2349.068103,1533.164762,2190.739479,2337.09584,3018.908697,3496.707482
165,0,0,0,1479.833904,1365.646499,1396.260607,2018.954643,1964.534345,2970.234763,3285.374004
166,0,0,0,940.0767851,1158.35778,1557.484102,1848.170755,2387.516013,2775.007507,3742.357625
167,0,0,0,0,1736.417623,1598.772072,2113.33019,2528.98172,2686.923867,3440.256327
168,0,0,0,0,962.223596,1402.847035,1728.72975,2221.735618,2653.402914,3231.465806
169,0,0,0,0,1233.430518,1465.075725,2252.575333,2455.753843,3027.841606,3428.895914
170,0,0,0,0,899.8503687,1860.362617,1977.238108,2700.518485,3093.684953,3295.44787
171,0,0,0,0,558.7189565,1307.05764,2315.564612,2562.909989,2499.673105,2983.363021
172,0,0,0,0,925.1894482,1680.528769,2172.556394,2322.294209,3014.129707,3357.276078
173,0,0,0,1377.564318,0,2561.660685,2061.641814,2581.17062,2787.604869,3466.320492
174,0,0,0,0,623.7384138,1342.196682,2026.616479,2276.755662,2814.289319,3023.373299
175,0,0,0,0,1536.615001,1398.181947,2204.023494,2186.252674,3166.557671,3122.578694
176,0,0,0,0,1506.691998,1668.047986,2121.736202,2264.99548,2797.455352,3545.02126
177,0,0,0,0,1439.170885,2209.02653,2334.79825,2144.19693,2741.752632,3349.66804
178,0,0,0,0,1399.390465,1391.691059,2067.191002,2325.574702,2754.341533,3489.84758
179,0,0,0,0,1040.2467,1380.168153,1838.463422,2846.829965,2563.263713,4026.217031
180,0,0,0,0,0,1192.472552,1750.863339,2450.400667,2963.386417,3712.441724
181,0,0,0,0,1092.334446,1436.270604,1952.292467,2810.045019,2893.31189,3300.915328
182,0,0,0,0,1618.551126,1312.387854,1866.138676,2595.535231,3230.766118,3389.658395
183,0,0,0,0,0,1572.923211,2024.548718,2433.95331,3066.754801,3878.849127
184,0,0,0,0,0,1607.086744,2256.033198,2349.548187,2922.219201,3262.295977
185,0,0,0,1453.200428,1067.646229,1692.30631,1808.081559,2229.338251,2961.408951,3529.163048
186,0,0,0,0,1002.333813,1350.124568,1761.599767,2584.332696,3271.992353,3811.275566
187,0,0,0,0,0,2182.542352,1879.492815,2492.041711,3365.422707,3572.364291
188,0,0,0,0,0,0,1879.527288,2607.748277,2858.961321,3264.587518
189,0,0,0,0,0,1253.050008,1806.210883,2233.985874,2984.303843,3567.129949
190,0,0,0,0,890.8592922,1555.240881,2112.089898,2812.020621,3335.564043,3804.927343
191,0,0,0,0,0,1076.183009,2072.055946,2035.456266,2968.935305,3480.793187
192,0,0,0,0,782.2485084,1641.118551,1782.154327,2577.517976,3008.815184,3324.558288
193,0,0,0,0,0,1247.378271,1989.130044,2561.105622,3398.18312,3766.281073
194,0,0,0,0,0,1224.976728,2153.950617,2581.694443,3176.087392,3821.977627
195,0,0,0,0,2235.320739,1722.549652,2144.129599,2546.010502,2774.517651,3429.283861
196,0,0,0,0,0,1436.267198,1960.944876,2334.639526,3142.902614,4037.338719
197,0,0,0,0,0,2239.50522,2628.751225,2350.031461,3330.083906,4031.446658
198,0,0,0,0,0,1472.009071,2209.461575,2336.005146,3482.667319,4092.565845
199,0,0,0,0,0,1185.351675,1954.378605,2443.720317,2639.147027,3678.862828
200,0,0,0,0,1664.53943,1420.202968,1582.723614,2246.558655,3329.721071,4127.005357
201,0,0,0,0,1679.663987,1821.131778,1708.367625,2695.169393,2799.294396,3219.457301
202,0,0,0,0,1382.116612,1118.422471,1984.452613,2501.489413,3155.492724,3209.715704
203,0,0,0,0,0,1480.665827,2385.734641,2800.616785,3044.751521,3216.751264
204,0,0,0,0,0,2201.607067,1815.195144,2346.171765,2627.88728,3096.219414
205,0,0,0,0,1356.969546,1542.243043,1789.472989,2447.587963,3635.970862,3384.330452
206,0,0,0,2417.201803,1196.279874,1362.123074,2358.740038,2557.697125,3124.557389,3485.086865
207,0,0,0,0,0,1153.166483,1988.022778,2092.170563,3469.2877,4057.601936
208,0,0,0,0,0,1280.629503,1929.355435,2532.134052,3324.647157,3243.231801
209,0,0,0,0,0,2586.636087,1917.676628,2626.090965,3795.970576,3817.390297
210,0,0,0,0,1423.613031,1406.679903,1845.626734,2278.434936,3590.093805,3897.300053
211,0,0,0,0,1182.45239,1097.86758,2134.660032,2344.704985,2940.669615,3626.646592
212,0,0,0,0,1688.04282,1683.423937,1858.804452,2259.782203,3247.322447,3495.020124
213,0,0,0,0,0,1831.234222,1979.814626,2501.004733,2845.802366,4078.320353
214,0,0,0,0,1109.091871,1225.427478,1909.770401,2194.035624,3496.969899,3717.98805
215,0,0,0,0,2740.815586,1821.526667,1910.431433,2613.578055,3110.867354,3549.814664
216,0,0,0,0,0,863.6220783,1937.8837,2410.57181,3075.234581,3806.745933
217,0,0,0,0,0,1175.533846,1888.355126,2152.275067,2772.958602,3760.237707
218,0,0,0,0,1867.360391,1786.665713,2056.79411,2755.526306,3251.815852,4253.360911
219,0,0,0,0,1024.788261,1594.268729,2218.927211,2322.2325,3442.351065,2722.56807
220,0,0,0,0,1981.880696,1468.126408,2808.588628,2335.435276,3223.209251,3632.582062
221,0,0,0,0,0,1445.571035,1819.768521,2616.794168,3137.215878,3090.23095
222,0,0,0,0,0,1915.635133,2051.484535,2576.186416,3974.607673,4235.194885
223,0,0,0,0,1915.304797,1178.282158,2278.671737,3251.260091,3295.72959,4296.424259
224,0,0,0,0,0,1683.678117,2180.682216,2656.202301,2774.860277,3409.957283
225,0,0,0,0,0,1918.486318,2081.605332,2343.971478,3024.491123,3406.642741
226,0,0,0,0,1310.520213,1627.292421,2799.317425,2481.033476,3349.680965,3862.678645
227,0,0,0,0,1941.043323,1229.109674,2041.966962,2666.76063,3647.238322,3391.451275
228,0,0,0,0,1232.247749,1602.963752,2134.66131,2251.306692,3677.57177,4454.005137
229,0,0,0,0,0,1298.599371,2071.975763,2285.010705,3352.012178,3626.419162
230,0,0,0,0,0,1534.824382,1938.763615,2665.836521,3286.19719,3831.37465
231,0,0,0,0,895.3690446,2955.224531,1656.28014,2781.259921,3151.847078,3735.023493
232,0,0,0,0,0,2121.583624,2167.141949,2250.434183,3007.283004,4036.650757
233,0,0,0,0,0,2066.027121,2133.703323,2742.69455,3317.180361,4086.534736
234,0,0,0,0,1295.91784,1580.515645,2374.978334,3086.116911,3499.4843,3673.730491
235,0,0,0,0,0,1422.952333,2084.30864,2639.096836,3460.325058,3695.485789
236,0,0,0,0,0,0,1813.644112,2317.238789,2659.276941,3768.165247
237,0,0,0,0,0,2471.802655,2352.200549,1898.129762,3157.928447,3996.200407
238,0,0,0,0,799.5100313,1756.509701,2096.636958,2899.036972,3375.578812,3391.133849
239,0,0,0,0,1513.557296,0,1860.449156,2514.268174,3258.272234,3602.633436
240,0,0,0,0,1456.645993,1871.263896,2150.880795,2673.863523,3160.883077,4032.389448
241,0,0,0,0,0,1309.599656,1743.60486,2539.137153,2638.949246,3215.980314
242,0,0,0,0,0,1236.697853,2133.343836,3188.216677,3130.910517,3638.975786
243,0,0,0,0,0,2426.005668,2311.362142,2207.386421,3474.595004,4276.316111
244,0,0,0,0,0,2538.106224,2337.301928,2239.203947,3306.051457,3749.000037
245,0,0,0,0,1649.037586,1538.143453,2124.743547,2247.059283,3303.624235,3954.960185
246,0,0,0,0,0,1487.116259,2672.141208,3239.905032,2957.811572,4419.18767
247,0,0,0,0,0,1384.615625,2024.67255,2071.46144,3367.656681,4067.921032
248,0,0,0,0,0,1441.284153,1791.915259,2312.51827,2704.31997,4111.260607
249,0,0,0,0,0,2185.209704,2217.596323,3529.338537,2946.504234,4293.527783
250,0,0,0,0,0,1976.727428,1678.140318,2861.358656,3001.079448,3898.814762
251,0,0,0,0,0,2209.830961,2222.537343,2444.080231,2530.369265,4108.374889
252,0,0,0,0,0,1576.14775,2012.074824,3396.498794,3103.703264,3434.54732
253,0,0,0,0,1284.059687,1353.148768,1900.119518,3354.251264,2610.156127,4021.335554
254,0,0,0,0,1341.118894,1561.503833,1990.696132,2418.153294,2654.992888,3272.410105
255,0,0,0,0,0,1335.514021,2072.267487,2212.078327,3058.069383,3953.615796
256,0,0,0,0,0,0,2230.243486,2584.150021,2433.076853,3415.579548
257,0,0,0,0,1339.806833,1864.680941,2036.096472,2607.722587,3265.110525,3428.717993
258,0,0,0,0,0,1614.915549,2060.046071,2709.382704,3538.853066,3428.639655
259,0,0,0,0,0,1170.260506,1888.419177,2517.618473,3150.074744,3885.697615
260,0,0,0,0,0,1484.744342,2280.411765,1946.624705,3316.687918,3686.038456
261,0,0,0,0,1324.430237,1759.263639,2313.710185,2980.591691,3005.854005,4202.351592
262,0,0,0,0,0,1386.325689,2412.873062,2588.000617,3656.434025,3482.199691
263,0,0,0,0,0,2556.409548,2509.354603,3394.99553,4365.405373,4391.239915
264,0,0,0,0,0,913.527364,2148.301508,3069.408351,2976.875707,3459.605676
265,0,0,0,0,760.8154315,2218.496498,2109.645892,2362.837281,3943.794349,3996.654522
266,0,0,0,512.9587015,1235.130796,1871.072353,2197.137863,2555.440387,3276.588627,4458.985388
267,0,0,0,0,0,1759.754409,1602.688554,2555.991129,3195.720974,3463.493511
268,0,0,0,0,1469.723415,0,2089.280577,2148.929678,2788.914394,3279.159122
269,0,0,0,0,0,0,2132.697774,2840.731256,3814.920359,3675.028293
270,0,0,0,0,0,0,1950.165389,3326.913075,2554.301764,3165.981296
271,0,0,0,0,0,1383.124049,2132.724392,2720.715478,3225.242283,3810.209005
272,0,0,0,0,0,1467.373039,1857.670466,2784.75911,3606.330083,3530.633439
