# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Standard deviation of halo mean square radius r_g (Mpc/h) for group of halos of the same size n_p, where n_p is number of particles in halo.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3]  Eq. (59)(60)(61) Fig. 13 19,https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4],https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5]  Table 3,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
15,0,0.003671799,0.010654102,0.013238343,0.0154252,0.018382857,0.02411044,0.028306436,0.033848567,0.037249514
16,0,0,0.010069073,0.013462558,0.015616243,0.018227658,0.024106293,0.028954448,0.034732242,0.038380514
17,0,0,0.010386539,0.013688362,0.016129326,0.018983503,0.025212747,0.028821411,0.034893286,0.03949729
18,0,0,0.011653578,0.013169266,0.01657532,0.019523255,0.025760332,0.029378755,0.034625077,0.038722688
19,0,0,0.011160268,0.014309325,0.015824559,0.01975891,0.026096511,0.029600519,0.035283888,0.039315462
20,0,0,0.011907867,0.014000644,0.017152762,0.02028451,0.025097788,0.02984752,0.036198115,0.039901388
21,0,0,0.01121246,0.014680543,0.017061193,0.019847514,0.026357297,0.030460377,0.036073831,0.038584343
22,0,0,0.015221879,0.014727546,0.018496037,0.02106597,0.026564863,0.029629883,0.037096412,0.041491297
23,0,0,0.008192166,0.015891823,0.017812102,0.021308034,0.027458482,0.03171859,0.036838488,0.040817053
24,0,0,0.01581858,0.015802301,0.017622548,0.021670348,0.027637518,0.031142873,0.037526122,0.040864073
25,0,0,0.011164299,0.016943848,0.018044854,0.022110491,0.028163496,0.030891402,0.037186707,0.040920559
26,0,0,0.017590446,0.016203463,0.019260754,0.021945793,0.027077564,0.032114235,0.037920488,0.03989139
27,0,0,0.012725289,0.01625517,0.019410233,0.022499462,0.02784361,0.032008594,0.037340786,0.043212747
28,0,0,0.013778463,0.017638321,0.016315453,0.022617149,0.02780716,0.030520359,0.03733719,0.040434504
29,0,0,0.016233854,0.016480931,0.018861951,0.024626847,0.028720461,0.032214351,0.036192023,0.043759932
30,0,0,0.013432991,0.01790363,0.019064447,0.023037841,0.029317039,0.032752653,0.039058977,0.040592412
31,0,0,0.013012342,0.018295737,0.021403582,0.0241484,0.031036198,0.033547927,0.037032403,0.041975801
32,0,0,0.009798212,0.018791289,0.021448225,0.02220634,0.028829393,0.03191523,0.041097214,0.040462929
33,0,0,0.01183649,0.01947749,0.019952689,0.024519887,0.028572505,0.033578908,0.03717778,0.043041003
34,0,0,0.009164514,0.019968867,0.019290406,0.025517478,0.030096207,0.034299419,0.037613985,0.043588861
35,0,0,0.008688441,0.019843553,0.018892056,0.024716934,0.028644659,0.033552218,0.041383786,0.04404245
36,0,0,0.010311366,0.017917452,0.020862529,0.023861282,0.03061081,0.032019815,0.03890622,0.043779432
37,0,0,0.020074322,0.018554407,0.023412998,0.025125855,0.029827422,0.034598346,0.03758784,0.042369862
38,0,0,0.013820693,0.017592966,0.021899281,0.025858931,0.031520839,0.035023451,0.04125633,0.043124194
39,0,0,0,0.017279107,0.02269904,0.024942055,0.031802236,0.034145243,0.041410385,0.043567654
40,0,0,0.010872081,0.014001262,0.021710952,0.026373214,0.029956478,0.033254919,0.041620294,0.047993269
41,0,0,0.023564825,0.017578949,0.021774787,0.025306352,0.030962935,0.034141207,0.042300052,0.043669536
42,0,0,0.010446687,0.026435436,0.020190445,0.026608095,0.032403658,0.035399113,0.040805405,0.045162016
43,0,0,0.001138123,0.016853634,0.022361261,0.027499183,0.031879221,0.034413713,0.041859718,0.047443856
44,0,0,0,0.017592824,0.021702254,0.02607419,0.031795291,0.036937851,0.039933179,0.045397272
45,0,0,0.013940235,0.015921046,0.019664669,0.029562354,0.03155846,0.035651196,0.042029023,0.045422431
46,0,0,0.013638433,0.018229657,0.024703984,0.026935198,0.032671239,0.034563514,0.041914556,0.044878846
47,0,0,0.05089639,0.019318295,0.025104133,0.02687735,0.030601894,0.034842377,0.0405441,0.045727709
48,0,0,0,0.018438507,0.024342273,0.025409414,0.036744377,0.035976132,0.042350767,0.047579709
49,0,0,0.02934837,0.014423768,0.020395403,0.02693057,0.03393215,0.03614595,0.04130263,0.0439322
50,0,0,0,0.022859034,0.022556977,0.025684973,0.033792138,0.038276758,0.042973218,0.046572259
51,0,0,0,0.022690546,0.025006804,0.028426704,0.033658807,0.037998474,0.043948427,0.049205781
52,0,0,0.006591792,0.014241274,0.020593614,0.028131208,0.031592953,0.037927907,0.041916301,0.048978781
53,0,0,0,0.016964321,0.024298096,0.030625279,0.033230494,0.037459276,0.04499722,0.047664003
54,0,0,0,0.020724982,0.022288776,0.026557685,0.034588639,0.035515362,0.043138164,0.052692267
55,0,0,0,0.025313706,0.025229134,0.028473469,0.035414464,0.039278326,0.046771905,0.047193296
56,0,0,0,0.019855512,0.023001059,0.028029957,0.034602505,0.039706105,0.042392821,0.046924777
57,0,0,0,0.023442872,0.022386697,0.030236615,0.03943175,0.04086519,0.044418137,0.049897014
58,0,0,0,0.023061817,0.02042744,0.026921713,0.033523576,0.038823283,0.043830811,0.044772624
59,0,0,0.038302655,0.025801415,0.024477335,0.025251064,0.034105823,0.035394159,0.044711537,0.046531323
60,0,0,0,0.02036146,0.02769974,0.029503026,0.033398273,0.038829743,0.04769854,0.046326778
61,0,0,0,0.020759819,0.02293578,0.031782936,0.032893128,0.037971642,0.043710402,0.046425894
62,0,0,0,0.025117398,0.02581518,0.028263737,0.03551666,0.040019395,0.044492029,0.046114216
63,0,0,0,0.027927713,0.026695725,0.03059323,0.037474674,0.037880964,0.04617437,0.047680695
64,0,0,0,0.015261984,0.030564247,0.030569464,0.03771253,0.042808468,0.043227172,0.045566604
65,0,0,0,0.030731844,0.025176725,0.034961336,0.037959719,0.040042764,0.049050505,0.042091306
66,0,0,0,0.019226159,0.02705019,0.029166552,0.040952726,0.041232056,0.043607363,0.046383414
67,0,0,0,0.021220946,0.027429446,0.026769232,0.03776458,0.040047696,0.042509915,0.052935028
68,0,0,0,0.018030234,0.030656905,0.030013947,0.033207849,0.037353865,0.046522624,0.048208578
69,0,0,0,0.044621477,0.018513354,0.039731208,0.037247544,0.043884346,0.053809881,0.052076997
70,0,0,0,0.043584394,0.031845508,0.029892185,0.03721637,0.040858208,0.043375511,0.046078133
71,0,0,0,0.018286892,0.026729539,0.034365738,0.04062899,0.040494561,0.047919115,0.054562276
72,0,0,0,0.018503225,0.0291599,0.033750333,0.036179806,0.040307687,0.046529585,0.05072969
73,0,0,0,0.039755757,0.034749888,0.027519309,0.034999609,0.04248473,0.05596022,0.048473424
74,0,0,0,0.021275703,0.028954226,0.027737434,0.038613358,0.042865832,0.045063627,0.04118927
75,0,0,0,0.034248459,0.028666189,0.033740316,0.042077264,0.044456165,0.043553978,0.052135156
76,0,0,0,0.019736263,0.022103683,0.03370919,0.039071855,0.044369256,0.051093105,0.052310584
77,0,0,0,0.018327594,0.01814858,0.030127287,0.036637593,0.036405592,0.045400852,0.049360443
78,0,0,0,0.012503022,0.026337503,0.028765972,0.031220249,0.048847072,0.049971319,0.057996018
79,0,0,0,0.035507527,0.039401283,0.034270429,0.036225452,0.040770412,0.047938894,0.064383161
80,0,0,0,0.032623369,0.027689692,0.026339769,0.034489392,0.042529389,0.044869822,0.050729833
81,0,0,0,0.024544952,0.024225349,0.036676503,0.036511282,0.039588233,0.054134332,0.056907897
82,0,0,0,0.016296879,0.023518942,0.033330997,0.043205261,0.041917372,0.046667523,0.051237976
83,0,0,0,0.030378538,0.028318598,0.034086747,0.030803491,0.042316618,0.051382244,0.051819525
84,0,0,0,0.011753319,0.018071984,0.033237814,0.036994934,0.042990069,0.04751375,0.05618966
85,0,0,0,0.031522069,0.02469029,0.0352605,0.04453929,0.048537285,0.045702538,0.048264161
86,0,0,0,0.035445337,0.030819969,0.031893271,0.046276609,0.049600601,0.047621613,0.057993137
87,0,0,0,0.060117773,0.030766527,0.029986332,0.035596734,0.04404931,0.049076203,0.053692098
88,0,0,0,0.02081876,0.032902971,0.036185447,0.04089158,0.035975906,0.047111397,0.046458305
89,0,0,0,0.021558095,0.025848433,0.037657335,0.041374248,0.042635334,0.048393344,0.053986509
90,0,0,0,0,0.038884642,0.032596015,0.038736225,0.039463205,0.054286415,0.057506293
91,0,0,0,0,0.029034525,0.038518162,0.03409974,0.045587819,0.044319574,0.061352111
92,0,0,0,0.022771427,0.026822906,0.033001141,0.040948582,0.047735225,0.042447925,0.048495736
93,0,0,0,0,0.026886186,0.039355557,0.0400395,0.04675747,0.056339745,0.053609204
94,0,0,0,0.030322263,0.029745874,0.038723931,0.040175851,0.052550235,0.058694591,0.052774527
95,0,0,0,0.031657331,0.019849645,0.047600724,0.043339203,0.045226302,0.052903751,0.048624097
96,0,0,0,0.009112021,0.029268674,0.026871247,0.040299766,0.045484221,0.047480853,0.055082328
97,0,0,0,0.046946441,0.028328053,0.033738656,0.038873741,0.05076584,0.053022186,0.062701821
98,0,0,0,0.016484894,0.045391752,0.035959384,0.045176625,0.052109178,0.049521322,0.062324498
99,0,0,0,0,0.018317016,0.030795579,0.049689542,0.053150519,0.049387835,0.059599056
100,0,0,0,0.024133786,0.032020624,0.028939515,0.04657389,0.0421749,0.049413179,0.062038994
101,0,0,0,0,0.039860111,0.038490933,0.042673894,0.052115787,0.048464929,0.057669509
102,0,0,0,0.017632508,0.025509668,0.028061274,0.040912911,0.043289693,0.060814881,0.055006151
103,0,0,0,0.023234662,0.056448099,0.035345638,0.043796878,0.0472733,0.058300399,0.055392573
104,0,0,0,0,0.025359444,0.032749647,0.04272728,0.041726261,0.058076127,0.050898603
105,0,0,0,0.004156888,0.021053045,0.0436161,0.039072938,0.051891244,0.049668785,0.05281951
106,0,0,0,0.035612172,0.041300405,0.038508953,0.045972368,0.041755915,0.044167375,0.054898392
107,0,0,0,0.012117306,0.023191289,0.034333432,0.040034779,0.053947009,0.05349697,0.059913905
108,0,0,0,0,0.01992807,0.032540005,0.046415934,0.047637301,0.03995968,0.053408857
109,0,0,0,0.023685183,0.025673309,0.052755605,0.045279894,0.055343106,0.05850979,0.047404006
110,0,0,0,0.032077406,0.007078197,0.042353122,0.05675533,0.046154837,0.04472108,0.067692726
111,0,0,0,0.029419475,0.054404333,0.031308952,0.042608818,0.049502821,0.040367686,0.059498484
112,0,0,0,0,0.024830134,0.029755924,0.047160653,0.050961148,0.044311043,0.067357955
113,0,0,0,0,0.029726631,0.046458794,0.042092473,0.050543214,0.050939822,0.058302297
114,0,0,0,0,0.013786022,0.050390608,0.043165059,0.046004767,0.053189496,0.044141538
115,0,0,0,0,0.032770752,0.03221949,0.043532285,0.04802997,0.048376631,0.053133648
116,0,0,0,0,0.030653152,0.042299506,0.04229829,0.047013237,0.055104381,0.048358395
117,0,0,0,0,0.055920785,0.048191644,0.04503661,0.060031399,0.043393065,0.058291034
118,0,0,0,0.00417348,0.023935194,0.03601132,0.040688299,0.047746948,0.052056293,0.0415439
119,0,0,0,0.012331771,0.052850677,0.037487715,0.052269176,0.056747616,0.041984765,0.051833318
120,0,0,0,0,0.007052947,0.040369357,0.056438549,0.044919475,0.061619905,0.053982214
121,0,0,0,0.046342059,0.020009771,0.043576751,0.04701955,0.048913193,0.047947684,0.060145903
122,0,0,0,0.029508031,0.031458979,0.025312028,0.035874431,0.053227281,0.039714294,0.052433094
123,0,0,0,0,0.028750837,0.040824168,0.053508842,0.046693504,0.048967353,0.066407223
124,0,0,0,0,0,0.036873371,0.051462103,0.049729046,0.046936275,0.059389602
125,0,0,0,0,0.013806503,0.030147597,0.04670071,0.045908908,0.067473814,0.055806757
126,0,0,0,0,0.048464552,0.016938531,0.047400922,0.042607935,0.059242095,0.055281279
127,0,0,0,0,0.015544538,0.040654667,0.0389985,0.060518835,0.047248857,0.05384942
128,0,0,0,0,0.011134431,0.021442412,0.051400864,0.053533113,0.049852424,0.053252995
129,0,0,0,0,0.019477999,0.05256697,0.038381076,0.055497453,0.05539637,0.062168564
130,0,0,0,0,0.031509442,0.036052008,0.050043108,0.058574208,0.053379241,0.069715984
131,0,0,0,0,0.042518714,0.021483499,0.05138775,0.047440086,0.034812382,0.055800019
132,0,0,0,0,0,0.045714576,0.047035792,0.050270376,0.049906374,0.058973385
133,0,0,0,0,0.026677331,0.022506051,0.046809925,0.035117804,0.039365363,0.070807544
134,0,0,0,0,0.041130824,0.039149803,0.065078722,0.061101129,0.06555049,0.056473754
135,0,0,0,0,0.014903243,0.042660182,0.060405858,0.038927041,0.072781338,0.058281228
136,0,0,0,0.008774666,0.054142127,0.035962878,0.038764573,0.059718618,0.041915156,0.070603776
137,0,0,0,0,0.037796167,0.037137706,0.038833882,0.066566483,0.054769829,0.054922077
138,0,0,0,0,0.012947356,0.053359571,0.05111198,0.041268053,0.063454046,0.052665265
139,0,0,0,0,0,0.079345119,0.051353158,0.044497144,0.053985833,0.062589744
140,0,0,0,0,0,0.036147614,0.049882054,0.051943727,0.055228679,0.055594331
141,0,0,0,0,0.020361436,0.053236496,0.042470909,0.040079478,0.046963631,0.052038032
142,0,0,0,0,0,0.03274983,0.056975313,0.055095371,0.048930077,0.056486912
143,0,0,0,0,0.000591171,0.03737229,0.04332428,0.052558786,0.052908014,0.08197586
144,0,0,0,0,0.03294267,0.057621072,0.05572878,0.046755635,0.057305978,0.060243702
145,0,0,0,0,0.022655081,0.048621017,0.055883956,0.049110757,0.047604746,0.068853545
146,0,0,0,0,0.024651575,0.032501017,0.03279027,0.083907234,0.043409337,0.065072844
147,0,0,0,0,0.066130747,0.031384214,0.05110864,0.044806959,0.078929501,0.059995395
148,0,0,0,0,0.01955425,0.037558278,0.046892342,0.050879717,0.05806473,0.066712482
149,0,0,0,0,0.024963637,0.104952939,0.043825484,0.054170507,0.053306261,0.067277703
150,0,0,0,0,0.028186974,0.037609732,0.043288944,0.065055014,0.082556131,0.057169233
151,0,0,0,0,0.011255064,0.026963272,0.032793624,0.072575921,0.049792963,0.064548873
152,0,0,0,0,0,0.038094045,0.041286499,0.044264684,0.057234654,0.075352936
153,0,0,0,0,0.021872375,0.037003402,0.038451555,0.040595111,0.048551768,0.07736786
154,0,0,0,0,0.019753864,0.051849596,0.044114223,0.041113862,0.059196327,0.038445452
155,0,0,0,0,0.019593752,0.0257528,0.055132862,0.04265088,0.052776744,0.061592238
156,0,0,0,0,0,0.054620444,0.05222097,0.049713272,0.048413396,0.086703609
157,0,0,0,0,0,0.023936179,0.072225242,0.067469222,0.056013441,0.061842781
158,0,0,0,0,0.059706423,0.020718818,0.036564527,0.035127263,0.060464645,0.06876326
159,0,0,0,0,0,0.052818917,0.043105189,0.051783789,0.084903551,0.065428608
160,0,0,0,0,0.041938645,0.043064334,0.06219082,0.073763311,0.047519207,0.056811731
161,0,0,0,0,0.043591102,0.033084295,0.057389978,0.063875759,0.060867275,0.0804745
162,0,0,0,0,0.047442375,0.034715979,0.04581623,0.05765195,0.058643405,0.060224738
163,0,0,0,0,0,0.049534195,0.049792743,0.054990194,0.061270451,0.061437048
164,0,0,0,0,0.037098646,0.018820245,0.034545036,0.074946765,0.071986006,0.047171235
165,0,0,0,0,0.034236,0.029492921,0.054374692,0.056979012,0.063305273,0.057052193
166,0,0,0,0,0,0.051842966,0.047801046,0.063582571,0.072558587,0.065022827
167,0,0,0,0,0,0.055658528,0.026195025,0.048052852,0.054976032,0.053685109
168,0,0,0,0,0.038624177,0.040122638,0.037017065,0.043446683,0.062708978,0.077887249
169,0,0,0,0,0,0.040502201,0.037313489,0.049124808,0.072017554,0.083360888
170,0,0,0,0,0.011879571,0.011156579,0.074743366,0.049540344,0.05081153,0.083081807
171,0,0,0,0,0,0.01435625,0.051941467,0.056935028,0.064115912,0.05567889
172,0,0,0,0,0.016975061,0.051548728,0.042472206,0.058831678,0.060404871,0.061017036
173,0,0,0,0,0,0.003646728,0.057300564,0.058958314,0.065754534,0.062959342
174,0,0,0,0,0,0.029703632,0.039014638,0.059800427,0.075385132,0.064503137
175,0,0,0,0,0.011583444,0.013665668,0.058609592,0.041108389,0.066898509,0.041941311
176,0,0,0,0,0.024850733,0.025496487,0.062486394,0.045428086,0.069647917,0.067366349
177,0,0,0,0,0,0.051568544,0.030594789,0.073762211,0.055254578,0.058933617
178,0,0,0,0,0,0.052904711,0.051090232,0.052237641,0.054924352,0.060415536
179,0,0,0,0,0,0.073797842,0.048995115,0.037858011,0.069733517,0.059300833
180,0,0,0,0,0,0.044427648,0.065949237,0.040248991,0.061034153,0.070805585
181,0,0,0,0,0,0.032376291,0.033559811,0.068797731,0.093243246,0.055931279
182,0,0,0,0,0,0.05574383,0.035879986,0.062143981,0.057608256,0.060785349
183,0,0,0,0,0,0.041919563,0.027606243,0.070532645,0.060527369,0.068335977
184,0,0,0,0,0,0.066508417,0.058649082,0.041570857,0.072380707,0.062549488
185,0,0,0,0,0.054171725,0.056531033,0.062973248,0.058526036,0.059836775,0.070878089
186,0,0,0,0,0.018251169,0.083410836,0.041991384,0.046820283,0.055518194,0.065413624
187,0,0,0,0,0,0.020614749,0.052101517,0.049571775,0.073490272,0.060921329
188,0,0,0,0,0,0,0.0688734,0.07499942,0.072378614,0.095053478
189,0,0,0,0,0,0.031698737,0.091291954,0.083775485,0.053494293,0.04940449
190,0,0,0,0,0,0.060314367,0.064491995,0.058248809,0.049517203,0.071273869
191,0,0,0,0,0,0.02980775,0.107990122,0.046482352,0.040131725,0.074863821
192,0,0,0,0,0,0.034247893,0.065420223,0.071274031,0.065178636,0.05505587
193,0,0,0,0,0,0.062312146,0.038293463,0.08418992,0.061197927,0.042604616
194,0,0,0,0,0,0.024220276,0.070242613,0.052267299,0.069076363,0.075789741
195,0,0,0,0,0,0.096232315,0.047561759,0.048009781,0.058311201,0.077879591
196,0,0,0,0,0,0.05669286,0.03364889,0.064255094,0.055343288,0.064428117
197,0,0,0,0,0,0.037502183,0.071895591,0.063335549,0.054349531,0.053121531
198,0,0,0,0,0,0.053202913,0.075992379,0.055991197,0.075550204,0.076360568
199,0,0,0,0,0,0.083694631,0.039297775,0.041639868,0.062938203,0.065958299
200,0,0,0,0,0,0.046798927,0.038041205,0.063389252,0.052144217,0.069269802
201,0,0,0,0,0.095756643,0,0.069166414,0.043287871,0.051423314,0.042771932
202,0,0,0,0,0.011113327,0,0.035694182,0.051711134,0.053982501,0.092923294
203,0,0,0,0,0,0.04700552,0.036038317,0.063672833,0.046828828,0.084806533
204,0,0,0,0,0,0.025848371,0.033074187,0.084582845,0.053904448,0.07524048
205,0,0,0,0,0,0.007887721,0.097151872,0.054903264,0.075466718,0.072389448
206,0,0,0,0,0.073500943,0.050592829,0.034145545,0.04207333,0.061985039,0.046523565
207,0,0,0,0,0,0.052088112,0.036701344,0.051841991,0.049665685,0.052749506
208,0,0,0,0,0,0.066327807,0.041053961,0.068207879,0.050682189,0.067001905
209,0,0,0,0,0,0,0.055073305,0.069899183,0.046156084,0.054568373
210,0,0,0,0,0.044534009,0.091925269,0.073729719,0.078553135,0.053208288,0.048008006
211,0,0,0,0,0.063406641,0.085355689,0.037067268,0.064626704,0.090988828,0.076999501
212,0,0,0,0,0,0.051331519,0.07655937,0.07615466,0.074291318,0.084225357
213,0,0,0,0,0,0.016897872,0.076456731,0.072143628,0.064350661,0.036300876
214,0,0,0,0,0.088034268,0.082510101,0.084819283,0.057559017,0.060403806,0.079369946
215,0,0,0,0,0,0.037447419,0.046057707,0.0737605,0.051597149,0.06785895
216,0,0,0,0,0,0,0.065072638,0.050837878,0.074596432,0.099984625
217,0,0,0,0,0,0.003659449,0.074159176,0.061442254,0.075811197,0.042222363
218,0,0,0,0,0,0.044309382,0.065335266,0.043743359,0.037597498,0.077138659
219,0,0,0,0,0.015310701,0.035481987,0.04731471,0.044687499,0.075335218,0.075009169
220,0,0,0,0,0.066812417,0.017424411,0.063797077,0.045734965,0.07166901,0.081134814
221,0,0,0,0,0,0.007500846,0.075207541,0.068473524,0.082615138,0.081822161
222,0,0,0,0,0,0.018426978,0.083725962,0.053751312,0.055474087,0.060798703
223,0,0,0,0,0,0.044565457,0.050218672,0.0505132,0.071545054,0.044722504
224,0,0,0,0,0,0.095317868,0.048496231,0.058107667,0.065176928,0.062187008
225,0,0,0,0,0,0.019496948,0.0613859,0.064310192,0.094393712,0.091106025
226,0,0,0,0,0.086008303,0.034798712,0.057578884,0.076197136,0.059421604,0.075900133
227,0,0,0,0,0,0.057494611,0.089470441,0.052473754,0.047255874,0.069995636
228,0,0,0,0,0,0.027258267,0.061182928,0.049278076,0.07538307,0.049743212
229,0,0,0,0,0,0.021602366,0.054062763,0.092813898,0.073589884,0.051121232
230,0,0,0,0,0,0.040589498,0.046815318,0.061301177,0.064770464,0.08313694
231,0,0,0,0,0,0.011930819,0.036019389,0.092065226,0.086053502,0.082409878
232,0,0,0,0,0,0.026701079,0.063725163,0.089119416,0.066517573,0.099784349
233,0,0,0,0,0,0.066559765,0.073050455,0.104432394,0.07914639,0.044509175
234,0,0,0,0,0,0.073268953,0.018365244,0.079784837,0.047188126,0.06017254
235,0,0,0,0,0,0.106678189,0.032179358,0.091697514,0.053329383,0.099162871
236,0,0,0,0,0,0,0.039063232,0.069881063,0.093880983,0.044755359
237,0,0,0,0,0,0.057060966,0.074222425,0.079578221,0.090293627,0.053271298
238,0,0,0,0,0,0,0.034213962,0.059463407,0.045684076,0.070788235
239,0,0,0,0,0,0,0.044389881,0.053995769,0.05178954,0.077018559
240,0,0,0,0,0,0,0.066675902,0.04272013,0.043104002,0.069905557
241,0,0,0,0,0,0,0.078561855,0.051660333,0.086338329,0.077622313
242,0,0,0,0,0,0.058816468,0.046544727,0.030996221,0.060060858,0.060339421
243,0,0,0,0,0,0,0.058150523,0.070312452,0.065786266,0.060852322
244,0,0,0,0,0,0,0.076545676,0.113154332,0.064618365,0.10196249
245,0,0,0,0,0,0.023125715,0.041015033,0.053971226,0.04384691,0.051636522
246,0,0,0,0,0,0.011674244,0.046482899,0.079457398,0.047636017,0.051703904
247,0,0,0,0,0,0.050544789,0.082109996,0.054988124,0.055420606,0.087976881
248,0,0,0,0,0,0,0.0455964,0.048477564,0.056879534,0.083637989
249,0,0,0,0,0,0,0.047163114,0.033705175,0.084301465,0.073141191
250,0,0,0,0,0,0,0.099626127,0.058542454,0.077209095,0.080498745
251,0,0,0,0,0,0.056026531,0.027737595,0.063360206,0.072981893,0.059727478
252,0,0,0,0,0,0.084627975,0.052947378,0.066367081,0.088271226,0.044249987
253,0,0,0,0,0,0,0.069436754,0.067925556,0.097748444,0.080988961
254,0,0,0,0,0,0.099539374,0.076155154,0.04985534,0.062572976,0.071630034
255,0,0,0,0,0,0,0.023262517,0.060380378,0.066496462,0.027497526
256,0,0,0,0,0,0,0.064286688,0.038998555,0.10548787,0.107711245
257,0,0,0,0,0,0.079422943,0.059628593,0.114966899,0.05591611,0.100167781
258,0,0,0,0,0,0.064049737,0.077630218,0.042388628,0.100455905,0.054351361
259,0,0,0,0,0,0.001971945,0.031057021,0.063433578,0.103665571,0.087168033
260,0,0,0,0,0,0,0.041763166,0.152252173,0.058055452,0.088273349
261,0,0,0,0,0,0,0.050269701,0.081183585,0.069595686,0.080840404
262,0,0,0,0,0,0,0.066856398,0.071860707,0.08614521,0.087319181
263,0,0,0,0,0,0.044381,0.104480601,0.049860791,0.127336082,0.119547096
264,0,0,0,0,0,0,0.058019771,0.0933547,0.069538211,0.101675491
265,0,0,0,0,0,0,0.071016417,0.027950191,0.070613239,0.076427003
266,0,0,0,0,0,0.053371117,0.056918782,0.058064366,0.098484985,0.06747561
267,0,0,0,0,0,0,0.060936465,0.063568817,0.036643829,0.056543825
268,0,0,0,0,0,0,0.030708428,0.078178296,0.079949436,0.055608029
269,0,0,0,0,0,0,0.042306642,0.056455717,0.069989008,0.094354454
270,0,0,0,0,0,0,0.085043186,0.075954036,0.081538569,0.072595944
271,0,0,0,0,0,0.079194772,0.145215145,0.079740236,0.085278593,0.061088735
272,0,0,0,0,0,0,0.132877191,0.102575934,0.061243298,0.080499415
273,0,0,0,0,0,0.029356476,0.058928462,0.064074823,0.057141435,0.116032703
274,0,0,0,0,0,0,0.09430304,0.099524093,0.099024172,0.066013568
275,0,0,0,0,0,0,0.01488617,0.119119302,0.08370954,0.077223989
276,0,0,0,0,0,0.059185028,0.047362908,0.085436314,0.11814802,0.046457644
277,0,0,0,0,0,0,0.030261335,0.058736091,0.046023605,0.091222394
278,0,0,0,0,0,0,0.087795647,0.043508266,0.046307721,0.079273192
279,0,0,0,0,0,0.057707267,0.103023421,0.037133443,0.080066013,0.117198039
280,0,0,0,0,0,0,0.050246445,0.040791093,0.050076019,0.058296244
281,0,0,0,0,0,0,0.079015134,0.056224236,0.088527682,0.059015777
282,0,0,0,0,0,0,0.080162017,0.061910146,0.134519485,0.086453649
