# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo paramter z_s for group of halos of the same size n_p, where n_p is number of particles in halo. z_s represents the ratio of total halo energy to kinetic energy.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3]  ,https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4] Eqs.(68) (69) Fig. 5,https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5]  Table 3 ,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
11,0,-1.017507103,-1.120613493,-1.072562169,-1.037720747,-1.020679757,-1.032698679,-1.021530399,-1.042569832,-1.05207
12,0,-1.162765951,-1.1284245,-1.056387614,-1.028487172,-1.022202898,-1.036959664,-1.042131615,-1.048943725,-1.081110386
13,0,0,-1.10391921,-1.067629725,-1.050384891,-1.038638384,-1.043492755,-1.069314023,-1.081597424,-1.077861937
14,0,-1.1109027,-1.13317296,-1.076540391,-1.042482054,-1.057504313,-1.060994342,-1.062217468,-1.056247293,-1.077522799
15,0,-0.975611525,-1.088488567,-1.08037369,-1.046006852,-1.043545383,-1.050069428,-1.069758204,-1.079452393,-1.102352877
16,0,-1.01806077,-1.08737924,-1.078758429,-1.064160912,-1.058444255,-1.06631661,-1.06478231,-1.084262612,-1.110442697
17,0,0,-1.151226823,-1.076979958,-1.052968041,-1.042166313,-1.083701288,-1.100690655,-1.09246197,-1.113022198
18,0,0,-1.124788782,-1.092160395,-1.072253578,-1.058398769,-1.067666071,-1.094615031,-1.100589411,-1.118121623
19,0,0,-1.104432148,-1.069591389,-1.061280047,-1.058354263,-1.071008811,-1.08461759,-1.105509359,-1.128893
20,0,0,-1.124312502,-1.06841463,-1.062694381,-1.052326067,-1.091193707,-1.095954082,-1.116705861,-1.117370638
21,0,0,-1.11075948,-1.077580683,-1.059014825,-1.067366525,-1.074395546,-1.085397587,-1.120198135,-1.131102617
22,0,0,-1.118748559,-1.077875931,-1.058960644,-1.046575848,-1.084058138,-1.089533332,-1.116665189,-1.124033998
23,0,0,-1.135781301,-1.086033247,-1.068253361,-1.071363955,-1.078017206,-1.093764046,-1.127931642,-1.128573289
24,0,0,-1.106024432,-1.068918027,-1.067696583,-1.057900571,-1.077857455,-1.099413637,-1.119641088,-1.126929884
25,0,0,-1.13398607,-1.118658051,-1.060117223,-1.055530586,-1.082665052,-1.092988982,-1.131544315,-1.111258889
26,0,0,-1.07070163,-1.093152651,-1.073647677,-1.05353753,-1.059703965,-1.092048373,-1.110849964,-1.114076234
27,0,0,-1.106854995,-1.058292813,-1.056862228,-1.055175834,-1.076879376,-1.101437863,-1.110311603,-1.138974478
28,0,0,-1.082798355,-1.066973524,-1.057400172,-1.062019838,-1.089633329,-1.097894625,-1.122767234,-1.162288955
29,0,0,-1.13250655,-1.086100243,-1.050989599,-1.054158182,-1.086246438,-1.101455757,-1.116884928,-1.131119764
30,0,0,-1.076810271,-1.071348273,-1.060000655,-1.053549812,-1.067744616,-1.09287558,-1.117385718,-1.13055254
31,0,0,-1.158085021,-1.06423276,-1.069392749,-1.05841584,-1.080281784,-1.092472467,-1.122364888,-1.118496496
32,0,0,-1.084301233,-1.07171411,-1.052070294,-1.083625998,-1.077898683,-1.110342432,-1.129045176,-1.135940291
33,0,0,-1.082988492,-1.10093074,-1.03411983,-1.076580017,-1.083664082,-1.113047709,-1.103701228,-1.150805001
34,0,0,-1.123678064,-1.101656361,-1.063881013,-1.052998312,-1.083001014,-1.090030496,-1.128689799,-1.132886702
35,0,0,-0.937757533,-1.055705622,-1.048045883,-1.054766197,-1.06692487,-1.076881335,-1.135350352,-1.154384436
36,0,0,-1.033010289,-1.071243061,-1.03846075,-1.018423938,-1.054234869,-1.096769408,-1.127746841,-1.160293088
37,0,0,-1.1555717,-1.065797688,-1.046187415,-1.061724164,-1.065152883,-1.086239948,-1.119325426,-1.138985186
38,0,0,-1.062767557,-1.047899493,-1.055638614,-1.044441703,-1.083589885,-1.089989877,-1.095908094,-1.147991767
39,0,0,-1.100087487,-1.074333149,-1.070354443,-1.029441871,-1.075747681,-1.079598419,-1.118243016,-1.152269089
40,0,0,-1.099705705,-1.049875486,-1.038010358,-1.037600307,-1.085374469,-1.098367682,-1.132072542,-1.128320996
41,0,0,-0.997064162,-1.055839481,-1.030897791,-1.051618093,-1.073944327,-1.096200181,-1.128173836,-1.112810503
42,0,0,-1.065450496,-1.064681686,-1.034925143,-1.055819109,-1.070740463,-1.083520812,-1.118938784,-1.124835421
43,0,0,-0.949965676,-1.027129143,-1.041030525,-1.055706361,-1.071248436,-1.079990395,-1.112295992,-1.145763491
44,0,0,-1.204125239,-1.02763512,-1.052849647,-1.042085859,-1.066532575,-1.099904735,-1.086724599,-1.132645044
45,0,0,-1.026837979,-1.030236709,-1.043407956,-1.031174632,-1.06523947,-1.073446054,-1.135456781,-1.120212187
46,0,0,-1.145058749,-1.091016344,-1.024779197,-1.046352487,-1.068695747,-1.0946725,-1.095961372,-1.11080851
47,0,0,-1.200661936,-1.023362055,-1.043002038,-1.038197685,-1.072217082,-1.078975967,-1.103787769,-1.122355517
48,0,0,0,-1.094213015,-1.06562233,-1.024551124,-1.065298732,-1.077036057,-1.117754219,-1.121746217
49,0,0,-1.083914716,-1.021686631,-1.027046976,-1.046061738,-1.058005426,-1.062791738,-1.130927483,-1.136715396
50,0,0,0,-1.046020267,-0.982091978,-1.044104584,-1.05430131,-1.080372822,-1.108197038,-1.124551155
51,0,0,-1.131508127,-1.060937981,-1.02404072,-1.03543379,-1.053049365,-1.076787906,-1.131028571,-1.132477939
52,0,0,-1.119221166,-0.973059386,-1.008422932,-1.025622155,-1.047026927,-1.050994572,-1.106474358,-1.139524569
53,0,0,0,-1.053091782,-1.059833747,-1.026662191,-1.047126661,-1.089329732,-1.114739279,-1.120166217
54,0,0,-0.987171071,-1.063394265,-1.035894661,-1.014090912,-1.082137831,-1.059390978,-1.098397965,-1.105269495
55,0,0,-1.059168451,-1.098572391,-1.045617848,-1.049346468,-1.041371527,-1.079646099,-1.087768985,-1.124749371
56,0,0,-0.936144118,-0.965762962,-1.007832373,-1.019463333,-1.039154027,-1.078886904,-1.070615379,-1.127657155
57,0,0,0,-1.119056952,-1.002921947,-1.067025432,-1.054467514,-1.07793745,-1.096845802,-1.10506373
58,0,0,-1.298011832,-1.044973827,-0.993731602,-1.014959782,-1.040218537,-1.083195949,-1.113923872,-1.100624611
59,0,0,-0.992042655,-1.080505311,-1.046904344,-1.014934735,-1.057080372,-1.091003508,-1.087953968,-1.106987444
60,0,0,0,-1.041660765,-1.023561038,-1.030859858,-1.06036385,-1.096591558,-1.096386779,-1.109587954
61,0,0,0,-1.117873818,-0.989777491,-1.054683627,-1.035347229,-1.053075079,-1.098252662,-1.114041095
62,0,0,-0.996999734,-1.022506635,-0.999931134,-1.004121975,-1.02020984,-1.065009637,-1.100096729,-1.1420004
63,0,0,0,-1.05873976,-1.048882471,-1.030216256,-1.036383694,-1.067795349,-1.103067789,-1.111695283
64,0,0,-1.183164289,-1.01402273,-1.044096047,-1.032336062,-1.038771014,-1.053887831,-1.094969989,-1.100304328
65,0,0,0,-1.012848462,-0.960322767,-1.009383975,-1.047566079,-1.037033346,-1.089657875,-1.113849885
66,0,0,0,-1.068882957,-0.97271225,-1.053368674,-1.057844773,-1.040642146,-1.098470917,-1.118706756
67,0,0,0,-0.966481906,-1.05980644,-0.990764159,-1.047582952,-1.022167817,-1.077796599,-1.111005565
68,0,0,0,-1.007038048,-0.991544799,-1.001637096,-1.050792903,-1.062040585,-1.089763594,-1.121947209
69,0,0,0,-1.091192448,-1.006394549,-1.026909131,-1.057630029,-1.080378445,-1.076431763,-1.086831058
70,0,0,0,-1.073818381,-0.964179305,-1.007692174,-1.036914603,-1.035559629,-1.058569288,-1.108663644
71,0,0,0,-1.005338064,-1.01593925,-1.010736231,-1.034316522,-1.060746191,-1.120415035,-1.106075028
72,0,0,0,-0.976322336,-0.997413571,-0.994573933,-1.03636066,-1.076185315,-1.067385584,-1.086570852
73,0,0,0,-0.953630443,-1.014347364,-1.037549623,-1.020635519,-1.069554814,-1.046139752,-1.128305135
74,0,0,0,-1.030323869,-0.95758327,-0.998415391,-1.038292135,-1.062994854,-1.056201522,-1.102524221
75,0,0,0,-0.871382964,-0.957430916,-1.010012773,-1.018214952,-1.056944346,-1.054724644,-1.111813229
76,0,0,0,-0.991422331,-0.96758506,-1.024152192,-1.023381426,-1.052992886,-1.064988779,-1.073590219
77,0,0,0,-1.033194508,-1.012182687,-1.010372499,-1.004733072,-1.038852182,-1.104363396,-1.067719178
78,0,0,-0.863876215,-1.003523712,-0.986012575,-1.008408429,-1.046842858,-1.035408993,-1.098535956,-1.093598552
79,0,0,0,-1.011720746,-0.984104526,-0.99473059,-1.03028138,-1.055459438,-1.107363623,-1.086314679
80,0,0,-0.89014428,-0.979812524,-1.031391594,-1.004139907,-1.013202307,-1.01744861,-1.072281583,-1.10185145
81,0,0,0,-0.993304638,-1.037555608,-1.011872229,-1.036803848,-1.017435346,-1.057695711,-1.121665517
82,0,0,0,-1.03768909,-1.022197312,-0.964636531,-1.054992811,-1.074413211,-1.096615559,-1.089630847
83,0,0,0,-0.915202351,-1.00965285,-1.018348583,-1.012813608,-1.068948217,-1.067865416,-1.072886082
84,0,0,0,-0.897593467,-0.962512545,-1.000186139,-0.994579806,-1.046327835,-1.051054662,-1.087328204
85,0,0,0,-1.154167594,-1.010025143,-0.985974536,-1.047241465,-1.033307481,-1.016788332,-1.113921069
86,0,0,0,-0.973712294,-1.013651328,-0.978091355,-0.998052885,-1.043159703,-1.081709934,-1.074411225
87,0,0,0,-1.004141113,-1.02038939,-0.972472088,-1.00913481,-1.014304019,-1.062578792,-1.105090933
88,0,0,0,-1.026608625,-1.022103399,-0.985627629,-1.045792028,-1.001814629,-1.083760311,-1.082001734
89,0,0,-0.888237292,-0.999816811,-1.033490383,-1.030832864,-1.00154886,-1.038274554,-1.043404973,-1.07326958
90,0,0,0,-0.838845143,-1.015869024,-1.004922174,-1.001274942,-1.029456943,-1.030098424,-1.087488079
91,0,0,0,-1.027833696,-0.956547656,-1.023498146,-1.034028235,-1.070257961,-1.065683013,-1.069353891
92,0,0,0,-1.086962043,-1.035207723,-0.976201149,-1.017628034,-1.073685569,-1.070273298,-1.054370943
93,0,0,0,-1.017995823,-1.05565231,-0.972358071,-1.003597201,-1.018825089,-1.063393251,-1.040311995
94,0,0,0,-1.073275212,-0.917617315,-1.010226861,-1.038374624,-1.055392709,-1.017656581,-1.100392585
95,0,0,0,-1.02353803,-1.070323604,-1.004564723,-0.998812034,-1.039419222,-1.04669787,-1.096571297
96,0,0,0,-0.963696032,-0.916993992,-1.002153096,-1.000863542,-1.04889256,-1.085243324,-1.10978173
97,0,0,0,-1.029636139,-0.991647488,-0.996888749,-0.969905685,-1.04954313,-1.054148909,-1.076758196
98,0,0,0,-0.967277391,-0.988455519,-1.020514866,-0.991622631,-1.032359551,-1.064566445,-1.087809608
99,0,0,-0.917761303,-0.766240971,-1.079286287,-0.934137323,-1.044852115,-1.002524726,-1.065076522,-1.069341357
100,0,0,0,-0.994299021,-1.003856777,-1.013212291,-1.062608451,-1.026931219,-1.021264669,-1.152257067
101,0,0,0,-0.995666771,-0.951030389,-1.011903666,-0.997512616,-1.010943682,-1.052990999,-1.086562515
102,0,0,0,-0.93096863,-0.972457574,-0.973178733,-1.011143865,-1.041729221,-1.046978751,-1.073457815
103,0,0,0,-0.997546071,-1.030702403,-1.006179845,-1.022717905,-1.006484671,-1.069975585,-1.064079313
104,0,0,0,-0.739593862,-0.944642261,-1.001883283,-1.001723674,-1.013293133,-1.041122625,-1.069430423
105,0,0,0,-1.081512096,-0.940811032,-0.999861509,-0.993273444,-1.013861057,-1.073414716,-1.062042443
106,0,0,0,-1.013004488,-0.955331875,-1.009720172,-0.99302394,-1.049554938,-1.03848508,-1.072025276
107,0,0,0,-0.908689298,-0.978942734,-0.974234329,-0.981917577,-1.023421673,-1.093443809,-1.066687293
108,0,0,0,-1.20280778,-0.848115045,-1.016062944,-0.984496941,-1.0076967,-1.027756577,-1.023037133
109,0,0,0,-1.084293782,-1.010305834,-0.989805285,-1.014203029,-1.010141686,-1.045393424,-1.088425907
110,0,0,0,-1.059411317,-1.03354752,-0.972725559,-1.002682383,-1.05703503,-1.044397019,-1.06300175
111,0,0,0,-1.037275309,-0.967221399,-0.95479655,-1.059086977,-1.051760023,-1.049410463,-1.091276834
112,0,0,0,0,-0.93934625,-0.970584629,-1.011613006,-1.002142179,-1.071243605,-1.005240032
113,0,0,0,-0.968952394,-0.954631808,-0.978084651,-0.985404292,-1.019536503,-1.050728662,-1.089586279
114,0,0,0,0,-0.923252335,-1.009491364,-1.028304136,-0.98458012,-1.074822704,-1.050239377
115,0,0,0,0,-0.922544977,-0.950963175,-1.003338323,-0.994339483,-1.029089025,-1.072943471
116,0,0,0,-0.835259615,-0.929410609,-0.947654057,-1.016579173,-1.014277198,-1.084125155,-1.100019854
117,0,0,0,0,-0.938962893,-0.922156099,-0.991217206,-1.026062369,-1.044859955,-1.07791114
118,0,0,0,-0.794248398,-1.049398705,-0.916082669,-1.057864554,-0.996331867,-0.990126185,-1.10183373
119,0,0,0,-1.115233959,-0.779991085,-0.953988572,-1.038091267,-1.034233759,-1.088169572,-1.050954205
120,0,0,0,0,-0.982471608,-0.977753906,-1.028868945,-1.047512045,-1.077220283,-1.02979537
121,0,0,0,-1.004989762,-0.994905729,-1.069454244,-0.977514392,-1.037457656,-1.059585557,-1.057229897
122,0,0,0,-0.947544403,-0.957624984,-1.017032965,-0.938150829,-1.019435683,-1.051736182,-1.049958847
123,0,0,0,-0.828872504,-0.90063574,-0.900517615,-1.021103678,-1.012512007,-1.01743733,-1.085646567
124,0,0,0,-0.816253114,-0.923259414,-0.960018881,-0.980541782,-0.980553529,-1.004667783,-1.082801885
125,0,0,0,0,-0.822351538,-1.089660796,-1.021993844,-1.02106999,-1.067028525,-1.047564117
126,0,0,0,0,-1.039298092,-0.975803724,-0.991195223,-1.007972496,-1.068190274,-1.065575241
127,0,0,0,0,-0.988793529,-1.046054144,-0.997374751,-1.050882338,-1.038367157,-1.014460594
128,0,0,0,0,-0.921668332,-1.007886091,-1.003754877,-1.029747982,-1.051722443,-1.085858181
129,0,0,0,-1.131517615,-0.860333767,-1.033162189,-1.010124855,-0.993381285,-1.031481052,-1.092074915
130,0,0,0,0,-0.945599438,-0.993122027,-0.979081891,-1.014206985,-1.036050285,-1.04480144
131,0,0,0,0,-1.012626035,-0.98884529,-1.011805658,-1.029057484,-1.068821203,-1.081025684
132,0,0,0,0,0,-0.876789307,-0.947304344,-1.031981454,-1.033099205,-1.081018023
133,0,0,0,0,-0.999886507,-0.93192779,-0.979900011,-1.003938109,-1.054878397,-1.060278003
134,0,0,0,0,-0.90165103,-0.956876794,-0.951866286,-1.04970735,-1.066174248,-1.105114078
135,0,0,0,0,-0.875486978,-0.876288959,-1.009702722,-0.997003829,-1.030949068,-1.056551441
136,0,0,0,-0.923982836,-0.983835747,-1.006709479,-1.025715229,-1.031064445,-1.050407428,-1.044229553
137,0,0,0,0,-0.999452303,-0.963028038,-1.026289963,-1.001473193,-0.991901747,-1.088794993
138,0,0,0,0,-0.904793574,-1.035900879,-0.978379033,-0.98475896,-1.04759826,-1.033816956
139,0,0,0,0,0,-0.962373974,-1.031341299,-1.026216126,-1.044481171,-1.085937516
140,0,0,0,-1.045452589,-0.764403834,-0.916366036,-0.928631085,-1.019068294,-1.02752266,-1.037839286
141,0,0,0,0,-1.004903457,-0.954087642,-0.967788625,-1.017688751,-1.003372796,-1.082386773
142,0,0,0,0,-0.844459227,-0.932512919,-1.000071324,-1.026170786,-1.073412783,-1.007945356
143,0,0,0,-1.117488659,-1.054245719,-0.855684707,-0.986665276,-1.014132077,-1.024661206,-1.027183397
144,0,0,0,-0.687712748,-0.935012722,-0.981363057,-0.978353343,-1.003098468,-1.077297753,-1.047281393
145,0,0,0,0,-0.857808594,-0.956805514,-0.967760343,-1.058553327,-1.046312136,-0.994003176
146,0,0,0,0,-0.936475534,-0.950569408,-0.998359021,-1.031947615,-0.991135346,-1.026459879
147,0,0,0,0,-0.894774389,-0.983829684,-0.996055165,-0.989090792,-1.04356108,-1.020824238
148,0,0,0,-1.044416026,-1.031225155,-0.904975357,-0.981362717,-1.016296385,-1.035831004,-1.037010271
149,0,0,0,-1.204571659,-0.830158905,-0.965772511,-0.960544382,-0.99653529,-1.035308558,-1.055181565
150,0,0,0,0,-0.894868586,-0.949101675,-0.980111584,-0.988098888,-1.007096336,-1.042610219
151,0,0,0,0,-0.823248399,-0.929976908,-0.946658975,-0.945275914,-0.963064914,-1.049331614
152,0,0,0,-0.81993849,-1.40587457,-1.062996342,-0.957776815,-0.966061944,-1.00312945,-1.033240985
153,0,0,0,0,-0.824826112,-0.864478157,-0.97960016,-0.982154627,-0.997103082,-1.05994537
154,0,0,0,0,-0.881783047,-0.980085697,-0.942427605,-0.982575297,-1.064140412,-1.054020888
155,0,0,0,-0.882955042,-0.880776763,-0.955983545,-1.000752873,-1.025712182,-1.020352639,-1.034556244
156,0,0,0,0,-1.130307262,-0.947841341,-0.960667522,-1.022486531,-1.072574898,-1.003621807
157,0,0,0,0,-0.855282622,-0.963385813,-0.999155875,-0.969856232,-1.001801491,-1.027992726
158,0,0,0,-0.987763113,-1.111667153,-1.097926075,-1.022565378,-1.018256564,-1.012748387,-1.004805935
159,0,0,0,-1.096989016,0,-1.006453263,-0.980356142,-0.963750255,-1.034250326,-1.009058337
160,0,0,0,-1.175942614,-0.90269685,-0.971726278,-0.892829874,-0.965023493,-1.007371538,-1.054582553
161,0,0,0,0,-0.866211627,-0.889819845,-0.912013761,-1.031007236,-1.014252709,-0.994163033
162,0,0,0,0,-0.89680076,-0.929917983,-0.971705614,-0.993284952,-1.036351927,-1.073746832
163,0,0,0,0,-0.886933424,-0.883877855,-0.923255626,-0.975238731,-1.070450268,-1.038388013
164,0,0,0,-0.9094445,-0.790004098,-0.963488861,-0.947905176,-0.987402648,-1.043591343,-1.07170521
165,0,0,0,-0.928949286,-0.937608448,-0.923507582,-0.931071629,-0.98409056,-1.052848905,-1.073260118
166,0,0,0,-1.030047501,-1.071213178,-0.976689999,-1.034766756,-0.993010986,-1.066330425,-1.06084981
167,0,0,0,0,-0.724409441,-0.874035137,-0.957321808,-1.017439073,-1.021365801,-1.054506698
168,0,0,0,0,-1.094175976,-0.973856726,-0.946155743,-1.033323794,-1.014450004,-1.029424386
169,0,0,0,0,-0.905061526,-1.028872732,-0.971344338,-0.949275378,-1.05547456,-0.996664823
170,0,0,0,0,-0.93768399,-0.885439495,-0.94323711,-0.948709683,-1.025752143,-1.029697195
171,0,0,0,0,-0.755574192,-0.84761921,-0.943543021,-0.936380231,-0.981794716,-1.032638587
172,0,0,0,0,-0.920861968,-0.917387612,-0.911280086,-0.959447846,-0.967566311,-1.062682918
173,0,0,0,-0.849366499,0,-0.728434906,-0.881565549,-1.034661638,-1.031815297,-1.020329188
174,0,0,0,0,-1.016151597,-0.956031293,-0.984353661,-1.016628622,-1.100526816,-1.059353941
175,0,0,0,0,-0.917965039,-0.946887099,-1.016370029,-0.986032364,-1.018718478,-1.011375116
176,0,0,0,0,-0.879071834,-0.882686823,-0.953829121,-1.008406204,-0.974944871,-1.017372736
177,0,0,0,0,-0.826598746,-0.877593459,-1.046741529,-1.055880138,-0.998395801,-1.009226869
178,0,0,0,0,-0.820611742,-0.923183264,-0.949230772,-1.018641947,-1.020441246,-1.019784649
179,0,0,0,0,-1.101626147,-0.90439426,-0.924255945,-0.952506255,-0.91402701,-0.986567164
180,0,0,0,0,0,-0.949826818,-0.998807232,-0.974766423,-1.044484529,-1.074591101
181,0,0,0,0,-0.993634182,-0.947577194,-0.936231114,-0.985408326,-0.976921302,-1.002180083
182,0,0,0,0,-0.760083204,-0.935852537,-0.975780504,-0.979170908,-1.048340556,-1.056556014
183,0,0,0,0,0,-0.987924585,-0.959390793,-0.987098526,-0.998256821,-0.936331738
184,0,0,0,0,0,-0.97957258,-0.939398103,-0.942511891,-1.058943375,-1.079681405
185,0,0,0,-0.985427786,-0.907400913,-0.953449245,-0.987094052,-0.973421036,-1.060349494,-1.078719346
186,0,0,0,0,-0.839666994,-0.88797566,-1.005681044,-0.961495965,-1.024362609,-1.002752248
187,0,0,0,0,0,-0.883926771,-0.958289766,-1.029502255,-1.006743951,-1.065837958
188,0,0,0,0,0,0,-0.918291963,-0.902983191,-1.059491415,-0.968485497
189,0,0,0,0,0,-0.988261742,-0.907421073,-1.017125183,-1.059620175,-1.096263002
190,0,0,0,0,-1.133646553,-0.919510135,-0.921444639,-0.928028073,-0.981174479,-1.024779783
191,0,0,0,0,0,-0.977636955,-0.995474665,-1.039731388,-1.049865449,-0.95951968
192,0,0,0,0,-0.980969254,-0.908114846,-0.961459902,-0.97883543,-0.999659297,-1.080141932
193,0,0,0,0,0,-0.914188402,-0.995313626,-1.06841792,-1.023094107,-0.995357776
194,0,0,0,0,0,-0.982598764,-0.916952902,-1.007173531,-0.995912054,-1.05918273
195,0,0,0,0,-0.858731364,-1.003009086,-0.992830382,-1.006863979,-0.995641343,-0.992677775
196,0,0,0,0,0,-1.026591568,-1.016337322,-0.957440913,-0.983017887,-1.015752007
197,0,0,0,0,0,-0.780868405,-0.861326881,-1.02846958,-0.910488412,-1.010712362
198,0,0,0,0,0,-0.909962531,-1.02011331,-1.039675303,-1.142376989,-1.030201199
199,0,0,0,0,0,-1.088143926,-0.925567754,-0.935005719,-1.00048326,-1.035930653
200,0,0,0,0,-0.977131798,-0.962423513,-1.012269956,-0.96485075,-1.017732704,-1.033454662
201,0,0,0,0,-0.867939191,-0.744843918,-0.981634806,-0.96340771,-1.006331893,-0.99922226
202,0,0,0,0,-1.027686517,-1.169140305,-0.932173059,-0.968196841,-0.980881911,-1.063631302
203,0,0,0,0,0,-0.868770136,-0.997696218,-0.982617255,-1.02110812,-0.976009051
204,0,0,0,0,0,-0.843284513,-0.923653906,-0.941768264,-1.013229852,-0.973543405
205,0,0,0,0,-0.944831963,-0.973519652,-1.009317949,-0.891017972,-1.064401786,-1.065055168
206,0,0,0,-0.693083843,-1.073881557,-1.037171293,-0.941121694,-0.997611746,-0.990944682,-1.020925664
207,0,0,0,0,0,-0.866057013,-0.922283567,-0.882359311,-1.021535337,-0.96451397
208,0,0,0,0,0,-0.927182594,-0.954227161,-0.902917026,-0.946096926,-1.045848071
209,0,0,0,0,0,-0.618396626,-0.96367405,-0.94999729,-0.985715778,-1.003573306
210,0,0,0,0,-0.81659385,-0.952645245,-0.979556594,-0.976314687,-0.964584136,-1.074679043
211,0,0,0,0,-1.047539952,-0.876885487,-1.011403572,-1.016004416,-1.05713467,-1.002223149
212,0,0,0,0,-0.727337651,-0.94089468,-1.03190667,-0.92421578,-0.987455297,-0.98223463
213,0,0,0,0,0,-1.041795609,-0.97439979,-0.975261857,-1.019793944,-1.017067076
214,0,0,0,0,-0.850268384,-0.903849121,-0.938910881,-0.9770913,-1.038781959,-1.039505381
215,0,0,0,0,-1.064438561,-0.929052197,-0.972467785,-0.995309934,-1.02722191,-1.041112622
216,0,0,0,0,0,-0.958522484,-1.122839857,-0.994929602,-1.014909699,-1.076129932
217,0,0,0,0,0,-0.917150311,-0.89574286,-0.98626755,-0.942722523,-1.003203052
218,0,0,0,0,-0.936442062,-0.864885771,-0.860276773,-0.897448418,-1.063554215,-1.044603859
219,0,0,0,0,-0.929283283,-1.000575006,-0.934195356,-0.847879673,-1.001908538,-0.994054059
220,0,0,0,0,-0.891325875,-0.894682132,-0.92712992,-1.035616794,-0.970323224,-0.954077384
221,0,0,0,0,0,-0.961226359,-0.919996627,-1.042420516,-1.050200363,-1.008198892
222,0,0,0,0,0,-0.905539547,-0.929863783,-0.92579116,-0.940664703,-1.079777199
223,0,0,0,0,-0.785707478,-0.965532201,-0.995607098,-0.927363199,-1.018200513,-0.983894334
224,0,0,0,0,0,-0.90396406,-1.022436001,-0.982176971,-0.992496552,-1.112107962
225,0,0,0,0,0,-0.881054675,-1.009339839,-0.922712833,-1.023014441,-1.053966563
226,0,0,0,0,-0.952680792,-0.946851375,-0.875444856,-0.939755107,-1.012638623,-0.98444197
227,0,0,0,0,-0.767381053,-0.899072587,-0.894754799,-0.992042265,-1.015555013,-1.077968038
228,0,0,0,0,-0.773883895,-0.935585233,-0.932628932,-0.973188538,-0.9265071,-0.956768916
229,0,0,0,0,0,-1.009946096,-0.979336871,-0.953984361,-0.946197807,-1.043047684
230,0,0,0,0,0,-1.012355269,-0.909315126,-0.890750135,-1.052335311,-0.990847067
231,0,0,0,0,-1.106479401,-0.800823037,-0.913265927,-0.914919357,-0.990755687,-1.019196288
232,0,0,0,0,0,-0.816353203,-0.930614469,-0.945149465,-0.96529609,-1.079898477
233,0,0,0,0,0,-0.844780507,-0.935017555,-0.931472149,-0.9478975,-0.951163193
234,0,0,0,0,-0.787186351,-0.825659765,-0.958529575,-0.936379341,-1.01698102,-1.117643995
