# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo (peculiar) radial momentum G_hp (km/s Mpc/h) for group of halos of the same size n_p, where n_p is number of particles in halo.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
"#Ref. [3] Eq. (56)-(58), Fig. 12",https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4] Eq. (62) and Fig. 4,https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5] Table 3,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
67,0,0,0,-17.96233858,-18.53335476,-18.049168,-15.42843759,-12.84424302,-12.07782156,-12.01217408
68,0,0,0,-14.65809932,-17.67071576,-16.55672062,-13.71055197,-12.07361542,-11.59484103,-11.41077195
69,0,0,0,-21.42685195,-18.54988516,-18.61618104,-14.84434674,-13.99756159,-13.42163854,-10.99869713
70,0,0,0,-22.80198794,-19.88006553,-15.72042965,-15.74828972,-14.72525267,-12.43401763,-11.34757211
71,0,0,0,-15.87880587,-19.70497896,-19.72000897,-14.65863226,-14.86870127,-12.60001887,-12.16786596
72,0,0,0,-14.64169274,-17.11240818,-17.21606994,-15.81574626,-12.27992686,-13.8103144,-13.10367291
73,0,0,0,-27.21757631,-18.00591813,-18.47373266,-15.56912903,-13.94168214,-15.16787973,-10.97195654
74,0,0,0,-14.20371438,-21.92784105,-17.17286124,-15.69546194,-13.93004174,-11.71974464,-11.01917724
75,0,0,0,-21.75278618,-19.08268238,-18.83250486,-17.43799297,-12.3255924,-12.46731389,-11.38901453
76,0,0,0,-20.81543845,-20.8809381,-19.37128697,-14.92992213,-14.73524466,-14.31874032,-13.03913957
77,0,0,0,-23.51504061,-21.1806799,-17.08824325,-16.52142456,-13.7625238,-12.35640635,-12.38635684
78,0,0,-5.971529401,-19.5385807,-22.73336709,-17.8500618,-14.13910007,-16.24820306,-14.44234528,-12.04616476
79,0,0,0,-29.86404111,-21.17949522,-19.33948447,-12.50390846,-13.06015697,-11.86766965,-14.65808806
80,0,0,1.654255111,-29.99007101,-20.15902071,-16.60254264,-15.35567812,-15.61285843,-12.15568503,-12.27145315
81,0,0,0,-19.74382859,-24.06640431,-17.26421821,-18.4915458,-14.20489742,-14.30619046,-13.56033023
82,0,0,0,-27.7627707,-23.78245124,-15.52198961,-17.46134839,-17.20319011,-13.85541777,-11.82890998
83,0,0,0,-31.44865767,-23.50718426,-18.867038,-16.66709939,-15.81301668,-14.01645098,-14.34476056
84,0,0,0,-31.58091303,-23.21206535,-19.32418663,-17.87292231,-15.64573886,-15.2781916,-12.58284744
85,0,0,0,-26.10146718,-16.69004495,-18.88279531,-18.7563981,-19.08318218,-14.73619214,-15.15457458
86,0,0,0,-29.38702655,-22.63900625,-19.94970683,-18.05472846,-15.76819705,-16.11462906,-14.81167842
87,0,0,0,-49.37185722,-27.2776055,-23.68865499,-19.50973906,-16.14589661,-14.11017587,-14.01050262
88,0,0,0,-15.75863948,-33.43881104,-21.37610027,-17.80372613,-14.849965,-13.75147866,-11.30655033
89,0,0,-17.15342064,-29.70283946,-25.19744673,-25.43889842,-19.27794026,-17.53663454,-13.95594474,-14.94728905
90,0,0,0,-20.18819738,-21.60701883,-25.5798179,-16.75412341,-16.38040973,-15.2279317,-14.66655579
91,0,0,0,-11.09309102,-19.64465472,-23.21129916,-15.33491131,-16.76747641,-14.39334955,-14.00128289
92,0,0,0,-8.829125581,-29.16287971,-24.8687769,-16.45392163,-18.38301219,-15.3325711,-13.59954089
93,0,0,0,-54.06826249,-24.36192823,-26.112462,-16.93224792,-19.15455376,-14.78100775,-17.27834945
94,0,0,0,-28.02513768,-21.20119297,-25.49150813,-18.69047077,-18.33666668,-19.51599579,-12.49461774
95,0,0,0,-21.28403579,-22.98206456,-24.31916829,-17.49467532,-18.78315826,-17.27740754,-14.52768389
96,0,0,0,-21.57311259,-30.46520675,-23.7577097,-22.29301739,-18.7790346,-14.90277318,-14.31252154
97,0,0,0,-23.19502043,-26.34691992,-23.45187792,-19.24544965,-22.11614573,-14.48084643,-16.11858821
98,0,0,0,-24.70262268,-26.85314594,-21.27303786,-16.9794776,-15.60509033,-17.25768499,-16.43046422
99,0,0,-13.63073283,-22.55238226,-31.21524054,-17.08769024,-22.42182228,-19.46159342,-15.62043694,-15.25772139
100,0,0,0,-23.47876386,-22.90309262,-20.29158782,-22.71138559,-17.78868392,-16.03376096,-12.54817413
101,0,0,0,-40.87738775,-27.2603066,-25.16344481,-22.49212202,-21.66766672,-14.88874191,-17.18877254
102,0,0,0,-33.13139578,-31.08640282,-19.93085074,-20.21434817,-19.04897381,-19.20889952,-17.13138191
103,0,0,0,-29.16176503,-32.31801901,-23.48276423,-18.24827015,-18.66386177,-16.99619633,-18.31724856
104,0,0,0,-27.41430623,-32.18225586,-24.4298094,-17.23100251,-21.99929079,-21.93419727,-14.26704261
105,0,0,0,-22.09698027,-26.00016846,-26.13678193,-23.53454377,-19.40183953,-15.29364237,-12.14746973
106,0,0,0,-20.90011131,-37.95298628,-27.00164068,-19.63146744,-20.49619922,-17.41611499,-17.97374869
107,0,0,0,-43.58050735,-21.06452591,-23.30700451,-25.14373909,-22.78730782,-16.66106019,-15.79697256
108,0,0,0,-50.31619557,-12.00226359,-21.2036981,-19.30067025,-18.40455725,-15.47993758,-17.10328299
109,0,0,0,-49.24565336,-30.31867586,-27.55794004,-21.38257288,-20.20873397,-17.41157538,-14.84529596
110,0,0,0,-23.95936412,-16.10617425,-24.13146636,-26.07581178,-15.90718522,-15.26121609,-18.51359323
111,0,0,0,-26.44781433,-27.91285618,-20.98262225,-21.6986982,-16.52410455,-14.635377,-17.83856377
112,0,0,0,0,-27.46416832,-20.57871458,-21.62757616,-25.06182598,-14.60248901,-18.49783337
113,0,0,0,-15.75612055,-27.19895434,-32.87149998,-23.73588455,-19.47629184,-19.2226281,-19.01884473
114,0,0,0,0,-30.99502435,-30.38829801,-23.02510003,-19.6461207,-15.5147788,-16.54192754
115,0,0,0,0,-31.44471712,-27.1336178,-18.77456814,-22.96624143,-16.55063396,-16.38786589
116,0,0,0,-23.3302456,-19.93442068,-32.89263976,-23.53414077,-21.45011004,-15.86448627,-15.5474286
117,0,0,0,0,-34.97444836,-27.71978788,-25.33935939,-24.67490161,-13.21735487,-20.20089273
118,0,0,0,-29.07429299,-29.5249343,-30.48403225,-23.47366394,-29.02895185,-19.60559836,-14.12378925
119,0,0,0,-41.80661084,-34.45329012,-22.8417153,-26.84005922,-24.44451507,-14.20793284,-20.00288734
120,0,0,0,0,-0.48603382,-22.57717328,-25.29943954,-16.01791425,-21.78521903,-18.99631758
121,0,0,0,-48.85348322,-31.11430532,-20.95194083,-24.41862688,-20.01063647,-18.99379111,-16.24126848
122,0,0,0,-47.02526254,-33.87748399,-20.23523895,-27.96676788,-22.15017091,-18.29621176,-16.9708761
123,0,0,0,-46.59478519,-22.76578844,-26.607091,-24.21817542,-18.4618039,-18.64620313,-16.84505338
124,0,0,0,-13.58296696,-39.88463301,-22.57612723,-23.65646515,-21.92866749,-22.51475059,-20.82102715
125,0,0,0,0,-25.25084796,-35.08753265,-24.37594189,-22.13142571,-25.01794803,-17.44914636
126,0,0,0,0,-28.04832977,-24.50157679,-29.88652192,-19.24706192,-22.63721859,-18.22655605
127,0,0,0,0,-24.04308672,-32.3917911,-24.3196236,-20.62152046,-17.56238408,-15.061752
128,0,0,0,0,-25.04613398,-19.04218366,-25.83088383,-18.86464202,-18.27390736,-15.72786093
129,0,0,0,-18.12718485,-17.99404891,-31.95748655,-22.30004301,-24.47834174,-20.21628478,-16.58725975
130,0,0,0,0,-27.60474131,-26.15744952,-22.27833134,-23.98848746,-20.81503114,-17.90761647
131,0,0,0,0,-41.24327766,-22.49433647,-31.07211766,-20.14563144,-20.83854293,-23.02005548
132,0,0,0,0,0,-25.88863458,-20.85387153,-25.14029373,-16.14372668,-18.379921
133,0,0,0,0,-28.10616362,-22.55194378,-21.18332928,-19.42322586,-13.35744359,-25.37875359
134,0,0,0,0,-26.09313685,-28.65853884,-30.95476317,-29.45447337,-22.55886123,-19.02636942
135,0,0,0,0,-27.09977342,-30.81730256,-27.58029513,-23.26344436,-26.62307037,-20.4856181
136,0,0,0,-61.12332912,-36.55308774,-28.18067299,-25.95805228,-19.98172729,-14.07142043,-23.10237586
137,0,0,0,0,-28.58396265,-42.52577297,-24.93980352,-29.87039652,-25.16766861,-16.35471244
138,0,0,0,0,-38.20473105,-34.9863915,-26.89764697,-25.8939218,-19.47240235,-15.85444479
139,0,0,0,0,0,-34.29061391,-27.67031766,-24.8745008,-22.5277192,-24.55169272
140,0,0,0,-52.49845425,-35.38375418,-26.88587584,-31.68920589,-23.04141859,-20.43282154,-17.65510123
141,0,0,0,0,-29.54848521,-29.48915383,-26.83537026,-19.32595186,-19.18794384,-14.26255968
142,0,0,0,0,-78.24630606,-28.13132781,-33.401032,-24.39118058,-20.40457894,-22.68923632
143,0,0,0,-54.72579682,-15.10730191,-31.01607591,-31.84755232,-24.93136554,-23.5956805,-22.80809464
144,0,0,0,-43.79095916,-59.89156637,-40.71167247,-32.67870463,-21.9137612,-23.56397109,-15.12005811
145,0,0,0,0,-44.37822531,-30.47690198,-29.55535801,-24.74696405,-24.74253882,-24.06030555
146,0,0,0,0,-33.75836689,-39.54669847,-20.36471005,-26.49610892,-21.53737173,-23.25555981
147,0,0,0,0,-42.21747062,-33.64112416,-29.24768609,-27.89868576,-17.49303259,-23.05201347
148,0,0,0,-60.83389212,-27.03288273,-48.74562489,-27.22904763,-24.5645893,-22.99535323,-28.29233259
149,0,0,0,-66.13399424,-29.43302536,-37.03325015,-22.21459291,-24.96964488,-26.35385655,-24.72348719
150,0,0,0,0,-41.66690344,-45.89309989,-25.94959776,-26.40829094,-30.34932733,-23.3736688
151,0,0,0,0,-22.06622838,-27.36214713,-25.68057065,-27.98546984,-27.97745858,-24.04163497
152,0,0,0,-36.07095979,-82.8916211,-41.22177814,-27.69943579,-30.73796158,-18.34156558,-28.58041
153,0,0,0,0,-22.49169987,-28.03146713,-25.52390866,-25.51100318,-19.99851583,-22.25335631
154,0,0,0,0,-35.99323353,-41.10316053,-35.37121032,-25.29861357,-21.51162024,-21.93081753
155,0,0,0,-62.13408341,-20.82637613,-32.26957456,-35.10234443,-21.76532081,-24.83574175,-19.09363715
156,0,0,0,0,-51.97627679,-39.0809897,-31.31968773,-24.54243027,-19.29333745,-30.3683438
157,0,0,0,0,-26.3965581,-31.0394543,-33.18362584,-28.71500754,-21.24799349,-20.2010922
158,0,0,0,-56.93629606,-21.35837129,-15.46434693,-22.64745547,-18.4319497,-25.25931428,-28.27152707
159,0,0,0,-10.24844429,0,-39.28905296,-47.74713045,-28.25480982,-22.05723449,-27.57727036
160,0,0,0,-86.57448213,-25.7497497,-44.74704085,-30.67976877,-26.5623447,-28.49835402,-24.31841034
161,0,0,0,0,-37.50248344,-36.83461697,-38.99615174,-32.18597143,-30.39564261,-18.33854664
162,0,0,0,0,-44.44256584,-36.9501536,-36.16751088,-29.93004042,-23.97685503,-16.25858118
163,0,0,0,0,-5.127189567,-33.12285321,-31.80478245,-31.29284463,-27.54327908,-22.89721049
164,0,0,0,-75.36856131,-38.56735627,-13.32097281,-21.32454179,-26.90214411,-18.84486375,-19.5055042
165,0,0,0,-11.16059736,-24.98651865,-33.80672659,-36.61387937,-28.65781702,-28.30166142,-17.73961699
166,0,0,0,-40.16718675,-21.87259827,-44.74458346,-37.54009197,-31.47349278,-31.10729031,-24.98547463
167,0,0,0,0,-43.69059241,-30.51094201,-23.72905666,-24.78095421,-31.34872286,-25.23191599
168,0,0,0,0,-56.81936497,-37.76083949,-32.96619952,-24.90724484,-25.71427547,-32.02366106
169,0,0,0,0,-19.59398761,-37.97276627,-34.98581041,-27.03222524,-24.65442864,-27.33031304
170,0,0,0,0,-61.30179232,-39.18320093,-37.5981969,-32.11711898,-21.39379392,-22.29154613
171,0,0,0,0,-41.74005935,-16.29259798,-34.19999774,-27.07497937,-27.93857877,-23.85940637
172,0,0,0,0,-81.32823936,-35.71927457,-21.80928101,-36.51600649,-28.08193181,-21.35044417
173,0,0,0,-27.53791191,0,-39.79010522,-40.28894431,-31.5007809,-27.95363789,-20.47442332
174,0,0,0,0,-91.82119177,-21.11126641,-22.99674253,-31.74251935,-32.62685757,-26.37644463
175,0,0,0,0,-32.57553942,-37.08343211,-29.7443414,-21.0640985,-23.65180757,-19.02528789
176,0,0,0,0,-34.63032645,-31.30361461,-33.28326093,-28.0230933,-33.80305869,-29.10064266
177,0,0,0,0,-25.53439047,-37.91627789,-22.56862391,-34.56590791,-24.72741223,-24.31439306
178,0,0,0,0,-12.79969282,-42.569559,-32.51249892,-19.30406827,-23.18478794,-20.52946193
179,0,0,0,0,-46.30699378,-52.22566258,-39.38473227,-29.8569675,-33.8825306,-26.63682118
180,0,0,0,0,0,-48.01754736,-32.71972621,-21.27954258,-15.87529903,-27.89365535
181,0,0,0,0,-48.91375784,-38.70061454,-36.23354498,-27.38053413,-28.11879085,-22.77384104
182,0,0,0,0,-16.07987531,-54.059602,-35.98333313,-24.36216195,-25.58758675,-27.01624976
183,0,0,0,0,0,-19.03962909,-27.05676062,-30.31527808,-20.9591416,-19.20527399
184,0,0,0,0,0,-29.05655174,-36.62408743,-35.9485574,-31.8875236,-26.46449086
185,0,0,0,-23.58808944,-46.67320733,-40.52727977,-33.32062821,-27.86164014,-31.27467013,-28.88548414
186,0,0,0,0,-63.53733228,-64.95344159,-31.73129354,-31.33850827,-29.0091094,-32.96721033
187,0,0,0,0,0,-35.16397999,-41.96403736,-23.26914914,-31.42303963,-30.42421602
188,0,0,0,0,0,0,-37.67324066,-32.17989579,-28.22918653,-23.78988419
189,0,0,0,0,0,-42.44424421,-54.74830321,-34.07222735,-32.35144406,-21.36181074
190,0,0,0,0,-21.96136906,-42.94054409,-40.70834482,-32.93386857,-27.18977969,-24.1244339
191,0,0,0,0,0,-69.18224868,-56.16945248,-29.6435937,-19.38441122,-25.21464096
192,0,0,0,0,-62.51399678,-22.85172592,-38.06916666,-33.2023631,-36.80530951,-33.58575593
193,0,0,0,0,0,-38.49670144,-40.62824056,-50.15580486,-24.79994912,-27.37978787
194,0,0,0,0,0,-55.21603203,-51.56158436,-28.22792642,-16.37325241,-26.37649715
195,0,0,0,0,3.211210979,-41.36817593,-30.42768804,-28.26386767,-30.43269271,-39.38589667
196,0,0,0,0,0,-30.85207219,-29.54951374,-30.76362738,-34.80429669,-31.92346813
197,0,0,0,0,0,-45.38455802,-50.56421841,-42.87388403,-19.57151263,-21.02806225
198,0,0,0,0,0,-48.94094465,-51.5013588,-18.52717899,-33.26201803,-26.20767898
199,0,0,0,0,0,-54.2528491,-28.77412368,-29.10623489,-27.1010782,-27.04622568
200,0,0,0,0,-7.773156162,-51.05832012,-31.12140255,-36.23949629,-26.58898712,-22.72247955
201,0,0,0,0,-56.41492238,-29.64749534,-41.45212788,-34.1495863,-30.7719166,-16.5920635
202,0,0,0,0,-50.11766694,-45.35113408,-32.57134999,-26.01564591,-26.24385167,-32.8904992
203,0,0,0,0,0,-48.95936729,-21.27011128,-29.64997124,-26.11467188,-38.05793462
204,0,0,0,0,0,-7.098377318,-31.52458893,-63.65534832,-18.92907282,-36.93370598
205,0,0,0,0,-27.1576612,-15.16412997,-71.68272044,-32.94240523,-27.13327938,-31.76652709
206,0,0,0,-7.587881007,-72.66013126,-46.75575859,-26.53726955,-30.6406815,-31.09548592,-25.35718866
207,0,0,0,0,0,-69.9988406,-26.46374483,-37.23961524,-33.86516131,-28.50321228
208,0,0,0,0,0,-56.0274246,-34.54143455,-44.5593952,-38.09271903,-21.51490364
209,0,0,0,0,0,-76.66036042,-54.5493182,-37.20384942,-24.19052849,-25.45571667
210,0,0,0,0,-38.64755645,-61.63526136,-44.37720134,-40.92636133,-27.45263688,-22.48436893
211,0,0,0,0,-14.8551957,-76.58625778,-25.14327157,-28.64862516,-27.59866736,-37.21110836
212,0,0,0,0,-63.4278333,-63.65121225,-33.5225901,-56.99405505,-41.26953238,-42.10439309
213,0,0,0,0,0,-14.42889322,-46.87534325,-28.3244867,-25.53329387,-17.57493524
214,0,0,0,0,-70.91224028,-59.01515873,-40.44836397,-28.08067661,-29.06831573,-31.67512405
215,0,0,0,0,6.521075908,-32.99916755,-45.58810702,-30.31981825,-35.61045752,-18.49256672
216,0,0,0,0,0,-88.85059093,-68.96666462,-25.57505517,-40.3262218,-30.06497044
217,0,0,0,0,0,-77.67596565,-58.19962246,-48.26236537,-41.251941,-26.44417696
218,0,0,0,0,-13.69992462,-63.31005813,-33.67262176,-26.35397937,-12.8486399,-24.75810687
219,0,0,0,0,-53.90497105,-44.42369989,-26.03711569,-53.98141132,-40.65407729,-41.74497613
220,0,0,0,0,-64.0408531,-24.53618781,-45.20831791,-36.65095,-31.95403477,-37.30891245
221,0,0,0,0,0,-45.26439023,-43.16878372,-40.98521197,-31.09625094,-46.35501412
222,0,0,0,0,0,-19.59728404,-40.31694765,-30.15148557,-37.88764305,-28.37851023
223,0,0,0,0,-8.81141021,-50.32379371,-51.73549666,-20.42124636,-29.61818255,-29.89679017
224,0,0,0,0,0,-66.09711596,-29.48422386,-36.33392494,-21.84049718,-18.59430433
225,0,0,0,0,0,-36.95931651,-31.48036725,-23.31686162,-37.58122751,-18.42778155
226,0,0,0,0,-58.85125153,-31.69905952,-50.56427659,-41.83153406,-37.42154186,-29.70181108
227,0,0,0,0,-34.3418009,-50.97813356,-45.04438656,-48.42696075,-30.52555037,-30.15089573
228,0,0,0,0,-51.18388481,-17.7099594,-36.53533082,-31.63681304,-50.9497238,-10.60822185
229,0,0,0,0,0,-36.14113456,-40.34753577,-49.04479525,-35.66991012,-30.76674436
230,0,0,0,0,0,-38.98045164,-37.52130066,-27.61130183,-31.08422602,-37.17367535
231,0,0,0,0,-71.65541886,-5.966653972,-34.84453719,-37.19541487,-49.07716342,-29.90855037
232,0,0,0,0,0,-14.36685603,-47.17260787,-53.71334777,-39.60188432,-39.49319984
233,0,0,0,0,0,-33.9259666,-45.23187151,-57.96387948,-43.18376539,-28.26863967
234,0,0,0,0,-72.17319406,-35.17626683,-20.51601183,-28.64570401,-15.82284002,-28.34565162
