# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo paramter \gamma_g for group of halos of the same size n_p, where n_p is number of particles in halo. \Gamma_g represents the ratio between halo mean square radius and halo size.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3] Eq. (61),https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
"#Ref. [4] Eqs. (43) (48), (55), Fig. 2",https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5]   Table 3,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
24,0,0,0.796641937,0.741369433,0.725126878,0.710319931,0.691912239,0.672712974,0.653565887,0.637622239
25,0,0,0.779838798,0.759797715,0.723039428,0.716420895,0.682369377,0.678923275,0.654082473,0.635195949
26,0,0,0.800370707,0.733014671,0.726733032,0.715935593,0.686256808,0.677704202,0.652872775,0.63514452
27,0,0,0.807527364,0.728491342,0.731657128,0.707682342,0.688829244,0.671659507,0.650622956,0.635264232
28,0,0,0.76982081,0.743532568,0.71221886,0.712761516,0.68980724,0.666042519,0.648162203,0.635749105
29,0,0,0.762862238,0.745417283,0.723004503,0.717211897,0.689230468,0.669881991,0.643619387,0.632251665
30,0,0,0.746443765,0.741782419,0.723922887,0.71373815,0.682487398,0.67228269,0.647068242,0.632894058
31,0,0,0.818513849,0.739651117,0.745661912,0.707613178,0.689621278,0.669716554,0.640218916,0.630743866
32,0,0,0.681743557,0.714825429,0.732646724,0.713445693,0.679109087,0.666020429,0.651461251,0.622514204
33,0,0,0.734173602,0.764088421,0.716233033,0.709358228,0.686834841,0.66625717,0.639474852,0.635340519
34,0,0,0.787108786,0.747060963,0.70796906,0.71595676,0.69306071,0.668158234,0.639817384,0.631054261
35,0,0,0.724088788,0.737444475,0.727147638,0.709710786,0.682041386,0.663188363,0.647380913,0.631618668
36,0,0,0.679890204,0.74411833,0.723022263,0.699990797,0.68694792,0.660889884,0.643237924,0.633672107
37,0,0,0.756997541,0.73653564,0.746560988,0.712883085,0.678227217,0.667786657,0.63803813,0.628047144
38,0,0,0.866434953,0.708782208,0.737800541,0.710771585,0.68053219,0.670102991,0.642166264,0.626515646
39,0,0,0.819921198,0.737982315,0.720531539,0.707070598,0.677947095,0.656003351,0.644295024,0.625343669
40,0,0,0.707770493,0.724963695,0.721605922,0.711797516,0.679200004,0.659186254,0.633296456,0.631902266
41,0,0,0.921116653,0.737671688,0.723678579,0.710542904,0.678702998,0.658983948,0.629256845,0.622630816
42,0,0,0.668083826,0.75968115,0.705858682,0.711759114,0.683070682,0.65418676,0.633168417,0.628247376
43,0,0,0.646842077,0.718715202,0.69756091,0.714786974,0.676075521,0.663995577,0.63722288,0.629348737
44,0,0,0.647889121,0.699897071,0.736119541,0.702571215,0.691348113,0.666783605,0.630160884,0.621451492
45,0,0,0.686970034,0.722062967,0.711149582,0.715131759,0.675889247,0.66263652,0.63978641,0.624664198
46,0,0,0.815339312,0.742841035,0.728591695,0.697944735,0.679608115,0.656541328,0.630622609,0.612664276
47,0,0,1.152527098,0.730311597,0.740583411,0.706730956,0.669034524,0.653368333,0.641259903,0.618231942
48,0,0,0,0.723077308,0.741196392,0.709659524,0.684340321,0.660146739,0.632854767,0.622466656
49,0,0,0.901726388,0.663548187,0.71712158,0.697904901,0.680874488,0.652682227,0.640887874,0.618264214
50,0,0,0,0.749984585,0.703671489,0.680237559,0.6751016,0.661743643,0.646269207,0.616851514
51,0,0,0.705530684,0.715786942,0.72922133,0.718938389,0.671094201,0.660556364,0.634331853,0.625326929
52,0,0,0.894251743,0.663420804,0.70453271,0.697765006,0.664153156,0.662301993,0.638384973,0.621898909
53,0,0,0,0.737947893,0.731315711,0.704689644,0.676275193,0.655796612,0.636009362,0.619180026
54,0,0,0.788349281,0.720598802,0.711960561,0.693813054,0.685825978,0.652174243,0.637572412,0.628871233
55,0,0,0.57995197,0.780007689,0.745309673,0.710968904,0.6736759,0.651985356,0.632928136,0.616069168
56,0,0,0.593922663,0.680935922,0.709008645,0.691008492,0.671084851,0.657513534,0.629845693,0.61972934
57,0,0,0,0.761970458,0.691798586,0.719847161,0.68575209,0.659381417,0.637524863,0.617893755
58,0,0,1.380926728,0.773619877,0.68369189,0.683188383,0.680978219,0.661080984,0.629303182,0.614496533
59,0,0,0.935158175,0.806067756,0.734760648,0.683665163,0.677843911,0.649380026,0.632538892,0.618476488
60,0,0,0,0.724555437,0.740100335,0.709288235,0.674194038,0.657903543,0.635418246,0.622010293
61,0,0,0,0.780260446,0.688354997,0.725584731,0.662547897,0.649650799,0.632766619,0.620799022
62,0,0,0.602483255,0.702901356,0.71266883,0.715183027,0.679331191,0.660377128,0.644041333,0.610384826
63,0,0,0,0.716128566,0.745860364,0.704305092,0.680272588,0.654199281,0.640196325,0.612035089
64,0,0,1.406469234,0.692279967,0.759521615,0.69889654,0.673764096,0.657907048,0.629621074,0.617918006
65,0,0,0,0.72699375,0.719264144,0.727401553,0.679023252,0.656382351,0.636619052,0.607787175
66,0,0,0,0.732424001,0.719380764,0.70870079,0.68939847,0.654087888,0.631523713,0.619607719
67,0,0,0,0.697490261,0.73420235,0.68826907,0.664791724,0.663270989,0.624989666,0.623623202
68,0,0,0,0.705908582,0.742923879,0.694286278,0.662463564,0.646304033,0.639358512,0.615856542
69,0,0,0,0.84708306,0.717330947,0.716311342,0.685227595,0.656488834,0.647210087,0.615785941
70,0,0,0,0.795699177,0.713718851,0.682891062,0.677834306,0.659185861,0.628150371,0.620718279
71,0,0,0,0.67970928,0.725154515,0.718931358,0.680629849,0.654919478,0.637166926,0.623394489
72,0,0,0,0.651845503,0.699062302,0.700636897,0.680371951,0.650795998,0.628471399,0.620540709
73,0,0,0,0.819657462,0.728994563,0.701342772,0.673195131,0.661447678,0.646155482,0.614465503
74,0,0,0,0.703943891,0.719552616,0.693106562,0.675263001,0.659506553,0.617395487,0.611771982
75,0,0,0,0.670841221,0.688571913,0.709562251,0.678122803,0.643887793,0.629358876,0.618080476
76,0,0,0,0.748584359,0.697543706,0.70606699,0.671715741,0.652698088,0.635246863,0.613514397
77,0,0,0,0.725348658,0.703057864,0.696786698,0.663389872,0.644263762,0.625822831,0.609843061
78,0,0,0.459984377,0.678053615,0.706320264,0.694468641,0.664837804,0.664603144,0.634582702,0.623326932
79,0,0,0,0.841498023,0.770388091,0.692813138,0.653283571,0.644541293,0.633785976,0.632013355
80,0,0,0.543142639,0.767886127,0.718900819,0.680024865,0.6517996,0.657598288,0.620735467,0.617974282
81,0,0,0,0.718227636,0.713328109,0.721465844,0.676899615,0.645294966,0.637973275,0.622112174
82,0,0,0,0.833456267,0.718083034,0.683399793,0.682582019,0.664981223,0.6227235,0.621722986
83,0,0,0,0.738656397,0.736364088,0.705117798,0.664870668,0.664492351,0.634744949,0.612555412
84,0,0,0,0.681042948,0.669004983,0.694066326,0.670940058,0.656792893,0.629537633,0.623264051
85,0,0,0,0.805046247,0.680312214,0.699786038,0.690901177,0.682701955,0.618534555,0.617484031
86,0,0,0,0.745548149,0.74077454,0.68411754,0.690969443,0.661466198,0.638771798,0.615098684
87,0,0,0,1.024137952,0.787125788,0.68156429,0.676099596,0.666009778,0.62561522,0.622584884
88,0,0,0,0.674264371,0.811368446,0.68260193,0.676694256,0.630826349,0.637718521,0.604524499
89,0,0,0.565908838,0.793003877,0.744937808,0.750090269,0.678840356,0.662666321,0.628046639,0.617658567
90,0,0,0,0.599306415,0.74432478,0.71896552,0.657713146,0.636401934,0.641122337,0.62182451
91,0,0,0,0.609243843,0.688890334,0.723279984,0.663499352,0.659950684,0.607845033,0.635610518
92,0,0,0,0.629220429,0.762319366,0.72102541,0.669153921,0.67105853,0.620272061,0.61259333
93,0,0,0,0.874236056,0.753648926,0.709266945,0.663954597,0.652865186,0.626359044,0.625860407
94,0,0,0,0.798414939,0.647797271,0.715499244,0.675848403,0.671569552,0.635236156,0.609260512
95,0,0,0,0.80636517,0.734610697,0.735416086,0.661319989,0.657291648,0.649405864,0.606141846
96,0,0,0,0.669863623,0.701855297,0.711605631,0.671584296,0.65991062,0.611599411,0.616850897
97,0,0,0,0.772450537,0.736990832,0.688090187,0.664680801,0.681928528,0.632388489,0.624844783
98,0,0,0,0.658577881,0.751073484,0.712946097,0.67555457,0.641466441,0.633987995,0.630129129
99,0,0,0.631316256,0.656764769,0.76331064,0.648908694,0.695833,0.674697996,0.612368512,0.613412532
100,0,0,0,0.674412586,0.720314799,0.691253723,0.695816594,0.649100136,0.616770548,0.611310523
101,0,0,0,0.824524867,0.716834452,0.720998298,0.684153501,0.657012314,0.623805722,0.624603452
102,0,0,0,0.750898317,0.715549486,0.686694556,0.681019562,0.662977593,0.65058959,0.613635428
103,0,0,0,0.778989523,0.827208542,0.711745432,0.664920489,0.661245577,0.642368159,0.620711701
104,0,0,0,0.672068117,0.766442091,0.719860477,0.659771041,0.65208044,0.646489038,0.608281587
105,0,0,0,0.708767273,0.680652426,0.733636942,0.681455037,0.656692871,0.631414054,0.614406795
106,0,0,0,0.717436961,0.836011487,0.765821927,0.674714691,0.648306364,0.614649034,0.629183398
107,0,0,0,0.753059707,0.662106232,0.6821843,0.667205298,0.678246394,0.628867355,0.616649764
108,0,0,0,1.044031605,0.589736057,0.685572404,0.662514317,0.652104155,0.603991882,0.614074027
109,0,0,0,0.988901695,0.71824244,0.739244358,0.676000738,0.668458353,0.638265114,0.600495159
110,0,0,0,0.746891157,0.642647636,0.699825255,0.696383642,0.645839146,0.617971971,0.62172863
111,0,0,0,0.764814945,0.786520629,0.664416318,0.675947731,0.638056275,0.603166373,0.620787027
112,0,0,0,0,0.665154874,0.6904006,0.666826306,0.674416782,0.62329505,0.624882051
113,0,0,0,0.585962347,0.681530139,0.740548417,0.665580895,0.654597368,0.637155292,0.611860528
114,0,0,0,0,0.722184719,0.753119283,0.669983293,0.643008643,0.62602083,0.610458242
115,0,0,0,0,0.7399733,0.681223003,0.655378946,0.656476978,0.632239849,0.606174922
116,0,0,0,0.610106058,0.655030355,0.740056328,0.660934995,0.652986842,0.627032608,0.600203662
117,0,0,0,0,0.761998409,0.719506562,0.676807206,0.67625772,0.616687513,0.619502249
118,0,0,0,0.61946294,0.809149294,0.711480238,0.693140621,0.679296688,0.630748662,0.593997583
119,0,0,0,0.853188118,0.735268593,0.710902201,0.699542175,0.682027417,0.612750172,0.625340687
120,0,0,0,0,0.589621312,0.670223132,0.694898873,0.636606072,0.66847777,0.620415209
121,0,0,0,1.012925495,0.752615999,0.71674364,0.667247905,0.661532729,0.61512131,0.618317572
122,0,0,0,0.792322431,0.749830723,0.678771599,0.662301956,0.659893355,0.611558788,0.610489693
123,0,0,0,0.636681408,0.616743066,0.717400396,0.686863702,0.636590139,0.618267912,0.620336779
124,0,0,0,0.536284833,0.730881603,0.676655207,0.685642319,0.65159632,0.635649707,0.628851407
125,0,0,0,0,0.588387694,0.745075988,0.672952936,0.655433327,0.665661383,0.606669101
126,0,0,0,0,0.819500858,0.666035337,0.67776698,0.619032122,0.647987875,0.620292266
127,0,0,0,0,0.723036782,0.75050656,0.669644513,0.667875648,0.622407922,0.595881632
128,0,0,0,0,0.6541375,0.665496998,0.696073999,0.638219143,0.630514034,0.606662563
129,0,0,0,0.710898607,0.580704624,0.771998074,0.647907826,0.655780956,0.623247608,0.606692726
130,0,0,0,0,0.70772044,0.693012648,0.676702747,0.667359857,0.629655725,0.616680807
131,0,0,0,0,0.786644157,0.66638783,0.67803758,0.647074586,0.609436959,0.618801117
132,0,0,0,0,0,0.677274888,0.66093423,0.664377109,0.61092639,0.610365966
133,0,0,0,0,0.707903434,0.650287688,0.675441009,0.635432234,0.59929029,0.635229697
134,0,0,0,0,0.713384311,0.708582759,0.701423564,0.714192993,0.654097071,0.61933398
135,0,0,0,0,0.64719921,0.689352408,0.702520615,0.63807013,0.652143105,0.601771381
136,0,0,0,0.876454145,0.859848693,0.719854696,0.680566937,0.64963012,0.593161861,0.622801627
137,0,0,0,0,0.717924388,0.757249115,0.653423555,0.678359057,0.62746017,0.600720465
138,0,0,0,0,0.672189229,0.802642574,0.667585965,0.645179791,0.650461271,0.599590858
139,0,0,0,0,0,0.796101612,0.665110612,0.654399987,0.63221631,0.625467555
140,0,0,0,0.836360347,0.673121661,0.668459184,0.661242208,0.652706614,0.624195913,0.604454679
141,0,0,0,0,0.673803166,0.783938284,0.653702258,0.637399683,0.598042342,0.596606474
142,0,0,0,0,0.868167927,0.677197073,0.718205806,0.668519166,0.630065927,0.62780162
143,0,0,0,1.023282045,0.644491453,0.642018226,0.668640511,0.661900882,0.620271832,0.645333846
144,0,0,0,0.635921385,0.844118637,0.725027246,0.678107581,0.653087955,0.632394846,0.603663053
145,0,0,0,0,0.722467455,0.691668266,0.710786113,0.668139277,0.630807359,0.609903066
146,0,0,0,0,0.702998062,0.697270449,0.64228954,0.697122765,0.601772221,0.637671962
147,0,0,0,0,0.824377043,0.723701901,0.676984597,0.649190361,0.642573196,0.61972136
148,0,0,0,0.884386161,0.71249923,0.747847791,0.662055393,0.650371241,0.617474382,0.638359043
149,0,0,0,1.295298871,0.639276792,0.832196296,0.628753149,0.659623287,0.628147161,0.639834509
150,0,0,0,0,0.728704255,0.747462594,0.661893264,0.655078541,0.663684871,0.607963777
151,0,0,0,0,0.590579191,0.669556923,0.636906201,0.674643936,0.636057247,0.620851483
152,0,0,0,0.615514061,1.237872369,0.790526589,0.656337002,0.651761235,0.621235284,0.641530915
153,0,0,0,0,0.64037866,0.626553411,0.650054234,0.672960575,0.590235133,0.633450198
154,0,0,0,0,0.690613394,0.783663595,0.67093486,0.648625837,0.623163855,0.600347926
155,0,0,0,0.778267839,0.726545828,0.671534276,0.725096795,0.636778377,0.650802145,0.60751268
156,0,0,0,0,0.853621083,0.741946828,0.697518678,0.658279903,0.609320028,0.660577254
157,0,0,0,0,0.595155393,0.685457824,0.710012671,0.658126337,0.623616608,0.608897843
158,0,0,0,0.821873272,0.787521645,0.679981655,0.658325407,0.621940439,0.615317531,0.62495084
159,0,0,0,0.670621369,0,0.804836517,0.718421744,0.636315183,0.653250879,0.624932641
160,0,0,0,1.471229458,0.64330841,0.756546741,0.685546779,0.681643445,0.607137539,0.609927509
161,0,0,0,0,0.681804696,0.66889761,0.68907001,0.675601142,0.647957797,0.62648292
162,0,0,0,0,0.758226941,0.688650402,0.70487941,0.677500097,0.619780735,0.610649355
163,0,0,0,0,0.547004274,0.653976732,0.67129938,0.643051741,0.638769197,0.613545947
164,0,0,0,0.829423615,0.616618634,0.611726,0.638501417,0.679721151,0.641585791,0.600093271
165,0,0,0,0.645521726,0.683767126,0.669430492,0.687627325,0.668285316,0.659909849,0.609097948
166,0,0,0,0.747194795,0.641076548,0.768280068,0.726944143,0.691690524,0.677225471,0.608380188
167,0,0,0,0,0.774755699,0.680366933,0.647487005,0.652968619,0.62226032,0.618697116
168,0,0,0,0,0.948830209,0.708677217,0.6695774,0.646352585,0.631364589,0.649122024
169,0,0,0,0,0.596514603,0.709763532,0.665479454,0.632862451,0.622949773,0.626087894
170,0,0,0,0,0.845693843,0.63738997,0.724130628,0.653874893,0.616985915,0.622732601
171,0,0,0,0,1.381651088,0.601219286,0.66542768,0.657915719,0.653854411,0.604068558
172,0,0,0,0,0.867049122,0.692839929,0.63206463,0.670430777,0.62265755,0.605903734
173,0,0,0,0.62789183,0,0.598795029,0.675739861,0.688570706,0.648177347,0.582921227
174,0,0,0,0,0.965917764,0.635817002,0.650977569,0.669870518,0.661182622,0.615686968
175,0,0,0,0,0.657722548,0.670362859,0.700963526,0.635969375,0.62774033,0.594576838
176,0,0,0,0,0.668849242,0.616233594,0.665279227,0.659624881,0.656569914,0.631826042
177,0,0,0,0,0.644057367,0.670305401,0.650067733,0.694418957,0.631571575,0.615637647
178,0,0,0,0,0.549535016,0.729304441,0.658695805,0.645314228,0.626250513,0.606813798
179,0,0,0,0,0.754433845,0.803656483,0.685492411,0.612598041,0.648158962,0.596455802
180,0,0,0,0,0,0.801030108,0.722990899,0.631349884,0.632756733,0.617523559
181,0,0,0,0,0.900983105,0.703344745,0.651715347,0.643651964,0.643184679,0.616555472
182,0,0,0,0,0.527332855,0.789015363,0.658275062,0.632756955,0.615801587,0.624781259
183,0,0,0,0,0,0.675429157,0.63693018,0.680606737,0.621602188,0.599181056
184,0,0,0,0,0,0.701240414,0.661719037,0.653632302,0.634171188,0.630823408
185,0,0,0,0.669809462,0.828779931,0.712457608,0.695772743,0.674281805,0.644351508,0.604447177
186,0,0,0,0,0.812948151,0.818916293,0.690424707,0.64086075,0.613056943,0.613645018
187,0,0,0,0,0,0.644693474,0.692456092,0.655793618,0.626126404,0.637190761
188,0,0,0,0,0,0,0.68846258,0.655824132,0.645769293,0.637371395
189,0,0,0,0,0,0.729039516,0.708184792,0.698000825,0.648396052,0.591322034
190,0,0,0,0,0.750173283,0.751484245,0.674855849,0.629089075,0.609639233,0.601144813
191,0,0,0,0,0,0.919711847,0.798928628,0.656288888,0.621855949,0.611176772
192,0,0,0,0,0.807204157,0.646522557,0.70455437,0.673649519,0.648853057,0.636379523
193,0,0,0,0,0,0.687969328,0.700908721,0.719259134,0.627070268,0.608842581
194,0,0,0,0,0,0.784299481,0.693236225,0.647170988,0.604954524,0.619122336
195,0,0,0,0,0.534923701,0.813701828,0.635926787,0.643643927,0.651051717,0.624110733
196,0,0,0,0,0,0.728319312,0.687767058,0.648450773,0.62059994,0.612079562
197,0,0,0,0,0,0.637791523,0.670257806,0.683674195,0.58546757,0.582037824
198,0,0,0,0,0,0.746159638,0.722892884,0.646839176,0.684141302,0.617277949
199,0,0,0,0,0,0.839167118,0.647162974,0.622354614,0.62663914,0.634466435
200,0,0,0,0,0.622868675,0.79174863,0.647641766,0.643276642,0.630790989,0.617225752
201,0,0,0,0,0.800374256,0.551271911,0.70793813,0.634583813,0.624064732,0.593726433
202,0,0,0,0,0.757691439,0.729922071,0.644418009,0.640608546,0.603826882,0.654460221
203,0,0,0,0,0,0.680470688,0.642766511,0.663376303,0.621897205,0.652500485
204,0,0,0,0,0,0.561882686,0.646445593,0.721743589,0.631606493,0.629273883
205,0,0,0,0,0.642895282,0.599499965,0.83079161,0.641424748,0.65483824,0.640695186
206,0,0,0,0.436227493,0.991503411,0.759202754,0.634399236,0.640847416,0.62718718,0.592865709
207,0,0,0,0,0,0.749714053,0.628064157,0.649697996,0.625053426,0.597683511
208,0,0,0,0,0,0.783308883,0.662254004,0.653637422,0.613514401,0.640015803
209,0,0,0,0,0,0.678963785,0.710797702,0.680908876,0.599222498,0.603376652
210,0,0,0,0,0.662627757,0.805436538,0.701972578,0.696984149,0.61184501,0.623619458
211,0,0,0,0,0.745274095,0.720893596,0.644297777,0.646846049,0.642927635,0.625519904
212,0,0,0,0,0.661240432,0.795263138,0.732989088,0.710094593,0.664934423,0.636820792
213,0,0,0,0,0,0.637515694,0.713131846,0.645162674,0.642195498,0.590366229
214,0,0,0,0,0.787113303,0.775930036,0.733022176,0.653681051,0.629784298,0.635009936
215,0,0,0,0,0.628143664,0.657170627,0.711352277,0.640380791,0.647011798,0.612224772
216,0,0,0,0,0,1.178031191,0.775533625,0.636959656,0.644802191,0.646801713
217,0,0,0,0,0,0.735082737,0.747369728,0.682615237,0.67294327,0.577661934
218,0,0,0,0,0.585955922,0.761641109,0.666495659,0.598888905,0.599509154,0.613884796
219,0,0,0,0,0.705524162,0.722595011,0.6308327,0.650546187,0.660451835,0.656335642
220,0,0,0,0,0.763843774,0.614440617,0.671088024,0.637468947,0.611989534,0.626643869
221,0,0,0,0,0,0.673562612,0.735640355,0.698907623,0.656505333,0.662775436
222,0,0,0,0,0,0.584515411,0.722876723,0.641451854,0.599922689,0.625262403
223,0,0,0,0,0.548460457,0.767475748,0.674974226,0.57900363,0.64342636,0.592747388
224,0,0,0,0,0,0.747034682,0.65570242,0.668664904,0.650690145,0.608999688
225,0,0,0,0,0,0.660772509,0.682947799,0.63325064,0.659692874,0.623072047
226,0,0,0,0,0.871144075,0.623455828,0.647512321,0.69340429,0.61500563,0.627632721
227,0,0,0,0,0.57355447,0.747306197,0.760576397,0.663841962,0.610487131,0.64439866
228,0,0,0,0,0.625254333,0.606431914,0.636965797,0.643167524,0.653755691,0.560401045
229,0,0,0,0,0,0.696202833,0.66815677,0.732735802,0.664132019,0.584941683
230,0,0,0,0,0,0.71510138,0.635778889,0.623833006,0.627687749,0.643863506
231,0,0,0,0,0.934029798,0.536113537,0.669685364,0.660165164,0.640100064,0.621672421
232,0,0,0,0,0,0.565986558,0.664135566,0.696754326,0.647889546,0.628002867
233,0,0,0,0,0,0.660509928,0.680330139,0.701609727,0.65296124,0.570477725
234,0,0,0,0,0.711998054,0.642637782,0.623045265,0.621991872,0.577890187,0.603087317
235,0,0,0,0,0,0.805661888,0.685122398,0.690838142,0.596375966,0.643835518
236,0,0,0,0,0,0,0.707342181,0.651244178,0.687327115,0.593036348
237,0,0,0,0,0,0.607015747,0.707744073,0.681045367,0.644473028,0.608571289
238,0,0,0,0,1.00219033,0.752913381,0.647565297,0.6252894,0.600468732,0.623429164
239,0,0,0,0,0.56221854,0,0.657596433,0.692585761,0.60276565,0.663988489
240,0,0,0,0,0.735020277,0.605670391,0.679498045,0.642007195,0.607301461,0.639538111
241,0,0,0,0,0,0.5750442,0.755702058,0.64154617,0.663823053,0.650017779
242,0,0,0,0,0,0.788328873,0.714400452,0.601521959,0.630817614,0.566273209
243,0,0,0,0,0,0.535699665,0.709341085,0.653247617,0.634109537,0.601730536
244,0,0,0,0,0,0.558886816,0.679615807,0.726103169,0.661091561,0.694916857
245,0,0,0,0,0.710085951,0.660829854,0.681794581,0.647153001,0.634094519,0.593212678
246,0,0,0,0,0,0.635495755,0.616479496,0.654432558,0.631304521,0.607096391
247,0,0,0,0,0,0.725144888,0.693524914,0.623580095,0.630239788,0.60628265
248,0,0,0,0,0,0.618437969,0.642990253,0.659973314,0.670761784,0.650644023
249,0,0,0,0,0,0.795014472,0.655857915,0.601508922,0.673186688,0.611636916
250,0,0,0,0,0,0.552703329,0.756865942,0.59302228,0.661486892,0.627429388
251,0,0,0,0,0,0.664193682,0.646185433,0.629264832,0.745587295,0.557484089
252,0,0,0,0,0,0.929076744,0.73070284,0.631130049,0.642148686,0.598258921
253,0,0,0,0,0.733991216,0.608453494,0.710404757,0.63943622,0.680208057,0.635639285
254,0,0,0,0,0.599389677,0.745796048,0.735995708,0.667298516,0.64872457,0.618392976
255,0,0,0,0,0,0.914227397,0.609431456,0.668408161,0.653417868,0.585034308
256,0,0,0,0,0,0,0.678424109,0.668928295,0.685789948,0.660837525
257,0,0,0,0,0.617783971,0.791442571,0.729628394,0.708948193,0.602526742,0.644895306
258,0,0,0,0,0,0.769929427,0.719772188,0.639769094,0.642876353,0.601074228
259,0,0,0,0,0,0.627532449,0.689205487,0.6639226,0.69862965,0.570955865
260,0,0,0,0,0,0.873136124,0.607440059,0.759680808,0.608118556,0.60976602
261,0,0,0,0,0.878699774,0.612224113,0.702612717,0.655782543,0.673338582,0.597094559
262,0,0,0,0,0,1.059732208,0.716440175,0.678777998,0.640284992,0.646681313
263,0,0,0,0,0,0.663389973,0.757868155,0.606814563,0.64772633,0.617567588
264,0,0,0,0,0,0.778539128,0.683981657,0.644030673,0.653436066,0.645350851
265,0,0,0,0,1.072645365,0.82949828,0.734822827,0.600069655,0.641654076,0.646439062
266,0,0,0,1.407439191,0.802111439,0.666094857,0.706288046,0.669322338,0.667944782,0.629713176
267,0,0,0,0,0,0.789999076,0.719800366,0.673239649,0.578424637,0.636106391
268,0,0,0,0,0.681884874,0,0.636410913,0.705530443,0.627876984,0.609130373
269,0,0,0,0,0,0,0.660929752,0.664102505,0.616894012,0.634981937
270,0,0,0,0,0,0,0.724068007,0.68239353,0.666828317,0.65239207
