# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo effective potential exponent n_s for group of halos of the same size n_p, where n_p is number of particles in halo. n_s represents the effective exponent or virial ratio (\gamma_v) for particles in halos.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3] Eq. (53) Fig. 6,https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4] Eq.(68) Fig. 5,https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5]  Table 3 ,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
75,0,0,0,-1.27330152,-1.225155699,-1.201848544,-1.20030548,-1.181194842,-1.189762178,-1.163526072
76,0,0,0,-1.208387279,-1.218933258,-1.195236529,-1.204767772,-1.191434741,-1.185463745,-1.187360368
77,0,0,0,-1.186449297,-1.196086542,-1.200534944,-1.207756825,-1.214075069,-1.164598056,-1.181409312
78,0,0,-1.269101987,-1.199452094,-1.210847488,-1.204657029,-1.187130095,-1.193700007,-1.174333812,-1.180150338
79,0,0,0,-1.198137489,-1.211725623,-1.210909963,-1.198352239,-1.183665393,-1.168048977,-1.185094101
80,0,0,-1.255154354,-1.216493854,-1.190971076,-1.204864683,-1.203324571,-1.208195627,-1.180473104,-1.173754829
81,0,0,0,-1.211644153,-1.190426787,-1.206057832,-1.190227255,-1.205371762,-1.204316605,-1.157957806
82,0,0,0,-1.182386011,-1.195636147,-1.222617059,-1.184699122,-1.17649712,-1.16394726,-1.172553983
83,0,0,0,-1.24778584,-1.200075014,-1.197207502,-1.203075704,-1.177285797,-1.185236062,-1.189658793
84,0,0,0,-1.251571733,-1.223969392,-1.206263238,-1.218116137,-1.191479454,-1.198429746,-1.17214364
85,0,0,0,-1.134183138,-1.198962713,-1.213783645,-1.188618215,-1.19910683,-1.211753949,-1.158500233
86,0,0,0,-1.216951826,-1.196553614,-1.21538157,-1.211669554,-1.19307543,-1.175895032,-1.182079597
87,0,0,0,-1.199397414,-1.19721487,-1.219860785,-1.207912676,-1.205487209,-1.186142239,-1.165209611
88,0,0,0,-1.189030781,-1.196787658,-1.213781079,-1.185490039,-1.210350976,-1.174542046,-1.181643311
89,0,0,-1.256156585,-1.200829016,-1.187035423,-1.192381163,-1.214917338,-1.191767373,-1.192978069,-1.182476687
90,0,0,0,-1.282684324,-1.196157063,-1.205749755,-1.213247524,-1.195167723,-1.205282603,-1.171379018
91,0,0,0,-1.186786933,-1.226623373,-1.194686973,-1.194975537,-1.174917142,-1.177373767,-1.187387985
92,0,0,0,-1.171168746,-1.188076127,-1.216280199,-1.201700295,-1.177991495,-1.178532013,-1.212836211
93,0,0,0,-1.19142374,-1.178141731,-1.219917222,-1.207559706,-1.202308531,-1.184955572,-1.197038731
94,0,0,0,-1.168259128,-1.249304783,-1.201628873,-1.18900492,-1.188956933,-1.207189782,-1.164491107
95,0,0,0,-1.189784396,-1.169804323,-1.204550898,-1.212542395,-1.193292985,-1.186353247,-1.164069786
96,0,0,0,-1.218486568,-1.246418574,-1.204984311,-1.207025934,-1.18299864,-1.16902454,-1.160316069
97,0,0,0,-1.186733663,-1.207508669,-1.208631293,-1.222238642,-1.185107867,-1.19402755,-1.179187552
98,0,0,0,-1.220274081,-1.211215475,-1.196127345,-1.215702973,-1.19260733,-1.183961843,-1.171830984
99,0,0,-1.240817279,-1.323778027,-1.16564013,-1.242767748,-1.189416325,-1.213018808,-1.180379401,-1.189146135
100,0,0,0,-1.204165646,-1.199820088,-1.200073071,-1.178414515,-1.195192254,-1.202756145,-1.143497045
101,0,0,0,-1.202083561,-1.22602352,-1.202269694,-1.210744111,-1.203081955,-1.199325486,-1.169153561
102,0,0,0,-1.235168978,-1.21579407,-1.220890834,-1.202704191,-1.189858764,-1.191294038,-1.176320757
103,0,0,0,-1.203072889,-1.189006092,-1.204655897,-1.19953174,-1.210522969,-1.176512848,-1.186455299
104,0,0,0,-1.339528586,-1.233085148,-1.20314724,-1.207002677,-1.202942246,-1.192067877,-1.178348306
105,0,0,0,-1.162639382,-1.23218455,-1.207024841,-1.213252598,-1.200702782,-1.1740199,-1.186707272
106,0,0,0,-1.195658761,-1.229097492,-1.202172625,-1.214629724,-1.183376287,-1.189857449,-1.184884061
107,0,0,0,-1.24729833,-1.215474568,-1.219225293,-1.216853294,-1.204492503,-1.16583789,-1.177524152
108,0,0,0,-1.109956846,-1.284661131,-1.197336605,-1.218947518,-1.237025133,-1.200379852,-1.222243692
109,0,0,0,-1.161147775,-1.199211621,-1.209144142,-1.201334833,-1.208259921,-1.192318701,-1.173557128
110,0,0,0,-1.172637911,-1.185332762,-1.218133176,-1.205603325,-1.181670158,-1.187915336,-1.185170264
111,0,0,0,-1.186079446,-1.219501197,-1.22851485,-1.178819536,-1.185838424,-1.187639894,-1.171829206
112,0,0,0,0,-1.235892913,-1.219680136,-1.201691547,-1.210583104,-1.178450656,-1.242711852
113,0,0,0,-1.215090258,-1.227258227,-1.216795703,-1.215476571,-1.201860354,-1.184983058,-1.176593529
114,0,0,0,0,-1.238646304,-1.199233448,-1.194785467,-1.219038938,-1.170888314,-1.193434363
115,0,0,0,0,-1.241670008,-1.228326741,-1.206410306,-1.211326208,-1.201911256,-1.172593963
116,0,0,0,-1.284653741,-1.237162422,-1.231819901,-1.19779607,-1.202742676,-1.17063682,-1.162725476
117,0,0,0,0,-1.235023762,-1.241644705,-1.212127398,-1.195955729,-1.187727713,-1.17427849
118,0,0,0,-1.307761499,-1.177392105,-1.249091657,-1.177756043,-1.20873313,-1.218219283,-1.16013146
119,0,0,0,-1.148873661,-1.318071326,-1.227503845,-1.187464119,-1.199165844,-1.166095982,-1.183601955
120,0,0,0,0,-1.210874074,-1.217656786,-1.195095103,-1.187936608,-1.17397518,-1.199571171
121,0,0,0,-1.197713671,-1.20331126,-1.172643691,-1.217471129,-1.190098686,-1.180539749,-1.188392912
122,0,0,0,-1.22692662,-1.223533059,-1.196365774,-1.239205572,-1.196751698,-1.184925138,-1.189203494
123,0,0,0,-1.288177002,-1.256396335,-1.300670785,-1.197844329,-1.204481189,-1.206424788,-1.171925988
124,0,0,0,-1.295195237,-1.238001999,-1.227004963,-1.216261547,-1.218119546,-1.215927728,-1.171357558
125,0,0,0,0,-1.2945694,-1.161559377,-1.197539024,-1.195506477,-1.178324272,-1.194383442
126,0,0,0,0,-1.183658266,-1.214955778,-1.213484412,-1.202356243,-1.176674137,-1.182752857
127,0,0,0,0,-1.207342771,-1.182895157,-1.207844821,-1.183854324,-1.189076126,-1.206107319
128,0,0,0,0,-1.242981924,-1.201128178,-1.201962226,-1.192630836,-1.181477676,-1.170287057
129,0,0,0,-1.14002657,-1.281812486,-1.190520248,-1.199717547,-1.213653182,-1.196907523,-1.164964071
130,0,0,0,0,-1.229375805,-1.207794588,-1.218784024,-1.200240924,-1.191748261,-1.186417968
131,0,0,0,0,-1.196714291,-1.208988346,-1.199469994,-1.19493054,-1.174446137,-1.190429517
132,0,0,0,0,0,-1.26701658,-1.233302142,-1.195039321,-1.192229269,-1.167619085
133,0,0,0,0,-1.201756449,-1.238047606,-1.219516786,-1.206967211,-1.180495394,-1.184545116
134,0,0,0,0,-1.252364599,-1.229245321,-1.231441773,-1.184422499,-1.175465186,-1.16144324
135,0,0,0,0,-1.263572492,-1.26520396,-1.201130029,-1.207757878,-1.200147109,-1.184031183
136,0,0,0,-1.238976231,-1.212126823,-1.199852445,-1.194324208,-1.191217712,-1.184125563,-1.193982393
137,0,0,0,0,-1.203036136,-1.223444808,-1.194718044,-1.206959509,-1.212533208,-1.16600334
138,0,0,0,0,-1.248487696,-1.189132443,-1.218130231,-1.215047916,-1.185165922,-1.224786594
139,0,0,0,0,0,-1.223789247,-1.190395742,-1.194790978,-1.186275218,-1.166913933
140,0,0,0,-1.178572334,-1.324852023,-1.244573698,-1.246101013,-1.197154293,-1.196167109,-1.192995444
141,0,0,0,0,-1.197666837,-1.225406595,-1.223492228,-1.197676456,-1.20751911,-1.16908645
142,0,0,0,0,-1.279612785,-1.23873548,-1.207431085,-1.19321835,-1.171213609,-1.210087273
143,0,0,0,-1.146136771,-1.174705058,-1.276166644,-1.219120454,-1.201169156,-1.196646347,-1.202754994
144,0,0,0,-1.371295204,-1.232680715,-1.21527494,-1.215153524,-1.20396371,-1.171023144,-1.183046336
145,0,0,0,0,-1.275587055,-1.223197552,-1.235455098,-1.17988638,-1.18514387,-1.218272529
146,0,0,0,0,-1.234345634,-1.226910657,-1.205758525,-1.188831868,-1.214210344,-1.198991195
147,0,0,0,0,-1.25272762,-1.211183797,-1.205581067,-1.211847345,-1.188334875,-1.20985836
148,0,0,0,-1.17905247,-1.186298669,-1.252258601,-1.216229896,-1.199704763,-1.188271337,-1.197083704
149,0,0,0,-1.10923295,-1.291740698,-1.217949483,-1.223995036,-1.211668431,-1.196728577,-1.184978842
150,0,0,0,0,-1.25438415,-1.227094796,-1.21511632,-1.21279739,-1.206699407,-1.190788229
151,0,0,0,0,-1.294613615,-1.243287334,-1.231035525,-1.234252222,-1.240803731,-1.182764171
152,0,0,0,-1.293137733,-1.032391429,-1.172653104,-1.224857583,-1.221340717,-1.208217119,-1.192651626
153,0,0,0,0,-1.29084658,-1.279395301,-1.217636947,-1.229091499,-1.21225618,-1.184366632
154,0,0,0,0,-1.262787574,-1.21521652,-1.24947658,-1.213096035,-1.176573374,-1.181699227
155,0,0,0,-1.258941082,-1.273389547,-1.226049903,-1.201892847,-1.193910327,-1.20118546,-1.1920938
156,0,0,0,0,-1.14055116,-1.230705484,-1.222581694,-1.207633013,-1.167902362,-1.214790448
157,0,0,0,0,-1.27373249,-1.219131954,-1.208041377,-1.22278387,-1.211612277,-1.19544308
158,0,0,0,-1.205902598,-1.15509574,-1.157273641,-1.19381438,-1.198983299,-1.201910221,-1.214485772
159,0,0,0,-1.155183939,0,-1.205736529,-1.212415421,-1.226179431,-1.190295039,-1.208922797
160,0,0,0,-1.121100275,-1.251909449,-1.220570875,-1.262252712,-1.227350702,-1.204232194,-1.194640194
161,0,0,0,0,-1.276179055,-1.257161697,-1.248364684,-1.190676307,-1.201636727,-1.214215935
162,0,0,0,0,-1.254150256,-1.239784148,-1.221351664,-1.209861246,-1.191096782,-1.179736305
163,0,0,0,0,-1.256842763,-1.266034662,-1.242769884,-1.218554022,-1.17351328,-1.191736214
164,0,0,0,-1.245100271,-1.310052678,-1.220636653,-1.232558602,-1.215132718,-1.189952462,-1.173066654
165,0,0,0,-1.23510195,-1.230807813,-1.239315021,-1.241120258,-1.213813614,-1.182922286,-1.171880622
166,0,0,0,-1.185748489,-1.1667644,-1.212273161,-1.189208352,-1.209406249,-1.177510468,-1.179475112
167,0,0,0,0,-1.348672571,-1.268954133,-1.226601549,-1.202809628,-1.197354796,-1.179418251
168,0,0,0,0,-1.158354738,-1.215810803,-1.233979096,-1.19111534,-1.198881578,-1.194703875
169,0,0,0,0,-1.247369336,-1.192699496,-1.220456424,-1.233730038,-1.182156238,-1.208087506
170,0,0,0,0,-1.230832945,-1.262683265,-1.236333189,-1.235531026,-1.192886,-1.197283584
171,0,0,0,0,-1.330038272,-1.283558472,-1.232672906,-1.236976511,-1.229875222,-1.192324165
172,0,0,0,0,-1.239430034,-1.245544453,-1.252023698,-1.233639974,-1.223173106,-1.175283365
173,0,0,0,-1.276939976,0,-1.352929797,-1.276585689,-1.187323012,-1.195545854,-1.204259105
174,0,0,0,0,-1.192297,-1.222805404,-1.21209677,-1.198855642,-1.159213525,-1.179242565
175,0,0,0,0,-1.240724491,-1.227374359,-1.201630885,-1.216035276,-1.200751752,-1.201567958
176,0,0,0,0,-1.261104057,-1.262166585,-1.228892815,-1.203088798,-1.221073671,-1.208459902
177,0,0,0,0,-1.289435923,-1.263374943,-1.182152472,-1.181314346,-1.217636672,-1.202176561
178,0,0,0,0,-1.29276257,-1.240048187,-1.229014748,-1.19812497,-1.201258552,-1.200263907
179,0,0,0,0,-1.153124942,-1.249515194,-1.241513924,-1.22985522,-1.25088724,-1.219104831
180,0,0,0,0,0,-1.227431724,-1.204936332,-1.219038358,-1.182693145,-1.171685083
181,0,0,0,0,-1.203063393,-1.2333602,-1.236120707,-1.21217914,-1.230285547,-1.206508133
182,0,0,0,0,-1.327384759,-1.236513984,-1.215520039,-1.216949018,-1.184682198,-1.180973286
183,0,0,0,0,0,-1.208165369,-1.225286156,-1.21124728,-1.208946117,-1.238236101
184,0,0,0,0,0,-1.215716362,-1.234290899,-1.236729278,-1.178609926,-1.171329555
185,0,0,0,-1.207035673,-1.246164533,-1.225683876,-1.214231486,-1.220297767,-1.180766869,-1.170612419
186,0,0,0,0,-1.28589542,-1.261221226,-1.202445035,-1.226387929,-1.196888103,-1.20751872
187,0,0,0,0,0,-1.266416207,-1.223526964,-1.193377578,-1.204903767,-1.220020416
188,0,0,0,0,0,0,-1.246447285,-1.256394552,-1.177020132,-1.246759095
189,0,0,0,0,0,-1.208102147,-1.251376315,-1.198187533,-1.177913139,-1.159735947
190,0,0,0,0,-1.139105016,-1.246342497,-1.246008736,-1.241484478,-1.215456473,-1.195598922
191,0,0,0,0,0,-1.211076214,-1.210145932,-1.186123321,-1.186627208,-1.233153295
192,0,0,0,0,-1.209204828,-1.246657233,-1.22390646,-1.215400238,-1.207780874,-1.166413401
193,0,0,0,0,0,-1.246051729,-1.206724829,-1.176236688,-1.196964724,-1.251368055
194,0,0,0,0,0,-1.210771689,-1.244163396,-1.199331365,-1.209586749,-1.179992436
195,0,0,0,0,-1.271870144,-1.201377913,-1.210217445,-1.204101302,-1.210631459,-1.211570655
196,0,0,0,0,0,-1.192155593,-1.200866115,-1.226512838,-1.215841261,-1.202851628
197,0,0,0,0,0,-1.323768187,-1.283377995,-1.192468662,-1.254133257,-1.199696435
198,0,0,0,0,0,-1.245890333,-1.195668942,-1.188033657,-1.141410207,-1.196720734
199,0,0,0,0,0,-1.163187914,-1.242693908,-1.236164832,-1.211101871,-1.193702622
200,0,0,0,0,-1.211078071,-1.220700281,-1.198691024,-1.220678534,-1.200632017,-1.189513854
201,0,0,0,0,-1.271066386,-1.336395807,-1.212974972,-1.225731216,-1.207666695,-1.214571943
202,0,0,0,0,-1.187613326,-1.123957401,-1.240711431,-1.233695113,-1.218251175,-1.177306261
203,0,0,0,0,0,-1.269265137,-1.207029695,-1.213731245,-1.198871081,-1.22251166
204,0,0,0,0,0,-1.283133836,-1.242638868,-1.237303399,-1.195911561,-1.222195774
205,0,0,0,0,-1.227078198,-1.213930558,-1.204127276,-1.260048082,-1.175842224,-1.174473046
206,0,0,0,-1.367936757,-1.16859815,-1.183068898,-1.231235514,-1.206628478,-1.212712795,-1.196841329
207,0,0,0,0,0,-1.268710383,-1.245772094,-1.266246,-1.196863956,-1.221937749
208,0,0,0,0,0,-1.237793144,-1.228041563,-1.255404982,-1.232793682,-1.183216789
209,0,0,0,0,0,-1.416165398,-1.221956706,-1.228877498,-1.210985447,-1.205552455
210,0,0,0,0,-1.296256035,-1.227779885,-1.213988328,-1.215810062,-1.22688322,-1.173032718
211,0,0,0,0,-1.177718865,-1.279513165,-1.199220004,-1.19712073,-1.17968737,-1.21150766
212,0,0,0,0,-1.346899514,-1.230588164,-1.189882776,-1.243081299,-1.214207495,-1.218621183
213,0,0,0,0,0,-1.180493903,-1.220663954,-1.22160042,-1.197747708,-1.196523227
214,0,0,0,0,-1.27696205,-1.256840483,-1.237253879,-1.216569869,-1.186346221,-1.187147109
215,0,0,0,0,-1.169846705,-1.238627092,-1.216806925,-1.206136753,-1.192462298,-1.193386981
216,0,0,0,0,0,-1.220245094,-1.146268895,-1.205403401,-1.203531365,-1.169334523
217,0,0,0,0,0,-1.241311616,-1.258028624,-1.213631726,-1.233409843,-1.204517038
218,0,0,0,0,-1.231303649,-1.274275868,-1.276085917,-1.266312346,-1.176099631,-1.183915776
219,0,0,0,0,-1.236031394,-1.203803607,-1.236123887,-1.292025083,-1.207206178,-1.219306992
220,0,0,0,0,-1.271972532,-1.253766801,-1.24195708,-1.188412974,-1.224514843,-1.236282969
221,0,0,0,0,0,-1.220362182,-1.250578729,-1.183637491,-1.18134204,-1.203491266
222,0,0,0,0,0,-1.251198712,-1.239252637,-1.245028862,-1.236746501,-1.169264166
223,0,0,0,0,-1.312503909,-1.223910049,-1.205605834,-1.241974825,-1.200431183,-1.217007665
224,0,0,0,0,0,-1.252972322,-1.196775892,-1.215606075,-1.219600655,-1.152120707
225,0,0,0,0,0,-1.26482028,-1.19912504,-1.246557533,-1.1946016,-1.181154409
226,0,0,0,0,-1.228903912,-1.230442805,-1.266616756,-1.232113825,-1.203412105,-1.217467746
227,0,0,0,0,-1.323112406,-1.25156858,-1.261358898,-1.210326957,-1.199444923,-1.1757209
228,0,0,0,0,-1.319328575,-1.234334302,-1.239522659,-1.217740536,-1.2459255,-1.244186758
229,0,0,0,0,0,-1.199524757,-1.214832221,-1.231351152,-1.23766909,-1.186068302
230,0,0,0,0,0,-1.196424576,-1.24753232,-1.272886137,-1.179055545,-1.216196779
231,0,0,0,0,-1.150977828,-1.305236512,-1.246147228,-1.247641254,-1.211991954,-1.196562076
232,0,0,0,0,0,-1.296172141,-1.242745298,-1.231783304,-1.233179452,-1.176356703
233,0,0,0,0,0,-1.280940739,-1.237170418,-1.238732359,-1.232302264,-1.239270623
