# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo angular velocity \omega_h (km/s /(Mpc/h)) for group of halos of the same size n_p, where n_p is number of particles in halo.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
"#Ref. [3]  Eq. (64), Fig. 15",https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4] ,https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5]   Table 3,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
80,0,0,2474.982078,873.439909,617.2447638,546.1937842,406.5354493,360.7352259,303.9926057,274.0175403
81,0,0,0,516.0577004,639.2558437,584.8078689,421.1179877,385.831977,304.2736354,279.1153264
82,0,0,0,352.0279258,452.9388415,603.4159644,381.2968058,340.4654566,309.4733828,280.9451876
83,0,0,0,706.5551416,617.0491734,554.7374522,418.4559065,352.652619,296.4714963,262.2637469
84,0,0,0,640.9032257,645.6389167,588.7188951,410.8421821,352.1850807,330.7572073,269.0073168
85,0,0,0,434.1907958,631.958814,577.9651132,398.4355811,362.4019195,314.6044248,292.458879
86,0,0,0,582.5807895,703.4335929,535.424163,403.911462,350.8755198,296.0492387,297.5104455
87,0,0,0,341.2811272,534.4425721,575.5877289,413.5471469,385.8292603,295.9813871,273.102032
88,0,0,0,651.4026484,486.4233004,524.2068865,395.464384,363.8140398,310.0739584,267.9939125
89,0,0,993.8213664,807.5699703,647.4939595,531.0989638,399.8849883,340.7825452,306.3205212,287.4970625
90,0,0,0,1172.543057,639.9096611,469.4764868,394.4528523,373.0250607,318.2160604,256.6617791
91,0,0,0,787.583141,525.7064461,458.5602199,355.091025,358.3740751,315.6283733,262.9946522
92,0,0,0,465.9733325,369.1263055,528.7807352,408.755295,355.1731246,295.6169226,301.8686486
93,0,0,0,551.6553598,513.9142494,486.3192052,437.0474212,345.111471,301.2907048,287.4439841
94,0,0,0,367.0273445,867.9924554,467.7403426,431.5267029,309.1253445,321.4958214,278.8488963
95,0,0,0,579.9398587,620.5329214,519.9681013,413.8951593,354.2811453,299.8462472,284.2052243
96,0,0,0,661.5929161,846.3806735,494.7455243,359.1520985,323.1007966,287.8742683,249.8763997
97,0,0,0,749.6502197,646.4596033,501.5418339,404.3008533,347.980994,322.4039304,257.8726346
98,0,0,0,929.4774344,555.976816,448.7581521,383.4838454,361.8189082,303.2999935,265.5376578
99,0,0,774.450245,1085.028938,486.9936279,564.8480217,377.9158545,360.0505077,310.2613748,271.9557289
100,0,0,0,547.9991374,605.3912276,517.1678131,365.3441826,349.9921333,316.6415689,255.6969387
101,0,0,0,311.1994649,736.676118,484.9491572,407.9431476,403.3441729,287.3346807,265.7049201
102,0,0,0,1073.970296,541.9328543,602.9989097,399.2201265,352.2014821,296.353316,262.0519731
103,0,0,0,692.8536743,469.9761636,514.2964842,419.3614195,374.9408491,315.4072045,303.7653564
104,0,0,0,1058.180326,647.6638569,528.8494224,401.3326237,326.5059611,294.9262968,241.3147918
105,0,0,0,619.7733164,521.4454087,501.5964833,380.2395881,333.4845086,295.5064056,268.3706724
106,0,0,0,767.6359883,537.9083302,476.694809,385.5385159,343.7309992,301.8911838,264.5030358
107,0,0,0,796.2443004,578.5154665,592.2179878,399.1542696,353.3723083,279.9614575,285.9490953
108,0,0,0,733.4608162,606.9144771,536.0923922,436.3119156,351.2871853,291.3202716,278.1522319
109,0,0,0,506.3700105,470.1349366,503.9360883,408.8502359,376.0984222,304.9386055,272.1637973
110,0,0,0,462.4579041,540.9744388,497.6963539,382.636672,318.0015644,299.0156579,276.5026027
111,0,0,0,615.3951286,632.4324869,534.2375756,407.3181453,346.1429204,304.8441539,256.1835643
112,0,0,0,0,456.1187517,510.288295,341.5967317,370.830603,300.3157217,281.5238215
113,0,0,0,905.5049496,536.9348287,451.1773192,379.4658222,337.5292341,316.2078697,269.779569
114,0,0,0,0,556.9338651,438.4162571,357.0537595,384.2281947,275.3550602,263.6397426
115,0,0,0,0,543.7941143,540.6045778,379.4337494,357.8024037,276.2504258,272.9844585
116,0,0,0,1035.06647,491.8934424,633.3901954,405.5561425,330.9290422,265.109499,268.8681567
117,0,0,0,0,671.099359,469.7270363,360.9571339,327.3191608,298.4574302,256.0346637
118,0,0,0,400.8995001,389.2108759,585.4149752,329.2761009,310.7566486,322.3273081,256.0563401
119,0,0,0,566.1552595,736.2306104,528.5403754,369.059675,325.5110946,266.8809917,258.8766156
120,0,0,0,0,731.7816711,498.3765608,369.501806,342.9633524,275.5109931,284.4343494
121,0,0,0,374.7761846,744.9429332,343.7991506,404.3712878,335.5707624,289.6988898,274.2232168
122,0,0,0,482.7447511,515.4275333,414.4227499,432.5448289,330.253783,304.0867584,267.0706516
123,0,0,0,1162.111976,961.7542053,594.9444836,429.566139,358.4750833,304.7145516,239.7552489
124,0,0,0,892.6471409,664.9711536,451.3414243,396.9773289,358.5718305,299.8192975,247.68005
125,0,0,0,0,929.3866376,385.4871154,379.4987689,334.7494581,278.0430834,302.7771789
126,0,0,0,0,306.1723576,505.2249269,389.5350909,329.0670882,293.3229356,266.5369226
127,0,0,0,0,528.6502014,382.6669315,341.6595614,310.4108719,299.9916387,285.795708
128,0,0,0,0,737.8344715,394.7065361,399.1137388,338.9445208,282.1513925,263.5702824
129,0,0,0,221.1314109,414.1146898,468.9833991,392.2207841,331.5483707,312.0242798,247.9069246
130,0,0,0,0,489.2537923,407.2459284,394.5226078,349.8666871,292.8309626,270.7885471
131,0,0,0,0,635.8036384,551.8617923,315.5893064,354.6887497,269.235889,258.7350837
132,0,0,0,0,0,580.7297684,439.2392214,337.8767637,302.2485794,255.5996484
133,0,0,0,0,581.6459568,607.7917136,335.8068571,369.0543243,275.481025,248.2275451
134,0,0,0,0,609.9451987,561.5395291,371.6057075,317.5853662,268.2195641,265.0601364
135,0,0,0,0,585.1961419,472.4336245,330.067741,357.8226809,279.4425183,259.7638898
136,0,0,0,353.6257914,642.5245678,399.9831145,318.163238,341.3147005,285.9191034,280.7426592
137,0,0,0,0,555.2572672,493.4145582,363.0315644,312.3059033,293.0368221,255.5435455
138,0,0,0,0,814.0619284,416.4189506,377.6133026,340.8604692,295.8695913,277.4288046
139,0,0,0,0,0,683.2967551,402.5585972,359.5973799,265.0375101,241.4347039
140,0,0,0,150.1668022,224.3535759,610.0077837,477.6060562,291.601322,312.9053973,247.0962491
141,0,0,0,0,612.6223212,447.7489666,376.1726365,390.2594842,316.6307687,296.0003723
142,0,0,0,0,612.7517296,608.6845669,322.097005,286.0835081,296.2486034,257.2030547
143,0,0,0,476.5711982,402.6324405,644.5744417,354.6283446,303.9764171,293.5988931,270.9088812
144,0,0,0,318.103394,578.4666037,510.4871104,382.8389125,363.7403088,285.8010362,262.7227018
145,0,0,0,0,963.2004976,406.8904863,383.2984335,332.4630876,284.558971,280.0578635
146,0,0,0,0,518.3363853,327.44877,346.1765396,284.525956,271.2424308,254.9103068
147,0,0,0,0,963.6331514,427.3150375,395.0372323,345.8517529,261.8080747,291.6473222
148,0,0,0,697.1823141,473.8196111,419.408934,389.0694225,332.9131043,292.3277873,263.304412
149,0,0,0,98.35561607,698.6331381,452.9024928,391.1305155,347.9081537,268.9660701,270.0100376
150,0,0,0,0,533.7943608,449.8073176,375.5362879,304.3701828,306.1077225,270.121516
151,0,0,0,0,905.1909275,731.4116592,388.4904938,348.6427618,278.9231763,261.162763
152,0,0,0,1473.851288,259.7155482,333.1850633,371.5144349,377.5820793,298.9631744,258.1866815
153,0,0,0,0,659.2485711,672.4022466,402.4157833,284.6176333,288.314574,248.2714965
154,0,0,0,0,405.4559,402.0468358,354.7012291,301.4983746,288.135313,263.4176185
155,0,0,0,125.7404899,473.6408099,467.6729245,299.1910833,317.1324588,267.9039463,274.5690163
156,0,0,0,0,577.8523448,414.9407489,351.5262735,308.0721668,278.8986423,253.8598155
157,0,0,0,0,469.0301018,448.6986436,340.648747,358.4525107,281.0705701,266.2206976
158,0,0,0,618.3690859,396.4070388,335.0061812,341.2786743,340.4347894,281.9421745,249.0890887
159,0,0,0,629.2664681,0,396.5671994,283.6968295,351.5881582,324.021738,271.2759206
160,0,0,0,238.1025659,583.2671409,454.0926092,441.5878517,423.8744812,293.972624,275.3314084
161,0,0,0,0,618.2334234,680.6401139,396.3848021,307.9859614,280.1490334,253.0762821
162,0,0,0,0,503.5191625,530.6183405,377.0827195,320.1922676,280.0624801,228.8243012
163,0,0,0,0,570.3814278,437.0126102,364.7908362,336.1716377,268.3740697,273.4308938
164,0,0,0,500.1527628,1166.495848,417.1608532,420.9311249,304.7376537,267.350888,211.0518743
165,0,0,0,522.7613982,428.9941483,490.7146272,356.4920827,314.3974012,251.0139341,238.5848714
166,0,0,0,606.7461034,352.1050716,445.841008,301.8158236,291.0320529,247.5856886,251.8938144
167,0,0,0,0,694.9215633,421.6067627,313.0343159,282.8185667,269.5522022,231.9247837
168,0,0,0,0,244.7056572,399.5508033,390.8581834,335.04605,278.4990857,301.0341136
169,0,0,0,0,777.6662376,414.5730491,336.845692,365.2727156,229.1715453,267.3779629
170,0,0,0,0,490.669846,441.1272629,413.1297506,388.9801119,251.6887623,247.4739444
171,0,0,0,0,342.1963083,563.5608264,354.230828,374.8943793,289.9015456,257.1057625
172,0,0,0,0,276.1539983,501.1906506,373.2750684,354.4898218,262.1141491,245.2479815
173,0,0,0,448.3663407,0,932.2525214,423.0500441,263.0073505,266.9693819,305.9464707
174,0,0,0,0,437.1931751,474.4161621,373.3340584,275.8051584,256.6808417,256.5946141
175,0,0,0,0,381.9343226,492.237205,298.6268456,336.3820582,276.8027408,293.958182
176,0,0,0,0,558.5095254,654.5938284,393.8509384,327.4577855,290.4940887,240.9032029
177,0,0,0,0,265.2984901,675.4980581,363.0217567,300.7709811,242.6093437,232.2857094
178,0,0,0,0,1298.961747,370.3295707,414.0894969,273.8569397,280.0970972,273.2891982
179,0,0,0,0,548.4503823,596.4835917,412.7323658,287.1638369,304.5770107,284.8962979
180,0,0,0,0,0,468.5962532,367.509937,367.6203856,258.1072318,256.7808815
181,0,0,0,0,559.2442112,241.1924835,383.5093796,298.9020885,315.8142274,265.5780448
182,0,0,0,0,1400.614791,554.2668449,309.9714256,355.1849808,267.1436605,244.9606488
183,0,0,0,0,0,312.1403551,364.7548254,274.2019324,315.7092807,302.705034
184,0,0,0,0,0,450.8021966,426.3966197,310.6231823,248.8005184,246.1688089
185,0,0,0,364.4820737,419.0266296,438.1038112,365.7926541,337.5464219,242.1864117,267.0296743
186,0,0,0,0,422.0617893,572.5640636,264.708654,340.5413314,266.8362047,285.6888061
187,0,0,0,0,0,405.4031884,352.8597117,285.5202639,282.5803203,229.4451045
188,0,0,0,0,0,0,432.9899435,341.094017,250.0158604,245.4642332
189,0,0,0,0,0,297.3805361,382.3026364,282.197273,279.9796635,253.2711793
190,0,0,0,0,997.725314,436.5559729,434.9937468,365.1946931,286.3512706,271.7455468
191,0,0,0,0,0,550.219645,228.6988807,358.1313492,268.107634,235.0731042
192,0,0,0,0,424.6133567,482.0156967,434.9082758,310.8369134,276.1586333,193.8007383
193,0,0,0,0,0,746.5741273,264.1812923,230.4143201,282.2623874,235.0657113
194,0,0,0,0,0,479.945383,386.1431662,299.8621606,336.6155869,194.351112
195,0,0,0,0,651.3823365,453.6157422,406.8665932,327.5033706,258.4676223,250.1586585
196,0,0,0,0,0,396.534902,293.3872876,344.6522054,300.4181019,267.4836244
197,0,0,0,0,0,442.7030139,418.1636472,324.3811848,296.7572846,234.5522991
198,0,0,0,0,0,356.4349885,358.4651951,325.5356762,263.9292407,229.8593074
199,0,0,0,0,0,317.2898135,328.3094684,361.6055564,313.3285449,241.6003089
200,0,0,0,0,704.8300402,295.8485398,371.9737282,335.3015189,275.7633936,250.7889393
201,0,0,0,0,583.880087,682.1069935,350.1076877,305.5345539,261.9529723,251.4607985
202,0,0,0,0,504.418954,148.470282,382.5763618,310.0497111,312.3058701,204.880196
203,0,0,0,0,0,415.9462133,342.9081539,290.3292229,275.8816994,226.8033721
204,0,0,0,0,0,538.7812207,331.8934649,261.0142711,262.252213,263.9553545
205,0,0,0,0,560.3802362,330.6299979,259.5244927,391.9705918,228.2990865,226.9541971
206,0,0,0,490.7978163,501.760738,263.7524007,307.2826366,289.1452793,283.3249246,302.0037738
207,0,0,0,0,0,343.7491289,469.8144821,447.4706082,300.9000724,263.7787697
208,0,0,0,0,0,258.9582341,371.0783133,342.5164507,232.5638455,195.4442854
209,0,0,0,0,0,677.6711745,307.3443353,350.2252388,293.8431893,274.6092309
210,0,0,0,0,442.1202177,580.593863,361.654631,233.060939,307.5238289,204.3464367
211,0,0,0,0,402.0748561,278.0589494,340.0050397,290.2811708,258.2487197,216.0070308
212,0,0,0,0,363.3636558,410.1256023,269.2688776,324.1881564,257.0325348,290.2319913
213,0,0,0,0,0,425.5016238,402.3558562,324.1359574,250.1617121,253.3404654
214,0,0,0,0,911.7937281,448.401418,416.6056646,390.6454009,265.7774033,237.2859956
215,0,0,0,0,179.3241415,289.288436,360.1172475,310.6828688,296.0444493,260.5233823
216,0,0,0,0,0,190.7921813,398.3324568,308.2985758,289.8755784,237.5359352
217,0,0,0,0,0,451.8961087,312.6898762,268.077576,272.5361355,285.3175078
218,0,0,0,0,334.1460246,509.5424808,416.3085416,400.0266256,278.2285117,232.5822573
219,0,0,0,0,307.3650435,428.8584676,312.0496418,330.211398,248.1112031,225.080612
220,0,0,0,0,500.861137,586.3584965,301.4092939,332.8158931,261.2880012,227.9013922
221,0,0,0,0,0,357.3060468,392.8288478,251.974766,232.0904661,213.3983153
222,0,0,0,0,0,511.1331584,372.9238803,379.3965348,262.0656539,212.0944182
223,0,0,0,0,253.4399432,254.4105406,338.4823487,303.2085211,276.4928171,274.0810303
224,0,0,0,0,0,180.2212716,365.5267218,251.1764989,267.199778,241.1354937
225,0,0,0,0,0,426.9176364,368.3003147,330.1067364,199.6081536,268.630734
226,0,0,0,0,464.814167,480.5485068,436.964267,313.4790393,276.7497784,242.6570759
227,0,0,0,0,275.5369844,480.4650635,361.863395,312.4614806,249.8975742,205.1838745
228,0,0,0,0,588.1571503,357.7098314,376.5177109,276.6965268,311.3474903,243.125277
229,0,0,0,0,0,276.0236159,423.3059186,268.1733118,231.7905909,240.6751472
230,0,0,0,0,0,337.9272341,402.293763,334.4497496,225.9532943,225.7400236
231,0,0,0,0,284.8298789,524.7215775,319.5745595,380.4979873,252.53172,259.4571987
232,0,0,0,0,0,868.2360191,328.4026133,339.9036626,265.9113845,248.9542193
233,0,0,0,0,0,575.2558067,358.0112668,292.3942396,276.1995625,308.3787678
234,0,0,0,0,623.332422,589.08692,404.8076901,349.7775685,288.667363,207.4411974
235,0,0,0,0,0,210.3041773,357.5286949,280.9106615,270.8452768,269.6953891
236,0,0,0,0,0,0,206.515419,321.7512516,321.4542258,255.1341662
237,0,0,0,0,0,546.4844807,293.0048101,246.3997612,255.4136804,212.9393851
238,0,0,0,0,370.0342079,290.7695459,469.0567605,270.8638218,277.2709051,297.9778053
239,0,0,0,0,512.636244,0,383.5722171,342.9484502,291.527495,250.0379545
240,0,0,0,0,429.4332379,216.6416063,386.1188862,280.1279134,323.1799654,209.6393898
241,0,0,0,0,0,649.5022702,358.6670644,356.337896,294.0139472,252.6197884
242,0,0,0,0,0,378.9150501,354.928271,295.9886954,311.0071134,238.4259594
243,0,0,0,0,0,1399.097931,306.8615767,288.030281,252.6404762,270.9598802
244,0,0,0,0,0,374.1010928,364.3906908,241.1571508,226.8968714,188.9154164
245,0,0,0,0,799.1222678,275.3165725,419.6344475,283.7781121,227.174957,270.0176841
246,0,0,0,0,0,331.9701342,308.2119572,252.0284997,273.7236011,198.6379069
247,0,0,0,0,0,263.001747,313.0573968,397.8792636,241.4202412,278.9516386
248,0,0,0,0,0,767.5824675,302.623032,289.0860786,266.1389775,236.6541948
249,0,0,0,0,0,448.5352604,506.318128,291.3526064,282.6301376,282.7800387
250,0,0,0,0,0,412.5051587,426.0470114,338.1426082,248.0612375,227.6826526
251,0,0,0,0,0,475.0017242,334.7574808,337.8573712,239.5420189,271.4038487
252,0,0,0,0,0,288.1485147,184.1954325,317.3453058,338.6071286,268.9762509
253,0,0,0,0,1105.771624,370.6204787,253.5157557,301.8027594,268.7078581,229.5307196
254,0,0,0,0,1078.633776,419.7694145,367.2873803,384.4304252,300.6377117,224.8432198
255,0,0,0,0,0,196.0393927,342.9467985,322.3524917,310.3191083,285.8381132
256,0,0,0,0,0,0,368.9314673,334.8416082,300.1764932,225.7755285
257,0,0,0,0,728.5884953,245.5620622,290.6598969,240.1728758,307.2566157,209.8872495
258,0,0,0,0,0,365.1150008,298.9101202,351.9349755,235.029854,243.8259682
259,0,0,0,0,0,373.8960644,260.1324782,250.0507262,284.5638095,199.8198926
260,0,0,0,0,0,293.6038823,469.8802053,198.313117,253.953785,275.89531
261,0,0,0,0,446.3715704,742.1927712,214.9725262,335.2291104,210.2260926,307.4843231
262,0,0,0,0,0,274.9877868,265.8700774,332.9010032,240.8993624,244.8540633
263,0,0,0,0,0,319.7596711,200.4095228,360.3348589,228.8210363,186.9181461
264,0,0,0,0,0,79.99125671,231.5585625,249.3114529,266.5726441,201.5886379
265,0,0,0,0,393.419049,315.0972762,318.8187167,250.5381936,317.7608024,250.6576493
266,0,0,0,334.0722431,176.5970745,507.8405872,327.0931869,359.08645,234.9418718,169.8627476
267,0,0,0,0,0,242.3258172,257.4985138,393.804263,355.4402729,247.2773261
268,0,0,0,0,234.5736579,0,404.5681643,329.1940651,227.322332,205.7678165
269,0,0,0,0,0,0,337.6952819,186.2050477,220.6814012,224.3526531
270,0,0,0,0,0,0,306.3390591,282.1693732,273.1898591,195.8689978
271,0,0,0,0,0,398.8021209,146.5619512,314.9918032,231.048222,266.471738
272,0,0,0,0,0,267.5000463,191.9321375,261.01429,301.0530315,282.1405576
273,0,0,0,0,0,625.2672783,335.680563,302.1111733,208.5245745,273.7380159
274,0,0,0,0,0,0,297.0446816,226.1608828,300.760137,309.5132493
275,0,0,0,0,0,251.168248,277.5307866,311.2137857,209.1640255,315.2868656
