# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean intra-halo potential (km^2/s^2) (due to interactions within halos) for group of halos of the same size n_p, where n_p is number of particles in halo. This can be used to compute cascade of potential energy.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
"#Ref. [3] Eqs. (52), Figs. 5,  8",https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4] ,https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5]   Table 3,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
41,0,0,-264764.4066,-246219.2544,-211455.3505,-173165.3731,-138601.4755,-125013.0519,-113672.5847,-105247.7693
42,0,0,-341463.5601,-250535.3249,-218863.7629,-178112.2795,-140444.0062,-128007.6109,-114450.0656,-106170.5682
43,0,0,-374612.0324,-258426.3013,-226563.8929,-178781.257,-143952.3017,-128940.5528,-116086.0475,-108513.7063
44,0,0,-364466.9053,-270670.5348,-219768.6742,-185751.7601,-142781.3999,-129809.7538,-118339.3105,-111194.993
45,0,0,-374515.331,-267729.6299,-228254.1392,-186618.3668,-148707.2573,-133454.7276,-119482.9246,-112668.6354
46,0,0,-327957.9139,-268607.0939,-228553.4145,-192602.6,-150982.8627,-136718.2918,-122727.0767,-115675.7579
47,0,0,-304616.1787,-277767.1944,-230096.4096,-193123.0593,-154732.1539,-139860.7956,-122307.0105,-117366.4259
48,0,0,0,-283050.0612,-234675.4597,-193682.0069,-156062.8493,-141023.3783,-125979.119,-119094.2212
49,0,0,-324374.2861,-304586.54,-240273.8789,-201518.2992,-156603.5588,-143714.1585,-126996.9508,-119686.5858
50,0,0,0,-286943.6109,-249144.6084,-208033.5916,-160935.9989,-144344.4863,-127499.0873,-123345.7199
51,0,0,-380546.7529,-302143.6559,-247666.5553,-201782.4184,-164590.4833,-146078.1468,-131389.8163,-122974.3214
52,0,0,-334380.2554,-316381.5382,-257972.3579,-211906.0856,-167616.284,-148512.1549,-133157.141,-125714.0679
53,0,0,0,-299393.4346,-255345.425,-212718.3694,-168009.6124,-152737.5547,-135060.9516,-127133.3419
54,0,0,-362617.3571,-306371.8477,-260501.7975,-215352.734,-169281.2158,-155392.4169,-136536.0453,-128553.0452
55,0,0,-473942.7919,-297935.3931,-255556.7495,-216381.6674,-173960.551,-156729.2745,-140246.627,-131840.9374
56,0,0,-475556.5422,-336594.0558,-272818.6915,-225375.9267,-174587.9136,-157516.9569,-141163.3423,-132287.8576
57,0,0,0,-306954.8371,-279701.0145,-219045.927,-177329.8795,-160263.8457,-142658.3558,-135119.8725
58,0,0,-257020.6046,-309336.6277,-287013.1819,-230432.8389,-178501.478,-160996.5004,-144926.8548,-136396.6881
59,0,0,-357994.1302,-305617.6173,-272267.052,-234112.7996,-181632.6529,-164403.5489,-146483.486,-137839.8452
60,0,0,0,-330920.1794,-276921.3845,-230969.5863,-184389.3373,-165950.8464,-148994.9976,-138809.4641
61,0,0,0,-322956.1085,-292870.9212,-229228.5502,-190088.7779,-170404.6788,-148711.125,-141304.0659
62,0,0,-495582.0641,-362849.5467,-293803.739,-236387.3737,-188010.4037,-170154.1642,-149276.8359,-144770.8568
63,0,0,0,-351041.282,-284779.154,-242478.1173,-190454.722,-172702.3177,-152159.5168,-146697.542
64,0,0,-270670.1281,-356795.1,-288140.1294,-245860.3027,-193917.4169,-174582.2966,-155356.9894,-145076.568
65,0,0,0,-364167.0611,-296992.1811,-244353.6254,-195741.7344,-176130.8229,-156962.0036,-150297.0432
66,0,0,0,-353953.7385,-308852.2863,-246541.875,-196778.3743,-179064.5872,-159176.842,-149571.7803
67,0,0,0,-371972.7576,-304714.4831,-259913.7455,-202937.4811,-177386.804,-163139.9237,-151156.4189
68,0,0,0,-372336.355,-308974.6848,-258112.7623,-204193.6996,-184470.6113,-160752.0353,-152970.5473
69,0,0,0,-342606.5053,-309820.4464,-260805.3167,-200677.4989,-185747.6639,-163647.8297,-154505.4367
70,0,0,0,-357749.0748,-325161.2109,-266146.4105,-206689.3649,-187106.409,-166346.2533,-156211.6214
71,0,0,0,-386969.3319,-318773.4081,-264041.4736,-209135.2573,-187026.2326,-165525.0005,-157079.5113
72,0,0,0,-410820.7216,-330279.1088,-271094.2104,-210137.5791,-190292.9294,-171259.9726,-159513.287
73,0,0,0,-366830.42,-326183.243,-267433.3471,-211811.4093,-192536.4375,-168834.8848,-161527.0992
74,0,0,0,-415283.2752,-336391.8189,-274446.9004,-215784.9034,-193630.5702,-176077.104,-160475.2786
75,0,0,0,-436024.1838,-348294.7956,-274606.3325,-217382.8953,-200417.6046,-174591.2274,-165305.9481
76,0,0,0,-376247.5372,-344592.2812,-275852.1461,-219199.777,-198458.9593,-174671.6916,-167211.5444
77,0,0,0,-394571.0327,-343988.1267,-279927.2155,-223248.4908,-201316.6224,-179260.6892,-169829.0288
78,0,0,-739116.1019,-413598.7245,-341484.8622,-282088.843,-224631.6474,-202210.5116,-178057.3893,-167094.2461
79,0,0,0,-371589.5067,-345414.3906,-290155.0785,-231104.5849,-204824.765,-180503.9365,-168102.4149
80,0,0,-619766.1067,-409675.992,-357887.3158,-293386.3456,-230258.0156,-203068.2242,-185008.9435,-172505.6739
81,0,0,0,-443485.5438,-351265.6795,-290288.2169,-230076.8996,-207480.2033,-182903.0865,-172808.7742
82,0,0,0,-386776.4222,-356742.0257,-298723.8372,-229518.1603,-204308.5724,-188315.129,-174667.7632
83,0,0,0,-443646.6332,-357747.8911,-295313.6901,-233588.6072,-206842.6379,-187709.1468,-178422.475
84,0,0,0,-441078.1683,-370717.9632,-303136.9316,-236226.9269,-210864.3178,-189298.5825,-178535.2548
85,0,0,0,-402866.9664,-378621.0651,-301245.4087,-235108.6214,-207126.8844,-193790.1474,-179986.6895
86,0,0,0,-442351.1816,-355854.472,-310495.0561,-235582.2712,-214907.9747,-190059.2498,-183474.8854
87,0,0,0,-358222.692,-348733.5429,-308034.6302,-241344.4695,-215388.2818,-194867.2603,-181441.0815
88,0,0,0,-456217.4562,-349540.7212,-318771.3,-244422.8354,-225473.3445,-193805.4162,-185262.7395
89,0,0,-748380.5663,-415659.072,-362141.0318,-295414.4579,-245834.1846,-218723.4755,-196819.8721,-186403.3456
90,0,0,0,-536474.3627,-375318.3256,-309906.3281,-252675.9301,-227368.3709,-197765.1224,-188297.2088
91,0,0,0,-502530.6966,-403089.8128,-315432.1966,-250986.481,-223005.239,-206338.6364,-185562.1039
92,0,0,0,-479243.2818,-377718.2783,-310661.3762,-254671.4208,-222115.1874,-204549.5381,-189447.079
93,0,0,0,-375340.284,-372436.2486,-324182.73,-256087.2946,-226446.9601,-207014.7327,-187614.0341
94,0,0,0,-431432.3692,-430752.9164,-323608.2352,-254421.2633,-228904.9618,-204472.0415,-194644.0327
95,0,0,0,-455194.561,-375117.6734,-320243.8724,-261227.511,-232702.049,-201737.6692,-195342.2463
96,0,0,0,-481522.9334,-409465.4704,-322111.1745,-264071.6557,-233812.1164,-211904.1264,-194481.5273
97,0,0,0,-472638.2193,-389874.9256,-333499.0498,-267096.6091,-229913.3211,-207233.93,-195479.2416
98,0,0,0,-491270.2902,-404966.1011,-325788.2166,-266785.7875,-240792.9471,-209466.0962,-195609.955
99,0,0,-707223.6784,-540213.2191,-380553.6695,-358429.2507,-261380.2114,-235282.3392,-217738.496,-200924.5539
100,0,0,0,-493680.5266,-416357.939,-339699.3712,-261146.0136,-240942.408,-218698.6172,-203854.8426
101,0,0,0,-451781.7229,-427426.417,-340645.2629,-265283.0776,-242738.8274,-218034.0015,-200141.1305
102,0,0,0,-476742.2207,-418206.6696,-342108.4954,-269770.3867,-243106.8274,-213340.8084,-204706.111
103,0,0,0,-463281.1242,-397180.2114,-343496.3882,-278495.8848,-244980.5731,-217264.8279,-203249.1495
104,0,0,0,-561756.0697,-399106.2509,-338270.0808,-283558.8026,-246024.7601,-217932.3495,-209620.9662
105,0,0,0,-482254.6084,-438580.1339,-343068.9524,-276187.716,-250825.6949,-219697.7965,-207117.4417
106,0,0,0,-515928.2322,-393585.2373,-328890.3365,-281711.0421,-252821.6975,-226855.6881,-207507.4339
107,0,0,0,-482647.4971,-456671.3112,-358739.9961,-284688.9953,-246035.8838,-225928.6688,-211777.7884
108,0,0,0,-417066.799,-508072.2337,-359521.3976,-285456.9941,-255812.0439,-233029.277,-210758.398
109,0,0,0,-425563.1168,-431580.1987,-353584.6012,-284843.7245,-253228.2483,-224945.4442,-218462.4705
110,0,0,0,-493714.93,-453004.536,-365435.5768,-280209.5187,-259944.6268,-230816.9005,-216417.348
111,0,0,0,-510637.3151,-427676.4591,-375428.2738,-288191.3582,-263321.7252,-238908.4437,-215926.0211
112,0,0,0,0,-467305.0181,-363712.8168,-295150.3832,-253441.5934,-234631.1814,-216810.2408
113,0,0,0,-582840.9738,-463762.9946,-360589.3114,-294880.7904,-267938.7773,-229767.6636,-221973.5366
114,0,0,0,0,-437222.3003,-364901.1881,-293871.7647,-265305.3486,-235659.2916,-220622.9221
115,0,0,0,0,-462988.8229,-382306.5439,-305827.8293,-266996.9595,-235486.3015,-226636.2872
116,0,0,0,-598950.1217,-489313.2439,-369515.4402,-303457.5248,-267287.7262,-238279.6988,-228907.8637
117,0,0,0,0,-455475.0355,-375787.7305,-298570.4609,-262659.5523,-242804.421,-224341.9605
118,0,0,0,-642162.3559,-409519.8926,-383365.0469,-292748.3496,-262100.3857,-238813.3543,-228714.2746
119,0,0,0,-470080.6326,-493051.2532,-390238.5416,-302938.2316,-265770.5927,-248069.1376,-223269.8458
120,0,0,0,0,-512364.3826,-406126.8486,-304136.2149,-280035.1391,-234395.7075,-225810.8437
121,0,0,0,-461045.0611,-449214.4486,-385012.5249,-309310.4869,-273927.5491,-249436.4918,-230877.7811
122,0,0,0,-502989.3402,-448591.9924,-386173.6362,-306398.6817,-275850.8294,-251016.5094,-230964.9198
123,0,0,0,-585821.2205,-510356.5517,-388585.9477,-305642.2203,-286469.0975,-253631.8152,-233577.418
124,0,0,0,-703988.423,-432560.3848,-405471.4213,-305449.7035,-281926.2057,-247318.7314,-232892.3115
125,0,0,0,0,-556844.6925,-365954.1763,-314777.5998,-283382.3016,-243685.9881,-239871.1665
126,0,0,0,0,-501412.0096,-406095.975,-318295.2544,-297660.5448,-249502.2373,-235167.9463
127,0,0,0,0,-474804.158,-376500.7154,-319341.5327,-282789.0077,-254108.452,-244882.933
128,0,0,0,0,-513494.2833,-415322.3803,-312941.8974,-291366.7486,-252041.5869,-239770.9398
129,0,0,0,-549362.2227,-600085.0854,-386691.4799,-324050.9589,-288209.1843,-257836.848,-244905.6979
130,0,0,0,0,-494760.3782,-416821.401,-328449.6885,-288218.948,-256564.1054,-246202.2189
131,0,0,0,0,-474618.9192,-416952.8931,-325619.5515,-292593.343,-262404.1694,-237136.5786
132,0,0,0,0,0,-448492.868,-330982.3519,-289420.8168,-265330.9305,-246307.5704
133,0,0,0,0,-493726.9114,-431374.1106,-327164.1,-293554.7605,-266686.357,-244539.2507
134,0,0,0,0,-506785.4807,-423376.7271,-324047.9078,-282433.545,-261967.657,-251641.1398
135,0,0,0,0,-542037.6765,-422282.6025,-327689.84,-302661.148,-264564.6127,-255609.7803
136,0,0,0,-543033.0453,-486240.3196,-408684.4829,-330632.6232,-304367.9535,-275365.9912,-250007.7235
137,0,0,0,0,-514356.8741,-393600.4464,-342811.5611,-298062.8816,-272296.2434,-255892.8271
138,0,0,0,0,-529636.6635,-391964.7701,-340547.685,-305504.2735,-260656.0034,-253208.8422
139,0,0,0,0,0,-416422.6091,-341855.7403,-301530.0286,-272322.7799,-254026.16
140,0,0,0,-526862.4945,-583745.6204,-439918.7243,-339762.8684,-305287.7288,-273661.6287,-261175.6601
141,0,0,0,0,-534166.0537,-410345.6842,-344863.7068,-308696.3509,-282113.9274,-261707.3057
142,0,0,0,0,-454086.5664,-442792.6587,-333359.1052,-305548.3766,-272347.2153,-249904.14
143,0,0,0,-442847.6005,-564976.2747,-471890.2256,-342991.4737,-306165.29,-280136.7219,-254576.9743
144,0,0,0,-756307.7686,-489266.8539,-441418.5681,-347989.0294,-307626.9848,-274414.1528,-264780.8399
145,0,0,0,0,-530899.5459,-447423.3718,-335168.698,-306795.1275,-280145.5955,-263382.1695
146,0,0,0,0,-544073.3024,-444644.1512,-361627.1141,-308005.1472,-290316.6204,-256669.8918
147,0,0,0,0,-495878.694,-434944.0081,-345261.0087,-313469.6819,-280181.2858,-260991.3525
148,0,0,0,-511231.4489,-531383.1076,-427917.7739,-364758.0054,-318210.0305,-287467.3691,-258265.2412
149,0,0,0,-439777.7684,-583723.4348,-423402.1319,-373918.6728,-311489.4422,-285966.1361,-258782.7312
150,0,0,0,0,-555983.734,-434559.203,-365853.2057,-327069.7885,-279652.6877,-272505.56
151,0,0,0,0,-625203.2538,-453972.6168,-369695.8415,-318869.523,-284428.3669,-272095.2874
152,0,0,0,-696118.9535,-364027.0173,-408797.7838,-378664.2663,-322089.5349,-289577.7687,-263911.0245
153,0,0,0,0,-622706.363,-508527.0145,-371350.2339,-312343.1715,-301880.1648,-269636.3722
154,0,0,0,0,-595948.2388,-423436.6951,-363027.5112,-329576.8812,-293468.3424,-275443.2507
155,0,0,0,-632461.8095,-558730.5262,-471654.0433,-350918.5802,-329187.1304,-283628.5512,-280280.6841
156,0,0,0,0,-472156.3653,-452536.2766,-360684.03,-325328.5665,-295627.1115,-262739.4997
157,0,0,0,0,-644147.5218,-469308.1264,-367590.1392,-337712.1282,-297345.0125,-278663.7509
158,0,0,0,-598266.7798,-545412.5958,-468054.9569,-365058.6418,-343036.0684,-301440.9925,-279432.8134
159,0,0,0,-664066.5143,0,-443258.146,-356065.9382,-342134.4996,-288732.283,-272418.3907
160,0,0,0,-430396.9198,-606885.7297,-453231.123,-374388.7077,-322773.9642,-303271.7669,-282425.1511
161,0,0,0,0,-623795.4261,-496820.8545,-377079.1872,-334349.8832,-291859.6977,-279772.4192
162,0,0,0,0,-572289.2739,-470061.1825,-367111.4862,-342835.713,-304636.9995,-285121.2409
163,0,0,0,0,-690146.0563,-524172.1682,-386521.9517,-344568.5311,-302788.2949,-285181.6664
164,0,0,0,-588554.2635,-674604.87,-520728.7817,-391563.6019,-337247.5897,-300705.5869,-288288.2016
165,0,0,0,-762795.8063,-609827.9526,-489228.7838,-380225.9889,-334217.2323,-294680.3777,-285268.542
166,0,0,0,-632579.1577,-603207.7445,-464411.6056,-369005.9724,-336870.9414,-292831.4199,-292998.9607
167,0,0,0,0,-676215.6066,-518038.474,-396206.1738,-349127.3396,-309088.8127,-289526.4716
168,0,0,0,0,-500028.0347,-495626.394,-380582.45,-347545.7799,-302832.5821,-281461.197
169,0,0,0,0,-645988.1572,-493863.3616,-388384.5745,-356463.1732,-311307.8026,-292819.7033
170,0,0,0,0,-524740.6631,-514354.6416,-381521.3052,-354285.0362,-316711.3924,-288450.7822
171,0,0,0,0,-392912.4239,-528818.0906,-402671.1919,-353002.672,-301129.2345,-290765.8157
172,0,0,0,0,-515818.8043,-512561.9032,-410452.2783,-347238.4227,-317288.1606,-294763.6121
173,0,0,0,-794477.1883,0,-576854.1643,-397914.7569,-349679.5757,-305449.692,-307696.9603
174,0,0,0,0,-471657.5737,-530366.8692,-400705.4144,-350494.9466,-306230.9409,-291322.9185
175,0,0,0,0,-646742.4961,-502132.4069,-396724.6759,-358044.3082,-321589.0089,-296450.9822
176,0,0,0,0,-677807.2833,-538828.9748,-410951.4321,-356173.9654,-309428.026,-296506.8514
177,0,0,0,0,-659715.9121,-551252.6669,-410094.6581,-349600.6505,-319822.2516,-300978.1104
178,0,0,0,0,-716952.7956,-504989.2647,-410874.6683,-366758.9682,-317238.7,-301984.8122
179,0,0,0,0,-579250.7924,-489661.2485,-395691.4341,-387441.0736,-310173.1058,-313106.5875
180,0,0,0,0,0,-469058.3958,-386574.6093,-370905.8596,-317580.5909,-306058.8136
181,0,0,0,0,-566902.2425,-503737.9698,-411397.7356,-383813.7918,-322218.402,-300926.737
182,0,0,0,0,-763220.8266,-482006.517,-409525.8908,-371899.2363,-338044.0528,-300997.1453
183,0,0,0,0,0,-534495.4181,-429208.4533,-362978.3168,-328859.261,-312738.862
184,0,0,0,0,0,-528244.8568,-431135.3324,-366709.0649,-326550.2918,-299607.3039
185,0,0,0,-805745.0113,-618798.8812,-534040.5047,-402643.0845,-367515.9622,-323289.3212,-311499.7355
186,0,0,0,0,-566653.694,-490675.3066,-405125.8809,-377706.6863,-340656.3458,-309096.9175
187,0,0,0,0,0,-560036.1158,-405738.2791,-373098.9259,-339328.6203,-307650.0177
188,0,0,0,0,0,0,-420437.0618,-379923.5686,-329494.3532,-310559.0368
189,0,0,0,0,0,-506809.4989,-412105.8883,-367522.9988,-326195.8166,-317537.1618
190,0,0,0,0,-580121.0846,-529392.872,-426088.5242,-389061.1185,-345982.3167,-326028.2174
191,0,0,0,0,0,-454831.8696,-399219.6654,-369252.6812,-341254.566,-318430.8516
192,0,0,0,0,-548719.7752,-580534.9407,-405376.3338,-380893.3531,-333080.771,-308340.8705
193,0,0,0,0,0,-541453.772,-402991.9405,-370200.5336,-344755.973,-317450.6969
194,0,0,0,0,0,-485159.2127,-421778.8638,-390205.622,-354800.4849,-323959.8297
195,0,0,0,0,-821571.5055,-525037.8329,-442118.1312,-390140.8326,-330890.7102,-316149.2259
196,0,0,0,0,0,-541698.0884,-422952.9394,-393127.5244,-343540.4816,-326039.2933
197,0,0,0,0,0,-620539.6896,-470347.3106,-378584.2477,-359720.0649,-337399.2634
198,0,0,0,0,0,-541775.8685,-422138.1408,-379333.195,-334721.6919,-333208.684
199,0,0,0,0,0,-500296.8116,-438673.1296,-398866.9955,-342783.461,-317132.4019
200,0,0,0,0,-714596.6192,-509817.8112,-433838.5984,-392261.4492,-343568.1437,-330569.741
201,0,0,0,0,-700791.8953,-648573.3751,-415416.3168,-396761.2964,-344862.4564,-326412.1489
202,0,0,0,0,-629636.1031,-507108.7243,-447686.1635,-404009.2953,-361804.1156,-318422.0454
203,0,0,0,0,0,-568256.4214,-460117.3915,-395626.9153,-353066.1517,-315152.4171
204,0,0,0,0,0,-645679.9173,-448468.6519,-381458.2112,-339006.401,-325390.7117
205,0,0,0,0,-704066.1394,-597237.4102,-392326.8579,-405727.4387,-350019.2681,-324941.4146
206,0,0,0,-1186896.185,-606985.5885,-527867.5105,-476248.1998,-403598.3328,-359347.8625,-339712.3511
207,0,0,0,0,0,-523425.2197,-459924.6128,-392614.8441,-358094.1504,-340953.4857
208,0,0,0,0,0,-531814.0574,-451952.0217,-404279.4008,-368971.3422,-325541.2903
209,0,0,0,0,0,-671809.2299,-435106.5282,-400262.3271,-375711.3645,-343021.0037
210,0,0,0,0,-753466.2977,-526481.024,-438847.5241,-395536.9386,-372717.644,-338745.3863
211,0,0,0,0,-676603.0865,-553779.1357,-461393.9216,-414587.5628,-360660.2751,-338118.6757
212,0,0,0,0,-765452.8972,-541908.7062,-431487.7175,-393252.9824,-357709.7859,-338283.9457
213,0,0,0,0,0,-614087.6218,-442377.6056,-408873.2778,-357600.2172,-350449.8035
214,0,0,0,0,-669437.8127,-546327.9566,-440034.6882,-408540.5911,-365685.8875,-341979.8794
215,0,0,0,0,-820669.6204,-621757.2473,-437650.9825,-429536.824,-357082.0511,-345817.5941
216,0,0,0,0,0,-435295.8861,-411831.1549,-419223.6292,-360531.6471,-342661.2416
217,0,0,0,0,0,-545152.8428,-438167.0135,-404182.0332,-351810.1059,-359212.9691
218,0,0,0,0,-822040.3693,-578195.7232,-467247.5384,-437658.0364,-376217.5117,-352474.1135
219,0,0,0,0,-697116.1515,-575922.6569,-489515.4272,-413508.205,-369050.4418,-322068.0087
220,0,0,0,0,-770718.6199,-626909.1975,-479700.1444,-419144.0586,-385701.339,-348900.6793
221,0,0,0,0,0,-578868.0888,-443669.0714,-406013.9431,-363861.8679,-332384.1461
222,0,0,0,0,0,-670942.6978,-460236.2946,-420561.729,-397535.6359,-355738.1173
223,0,0,0,0,-885300.4854,-546089.1816,-469494.1254,-467327.1568,-362013.9019,-361545.087
224,0,0,0,0,0,-590497.5035,-483728.1349,-425594.2777,-364759.1586,-351420.9276
225,0,0,0,0,0,-634801.8754,-469821.0859,-429758.3654,-372474.1569,-353750.1977
226,0,0,0,0,-691027.2053,-638734.7585,-504009.5737,-413853.7209,-381734.7841,-352108.5914
227,0,0,0,0,-849483.2172,-555521.6257,-443923.3588,-427974.9385,-382910.6676,-347642.552
228,0,0,0,0,-773792.5393,-653084.5912,-497909.2225,-422041.9966,-375773.0931,-381724.7035
229,0,0,0,0,0,-579448.4221,-482157.4533,-404665.5565,-375500.1809,-364345.5964
230,0,0,0,0,0,-592748.1899,-498879.9579,-449063.1538,-388537.006,-352770.7694
231,0,0,0,0,-616567.8871,-771216.9756,-466537.7464,-443972.9331,-384126.6487,-359432.501
232,0,0,0,0,0,-708553.073,-493203.9839,-418870.2565,-377572.3152,-373182.7918
233,0,0,0,0,0,-664702.1938,-491305.6775,-428520.6406,-381837.2205,-380151.6255
234,0,0,0,0,-730924.1322,-657178.2829,-508938.5019,-460674.0078,-412834.9473,-368041.0891
235,0,0,0,0,0,-578537.4375,-475164.5956,-433868.5655,-402864.7295,-355016.9069
236,0,0,0,0,0,0,-466740.6474,-432724.8694,-370045.9077,-368887.9166
237,0,0,0,0,0,-715741.2949,-486911.3203,-420291.3012,-389701.537,-371672.8479
