# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo (including hubble flow) radial momentum G_h (km/s Mpc/h) for group of halos of the same size n_p, where n_p is number of particles in halo.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3] Eq. (56)-(58),https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4] Eq. (62),https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5]  Eq. (102)  Table 3,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
33,0,0,0.422299982,-0.638697785,-1.284136199,-1.172133418,-1.316010806,-1.431059721,-1.830015905,-2.164371275
34,0,0,0.465929021,-0.232054206,-1.002993982,-1.694337256,-1.636753342,-1.48239064,-1.137174153,-1.877035991
35,0,0,-3.218309712,-1.61560292,-1.794514881,-1.476762695,-2.085895805,-2.437965551,-1.881925529,-1.5360791
36,0,0,-0.756183093,-1.535763959,-1.59192946,-1.789780869,-1.841857064,-1.777940775,-1.351665659,-1.325111262
37,0,0,1.685598198,-0.236989349,-2.306081646,-1.939901441,-1.884640382,-2.07007814,-2.052061945,-1.868882027
38,0,0,-1.002101533,-1.284860523,-2.320982022,-1.63488923,-1.672738865,-2.249144271,-2.15710541,-1.734765648
39,0,0,-2.093405337,-0.922746256,-0.95986639,-1.931709959,-1.961447947,-1.498669558,-2.612730262,-2.407795128
40,0,0,3.556450557,-2.535596699,-1.964595061,-1.859765327,-1.544844815,-2.51792756,-2.738641665,-2.557968699
41,0,0,-2.820472836,-2.110483439,-2.218375205,-1.673188926,-1.428158895,-2.554160296,-1.819856006,-2.642816998
42,0,0,2.738798532,-1.121241046,-1.89795142,-2.52697177,-2.365028991,-1.961602247,-2.241501417,-3.063565041
43,0,0,-2.004051188,-1.417819681,-1.254349064,-1.664954026,-1.584332673,-2.889381313,-2.437979639,-2.986598773
44,0,0,5.99640494,-2.165072415,-2.014454661,-2.296901732,-2.814667795,-2.655789827,-2.738843184,-2.846989377
45,0,0,-3.791032864,-2.668489217,-1.297864839,-2.296422129,-3.009218021,-2.909158011,-2.072966879,-3.089169558
46,0,0,1.521199069,0.984514775,-3.051638692,-2.025475813,-2.514176174,-2.05421902,-2.170864135,-2.95018885
47,0,0,16.1058462,-2.370598504,-1.779134649,-2.425906797,-1.853316219,-2.76367375,-3.543378466,-2.726503792
48,0,0,0,1.352981652,-2.385145248,-3.391430187,-3.414722144,-3.106268232,-2.584074735,-3.615933941
49,0,0,8.794172249,-1.873413281,-1.865554829,-2.518044494,-2.5626767,-2.691098423,-3.000948177,-2.822018945
50,0,0,0,-0.264877246,-2.637395006,-1.165568655,-1.393719789,-2.456951484,-3.298152738,-3.141116224
51,0,0,5.145249008,-0.043604714,-2.778728171,-2.596618993,-2.569421319,-2.562732361,-2.193005654,-2.879259642
52,0,0,-4.042711212,-3.988223867,-1.764006023,-2.964237087,-2.023747104,-4.191012589,-3.622105504,-3.635795533
53,0,0,0,-2.677562351,-1.925966834,-3.175438867,-3.048726465,-2.98977936,-3.806515133,-3.644251365
54,0,0,-2.527309215,-1.558828334,-3.221919906,-3.371978858,-3.172191333,-3.207051186,-3.326336276,-4.030179617
55,0,0,-3.388781499,2.75592687,-3.577218886,-3.21654798,-3.733438583,-2.577585651,-4.26271157,-3.949301042
56,0,0,-4.314007607,-0.482235838,-3.930337967,-3.391232006,-2.714138675,-3.650607434,-4.274123692,-4.500705643
57,0,0,0,-1.095449285,-3.458251664,-2.469513647,-3.634482248,-3.739830458,-3.53569606,-3.396426589
58,0,0,31.15079064,-2.643828052,-3.117959999,-2.36599775,-2.874090445,-2.424053318,-3.553323731,-3.551683331
59,0,0,-3.433050675,-2.027922316,-2.496043181,-2.273549004,-3.854565883,-2.885573296,-3.993725564,-4.156133376
60,0,0,0,-3.650316881,-4.334518829,-3.358385372,-2.901567387,-1.763716427,-3.925853992,-3.948096731
61,0,0,0,-0.287476258,-4.766854197,-4.422948558,-3.640933593,-4.724992771,-1.872813271,-3.674936914
62,0,0,2.839466677,-4.07787179,-3.105518368,-5.052992395,-3.704292086,-5.011928824,-2.859120062,-3.205296311
63,0,0,0,-1.572464344,-4.348451559,-3.919607459,-3.000600389,-3.894422385,-3.388314749,-2.644914401
64,0,0,22.77819467,-6.006312024,-3.761978891,-3.43110642,-3.592560193,-4.160858694,-2.987509199,-3.403503929
65,0,0,0,-5.563003439,-4.461817654,-5.399215867,-2.863674236,-4.862912507,-2.783717826,-3.722241127
66,0,0,0,0.421017658,-4.164602816,-1.411837677,-5.317283298,-4.742600193,-3.270346243,-4.000156775
67,0,0,0,-2.532636032,-2.829737669,-5.875869886,-5.526626152,-3.722937532,-4.65097754,-4.899509454
68,0,0,0,1.125467316,-1.278024131,-3.954668064,-3.870198939,-3.354467804,-3.713449545,-4.448767666
69,0,0,0,3.559001356,-3.639162149,-4.729540874,-4.159365952,-4.822711255,-5.183465494,-3.933824695
70,0,0,0,-0.593443069,-4.336043744,-3.28771843,-5.18823249,-5.441801233,-4.709299331,-4.165576016
71,0,0,0,-0.78630536,-3.840165574,-5.708728813,-3.843990516,-5.622546994,-4.533225789,-4.773813194
72,0,0,0,-0.617331656,-2.060432136,-3.780939867,-5.005834575,-3.066217587,-5.900057399,-5.748758851
73,0,0,0,-3.456165317,-1.215738721,-5.108187977,-4.90686366,-4.314640895,-6.625113751,-3.713377142
74,0,0,0,2.537389268,-5.763052536,-3.987941361,-4.802112062,-4.267146515,-3.957465171,-3.823719495
75,0,0,0,-5.419971845,-4.096700503,-4.708623867,-6.284187141,-2.99210545,-4.358249322,-3.881621865
76,0,0,0,-1.760162144,-5.719546132,-5.262680722,-3.950648465,-5.074998739,-5.900518701,-5.573214791
77,0,0,0,-5.554267078,-5.804642147,-3.34319778,-5.76280946,-4.384999696,-4.176951985,-4.974066224
78,0,0,2.256989,-3.851114861,-6.735888679,-4.126143645,-3.345817592,-5.998014785,-5.914310618,-4.156257133
79,0,0,0,-4.337491726,-1.299396725,-5.372278928,-1.894068349,-3.453026704,-3.315704294,-6.412074893
80,0,0,13.32217756,-8.410378928,-3.270394146,-3.28249911,-4.741030729,-5.515693577,-3.90970503,-4.463109834
81,0,0,0,-1.223187864,-7.48504509,-1.837765997,-6.936594254,-4.437714978,-5.423977529,-5.520606611
82,0,0,0,-3.367136548,-6.877027869,-1.622777106,-5.478235815,-6.730545081,-5.40398751,-3.79665518
83,0,0,0,-11.14464387,-5.385316753,-3.968840819,-5.43476933,-5.266780091,-5.119056181,-6.472870337
84,0,0,0,-14.98908305,-8.444813482,-4.789739357,-6.23517724,-5.243742655,-6.501413932,-4.332792596
85,0,0,0,-1.658983105,-1.054387956,-3.929993959,-6.175471219,-7.689303386,-6.210023877,-7.071733422
86,0,0,0,-7.840636885,-3.756929024,-5.648511576,-5.33395013,-4.944344086,-6.947529282,-6.625625235
87,0,0,0,-8.562269198,-5.895768566,-9.449915769,-7.455038275,-5.197612491,-5.221548374,-5.61765222
88,0,0,0,1.398422311,-10.48493979,-6.760675636,-5.527906436,-5.040787875,-4.482892756,-3.390857019
89,0,0,-3.553844576,-6.032782421,-5.941949224,-7.754781765,-6.826826723,-6.558232909,-4.8768694,-6.557400274
90,0,0,0,-6.88071488,-1.462326332,-9.350624163,-5.010970162,-6.204085751,-5.634478159,-6.066551543
91,0,0,0,2.761050023,-2.687987507,-6.446007267,-3.398833194,-5.669026094,-5.795014999,-4.921125337
92,0,0,0,6.46066488,-8.571030122,-8.306390726,-4.091714443,-6.80197385,-6.346124153,-5.220159921
93,0,0,0,-25.12489192,-4.054226876,-9.697387031,-4.690183685,-8.110942266,-5.38477533,-8.42878019
94,0,0,0,-2.756233934,-5.774235218,-8.714947814,-5.932555722,-6.485289231,-9.762193658,-4.043893924
95,0,0,0,4.863238044,-3.702757866,-6.101225688,-5.103948882,-7.467860726,-7.115389022,-6.145113319
96,0,0,0,-4.119760348,-12.28152997,-7.369103064,-9.514866956,-7.295133857,-5.857823344,-5.513855109
97,0,0,0,1.762237599,-6.291887441,-7.763903037,-6.66540372,-9.700807089,-4.694893647,-6.948667868
98,0,0,0,-7.341027418,-4.758502362,-4.284384021,-3.769441421,-4.463930454,-7.404573984,-7.054844536
99,0,0,4.539332404,-5.522451992,-9.92120467,-2.990409165,-8.231830717,-7.091292955,-6.348080766,-6.328557482
100,0,0,0,-4.7953085,-3.232772786,-4.321682392,-8.513117844,-6.424818585,-6.570483345,-3.590407137
101,0,0,0,-13.67597396,-7.078652144,-7.368046406,-8.752838253,-9.779825925,-5.165394819,-7.846567179
102,0,0,0,-10.18003016,-11.6772152,-3.990796028,-6.55060029,-7.038178576,-8.420459154,-8.075341935
103,0,0,0,-3.931213375,-4.109444266,-6.030091393,-5.053281599,-6.569993179,-6.439741103,-8.995079145
104,0,0,0,-8.986009786,-9.725550014,-6.580577292,-4.176350045,-10.24703627,-11.18415974,-5.294230671
105,0,0,0,-1.456488942,-8.223953148,-7.053202886,-9.636379747,-7.231708887,-5.070241453,-2.92133204
106,0,0,0,2.016071932,-10.18453787,-6.404524758,-5.753748153,-8.731445659,-7.718016713,-8.230668815
107,0,0,0,-19.84752435,-3.941208623,-6.862666988,-11.61856936,-9.640556247,-6.343593874,-6.312203945
108,0,0,0,-4.71115567,1.595125392,-4.566531137,-5.728472431,-6.25980657,-6.037103787,-7.711582133
109,0,0,0,-7.640357543,-9.901889591,-7.246012996,-7.221352387,-7.241740246,-6.596534026,-5.858019044
110,0,0,0,0.469860479,-0.105062638,-6.217513747,-10.67741501,-3.871608198,-5.215768388,-8.607306567
111,0,0,0,-0.623588267,-1.290632875,-5.086252712,-7.437963839,-4.638094302,-5.044066985,-8.007018362
112,0,0,0,0,-9.629032031,-3.414975009,-7.544848944,-11.7322279,-4.271759221,-8.385307316
113,0,0,0,-0.95044961,-8.187368826,-12.39078972,-9.746638062,-6.827766015,-8.296462271,-9.361682443
114,0,0,0,0,-10.20295023,-8.906851181,-8.752258936,-7.437721156,-4.866521741,-7.016642636
115,0,0,0,0,-8.672238861,-10.0342445,-5.008363747,-10.14947805,-5.696737522,-6.853176973
116,0,0,0,-6.996502823,-2.050731644,-12.30178587,-9.495926726,-8.713033353,-5.035929602,-6.189433495
117,0,0,0,0,-9.109669493,-7.802025893,-10.49445375,-10.70138907,-2.818040475,-10.08696581
118,0,0,0,-12.029133,-2.573149562,-11.43789891,-7.947308197,-15.11308369,-8.573140269,-4.911907862
119,0,0,0,-9.158005918,-10.12537051,-3.664905933,-10.65693225,-10.16509379,-3.839102747,-9.660093393
120,0,0,0,0,13.78301401,-5.231653058,-9.113581797,-3.660896606,-9.165164732,-8.733754092
121,0,0,0,-0.872429381,-7.480308407,-0.993367725,-9.611248382,-6.553275038,-8.364880366,-5.920993452
122,0,0,0,-17.85740613,-9.851697826,-2.823710335,-13.54340406,-8.602349748,-7.821002017,-6.934148544
123,0,0,0,-28.09851667,-6.377470619,-6.531097247,-8.220100428,-5.874828048,-7.784179335,-6.270849457
124,0,0,0,-0.389005905,-17.51351926,-4.686211507,-7.689440141,-8.637360148,-11.01455462,-9.998198941
125,0,0,0,0,-10.5238849,-13.71051414,-9.017763681,-8.688018151,-12.07178082,-7.340525296
126,0,0,0,0,1.925688183,-7.558354134,-14.22193607,-7.206435886,-10.40794159,-7.624074028
127,0,0,0,0,-1.618830806,-10.0602353,-9.129467821,-6.239496881,-6.348173854,-5.220107631
128,0,0,0,0,-6.645057418,-1.857828778,-9.061570288,-5.758319154,-6.682803869,-5.491377271
129,0,0,0,5.676535776,-3.244721123,-7.539376843,-7.924612688,-10.56082532,-8.752782466,-6.195950065
130,0,0,0,0,-5.140102958,-6.885180183,-6.272765647,-9.457486659,-9.091851497,-7.033310606
131,0,0,0,0,-12.83068746,-4.990024977,-14.89513391,-6.6037887,-9.985141714,-12.19296837
132,0,0,0,0,0,-6.941156932,-5.484443135,-10.76472932,-5.023326784,-7.74897557
133,0,0,0,0,-5.764366929,-5.690198472,-5.085258726,-6.4135007,-2.7102128,-13.68390939
134,0,0,0,0,-2.395502347,-8.034665129,-13.01078406,-12.52862124,-9.504464374,-8.014024528
135,0,0,0,0,-8.359926292,-11.01869214,-9.65344695,-9.96461162,-13.45985234,-10.00013162
136,0,0,0,-23.58437049,-1.306341447,-6.844551319,-9.574835073,-5.754127884,-3.457693249,-11.68365398
137,0,0,0,0,-4.305556911,-18.83908781,-9.73221884,-14.17944672,-13.10338282,-5.842186252
138,0,0,0,0,-17.75105643,-7.555293449,-10.66574678,-12.07212208,-6.346988537,-5.354607807
139,0,0,0,0,0,-5.70526532,-11.48338666,-10.54410371,-10.18173541,-12.98416709
140,0,0,0,-17.70411425,-14.80977741,-8.037745976,-15.64258523,-8.581314077,-8.315824515,-6.85784109
141,0,0,0,0,-8.629923246,-2.941089719,-11.24867579,-5.656254794,-8.088491878,-3.725708016
142,0,0,0,0,-43.69651231,-8.762656742,-14.21483866,-9.046313927,-8.034543298,-10.94843151
143,0,0,0,-1.899385212,4.022392183,-13.30786813,-15.39708615,-9.859700091,-11.49242911,-10.01483095
144,0,0,0,-23.29421412,-26.11911022,-17.3141661,-15.37128773,-7.269144214,-10.88095773,-4.098797229
145,0,0,0,0,-19.77803077,-9.3713282,-10.52381723,-9.329751547,-12.19068666,-12.65852327
146,0,0,0,0,-10.23043866,-18.72832629,-5.153945442,-8.805882592,-10.08522329,-10.83057475
147,0,0,0,0,-8.177286395,-11.15216367,-11.89894703,-13.26464845,-3.86660214,-11.30396226
148,0,0,0,-20.46054729,-2.809059469,-24.43729683,-10.64277296,-9.702836096,-10.65659027,-15.71070721
149,0,0,0,20.86225539,-9.596287776,-2.048450554,-7.205033407,-9.569094274,-13.61046022,-12.02242391
150,0,0,0,0,-15.89651042,-21.38382329,-9.308932809,-10.89665201,-15.60928786,-11.93731192
151,0,0,0,0,-5.309469928,-7.835966426,-10.39137969,-11.31526525,-14.85263594,-11.98982052
152,0,0,0,-16.16385696,-9.390626103,-13.7067547,-11.24034724,-15.67529127,-5.653069751,-15.5402877
153,0,0,0,0,-2.498649286,-10.40034482,-9.357809388,-9.470360068,-8.570928326,-9.436568257
154,0,0,0,0,-12.65825977,-13.17285164,-17.97501023,-10.30098227,-8.61164595,-10.7561376
155,0,0,0,-29.89007609,5.078846438,-12.32211574,-14.49698403,-7.214296737,-10.8360421,-7.3772605
156,0,0,0,0,-16.41376567,-13.50402488,-12.20424146,-8.827020862,-6.983048348,-16.15903273
157,0,0,0,0,-9.035630084,-10.14466208,-12.65501395,-12.5518649,-8.21426051,-8.331870035
158,0,0,0,-20.51538406,11.51657652,5.053419945,-5.767214605,-4.469328692,-12.44532875,-15.64967852
159,0,0,0,14.10287917,0,-9.216693559,-27.50598328,-13.31543095,-7.168881278,-14.9478734
160,0,0,0,31.11668155,-4.339252411,-18.38307795,-11.57691657,-8.918236549,-16.08181893,-12.32303642
161,0,0,0,0,-12.83077444,-16.34661142,-19.79192004,-15.0165193,-16.05484771,-5.330785567
162,0,0,0,0,-14.55728535,-15.08798156,-16.34961839,-12.73991142,-10.79842098,-4.099070931
163,0,0,0,0,9.909501066,-12.66523569,-13.60803706,-15.74571445,-13.47624698,-10.56153787
164,0,0,0,-37.34217381,-18.70173315,3.745998344,-5.07170444,-9.034762359,-4.425173596,-7.796990724
165,0,0,0,11.96612403,-0.719933989,-13.07741067,-17.26644551,-11.73309842,-13.16830478,-5.536062139
166,0,0,0,-9.05651089,-0.966599198,-16.55861769,-16.11234658,-13.16616304,-14.97760484,-12.662435
167,0,0,0,0,-13.03430009,-7.90492086,-6.963501148,-8.64633209,-17.85536939,-12.58475823
168,0,0,0,0,-9.550515037,-14.04431583,-14.79937335,-9.105076611,-11.66880624,-17.76606852
169,0,0,0,0,-1.275945584,-13.98157228,-16.96076978,-11.7119746,-10.76516679,-13.88865128
170,0,0,0,0,-24.26870787,-20.3501816,-15.12370398,-15.7266892,-8.02292821,-8.940090406
171,0,0,0,0,57.306622,0.575342208,-15.68716882,-10.27601354,-12.71499083,-11.58590711
172,0,0,0,0,-42.02801564,-11.97773513,-5.214201013,-18.98493874,-14.23476095,-8.892266842
173,0,0,0,-4.95551109,0,-23.01593458,-20.93266103,-12.97500848,-12.84584685,-8.849415057
174,0,0,0,0,-42.8479454,-1.715708553,-5.359961211,-14.09234423,-16.70510625,-13.38441664
175,0,0,0,0,-9.693001182,-15.8253362,-8.802756143,-5.379970099,-9.323336833,-7.072525354
176,0,0,0,0,-10.66359221,-13.00781611,-14.11408486,-11.04550251,-18.07596561,-15.30286814
177,0,0,0,0,-3.511362147,-15.57712417,-4.941395036,-15.08571933,-10.30264369,-11.24783265
178,0,0,0,0,3.293782244,-15.89758204,-13.91553608,-2.794668926,-8.95289867,-7.762777527
179,0,0,0,0,-15.86147104,-18.75772948,-19.28490217,-15.11391558,-18.37491846,-14.25562832
180,0,0,0,0,0,-16.22736106,-9.842335356,-5.544969513,-1.156899137,-14.45485792
181,0,0,0,0,-5.168454502,-14.34833056,-18.21221924,-10.39789499,-12.26237526,-9.512413617
182,0,0,0,0,-1.03934989,-22.36075502,-17.49098952,-8.02771217,-11.57537557,-13.3021465
183,0,0,0,0,0,3.939291427,-9.799371032,-11.24631904,-6.594163328,-6.426778833
184,0,0,0,0,0,-3.425652958,-17.2497857,-18.84185369,-16.7084191,-12.37120221
185,0,0,0,3.285153999,-7.66496522,-14.34639459,-11.7643616,-9.307463273,-15.77866995,-15.76173899
186,0,0,0,0,-27.10559434,-29.41329922,-11.00299932,-14.69189458,-14.95005778,-19.48224732
187,0,0,0,0,0,-14.51019986,-20.788659,-5.734311692,-16.43511577,-15.92144124
188,0,0,0,0,0,0,-16.13110419,-14.00118585,-12.29431671,-8.710423956
189,0,0,0,0,0,-15.57948174,-31.13421213,-13.28345516,-16.53153257,-8.858282049
190,0,0,0,0,9.362207291,-13.17958868,-19.98110359,-16.42171791,-13.16689321,-10.90836331
191,0,0,0,0,0,-26.58843258,-25.60769782,-11.89695403,-4.859976554,-11.47184905
192,0,0,0,0,-25.99265822,-1.398876951,-15.41165179,-13.91196911,-20.63052289,-18.93717415
193,0,0,0,0,0,-13.58805594,-18.84770303,-27.86965227,-9.672517474,-14.01820007
194,0,0,0,0,0,-23.86909497,-29.34337205,-10.67755448,-2.091953393,-12.13706667
195,0,0,0,0,19.41634065,-3.900651721,-12.0900871,-10.92343681,-14.09083336,-24.84379543
196,0,0,0,0,0,-2.274779207,-8.440188068,-12.77514789,-19.90894537,-18.05408232
197,0,0,0,0,0,-23.97598169,-29.47599526,-22.91586891,-6.245090464,-8.538854203
198,0,0,0,0,0,-19.16963857,-26.87378846,-0.694956364,-14.81315852,-11.85734406
199,0,0,0,0,0,-14.92606505,-9.75388369,-12.75067853,-11.65800503,-12.00838568
200,0,0,0,0,14.57244617,-17.83535471,-12.04582985,-18.31357374,-11.05535115,-8.380438256
201,0,0,0,0,-13.35469496,-13.93953309,-17.75699583,-17.02451965,-15.51698812,-3.53179655
202,0,0,0,0,-16.77040025,-17.72131847,-13.59167888,-8.364770009,-11.86367463,-16.34848469
203,0,0,0,0,0,-23.86741083,-2.318347036,-10.44783787,-10.92176169,-21.69873768
204,0,0,0,0,0,9.571041622,-12.35149448,-40.43488362,-3.12976898,-21.76603942
205,0,0,0,0,-2.956912289,3.681587956,-37.97725194,-15.01630515,-9.803778728,-16.05865323
206,0,0,0,4.657545756,-12.24162067,-15.31308366,-7.923117021,-12.91648031,-15.29757639,-12.09070376
207,0,0,0,0,0,-39.34809809,-8.108691305,-18.80686964,-18.29087428,-14.91952162
208,0,0,0,0,0,-21.59015139,-14.03807783,-25.48238106,-23.02005471,-5.765875714
209,0,0,0,0,0,-52.2045819,-30.54557995,-16.49121883,-9.806178033,-11.51040953
210,0,0,0,0,-11.54211185,-23.92353066,-20.31773806,-18.93778756,-12.32970333,-7.627060433
211,0,0,0,0,20.28506772,-46.78036834,-5.596589801,-9.874467119,-10.24005929,-21.86991452
212,0,0,0,0,-37.24669868,-28.53744614,-7.095518846,-34.1741179,-23.03128326,-26.05851769
213,0,0,0,0,0,7.527537649,-21.71008594,-9.328384609,-8.593195277,-4.210872054
214,0,0,0,0,-29.75249234,-23.67951717,-13.54004483,-8.911609212,-12.77289785,-15.7027406
215,0,0,0,0,30.36929912,-9.017110821,-21.34332248,-11.45935976,-18.50664017,-3.716732985
216,0,0,0,0,0,-13.59475893,-39.78706415,-7.362664702,-22.92733572,-13.05677108
217,0,0,0,0,0,-48.27968981,-30.4977,-27.13309702,-22.28215364,-13.43899173
218,0,0,0,0,7.245056777,-30.68665186,-11.56783568,-10.23213019,1.862261992,-9.640424616
219,0,0,0,0,-23.33131466,-15.25364671,-6.585401212,-34.94543302,-22.2606455,-24.53708626
220,0,0,0,0,-26.02529892,-3.682162369,-22.78829852,-18.28514986,-16.07536935,-21.44070431
221,0,0,0,0,0,-20.26226489,-15.90843443,-18.46680455,-12.66784765,-28.6160893
222,0,0,0,0,0,-0.568110682,-13.5209843,-11.29538789,-22.77651239,-12.75892557
223,0,0,0,0,9.818308866,-16.94683171,-29.2233997,-4.992698384,-11.99205366,-15.94300586
224,0,0,0,0,0,-31.66534052,-8.187111843,-15.70213829,-3.887509322,-3.658540295
225,0,0,0,0,0,-12.46761576,-8.027613943,-4.561052209,-18.50734368,-2.346827259
226,0,0,0,0,-6.557425077,-9.518316943,-29.53992439,-19.12765149,-21.31345433,-13.57543457
227,0,0,0,0,-13.72542469,-18.73877672,-14.94054579,-28.00728848,-14.76780378,-13.22241638
228,0,0,0,0,-26.61140012,3.245211505,-15.84408676,-12.44882308,-32.44923675,2.105823274
229,0,0,0,0,0,-8.636424064,-17.80514048,-23.08248219,-16.5692659,-16.87540226
230,0,0,0,0,0,-9.31845402,-17.20877878,-9.190457686,-14.04699195,-19.9340637
231,0,0,0,0,-16.34055205,10.37328222,-12.48841626,-15.75250765,-30.95459078,-13.75573971
232,0,0,0,0,0,4.121171533,-24.4146175,-30.02462514,-21.36076137,-22.69205226
233,0,0,0,0,0,-7.788923639,-20.99647128,-33.3309588,-24.39791546,-14.95644783
234,0,0,0,0,-39.75312471,-9.528805571,-1.200577469,-9.654438843,-1.392244916,-13.28690808
235,0,0,0,0,0,-8.833066787,-22.57686724,-26.40021498,-11.30296,-11.11509461
236,0,0,0,0,0,0,-23.52699557,-19.92953003,-33.55004472,-17.6033607
237,0,0,0,0,0,-27.3398687,-16.3197853,-2.671066426,-12.32585133,-21.04387448
238,0,0,0,0,-47.82014149,-47.86864497,-21.97581833,-11.4107401,-18.88921637,-13.52397738
