# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo (peculiar) radial kinetic energy K_rp (km^2/s^2) for group of halos of the same size n_p, where n_p is number of particles in halo.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
"#Ref. [3] Eq. (65), Fig. 16",https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4] ,https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5]   Table 3,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
43,0,0,25308.20728,14946.20947,9020.466652,6046.822998,3241.326543,2700.704275,1941.608464,1753.014759
44,0,0,3805.418265,15452.66748,10893.56071,6242.104751,3740.246554,2868.969459,2063.367811,1885.057222
45,0,0,38188.88214,17032.27062,9818.368726,6708.116445,3953.709716,2910.733407,2094.227039,2082.626234
46,0,0,26221.0482,12098.03362,12205.83897,6594.214378,3793.487034,2754.883153,2108.852115,1891.993196
47,0,0,24827.59551,16968.29461,10742.89415,6913.164688,3349.145764,2903.010684,2229.905934,1929.607397
48,0,0,0,10868.08268,12284.66178,7855.323447,4124.444409,2868.856017,2081.896617,2108.9508
49,0,0,16228.87233,15741.89068,10470.88588,6967.361518,4110.423701,3175.703226,2177.63804,1783.845215
50,0,0,0,14600.83779,11265.41027,6090.772125,3398.521971,2862.504497,2384.441713,1918.63629
51,0,0,9772.794747,14101.11194,11713.29684,7098.022706,3985.363805,3036.536338,2207.576008,1989.460164
52,0,0,52254.47165,20183.52553,11133.22992,7563.694443,3899.180941,3445.056655,2254.115937,1980.830213
53,0,0,0,18826.90865,11842.52188,7449.024496,4141.927433,3072.304486,2355.753225,2002.97137
54,0,0,38891.63312,18515.40012,12687.28714,7864.224157,4266.902932,3216.248829,2362.926652,2162.109931
55,0,0,29197.25209,13264.05589,13892.85294,8055.844702,4443.04102,3070.877857,2657.05282,2069.403159
56,0,0,34110.62519,14102.11076,13226.34268,8038.603214,4161.626226,3292.204166,2799.458098,2172.444252
57,0,0,0,16722.93091,13821.74654,7690.76229,4312.719823,3415.575504,2498.640138,2071.708001
58,0,0,23215.49268,20653.59743,12386.40023,7311.758301,4265.67401,3130.183524,2619.237301,2074.027212
59,0,0,65120.68952,22415.11521,12626.89704,6994.837592,4721.999651,3279.275302,2574.207035,2239.384002
60,0,0,0,21993.51749,15132.17706,8734.495874,4104.30544,2675.40854,2786.182506,2044.824351
61,0,0,0,17810.53892,15167.00601,9530.92691,4581.343997,3756.152442,2173.273249,2144.731501
62,0,0,11359.70333,23969.23467,13161.07436,10087.43612,4505.031843,4143.473894,2528.022962,2128.803617
63,0,0,0,19739.12795,15974.04111,8705.201679,4323.685688,3796.184902,2443.494772,2075.049297
64,0,0,47301.72041,25469.40599,14059.09844,8522.13981,4872.364497,3885.539819,2523.483175,2383.247863
65,0,0,0,24599.90541,14723.90039,9913.777841,4394.103323,3844.735036,2446.399819,2378.330338
66,0,0,0,15453.30101,14933.55299,7057.717221,5193.662133,4020.244076,2522.870255,2056.056969
67,0,0,0,18503.71621,13135.18067,10687.43605,5628.677538,4194.057456,2953.687343,2341.447747
68,0,0,0,16422.65843,11920.47667,8667.292331,4709.778264,3641.437468,2691.811734,2293.250956
69,0,0,0,17591.16598,13686.71353,10367.62121,4848.717907,3942.241696,3042.908596,2136.095856
70,0,0,0,21734.50248,16628.06048,7795.04035,5420.139221,4261.547865,2939.56767,2386.771418
71,0,0,0,16954.84161,15084.48947,10649.99334,4610.19901,4222.326362,2735.094732,2628.518299
72,0,0,0,18914.97406,12980.40909,8875.322641,5699.246651,3680.611363,3149.588962,2569.780833
73,0,0,0,29523.99088,12332.03661,9967.70683,6057.600301,4014.292621,3600.451924,2397.155848
74,0,0,0,10126.91725,18581.08546,9129.250658,5216.705423,3811.352737,2710.041846,2319.6506
75,0,0,0,29046.83271,16503.41067,10464.23486,6253.619838,3134.422818,2816.72114,2410.519927
76,0,0,0,21852.1493,16652.93361,10632.21541,4992.81035,4079.223136,3170.724441,2826.999917
77,0,0,0,28080.40449,15802.92298,8937.282327,5852.336697,4340.966941,2887.616861,2544.156059
78,0,0,6933.770897,23469.1455,20269.89495,11183.20336,4977.865059,4799.702019,3118.27848,2407.614872
79,0,0,0,30250.72848,14735.10025,10924.00631,4176.264312,3669.363941,2531.735295,2719.66722
80,0,0,375.2592611,33991.4847,15193.32788,9315.417737,5391.541026,4608.127281,2895.673619,2572.109601
81,0,0,0,18689.56394,20782.43602,8699.411922,6628.737723,4166.090253,3262.039493,2698.44301
82,0,0,0,24666.38786,18279.23135,7833.739546,6027.956787,4444.418058,3159.626809,2482.245215
83,0,0,0,41369.69273,17984.9676,9742.699456,6011.235122,4170.741141,3187.971796,2818.221318
84,0,0,0,47841.1891,21492.84976,9979.097932,6060.848022,4173.381862,3366.174691,2614.608198
85,0,0,0,24666.31005,12760.5921,9417.914851,6136.78868,5779.229556,3726.989851,2770.111316
86,0,0,0,34796.75186,14461.95952,10667.17908,5897.02275,4222.277208,3447.228773,2850.181731
87,0,0,0,50792.15834,19655.32832,14472.34528,6349.165209,4318.593332,3248.006315,2905.462806
88,0,0,0,17216.9576,28205.89576,12223.80685,6044.126946,4049.431185,2916.293827,2236.080102
89,0,0,34617.53081,31541.71185,18727.0617,13609.27524,6519.299815,4626.128443,3494.211877,2737.188672
90,0,0,0,23871.09393,13735.82046,13765.08745,6307.218039,4867.771514,4169.341974,3145.046507
91,0,0,0,6923.069462,13829.60178,13011.21015,4677.201935,5154.91257,3392.246812,2876.988542
92,0,0,0,5988.256293,24420.02425,13825.43996,5270.902299,5169.673815,3459.037275,2799.108842
93,0,0,0,78724.31005,18846.07399,14566.36095,5570.999023,5465.115785,3475.697499,3330.19152
94,0,0,0,25682.65053,17941.95842,13886.61671,6516.577151,5136.079577,4666.440212,2659.01082
95,0,0,0,14116.94316,16854.00475,13367.87149,5591.458053,5079.933593,3858.140166,2571.238338
96,0,0,0,23873.35474,29564.82705,11840.62517,7914.869822,5362.598669,3671.404607,2985.80573
97,0,0,0,19883.87264,18616.70432,13642.40627,6850.719232,6037.635832,3197.263569,3330.435429
98,0,0,0,32756.31637,19015.03099,11552.55494,5511.148709,4243.795102,3818.440814,3374.652497
99,0,0,16360.70098,23277.97084,24268.58676,9686.878423,7747.960096,5788.748299,3670.32944,3376.781187
100,0,0,0,26959.75454,14454.21145,11127.85334,7368.655355,5277.531152,3900.622765,2428.904562
101,0,0,0,47879.31555,20766.41893,13376.03789,7797.557278,6204.229036,3438.993646,3349.146301
102,0,0,0,45199.93597,27775.84862,10110.30576,7503.543541,5531.002075,4003.742825,3651.28542
103,0,0,0,33952.46509,22100.20316,13033.02122,5722.662059,4760.147792,3743.288378,3792.278315
104,0,0,0,31786.48245,26449.82366,13752.32163,5499.276448,6639.710101,5097.968876,3133.491283
105,0,0,0,25046.26823,22788.87863,13549.33626,8563.412368,5822.426355,3148.056988,2607.17891
106,0,0,0,17544.04566,29901.08388,14851.30514,6256.566746,5894.820504,3778.860731,4077.093178
107,0,0,0,67997.6229,15797.24061,11704.47511,9188.203674,7008.027018,3720.354919,3073.367747
108,0,0,0,43268.90394,11547.70548,13668.04174,6178.587401,5696.536614,3441.201964,3342.899376
109,0,0,0,45964.60399,27622.25499,14384.93313,7318.692898,5907.530264,3589.760659,2865.508043
110,0,0,0,21709.22159,8464.080766,12828.15256,8479.700808,4175.254288,3507.743915,3598.385588
111,0,0,0,22520.38046,19028.44674,11688.20308,7301.842004,4551.484346,3222.566292,3159.934312
112,0,0,0,0,30428.03604,11349.65793,7412.489658,6695.697439,3338.457545,3847.078638
113,0,0,0,13069.03853,28094.51012,18816.60644,9528.939847,5059.268575,4176.370944,4031.077417
114,0,0,0,0,25943.3765,16067.84978,7849.508106,5206.640887,3907.138704,3562.53048
115,0,0,0,0,26300.63481,15194.07962,5881.972975,5664.790841,3994.965206,2833.347234
116,0,0,0,25973.23533,13560.31079,19193.3444,8017.293057,6103.733887,3403.906324,3082.768124
117,0,0,0,0,35307.11122,13703.58221,9351.301225,6533.961375,3316.792557,3479.964293
118,0,0,0,43309.3248,17391.66382,16371.21448,7183.795353,8082.24454,4736.007076,3272.617666
119,0,0,0,42104.18033,29905.84341,10006.40995,8525.9628,5954.319684,3064.928298,4040.45639
120,0,0,0,0,1169.21792,11208.08235,8035.927765,3684.930955,4586.413017,3824.587953
121,0,0,0,41399.54939,20272.32068,12697.3122,10254.57091,5494.785266,4035.808198,2851.162254
122,0,0,0,59099.04392,25278.43862,9319.192876,10488.25349,5860.373597,4919.942786,3448.208428
123,0,0,0,91487.89754,20560.05268,15172.22912,8446.975265,4952.312249,4728.13983,3159.266724
124,0,0,0,10899.01454,35135.29631,11450.11821,7888.614815,5439.865359,5352.349926,4099.300807
125,0,0,0,0,28813.88724,20492.77244,8396.610963,5782.940071,5221.122265,3581.182668
126,0,0,0,0,13475.93577,15683.84717,11279.40695,5240.843873,4446.380596,3683.234692
127,0,0,0,0,18351.86017,15275.59854,8267.959903,5194.423679,3729.256827,3824.79474
128,0,0,0,0,19912.06337,8878.201456,8626.409311,6036.87711,4352.179107,3009.818006
129,0,0,0,10759.42403,21229.6877,15249.92681,7921.052647,7002.97602,4165.792363,3063.92466
130,0,0,0,0,18976.37576,14434.44131,5865.954281,6187.665746,5030.683098,3003.07072
131,0,0,0,0,32079.33966,11439.49331,11768.25821,6024.009009,5040.034968,4187.592295
132,0,0,0,0,0,12736.0189,6818.10889,7383.780067,3498.740092,3137.090218
133,0,0,0,0,17554.58984,11576.13194,7764.184067,6360.157901,3115.862403,5127.862636
134,0,0,0,0,25202.17419,15620.5935,9647.63918,7455.11517,4651.287953,3824.862117
135,0,0,0,0,21863.66993,18915.24314,8731.013347,5964.903029,5249.330685,3949.276606
136,0,0,0,78050.68507,20957.31736,14176.25899,8517.76173,4359.866443,3196.255607,4640.627132
137,0,0,0,0,21056.32233,24380.33161,8043.969362,7632.507163,5809.097285,3512.421314
138,0,0,0,0,36896.11276,17976.29198,9244.231897,7784.727706,4504.905182,3066.780812
139,0,0,0,0,0,13780.04028,10357.47823,6729.449206,4733.39762,4901.849642
140,0,0,0,61738.71284,30068.35016,14326.94812,12008.08295,7106.678164,4628.827004,3090.631755
141,0,0,0,0,29209.87494,10811.25961,9462.675202,6235.802489,4720.820548,2815.264981
142,0,0,0,0,87559.29477,15826.14642,12696.62299,7033.670971,4765.358419,4698.619611
143,0,0,0,44188.1905,7232.329089,19743.56138,12380.73178,7156.828645,5602.003918,3700.833654
144,0,0,0,72921.76261,53775.58893,21737.70004,11839.07521,6314.42635,5957.327836,3479.001402
145,0,0,0,0,44212.38315,19423.74337,9229.18492,6234.826661,5487.45122,5050.713658
146,0,0,0,0,36158.10864,22951.61705,6679.955765,6966.117614,5183.454196,4855.16626
147,0,0,0,0,26263.42343,16833.66998,9778.817741,8962.144904,3990.742005,4633.860425
148,0,0,0,71444.63414,17927.59814,31705.48845,8517.850977,7128.671079,4890.467737,5875.752316
149,0,0,0,39185.20443,25668.1093,15860.03433,6746.6714,7459.915287,7167.611848,4310.918142
150,0,0,0,0,40093.82933,26774.50201,8829.222283,6890.195557,6336.375262,4618.74141
151,0,0,0,0,23606.74536,16208.3738,10406.31324,8464.091294,6507.477477,4648.684786
152,0,0,0,50942.52627,46190.0119,20281.92394,9147.86425,8939.417346,4538.745825,5011.257662
153,0,0,0,0,12514.10887,20601.84832,9164.818275,6399.839172,4545.070941,4007.23539
154,0,0,0,0,32145.89438,19653.38118,12981.29065,6569.451278,4934.644782,4632.888992
155,0,0,0,93321.97519,9145.390388,19321.22802,11970.02883,6393.723564,4837.477536,4343.208924
156,0,0,0,0,37535.13132,22975.7826,9593.852141,8257.150088,3117.461362,6244.064463
157,0,0,0,0,19830.86663,16171.25788,9812.135329,7516.585709,6568.918188,4462.955898
158,0,0,0,69374.64068,8696.259035,4775.88672,7100.088573,5179.322164,5646.768237,5968.313047
159,0,0,0,3361.758109,0,15936.78574,18460.14301,8293.511246,3879.512642,5725.62827
160,0,0,0,49637.40729,19191.49392,24257.5566,9689.373029,6620.594698,7052.781033,5165.990632
161,0,0,0,0,30746.3953,20963.555,13624.3132,9933.957157,6828.262275,4493.103284
162,0,0,0,0,32658.35775,19515.48126,12417.36594,8200.33964,7764.187228,3064.46974
163,0,0,0,0,863.8264764,19170.82824,10284.90608,8841.017337,5762.606867,4427.102605
164,0,0,0,116430.9717,39533.45926,7670.775546,7509.840186,8159.127867,4723.767407,3917.744721
165,0,0,0,4197.918026,12883.04743,16657.13262,12529.50302,8403.589456,6250.969808,3638.78605
166,0,0,0,40420.9509,11307.06404,22226.82758,12767.77182,7552.904928,6180.023311,4417.329112
167,0,0,0,0,30766.37041,18141.45433,7424.454253,6277.458245,7593.684583,4300.625083
168,0,0,0,0,36941.37357,19605.44107,12606.23616,6975.309043,7282.877047,5791.930161
169,0,0,0,0,10355.87103,22137.44785,13922.90582,7487.512517,5878.657766,5016.130162
170,0,0,0,0,50141.74596,29330.64894,12578.37019,9247.098787,5039.097078,3975.357401
171,0,0,0,0,8691.329639,8624.688439,12261.66769,7926.30852,5681.97959,4887.266583
172,0,0,0,0,84154.195,17490.78826,7393.643737,10623.81252,7510.151496,4446.703766
173,0,0,0,26173.6953,0,37752.14404,15951.48656,7493.916695,6599.724365,3768.317305
174,0,0,0,0,85064.2315,9473.84968,8382.113608,7865.807215,6637.120965,5874.810142
175,0,0,0,0,25980.91567,19623.04872,9982.103794,6485.373267,5229.727087,4560.424497
176,0,0,0,0,28316.52244,20620.47398,10812.85948,6715.099565,7172.132617,5413.011339
177,0,0,0,0,14628.30407,18855.36175,7454.036398,8943.49643,5967.533169,4464.477774
178,0,0,0,0,5030.015099,25127.60073,12386.8372,5034.747456,5164.860819,4102.34814
179,0,0,0,0,34800.84318,26691.6867,14545.8958,9051.274768,7148.662288,5237.738383
180,0,0,0,0,0,23266.42627,9418.437723,4595.737121,2843.073683,5616.436012
181,0,0,0,0,27024.06345,27814.09532,13364.18822,8234.68855,6409.196085,5123.831765
182,0,0,0,0,8494.197827,28812.81341,12999.81323,6152.898514,5765.581584,5212.063071
183,0,0,0,0,0,6788.28104,8234.51926,7028.112865,4483.776241,5207.898433
184,0,0,0,0,0,14160.39104,11594.60367,9861.650391,6741.983717,5750.463659
185,0,0,0,16137.58662,28430.96644,19492.01002,12510.31727,6988.73697,7411.582803,5981.853559
186,0,0,0,0,56469.69123,37556.58739,9517.252473,9064.444015,6561.645673,6798.631199
187,0,0,0,0,0,21488.31182,15899.33952,5922.237522,7048.957761,6602.188642
188,0,0,0,0,0,0,12797.2838,9492.849475,6624.41263,4184.331826
189,0,0,0,0,0,22585.09275,20059.09868,9498.184121,6266.491486,4476.659317
190,0,0,0,0,7607.947468,22473.79957,13498.06939,9921.745025,6684.171051,3513.329582
191,0,0,0,0,0,37063.8195,18305.0256,9059.98437,3217.516683,5122.46851
192,0,0,0,0,52872.25962,9268.356064,12399.42123,9401.204498,8097.00855,6152.491941
193,0,0,0,0,0,21101.18504,16025.06524,13943.29119,4899.645238,6905.333491
194,0,0,0,0,0,29678.12739,21201.61674,7064.094798,3208.407898,5137.689414
195,0,0,0,0,314.4164034,15083.68237,12336.58781,8875.094232,6736.132496,8671.70007
196,0,0,0,0,0,14160.04141,9922.769312,10153.71349,9327.769757,5530.365006
197,0,0,0,0,0,32519.34193,19872.02155,12359.47692,4809.915393,5837.374394
198,0,0,0,0,0,28578.24269,17882.19387,4980.803981,5405.307014,4879.796972
199,0,0,0,0,0,30606.96467,8594.576871,8990.618154,5969.548635,5896.618544
200,0,0,0,0,1336.050106,30788.92264,10188.77029,10420.90548,5680.609581,3659.609179
201,0,0,0,0,41806.68234,15827.09333,14428.52222,8870.016318,7264.880692,3342.138704
202,0,0,0,0,38792.13039,21054.42137,14037.49546,7059.600567,5070.056978,6339.850841
203,0,0,0,0,0,32968.01456,7606.490817,8528.013348,6341.10497,7696.226135
204,0,0,0,0,0,878.602888,10299.58963,22566.38229,3065.561919,8917.763004
205,0,0,0,0,15058.30025,6418.305397,26151.83913,8157.07618,5280.640574,5821.141595
206,0,0,0,3664.715282,44653.71981,26187.37871,9453.803508,9627.652313,6428.055633,5245.6045
207,0,0,0,0,0,45767.95468,8051.949526,10685.27148,7930.414198,5190.100599
208,0,0,0,0,0,33580.72168,10455.02856,15383.87223,10038.10313,4514.513484
209,0,0,0,0,0,67968.11326,20001.08475,8649.404238,5624.742144,4817.769403
210,0,0,0,0,27271.82883,36988.50221,18813.4063,10315.6629,6496.159438,3572.983565
211,0,0,0,0,29786.8906,67836.07808,8171.641903,8332.306215,5040.226766,6449.917002
212,0,0,0,0,75926.1388,33875.94574,8630.104027,16166.40024,9641.39489,8374.90469
213,0,0,0,0,0,7444.185265,14506.88271,8619.731771,5331.451498,3760.581439
214,0,0,0,0,62791.32036,31054.65721,10528.12298,6236.605846,5019.57267,5741.735282
215,0,0,0,0,881.0539639,14855.08457,15554.23173,8165.986665,8914.066467,3014.380626
216,0,0,0,0,0,29670.54154,23500.23889,7760.77062,9293.114764,4952.259498
217,0,0,0,0,0,58131.64237,19914.28384,13426.30338,8748.578891,6572.773494
218,0,0,0,0,4427.681799,38578.34827,12196.87763,8433.206772,4760.626276,3613.079718
219,0,0,0,0,47670.80466,24035.06436,8757.261505,18956.93179,8473.2184,8147.927797
220,0,0,0,0,59060.90571,13198.90909,16009.68665,9432.977045,8477.98553,7311.056458
221,0,0,0,0,0,25510.11032,15094.57003,10020.13375,4879.82002,9203.595191
222,0,0,0,0,0,9054.394062,13907.34524,7945.555294,10329.93774,6370.223998
223,0,0,0,0,2059.228593,22535.99739,20587.90533,7980.868939,6853.158631,6018.842125
224,0,0,0,0,0,37134.8421,7808.510554,9992.524492,8067.933533,3257.662061
225,0,0,0,0,0,17469.37991,10604.8767,8083.575811,8413.273152,3573.526468
226,0,0,0,0,44058.5862,13739.81289,17080.05901,12733.1305,8366.525909,5886.492342
227,0,0,0,0,28265.31484,24410.08267,15064.65574,15130.17681,6157.103885,5383.319514
228,0,0,0,0,52678.99046,4852.980575,14482.16527,9114.604171,13887.39226,2655.633339
229,0,0,0,0,0,26100.93103,13976.10955,11519.88767,7806.908756,7685.129641
230,0,0,0,0,0,15884.9099,12003.62543,6146.220932,5883.655199,6156.573753
231,0,0,0,0,45864.45456,5020.80583,10761.00619,9986.721869,13080.79007,4832.04114
232,0,0,0,0,0,14293.37857,19692.65263,14615.26486,8425.626552,6754.84587
233,0,0,0,0,0,13242.6547,15577.40692,16714.85553,9761.86669,5006.681526
234,0,0,0,0,79388.56242,28073.84393,5822.8474,9303.515057,2892.203101,5155.328074
235,0,0,0,0,0,18454.87503,16548.21822,13903.3058,6216.170216,5108.347991
236,0,0,0,0,0,0,20401.14411,12548.27049,12733.19806,7146.653427
237,0,0,0,0,0,33849.48401,15652.68636,7367.928563,7064.762179,8336.836626
238,0,0,0,0,96748.00868,56117.03336,15924.02731,9332.618709,8082.24726,5465.271775
239,0,0,0,0,503.4413963,0,10260.09456,6642.614602,7216.002638,8314.597327
240,0,0,0,0,21548.02198,6375.126025,6001.412506,6397.76754,9582.437081,6884.904911
241,0,0,0,0,0,34987.75678,17119.47509,11249.69096,6122.737673,5608.912767
242,0,0,0,0,0,39160.44091,16127.40233,2307.589101,10457.47856,6077.926034
243,0,0,0,0,0,58195.17349,11203.97657,14148.63142,5765.496371,8031.629723
244,0,0,0,0,0,38883.80557,14669.16768,13951.05183,8061.231439,12401.99328
245,0,0,0,0,78143.08591,15936.28103,16201.47708,17183.94143,7068.233612,5697.367491
246,0,0,0,0,0,5740.81191,18029.12742,10013.92607,7080.026692,3751.124324
247,0,0,0,0,0,22247.15929,18463.15302,11154.608,5884.682061,5710.093516
248,0,0,0,0,0,5723.155815,15733.48244,7509.421945,7694.84424,8034.633929
249,0,0,0,0,0,19124.07981,19442.02991,8125.781496,9458.145017,5296.210863
250,0,0,0,0,0,38343.22411,21685.81002,10119.25141,12369.8894,4912.087475
251,0,0,0,0,0,18151.89624,14343.16519,8196.052867,12321.41507,8473.711647
252,0,0,0,0,0,21484.23209,17773.89139,13940.13928,8277.430655,5963.61534
253,0,0,0,0,31922.83091,3165.264977,16744.1943,12330.26043,14173.38006,7752.23483
254,0,0,0,0,10162.47249,8726.657187,19636.17852,11839.39337,8254.377947,5731.150509
255,0,0,0,0,0,49351.08295,5253.338475,11746.32701,11352.28911,2360.030599
256,0,0,0,0,0,0,15310.7417,15300.44071,11170.70774,4679.04344
257,0,0,0,0,37506.74663,48668.33223,22339.4689,12900.76383,8354.678108,11984.21079
258,0,0,0,0,0,41528.73453,10809.83796,7119.552847,7299.938017,5846.370143
259,0,0,0,0,0,564.2678056,11677.09661,9567.233341,14379.8206,3241.676104
260,0,0,0,0,0,52625.80014,18194.81414,8747.28495,6413.951368,4750.335207
261,0,0,0,0,29524.18688,3979.318897,14848.04234,7549.264194,10167.67903,8186.05916
262,0,0,0,0,0,61338.39898,9266.942006,10511.38546,8282.513721,7046.598639
263,0,0,0,0,0,55682.29725,9881.248256,10788.86092,4570.413871,4091.435814
264,0,0,0,0,0,27333.82925,10705.14544,16024.29233,6862.891401,9432.057248
265,0,0,0,0,78665.3971,78052.21064,18389.99045,8399.561818,7931.095209,9039.622129
266,0,0,0,55244.15649,52534.31688,11082.2396,13832.77458,15091.46767,11127.32196,6889.389693
267,0,0,0,0,0,46752.21976,25374.11315,11628.00453,8025.099872,14576.30321
268,0,0,0,0,26902.3539,0,18358.17907,15298.42303,3536.932075,5618.581589
269,0,0,0,0,0,0,14198.79945,9036.685717,5896.326763,9667.714439
270,0,0,0,0,0,0,17961.74804,11476.05835,6833.634308,8050.446468
271,0,0,0,0,0,33586.92144,6689.389884,15540.5137,15587.23903,7099.259373
