# Publisher, Zhijie Xu,zhijie.xu@pnnl.gov,zhijiexu@hotmail.com,,,,,,,
# Updated, 05/2022,,,,,,,,,
#Name,"Mean halo shape parameter h_p for group of halos of the same size n_p, where n_p is number of particles in halo.",,,,,,,,,
#Ref. [1] ,https://doi.org/10.48550/ARXIV.2109.09985,,,,,Mass cascade 1,,,,
#Ref. [2] ,https://doi.org/10.48550/ARXIV.2109.12244,,,,,Mass cascade 2,,,,
#Ref. [3]  Eq. (71) Fig. 20 21,https://doi.org/10.48550/ARXIV.2110.13885,,,,,Energy cascade,,,,
#Ref. [4] ,https://doi.org/10.48550/ARXIV.2202.04054,,,,,Energy&momentum,,,,
#Ref. [5]  ,https://doi.org/10.48550/ARXIV.2201.12665,,,,,Mean flow&dispersion,,,,
n_p,z=10,z=5,z=3,z=2,z=1.5,z=1.0,z=0.5,z=0.3,z=0.1,z=0.0
111,0,0,0,0.100906741,0.047014677,0.052384939,0.053959743,0.049542661,0.040917121,0.046870524
112,0,0,0,0,0.051573219,0.05657106,0.051260821,0.054464419,0.050965451,0.050820343
113,0,0,0,0.033027144,0.05822806,0.084212638,0.052712185,0.04701974,0.047668474,0.050111476
114,0,0,0,0,0.009475168,0.084699513,0.051218787,0.051248189,0.049987198,0.043270619
115,0,0,0,0,0.074555538,0.073731498,0.058123993,0.050066548,0.047929163,0.046854742
116,0,0,0,0.010081497,0.014097148,0.075664427,0.052895599,0.05865289,0.044502058,0.042457821
117,0,0,0,0,0.095368217,0.069525918,0.068225117,0.060801483,0.035510865,0.050947325
118,0,0,0,0.110965297,0.120196757,0.064363698,0.062589272,0.052289611,0.044578053,0.035654327
119,0,0,0,0.088097052,0.097684921,0.072352433,0.070879899,0.054595833,0.03714521,0.04744772
120,0,0,0,0,-0.012168481,0.046918151,0.075315109,0.041605859,0.063778629,0.049737015
121,0,0,0,0.148502231,0.064920692,0.075506356,0.058056777,0.051982589,0.045896342,0.04728799
122,0,0,0,0.095166145,0.049531091,0.057978773,0.05281898,0.057441541,0.053845876,0.037970023
123,0,0,0,0.109115925,-0.028398951,0.076514445,0.060510248,0.055869653,0.045986906,0.045342585
124,0,0,0,-0.00769798,0.045126033,0.067566121,0.055850465,0.053757554,0.04800339,0.046174442
125,0,0,0,0,0.068840248,0.063069718,0.063920747,0.050393872,0.056485351,0.041685539
126,0,0,0,0,0.084666158,0.062711418,0.051436671,0.045540304,0.064969841,0.039785077
127,0,0,0,0,0.058056167,0.073046655,0.053774768,0.054391809,0.048731557,0.039470581
128,0,0,0,0,0.064215481,0.081540246,0.069449859,0.048000153,0.05177621,0.03457624
129,0,0,0,-0.002153229,0.038229792,0.079111713,0.0522568,0.051052266,0.03900434,0.029279788
130,0,0,0,0,0.047408558,0.053021703,0.052526468,0.052494198,0.040854475,0.047929112
131,0,0,0,0,0.083442709,0.043099113,0.061347429,0.049633596,0.037340875,0.037369245
132,0,0,0,0,0,0.074332334,0.053015448,0.056378344,0.049012366,0.042744513
133,0,0,0,0,-0.000561502,0.034412822,0.059910277,0.04074572,0.037832923,0.049205046
134,0,0,0,0,0.080845622,0.077080606,0.063809667,0.072343622,0.054503703,0.053537612
135,0,0,0,0,0.048954046,0.03615944,0.066302204,0.046413154,0.059625115,0.036882154
136,0,0,0,0.151114217,0.112319609,0.078856395,0.069477095,0.056854255,0.029346402,0.046244876
137,0,0,0,0,0.039385033,0.083367858,0.051266026,0.05775755,0.045880467,0.038695868
138,0,0,0,0,0.030499162,0.100559376,0.059581055,0.049083581,0.047312096,0.037107839
139,0,0,0,0,0,0.091353534,0.061642211,0.048112956,0.055699608,0.046980037
140,0,0,0,0.173556874,0.075131554,0.04343682,0.04542305,0.062935547,0.049784225,0.038960468
141,0,0,0,0,0.053473757,0.091311217,0.05929804,0.031204245,0.033945714,0.036464416
142,0,0,0,0,0.164633878,0.050320121,0.075647547,0.062485895,0.061405816,0.047222403
143,0,0,0,0.132941891,0.067542722,0.038378343,0.038941713,0.055855035,0.053709446,0.056145441
144,0,0,0,-0.034381826,0.070061481,0.078589495,0.049681447,0.046350571,0.058951649,0.039601188
145,0,0,0,0,0.06272452,0.086974488,0.072827812,0.05618244,0.057576871,0.051717185
146,0,0,0,0,0.043649718,0.073890262,0.055922204,0.072495648,0.053581191,0.048074855
147,0,0,0,0,0.117978298,0.084158878,0.042615595,0.045157865,0.055966654,0.041023299
148,0,0,0,0.044630681,0.058328378,0.080434109,0.045682597,0.057237588,0.044376631,0.063018984
149,0,0,0,0.259408814,0.052096941,0.075789906,0.045716709,0.044937728,0.043169848,0.050774916
150,0,0,0,0,0.067426221,0.08462942,0.078683884,0.04971343,0.07007047,0.035612508
151,0,0,0,0,-0.006536684,0.062606375,0.047819063,0.055249263,0.051291158,0.056955905
152,0,0,0,0.03040796,0.228089484,0.125320982,0.058919966,0.052474931,0.046785475,0.045417487
153,0,0,0,0,0.042352996,0.045038715,0.059076899,0.064585634,0.030264106,0.051768398
154,0,0,0,0,0.047351261,0.087998312,0.057949212,0.04428558,0.047967358,0.045972902
155,0,0,0,0.117683763,0.089895668,0.078292083,0.072986158,0.052473017,0.055588454,0.049529785
156,0,0,0,0,0.052291911,0.076184169,0.075438949,0.055909276,0.03873666,0.061662257
157,0,0,0,0,-0.025201818,0.033397367,0.069113983,0.056396466,0.055692879,0.043338271
158,0,0,0,0.095850282,0.129397624,0.054137166,0.044896465,0.055599808,0.046691846,0.050402561
159,0,0,0,-0.003329842,0,0.10174965,0.05293966,0.054210871,0.051267653,0.047241578
160,0,0,0,0.234893677,0.050712355,0.084678587,0.061077648,0.045998926,0.054182031,0.042825796
161,0,0,0,0,0.091199639,0.067872047,0.06625165,0.069731419,0.05197473,0.047640444
162,0,0,0,0,0.147670071,0.046549959,0.078553645,0.064367695,0.045847631,0.042977452
163,0,0,0,0,0.013516289,0.052706263,0.057909467,0.0504966,0.05685166,0.054473193
164,0,0,0,-0.075608638,0.011851497,0.02780371,0.038879996,0.059402551,0.064698054,0.046542379
165,0,0,0,-0.059523588,0.083344651,0.04796945,0.077005483,0.053277349,0.062050467,0.048088307
166,0,0,0,-0.023108376,0.009469907,0.104431597,0.083669927,0.07288219,0.063124692,0.050277811
167,0,0,0,0,0.145044126,0.092018299,0.05588817,0.070530772,0.056402252,0.039607007
168,0,0,0,0,0.097314734,0.055730175,0.071346356,0.068565298,0.052464579,0.060911321
169,0,0,0,0,0.027600204,0.067480005,0.056057929,0.040621665,0.054795401,0.05512405
170,0,0,0,0,0.08374156,0.077058006,0.082593148,0.064824325,0.043443248,0.04728555
171,0,0,0,0,0.258471782,0.035664005,0.065621517,0.035625529,0.066561295,0.049625833
172,0,0,0,0,0.089411748,0.074016145,0.039843293,0.063974716,0.055176906,0.047199423
173,0,0,0,0.054915522,0,0.006155777,0.070048122,0.083851576,0.052296437,0.035023405
174,0,0,0,0,0.110814766,0.009096105,0.04158892,0.076285006,0.054907906,0.043277078
175,0,0,0,0,0.05559778,0.039602002,0.063706347,0.05302203,0.063221292,0.028073581
176,0,0,0,0,0.070748594,0.016291748,0.062546548,0.059413319,0.060804372,0.055866048
177,0,0,0,0,0.113573953,0.010710133,0.058133799,0.072717357,0.050704397,0.05468331
178,0,0,0,0,0.034308886,0.102684268,0.054127075,0.06591965,0.032041054,0.050800277
179,0,0,0,0,0.139571416,0.111013723,0.078970036,0.043342631,0.053105231,0.045125611
180,0,0,0,0,0,0.123592952,0.078709768,0.03912951,0.042812519,0.053359434
181,0,0,0,0,0.197803441,0.048469879,0.044668263,0.074204119,0.055418042,0.049273434
182,0,0,0,0,-0.016264258,0.092511594,0.048956686,0.044322728,0.057540784,0.059967894
183,0,0,0,0,0,0.048912302,0.067483186,0.066102958,0.050452127,0.039258148
184,0,0,0,0,0,0.067094066,0.06106925,0.06276121,0.060804136,0.043057877
185,0,0,0,0.017957194,0.118689368,0.113361224,0.067482091,0.078118532,0.056493866,0.04170284
186,0,0,0,0,0.074903938,0.107813214,0.077991762,0.060725919,0.058789668,0.040868272
187,0,0,0,0,0,0.043948175,0.064907505,0.057531053,0.045499208,0.065170974
188,0,0,0,0,0,0,0.079490963,0.059882532,0.064545009,0.057482895
189,0,0,0,0,0,0.073990335,0.053395034,0.08328571,0.060526957,0.045962971
190,0,0,0,0,0.014079971,0.082833627,0.066476138,0.047283662,0.046179126,0.037290212
191,0,0,0,0,0,0.182694531,0.105187627,0.064384047,0.051958103,0.046111366
192,0,0,0,0,0.076088941,0.093102516,0.061037431,0.071162873,0.077215141,0.069309944
193,0,0,0,0,0,0.024619406,0.080869081,0.072313041,0.066682006,0.04312208
194,0,0,0,0,0,0.105507712,0.07043549,0.070358088,0.037955482,0.048838216
195,0,0,0,0,0.068906706,0.143006484,0.03726941,0.063806301,0.058597096,0.045709646
196,0,0,0,0,0,0.102934667,0.057214253,0.071587448,0.053301343,0.049313064
197,0,0,0,0,0,0.082415158,0.097680027,0.062404849,0.049820856,0.032998543
198,0,0,0,0,0,0.12808298,0.093086009,0.038136706,0.068486978,0.050089214
199,0,0,0,0,0,0.119376067,0.067798121,0.02444658,0.059657604,0.055791056
200,0,0,0,0,0.040979347,0.111428063,0.049535509,0.043176688,0.049475346,0.058750954
201,0,0,0,0,0.069063165,-0.025094076,0.070959542,0.056896611,0.059461864,0.038395897
202,0,0,0,0,0.065890328,0.061423951,0.059110879,0.077168771,0.044658542,0.069358001
203,0,0,0,0,0,0.055465901,0.052927708,0.072168353,0.051977799,0.048719565
204,0,0,0,0,0,0.019632714,0.054863179,0.093338045,0.039130067,0.065073191
205,0,0,0,0,-0.048834618,0.017425764,0.096369081,0.065757702,0.053858719,0.064402724
206,0,0,0,0.019089719,0.192997655,0.075638979,0.05461898,0.055613905,0.056639566,0.037921891
207,0,0,0,0,0,0.058838905,0.046720299,0.068468348,0.059388176,0.037032545
208,0,0,0,0,0,0.110796514,0.057819805,0.084773569,0.061723809,0.046765305
209,0,0,0,0,0,0.164665073,0.092969906,0.052853181,0.05795342,0.050360344
210,0,0,0,0,0.070227505,0.084838192,0.059820643,0.087059612,0.058988541,0.069543467
211,0,0,0,0,0.081505288,0.071912048,0.049795083,0.06616278,0.050687198,0.055058593
212,0,0,0,0,0.047556375,0.084124338,0.064950556,0.081673426,0.062292563,0.06626651
213,0,0,0,0,0,0.045191262,0.054345408,0.052343647,0.072888226,0.017404566
214,0,0,0,0,0.078571646,0.10207896,0.066483604,0.053851024,0.064239082,0.055740222
215,0,0,0,0,0.02964028,0.069406034,0.070975802,0.072608612,0.048535972,0.0550703
216,0,0,0,0,0,0.185674173,0.089978012,0.064231563,0.04862449,0.071817421
217,0,0,0,0,0,0.117860858,0.090931469,0.080496313,0.067476192,0.049018018
218,0,0,0,0,0.058963292,0.089148116,0.06976644,0.050641067,0.028679817,0.056020222
219,0,0,0,0,0.058874921,0.104780412,0.063520442,0.059083039,0.064580497,0.060348829
220,0,0,0,0,0.14342066,0.004647717,0.045242345,0.042241552,0.055138051,0.064836499
221,0,0,0,0,0,0.086154807,0.079051915,0.076932427,0.059862273,0.081421932
222,0,0,0,0,0,0.054443253,0.086485259,0.063727154,0.05410756,0.042605405
223,0,0,0,0,0.092174418,0.041037446,0.083228201,0.026312259,0.062336298,0.046902964
224,0,0,0,0,0,0.002063086,0.082012034,0.069492204,0.057552276,0.046385417
225,0,0,0,0,0,0.063831669,0.065733372,0.054632456,0.062027875,0.050175718
226,0,0,0,0,0.092393621,0.014445131,0.026360643,0.099072794,0.060202343,0.043942238
227,0,0,0,0,0.002842507,0.07834014,0.091808731,0.073427659,0.05016999,0.074169895
228,0,0,0,0,0.048535366,0.017273724,0.043865392,0.072696997,0.069841747,0.042229313
229,0,0,0,0,0,0.059300435,0.039747118,0.082631706,0.060393847,0.042267048
230,0,0,0,0,0,0.032456116,0.075330717,0.052049924,0.075055098,0.056842797
231,0,0,0,0,0.106589296,0.022808727,0.081977639,0.066903593,0.059764553,0.052270472
232,0,0,0,0,0,-0.025205863,0.064939784,0.082318588,0.061382326,0.066273415
233,0,0,0,0,0,0.049722515,0.071431073,0.088293924,0.063312153,0.034328366
234,0,0,0,0,0.129669148,0.048813267,0.033481662,0.067963066,0.029037716,0.035519734
235,0,0,0,0,0,0.066552664,0.077784558,0.069636556,0.049899771,0.060909301
236,0,0,0,0,0,0,0.055861189,0.064152594,0.065557974,0.051852806
237,0,0,0,0,0,0.049066613,0.10417832,0.070057886,0.056153137,0.063082431
238,0,0,0,0,0.117590392,0.154618565,0.057229532,0.068914357,0.042440953,0.035619519
239,0,0,0,0,-0.039306401,0,0.056034628,0.077448351,0.034013683,0.070711644
240,0,0,0,0,0.109278667,0.076399472,0.056488,0.049731962,0.035772424,0.049370991
241,0,0,0,0,0,0.00984898,0.091847302,0.078395177,0.051198559,0.066560937
242,0,0,0,0,0,0.106799785,0.077117884,0.004192778,0.05492138,0.04405198
243,0,0,0,0,0,0.010855029,0.08492672,0.05716993,0.055666819,0.063443454
244,0,0,0,0,0,0.039985884,0.058135461,0.074861897,0.080328868,0.101050618
245,0,0,0,0,0.018237235,0.042565358,0.059164693,0.048963173,0.058605854,0.062292687
246,0,0,0,0,0,0.083610498,0.036273445,0.071046687,0.069474907,0.059331276
247,0,0,0,0,0,0.084923108,0.074154335,0.032847116,0.049661812,0.057236233
248,0,0,0,0,0,0.060342275,0.025084691,0.089318287,0.071871407,0.063921554
249,0,0,0,0,0,0.117355546,0.076487391,0.058561672,0.06126091,0.050583388
250,0,0,0,0,0,0.106809618,0.084745652,0.045833559,0.067294075,0.07783398
251,0,0,0,0,0,0.060294037,0.055067524,0.051957691,0.064185507,0.049491601
252,0,0,0,0,0,0.170994201,0.091263223,0.081702278,0.046392247,0.070112294
253,0,0,0,0,0.106948588,0.056382209,0.085250299,0.059878374,0.068424197,0.064945841
254,0,0,0,0,-0.004334838,0.114707941,0.059661481,0.052055756,0.03987203,0.042133346
255,0,0,0,0,0,0.158325153,0.022773282,0.059038217,0.067996746,0.05656856
256,0,0,0,0,0,0,0.044101642,0.075843221,0.063858566,0.066718029
257,0,0,0,0,0.014937972,0.074016462,0.090193539,0.067309815,0.05354571,0.068135166
258,0,0,0,0,0,0.089395381,0.072417841,0.034399312,0.072414332,0.044350003
259,0,0,0,0,0,0.044071044,0.068487873,0.058180972,0.07904466,0.032679907
260,0,0,0,0,0,0.097064203,0.080335831,0.107337514,0.052749459,0.049622343
261,0,0,0,0,0.141097595,0.099299719,0.076206368,0.050932816,0.084791281,0.040899475
262,0,0,0,0,0,0.154074331,0.078275499,0.064481687,0.070987815,0.045214313
263,0,0,0,0,0,0.05556664,0.10849689,0.052125417,0.057330502,0.048574965
264,0,0,0,0,0,0.116712508,0.064233834,0.056110168,0.051841066,0.067278328
265,0,0,0,0,0.177626012,0.188866086,0.089996418,0.010727832,0.080563836,0.042066886
266,0,0,0,0.221962635,0.159712387,0.058622642,0.063189458,0.060027578,0.078175714,0.047719676
267,0,0,0,0,0,0.149444635,0.060661921,0.077633332,0.046296777,0.06742481
268,0,0,0,0,0.094116085,0,0.053130566,0.093068223,0.063461201,0.064134486
269,0,0,0,0,0,0,0.088402382,0.105380093,0.056083205,0.052944027
270,0,0,0,0,0,0,0.119854403,0.110340051,0.047780127,0.075969901
271,0,0,0,0,0,0.069307877,0.069479002,0.081510288,0.054383327,0.057345513
272,0,0,0,0,0,0.198552352,0.103041315,0.080727312,0.049442669,0.059084546
